trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,985,50,1379,30,left,1,17,7.553,Thu May 25 13:31:07 2017
2,1379,30,197,90,right,1,21,2.696,Thu May 25 13:31:11 2017
3,394,80,197,90,left,0,36,1.188,Thu May 25 13:31:12 2017
4,1773,10,591,70,right,1,6,10.533,Thu May 25 13:31:24 2017
5,985,50,1182,40,left,1,22,1.492,Thu May 25 13:31:26 2017
6,1379,30,788,60,right,1,18,1.111,Thu May 25 13:31:28 2017
7,197,90,591,70,left,1,35,1.096,Thu May 25 13:31:30 2017
8,1182,40,1576,20,left,1,10,1.809,Thu May 25 13:31:32 2017
9,197,90,394,80,left,1,36,2.46,Thu May 25 13:31:35 2017
10,788,60,197,90,right,1,33,1.887,Thu May 25 13:31:38 2017
11,197,90,985,50,left,1,30,1.299,Thu May 25 13:31:40 2017
12,1379,30,1773,10,left,1,2,1.618,Thu May 25 13:31:43 2017
13,1182,40,1379,30,left,1,16,1.23,Thu May 25 13:31:44 2017
14,394,80,788,60,left,1,32,1.281,Thu May 25 13:31:46 2017
15,1773,10,1576,20,right,1,1,1.303,Thu May 25 13:31:49 2017
16,591,70,394,80,right,1,34,1.787,Thu May 25 13:31:52 2017
17,788,60,197,90,right,1,33,1.198,Thu May 25 13:31:53 2017
18,1182,40,591,70,right,1,24,1.043,Thu May 25 13:31:55 2017
19,788,60,1182,40,left,1,23,1.392,Thu May 25 13:31:57 2017
20,1379,30,197,90,right,1,21,0.99,Thu May 25 13:31:58 2017
21,1182,40,394,80,right,1,25,1.4,Thu May 25 13:32:00 2017
22,591,70,1182,40,left,1,24,1.012,Thu May 25 13:32:02 2017
23,985,50,197,90,right,1,30,0.923,Thu May 25 13:32:03 2017
24,1576,20,591,70,right,1,13,2.04,Thu May 25 13:32:06 2017
25,591,70,1182,40,left,1,24,1.05,Thu May 25 13:32:07 2017
26,1773,10,197,90,right,1,8,1.075,Thu May 25 13:32:09 2017
27,1182,40,197,90,right,1,26,1.077,Thu May 25 13:32:11 2017
28,788,60,197,90,right,1,33,1.038,Thu May 25 13:32:12 2017
29,1182,40,788,60,right,1,23,1.233,Thu May 25 13:32:14 2017
30,1379,30,394,80,right,1,20,0.954,Thu May 25 13:32:15 2017
31,788,60,394,80,right,1,32,1.077,Thu May 25 13:32:17 2017
32,1773,10,394,80,right,1,7,1.206,Thu May 25 13:32:19 2017
33,788,60,1379,30,left,1,18,1.606,Thu May 25 13:32:21 2017
34,1773,10,197,90,right,1,8,0.964,Thu May 25 13:32:23 2017
35,394,80,197,90,right,1,36,0.95,Thu May 25 13:32:24 2017
36,1182,40,985,50,right,1,22,1.132,Thu May 25 13:32:26 2017
37,985,50,1576,20,left,1,11,1.133,Thu May 25 13:32:28 2017
38,1773,10,1182,40,right,1,3,0.927,Thu May 25 13:32:29 2017
39,788,60,1773,10,left,1,5,1.561,Thu May 25 13:32:31 2017
40,1182,40,197,90,right,1,26,1.228,Thu May 25 13:32:33 2017
41,1379,30,394,80,right,1,20,1.617,Thu May 25 13:32:35 2017
42,985,50,591,70,right,1,28,0.843,Thu May 25 13:32:36 2017
43,1773,10,985,50,right,1,4,1.22,Thu May 25 13:32:38 2017
44,591,70,1379,30,left,1,19,2.468,Thu May 25 13:32:41 2017
45,788,60,197,90,right,1,33,1.189,Thu May 25 13:32:43 2017
46,394,80,1182,40,left,1,25,2.125,Thu May 25 13:32:45 2017
47,1773,10,197,90,right,1,8,1.325,Thu May 25 13:32:47 2017
48,1182,40,1576,20,left,1,10,1.971,Thu May 25 13:32:49 2017
49,1182,40,1576,20,left,1,10,1.348,Thu May 25 13:32:51 2017
50,1576,20,1773,10,left,1,1,1.287,Thu May 25 13:32:53 2017
51,394,80,985,50,left,1,29,1.386,Thu May 25 13:32:55 2017
52,1773,10,394,80,right,1,7,1.152,Thu May 25 13:32:56 2017
53,394,80,591,70,left,1,34,1.653,Thu May 25 13:32:59 2017
54,1379,30,1576,20,left,1,9,1.314,Thu May 25 13:33:00 2017
55,1576,20,1379,30,right,1,9,1.277,Thu May 25 13:33:02 2017
56,591,70,1773,10,left,1,6,1.188,Thu May 25 13:33:04 2017
57,394,80,591,70,left,1,34,1.431,Thu May 25 13:33:06 2017
58,1379,30,591,70,right,1,19,1.489,Thu May 25 13:33:08 2017
59,394,80,197,90,right,1,36,3.133,Thu May 25 13:33:12 2017
60,1773,10,591,70,right,1,6,1.358,Thu May 25 13:33:14 2017
61,591,70,394,80,right,1,34,1.318,Thu May 25 13:33:16 2017
62,1773,10,788,60,right,1,5,1.134,Thu May 25 13:33:18 2017
63,1182,40,591,70,right,1,24,1.071,Thu May 25 13:33:19 2017
64,1576,20,1182,40,right,1,10,1.252,Thu May 25 13:33:21 2017
65,197,90,1182,40,left,1,26,1.041,Thu May 25 13:33:23 2017
66,1379,30,1773,10,left,1,2,1.133,Thu May 25 13:33:24 2017
67,394,80,985,50,left,1,29,1.121,Thu May 25 13:33:26 2017
68,1576,20,1773,10,left,1,1,1.194,Thu May 25 13:33:28 2017
69,591,70,788,60,left,1,31,1.081,Thu May 25 13:33:29 2017
70,788,60,1379,30,left,1,18,1.063,Thu May 25 13:33:31 2017
71,394,80,591,70,left,1,34,0.91,Thu May 25 13:33:33 2017
72,1576,20,788,60,right,1,12,1.102,Thu May 25 13:33:34 2017
73,1576,20,197,90,right,1,15,0.89,Thu May 25 13:33:36 2017
74,394,80,788,60,left,1,32,1.233,Thu May 25 13:33:38 2017
75,591,70,1576,20,left,1,13,0.894,Thu May 25 13:33:40 2017
76,1379,30,197,90,right,1,21,2.239,Thu May 25 13:33:43 2017
77,1182,40,1379,30,left,1,16,1.307,Thu May 25 13:33:45 2017
78,197,90,394,80,left,1,36,2.504,Thu May 25 13:33:49 2017
79,985,50,1182,40,left,1,22,1.395,Thu May 25 13:33:51 2017
80,591,70,394,80,right,1,34,1.368,Thu May 25 13:33:53 2017
81,788,60,591,70,right,1,31,1.152,Thu May 25 13:33:54 2017
82,394,80,1773,10,left,1,7,1.014,Thu May 25 13:33:56 2017
83,1182,40,1576,20,left,1,10,1.241,Thu May 25 13:33:57 2017
84,197,90,591,70,left,1,35,0.972,Thu May 25 13:33:59 2017
85,394,80,788,60,left,1,32,1.083,Thu May 25 13:34:01 2017
86,1576,20,591,70,right,1,13,1.159,Thu May 25 13:34:02 2017
87,1773,10,788,60,right,1,5,1.054,Thu May 25 13:34:04 2017
88,591,70,985,50,left,1,28,2.722,Thu May 25 13:34:07 2017
89,591,70,985,50,left,1,28,1.805,Thu May 25 13:34:10 2017
90,1576,20,985,50,right,1,11,1.282,Thu May 25 13:34:12 2017
91,1182,40,1379,30,left,1,16,1.128,Thu May 25 13:34:13 2017
92,788,60,1379,30,left,1,18,1.004,Thu May 25 13:34:15 2017
93,1773,10,985,50,right,1,4,1.918,Thu May 25 13:34:17 2017
94,1576,20,1773,10,left,1,1,1.044,Thu May 25 13:34:19 2017
95,1182,40,1773,10,left,1,3,0.987,Thu May 25 13:34:21 2017
96,1379,30,197,90,right,1,21,1.301,Thu May 25 13:34:23 2017
97,985,50,788,60,right,1,27,1.56,Thu May 25 13:34:25 2017
98,985,50,788,60,right,1,27,1.527,Thu May 25 13:34:27 2017
99,197,90,1182,40,left,1,26,1.661,Thu May 25 13:34:29 2017
100,1576,20,394,80,right,1,14,1.103,Thu May 25 13:34:31 2017
101,1773,10,197,90,right,1,8,1.523,Thu May 25 13:34:34 2017
102,1576,20,197,90,right,1,15,1.206,Thu May 25 13:34:36 2017
103,197,90,591,70,left,1,35,1.43,Thu May 25 13:34:38 2017
104,1576,20,1182,40,right,1,10,4.25,Thu May 25 13:34:45 2017
105,1379,30,985,50,right,1,17,2.723,Thu May 25 13:34:49 2017
106,788,60,1182,40,left,1,23,1.313,Thu May 25 13:34:51 2017
107,985,50,1773,10,left,1,4,1.162,Thu May 25 13:34:53 2017
108,197,90,1773,10,left,1,8,1.327,Thu May 25 13:34:55 2017
109,591,70,1182,40,left,1,24,0.876,Thu May 25 13:34:56 2017
110,788,60,394,80,right,1,32,1.115,Thu May 25 13:34:58 2017
111,1379,30,985,50,right,1,17,0.952,Thu May 25 13:34:59 2017
112,1182,40,1379,30,left,1,16,1.265,Thu May 25 13:35:01 2017
113,985,50,394,80,right,1,29,1.414,Thu May 25 13:35:03 2017
114,1773,10,985,50,right,1,4,6.123,Thu May 25 13:35:10 2017
115,591,70,1773,10,left,1,6,1.217,Thu May 25 13:35:12 2017
116,1182,40,394,80,right,1,25,1.335,Thu May 25 13:35:14 2017
117,1379,30,788,60,right,1,18,1.504,Thu May 25 13:35:16 2017
118,1576,20,1379,30,right,1,9,1.293,Thu May 25 13:35:18 2017
119,985,50,1576,20,left,1,11,1.845,Thu May 25 13:35:20 2017
120,591,70,1773,10,left,1,6,0.903,Thu May 25 13:35:22 2017
121,1379,30,197,90,right,1,21,1.277,Thu May 25 13:35:24 2017
122,1379,30,591,70,right,1,19,1.151,Thu May 25 13:35:26 2017
123,1379,30,985,50,right,1,17,1.14,Thu May 25 13:35:28 2017
124,788,60,1576,20,left,1,12,1.102,Thu May 25 13:35:29 2017
125,1773,10,1576,20,right,1,1,1.062,Thu May 25 13:35:31 2017
