trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,1576,20,985,50,right,1,11,5.189,Thu May 25 13:07:17 2017
2,985,50,1576,20,left,1,11,1.832,Thu May 25 13:07:19 2017
3,1182,40,591,70,right,1,24,3.153,Thu May 25 13:07:23 2017
4,985,50,1379,30,left,1,17,2.872,Thu May 25 13:07:26 2017
5,394,80,788,60,left,1,32,5.941,Thu May 25 13:07:32 2017
6,394,80,1182,40,left,1,25,9.0,Thu May 25 13:07:42 2017
7,1379,30,1576,20,right,0,9,3.343,Thu May 25 13:07:45 2017
8,394,80,197,90,left,0,36,3.448,Thu May 25 13:07:49 2017
9,1773,10,1379,30,right,1,2,11.993,Thu May 25 13:08:02 2017
10,591,70,197,90,right,1,35,6.454,Thu May 25 13:08:08 2017
11,1379,30,1182,40,left,0,16,6.383,Thu May 25 13:08:15 2017
12,197,90,788,60,right,0,33,9.452,Thu May 25 13:08:25 2017
13,394,80,591,70,left,1,34,6.438,Thu May 25 13:08:32 2017
14,985,50,591,70,right,1,28,8.632,Thu May 25 13:08:41 2017
15,1379,30,197,90,right,1,21,6.627,Thu May 25 13:08:48 2017
16,197,90,985,50,right,0,30,3.594,Thu May 25 13:08:52 2017
17,985,50,788,60,left,0,27,4.495,Thu May 25 13:08:57 2017
18,788,60,1773,10,left,1,5,5.314,Thu May 25 13:09:02 2017
19,1773,10,1182,40,right,1,3,2.729,Thu May 25 13:09:05 2017
20,788,60,1182,40,left,1,23,3.461,Thu May 25 13:09:09 2017
21,394,80,985,50,right,0,29,6.417,Thu May 25 13:09:16 2017
22,591,70,394,80,left,0,34,4.925,Thu May 25 13:09:21 2017
23,1576,20,1773,10,right,0,1,13.115,Thu May 25 13:09:35 2017
24,394,80,1182,40,left,1,25,15.806,Thu May 25 13:09:51 2017
25,1576,20,1379,30,left,0,9,5.801,Thu May 25 13:09:57 2017
26,1773,10,394,80,right,1,7,2.724,Thu May 25 13:10:00 2017
27,591,70,1576,20,left,1,13,3.589,Thu May 25 13:10:04 2017
28,394,80,1773,10,left,1,7,5.222,Thu May 25 13:10:10 2017
29,197,90,591,70,left,1,35,4.208,Thu May 25 13:10:15 2017
30,591,70,985,50,right,0,28,2.648,Thu May 25 13:10:18 2017
31,1182,40,985,50,right,1,22,5.565,Thu May 25 13:10:24 2017
32,591,70,1576,20,left,1,13,12.13,Thu May 25 13:10:36 2017
33,1576,20,985,50,right,1,11,3.327,Thu May 25 13:10:40 2017
34,1379,30,1773,10,left,1,2,2.417,Thu May 25 13:10:42 2017
35,1576,20,788,60,right,1,12,3.21,Thu May 25 13:10:46 2017
36,1379,30,1182,40,left,0,16,4.025,Thu May 25 13:10:51 2017
37,788,60,197,90,left,0,33,4.407,Thu May 25 13:10:55 2017
38,394,80,1576,20,left,1,14,2.772,Thu May 25 13:10:59 2017
39,591,70,1773,10,left,1,6,2.785,Thu May 25 13:11:02 2017
40,394,80,1773,10,left,1,7,2.098,Thu May 25 13:11:04 2017
41,985,50,788,60,left,0,27,3.832,Thu May 25 13:11:08 2017
42,1379,30,394,80,right,1,20,22.783,Thu May 25 13:11:32 2017
43,394,80,1773,10,left,1,7,1.73,Thu May 25 13:11:34 2017
44,1379,30,591,70,right,1,19,2.968,Thu May 25 13:11:37 2017
45,1576,20,591,70,right,1,13,1.442,Thu May 25 13:11:39 2017
46,788,60,1379,30,left,1,18,1.186,Thu May 25 13:11:41 2017
47,197,90,1576,20,left,1,15,2.45,Thu May 25 13:11:43 2017
48,197,90,1773,10,left,1,8,2.171,Thu May 25 13:11:46 2017
49,394,80,1576,20,left,1,14,5.285,Thu May 25 13:11:52 2017
50,1182,40,197,90,right,1,26,1.438,Thu May 25 13:11:54 2017
51,394,80,591,70,right,0,34,4.851,Thu May 25 13:11:59 2017
52,788,60,985,50,right,0,27,12.02,Thu May 25 13:12:11 2017
53,1773,10,591,70,right,1,6,1.814,Thu May 25 13:12:13 2017
54,394,80,197,90,left,0,36,2.364,Thu May 25 13:12:16 2017
55,788,60,1182,40,left,1,23,5.775,Thu May 25 13:12:22 2017
56,1773,10,1576,20,left,0,1,4.84,Thu May 25 13:12:27 2017
57,394,80,788,60,right,0,32,3.83,Thu May 25 13:12:31 2017
58,1182,40,985,50,right,1,22,9.775,Thu May 25 13:12:42 2017
59,197,90,591,70,right,0,35,2.966,Thu May 25 13:12:45 2017
