trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,1576,20,1379,30,right,1,9,8.862,Wed May 24 12:19:41 2017
2,197,90,1576,20,left,1,15,5.608,Wed May 24 12:19:47 2017
3,591,70,788,60,left,1,31,13.232,Wed May 24 12:20:01 2017
4,1576,20,985,50,right,1,11,8.357,Wed May 24 12:20:10 2017
5,1379,30,197,90,right,1,21,5.683,Wed May 24 12:20:16 2017
6,788,60,1576,20,left,1,12,7.974,Wed May 24 12:20:24 2017
7,1379,30,1182,40,right,1,16,7.1,Wed May 24 12:20:32 2017
8,394,80,197,90,right,1,36,7.852,Wed May 24 12:20:40 2017
9,985,50,197,90,right,1,30,7.602,Wed May 24 12:20:49 2017
10,985,50,591,70,right,1,28,3.975,Wed May 24 12:20:53 2017
11,985,50,591,70,right,1,28,3.284,Wed May 24 12:20:57 2017
12,197,90,1182,40,left,1,26,2.774,Wed May 24 12:21:00 2017
13,788,60,985,50,left,1,27,2.251,Wed May 24 12:21:03 2017
14,394,80,1182,40,left,1,25,3.299,Wed May 24 12:21:07 2017
15,1773,10,1379,30,right,1,2,3.781,Wed May 24 12:21:11 2017
16,197,90,985,50,left,1,30,2.364,Wed May 24 12:21:14 2017
17,591,70,1773,10,left,1,6,2.195,Wed May 24 12:21:16 2017
18,1182,40,197,90,right,1,26,1.851,Wed May 24 12:21:18 2017
19,985,50,1182,40,left,1,22,3.25,Wed May 24 12:21:22 2017
20,985,50,788,60,right,1,27,3.058,Wed May 24 12:21:26 2017
21,197,90,1182,40,left,1,26,1.843,Wed May 24 12:21:28 2017
22,1182,40,1379,30,left,1,16,3.368,Wed May 24 12:21:32 2017
23,197,90,1576,20,left,1,15,2.302,Wed May 24 12:21:35 2017
24,591,70,1379,30,left,1,19,2.315,Wed May 24 12:21:37 2017
25,394,80,788,60,left,1,32,2.656,Wed May 24 12:21:40 2017
26,591,70,394,80,right,1,34,5.324,Wed May 24 12:21:46 2017
27,1182,40,985,50,right,1,22,3.103,Wed May 24 12:21:50 2017
28,1182,40,394,80,right,1,25,2.688,Wed May 24 12:21:53 2017
29,394,80,591,70,left,1,34,2.021,Wed May 24 12:21:55 2017
30,1182,40,1576,20,left,1,10,3.941,Wed May 24 12:22:00 2017
31,197,90,985,50,left,1,30,2.267,Wed May 24 12:22:02 2017
32,1576,20,394,80,right,1,14,2.239,Wed May 24 12:22:05 2017
33,197,90,1182,40,left,1,26,1.982,Wed May 24 12:22:07 2017
34,985,50,591,70,right,1,28,3.01,Wed May 24 12:22:11 2017
35,1576,20,1773,10,left,1,1,2.663,Wed May 24 12:22:14 2017
36,1379,30,788,60,right,1,18,2.789,Wed May 24 12:22:17 2017
37,1182,40,591,70,right,1,24,2.204,Wed May 24 12:22:20 2017
38,985,50,1773,10,left,1,4,1.912,Wed May 24 12:22:22 2017
39,1182,40,1379,30,left,1,16,3.128,Wed May 24 12:22:26 2017
40,1379,30,985,50,right,1,17,2.344,Wed May 24 12:22:28 2017
41,985,50,1379,30,left,1,17,2.205,Wed May 24 12:22:31 2017
