trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,394,80,1773,10,left,1,7,8.773,Wed May 24 13:24:57 2017
2,591,70,394,80,left,0,34,12.679,Wed May 24 13:25:13 2017
3,197,90,1576,20,left,1,15,10.449,Wed May 24 13:25:27 2017
4,394,80,1182,40,right,0,25,11.76,Wed May 24 13:25:42 2017
5,1576,20,1182,40,right,1,10,9.824,Wed May 24 13:25:53 2017
6,1182,40,788,60,right,1,23,28.1,Wed May 24 13:26:32 2017
7,1182,40,788,60,right,1,23,9.009,Wed May 24 13:26:42 2017
8,788,60,394,80,left,0,32,10.452,Wed May 24 13:26:55 2017
9,1379,30,1773,10,left,1,2,8.669,Wed May 24 13:27:05 2017
10,1773,10,591,70,right,1,6,6.471,Wed May 24 13:27:13 2017
11,1773,10,1379,30,right,1,2,5.602,Wed May 24 13:27:23 2017
12,591,70,394,80,left,0,34,6.433,Wed May 24 13:27:31 2017
13,1576,20,394,80,right,1,14,13.06,Wed May 24 13:27:45 2017
14,1379,30,197,90,right,1,21,3.214,Wed May 24 13:27:50 2017
15,591,70,1182,40,left,1,24,3.758,Wed May 24 13:27:54 2017
16,788,60,1379,30,left,1,18,9.252,Wed May 24 13:28:05 2017
17,197,90,1379,30,left,1,21,2.43,Wed May 24 13:28:08 2017
18,1379,30,197,90,right,1,21,4.131,Wed May 24 13:28:13 2017
19,1773,10,394,80,right,1,7,2.153,Wed May 24 13:28:16 2017
20,394,80,1576,20,left,1,14,5.197,Wed May 24 13:28:23 2017
21,394,80,788,60,right,0,32,9.14,Wed May 24 13:28:33 2017
22,197,90,591,70,left,1,35,5.03,Wed May 24 13:28:39 2017
23,591,70,1773,10,left,1,6,5.618,Wed May 24 13:28:46 2017
24,985,50,788,60,left,0,27,6.917,Wed May 24 13:28:54 2017
25,788,60,197,90,right,1,33,3.562,Wed May 24 13:28:58 2017
26,394,80,1576,20,left,1,14,3.088,Wed May 24 13:29:02 2017
27,197,90,1182,40,left,1,26,2.475,Wed May 24 13:29:06 2017
28,1576,20,591,70,right,1,13,5.587,Wed May 24 13:29:13 2017
29,591,70,1379,30,left,1,19,4.282,Wed May 24 13:29:18 2017
30,1773,10,1576,20,left,0,1,3.497,Wed May 24 13:29:22 2017
31,591,70,197,90,left,0,35,3.494,Wed May 24 13:29:27 2017
32,197,90,1379,30,left,1,21,2.284,Wed May 24 13:29:30 2017
33,1182,40,591,70,right,1,24,9.252,Wed May 24 13:29:41 2017
34,788,60,985,50,right,0,27,5.964,Wed May 24 13:29:47 2017
35,591,70,788,60,right,0,31,9.762,Wed May 24 13:29:58 2017
36,394,80,985,50,left,1,29,4.761,Wed May 24 13:30:04 2017
37,197,90,394,80,right,0,36,12.809,Wed May 24 13:30:18 2017
38,591,70,394,80,right,1,34,5.333,Wed May 24 13:30:24 2017
39,394,80,1182,40,left,1,25,4.321,Wed May 24 13:30:34 2017
40,1773,10,1576,20,left,0,1,9.327,Wed May 24 13:30:45 2017
41,1379,30,1182,40,left,0,16,24.051,Wed May 24 13:31:10 2017
42,1379,30,788,60,right,1,18,7.051,Wed May 24 13:31:18 2017
43,197,90,1576,20,left,1,15,2.973,Wed May 24 13:31:22 2017
44,1379,30,1576,20,right,0,9,4.482,Wed May 24 13:31:27 2017
45,1379,30,1182,40,left,0,16,15.255,Wed May 24 13:31:43 2017
46,1576,20,1773,10,right,0,1,8.563,Wed May 24 13:31:52 2017
47,1576,20,591,70,right,1,13,8.898,Wed May 24 13:32:02 2017
48,197,90,1379,30,left,1,21,4.294,Wed May 24 13:32:07 2017
