trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,1379,30,1576,20,left,1,9,7.441,Wed May 24 13:46:37 2017
2,788,60,591,70,right,1,31,13.808,Wed May 24 13:46:52 2017
3,394,80,1576,20,right,0,14,6.576,Wed May 24 13:46:59 2017
4,1379,30,1182,40,left,0,16,2.706,Wed May 24 13:47:02 2017
5,591,70,788,60,left,1,31,4.741,Wed May 24 13:47:07 2017
6,591,70,1576,20,right,0,13,2.132,Wed May 24 13:47:09 2017
7,1576,20,394,80,right,1,14,1.835,Wed May 24 13:47:11 2017
8,788,60,1773,10,right,0,5,1.096,Wed May 24 13:47:13 2017
9,1379,30,1182,40,left,0,16,4.338,Wed May 24 13:47:17 2017
10,197,90,591,70,left,1,35,2.426,Wed May 24 13:47:20 2017
11,1576,20,394,80,right,1,14,3.516,Wed May 24 13:47:24 2017
12,788,60,1379,30,right,0,18,4.587,Wed May 24 13:47:28 2017
13,788,60,1182,40,right,0,23,2.393,Wed May 24 13:47:31 2017
14,985,50,788,60,left,0,27,1.594,Wed May 24 13:47:33 2017
15,788,60,394,80,right,1,32,1.339,Wed May 24 13:47:35 2017
16,985,50,394,80,left,0,29,1.413,Wed May 24 13:47:36 2017
17,591,70,985,50,right,0,28,1.53,Wed May 24 13:47:38 2017
18,197,90,1182,40,right,0,26,2.263,Wed May 24 13:47:41 2017
19,985,50,394,80,right,1,29,3.111,Wed May 24 13:47:44 2017
20,985,50,788,60,left,0,27,3.346,Wed May 24 13:47:48 2017
21,1576,20,1182,40,right,1,10,4.705,Wed May 24 13:47:53 2017
22,985,50,1576,20,left,1,11,2.183,Wed May 24 13:47:55 2017
23,1576,20,985,50,right,1,11,1.468,Wed May 24 13:47:57 2017
24,985,50,1182,40,left,1,22,1.781,Wed May 24 13:47:59 2017
25,394,80,591,70,right,0,34,7.248,Wed May 24 13:48:06 2017
26,985,50,1576,20,left,1,11,2.857,Wed May 24 13:48:09 2017
27,197,90,1379,30,right,0,21,5.081,Wed May 24 13:48:15 2017
28,1773,10,985,50,right,1,4,2.116,Wed May 24 13:48:17 2017
29,1576,20,197,90,left,0,15,1.297,Wed May 24 13:48:19 2017
30,197,90,394,80,right,0,36,6.22,Wed May 24 13:48:25 2017
31,197,90,1773,10,left,1,8,3.805,Wed May 24 13:48:29 2017
32,1576,20,985,50,right,1,11,4.646,Wed May 24 13:48:34 2017
33,197,90,1576,20,right,0,15,1.532,Wed May 24 13:48:36 2017
34,1182,40,1576,20,right,0,10,2.541,Wed May 24 13:48:39 2017
35,985,50,1773,10,left,1,4,2.856,Wed May 24 13:48:42 2017
36,1773,10,1576,20,left,0,1,1.618,Wed May 24 13:48:44 2017
37,1379,30,1576,20,left,1,9,5.499,Wed May 24 13:48:50 2017
38,985,50,394,80,left,0,29,3.455,Wed May 24 13:48:53 2017
39,985,50,591,70,left,0,28,1.238,Wed May 24 13:48:55 2017
40,197,90,1379,30,right,0,21,3.071,Wed May 24 13:48:58 2017
41,985,50,1182,40,left,1,22,1.95,Wed May 24 13:49:00 2017
42,591,70,1773,10,left,1,6,6.809,Wed May 24 13:49:07 2017
43,591,70,1773,10,left,1,6,2.158,Wed May 24 13:49:10 2017
44,394,80,197,90,right,1,36,1.707,Wed May 24 13:49:12 2017
45,1773,10,197,90,right,1,8,5.64,Wed May 24 13:49:18 2017
46,1182,40,1379,30,right,0,16,5.886,Wed May 24 13:49:24 2017
47,591,70,197,90,left,0,35,1.879,Wed May 24 13:49:26 2017
48,1182,40,788,60,left,0,23,3.058,Wed May 24 13:49:29 2017
49,1773,10,394,80,right,1,7,1.396,Wed May 24 13:49:31 2017
50,394,80,197,90,left,0,36,3.277,Wed May 24 13:49:35 2017
51,591,70,197,90,left,0,35,2.941,Wed May 24 13:49:38 2017
52,1379,30,394,80,left,0,20,2.795,Wed May 24 13:49:41 2017
53,1182,40,591,70,right,1,24,9.661,Wed May 24 13:49:51 2017
54,985,50,788,60,left,0,27,2.731,Wed May 24 13:49:54 2017
55,1576,20,197,90,right,1,15,5.169,Wed May 24 13:49:59 2017
56,1773,10,394,80,left,0,7,1.875,Wed May 24 13:50:01 2017
57,1379,30,197,90,left,0,21,5.972,Wed May 24 13:50:08 2017
58,1182,40,394,80,left,0,25,2.617,Wed May 24 13:50:10 2017
59,1182,40,394,80,left,0,25,2.882,Wed May 24 13:50:14 2017
60,1773,10,394,80,right,1,7,3.004,Wed May 24 13:50:17 2017
61,788,60,1576,20,left,1,12,2.825,Wed May 24 13:50:20 2017
62,1773,10,788,60,right,1,5,2.905,Wed May 24 13:50:23 2017
63,197,90,788,60,right,0,33,3.931,Wed May 24 13:50:28 2017
64,1182,40,985,50,right,1,22,2.297,Wed May 24 13:50:30 2017
65,985,50,1379,30,left,1,17,1.887,Wed May 24 13:50:32 2017
66,394,80,985,50,right,0,29,1.631,Wed May 24 13:50:34 2017
67,985,50,197,90,left,0,30,1.492,Wed May 24 13:50:36 2017
68,1576,20,1379,30,left,0,9,3.793,Wed May 24 13:50:40 2017
69,591,70,394,80,right,1,34,2.216,Wed May 24 13:50:43 2017
70,591,70,197,90,left,0,35,2.155,Wed May 24 13:50:45 2017
71,1576,20,394,80,left,0,14,2.001,Wed May 24 13:50:48 2017
72,1379,30,591,70,right,1,19,1.951,Wed May 24 13:50:50 2017
73,1379,30,591,70,left,0,19,1.942,Wed May 24 13:50:52 2017
74,1773,10,788,60,right,1,5,1.934,Wed May 24 13:50:54 2017
75,197,90,788,60,left,1,33,1.949,Wed May 24 13:50:57 2017
76,788,60,985,50,right,0,27,1.892,Wed May 24 13:50:59 2017
77,197,90,1379,30,right,0,21,3.304,Wed May 24 13:51:03 2017
78,1576,20,394,80,right,1,14,3.946,Wed May 24 13:51:07 2017
79,1379,30,788,60,right,1,18,2.228,Wed May 24 13:51:09 2017
80,591,70,1182,40,right,0,24,5.652,Wed May 24 13:51:15 2017
81,1379,30,591,70,right,1,19,2.725,Wed May 24 13:51:18 2017
82,788,60,1576,20,right,0,12,8.632,Wed May 24 13:51:27 2017
83,1379,30,1773,10,left,1,2,4.319,Wed May 24 13:51:32 2017
84,1576,20,394,80,right,1,14,2.169,Wed May 24 13:51:34 2017
85,591,70,1576,20,left,1,13,2.89,Wed May 24 13:51:37 2017
86,394,80,197,90,left,0,36,2.949,Wed May 24 13:51:40 2017
87,394,80,788,60,right,0,32,4.68,Wed May 24 13:51:45 2017
88,985,50,1182,40,right,0,22,3.962,Wed May 24 13:51:50 2017
89,197,90,985,50,right,0,30,2.302,Wed May 24 13:51:52 2017
90,591,70,197,90,left,0,35,7.66,Wed May 24 13:52:00 2017
91,1773,10,197,90,left,0,8,2.602,Wed May 24 13:52:03 2017
92,1182,40,985,50,right,1,22,2.316,Wed May 24 13:52:06 2017
93,1773,10,1379,30,right,1,2,0.802,Wed May 24 13:52:07 2017
94,1576,20,394,80,right,1,14,0.752,Wed May 24 13:52:08 2017
95,985,50,197,90,left,0,30,1.99,Wed May 24 13:52:10 2017
96,1576,20,1773,10,left,1,1,1.65,Wed May 24 13:52:12 2017
97,1379,30,394,80,left,0,20,3.141,Wed May 24 13:52:15 2017
98,1379,30,788,60,right,1,18,3.531,Wed May 24 13:52:19 2017
99,591,70,788,60,right,0,31,6.048,Wed May 24 13:52:26 2017
100,1182,40,1773,10,left,1,3,2.482,Wed May 24 13:52:28 2017
101,394,80,1773,10,left,1,7,2.11,Wed May 24 13:52:31 2017
102,394,80,197,90,left,0,36,2.501,Wed May 24 13:52:33 2017
103,591,70,394,80,left,0,34,2.029,Wed May 24 13:52:36 2017
104,788,60,1773,10,left,1,5,1.959,Wed May 24 13:52:38 2017
105,985,50,788,60,left,0,27,1.998,Wed May 24 13:52:40 2017
106,1773,10,1379,30,right,1,2,8.344,Wed May 24 13:52:49 2017
107,1379,30,394,80,left,0,20,2.337,Wed May 24 13:52:51 2017
108,1379,30,197,90,left,0,21,5.118,Wed May 24 13:52:57 2017
109,1182,40,985,50,right,1,22,2.032,Wed May 24 13:52:59 2017
110,1182,40,591,70,left,0,24,5.65,Wed May 24 13:53:05 2017
111,197,90,985,50,right,0,30,1.788,Wed May 24 13:53:07 2017
112,1379,30,394,80,left,0,20,7.813,Wed May 24 13:53:15 2017
113,197,90,1576,20,left,1,15,3.844,Wed May 24 13:53:19 2017
114,788,60,1576,20,left,1,12,3.652,Wed May 24 13:53:24 2017
115,1182,40,1576,20,left,1,10,5.29,Wed May 24 13:53:29 2017
116,1182,40,197,90,left,0,26,2.197,Wed May 24 13:53:32 2017
117,394,80,1379,30,right,0,20,5.224,Wed May 24 13:53:37 2017
118,1773,10,788,60,right,1,5,3.932,Wed May 24 13:53:41 2017
119,394,80,1576,20,right,0,14,4.685,Wed May 24 13:53:46 2017
120,1182,40,394,80,left,0,25,4.125,Wed May 24 13:53:51 2017
121,1773,10,1576,20,right,1,1,3.912,Wed May 24 13:53:55 2017
122,1576,20,197,90,left,0,15,4.469,Wed May 24 13:54:00 2017
123,788,60,1182,40,right,0,23,2.148,Wed May 24 13:54:02 2017
124,591,70,985,50,right,0,28,2.561,Wed May 24 13:54:05 2017
125,985,50,1379,30,right,0,17,2.136,Wed May 24 13:54:08 2017
126,1576,20,591,70,right,1,13,5.438,Wed May 24 13:54:13 2017
127,985,50,1182,40,left,1,22,3.465,Wed May 24 13:54:17 2017
128,1379,30,788,60,right,1,18,1.844,Wed May 24 13:54:19 2017
129,1379,30,1182,40,right,1,16,3.715,Wed May 24 13:54:23 2017
130,1773,10,197,90,right,1,8,6.197,Wed May 24 13:54:30 2017
131,1182,40,1576,20,left,1,10,5.165,Wed May 24 13:54:35 2017
132,788,60,985,50,right,0,27,4.969,Wed May 24 13:54:40 2017
133,985,50,591,70,left,0,28,1.541,Wed May 24 13:54:42 2017
134,1379,30,591,70,left,0,19,3.729,Wed May 24 13:54:46 2017
135,788,60,985,50,right,0,27,3.895,Wed May 24 13:54:50 2017
136,591,70,1182,40,right,0,24,2.825,Wed May 24 13:54:53 2017
137,1773,10,788,60,right,1,5,1.887,Wed May 24 13:54:56 2017
138,1773,10,591,70,right,1,6,1.827,Wed May 24 13:54:58 2017
139,1379,30,985,50,right,1,17,1.355,Wed May 24 13:55:00 2017
140,788,60,1576,20,left,1,12,2.108,Wed May 24 13:55:02 2017
141,788,60,197,90,left,0,33,1.974,Wed May 24 13:55:04 2017
142,1379,30,1773,10,left,1,2,2.856,Wed May 24 13:55:07 2017
143,1773,10,788,60,right,1,5,3.687,Wed May 24 13:55:11 2017
144,985,50,1773,10,left,1,4,1.852,Wed May 24 13:55:14 2017
145,1182,40,1773,10,right,0,3,1.287,Wed May 24 13:55:15 2017
146,1773,10,591,70,right,1,6,1.021,Wed May 24 13:55:16 2017
