trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,1379,30,591,70,right,1,19,12.265,Wed May 24 12:24:51 2017
2,394,80,197,90,left,0,36,13.337,Wed May 24 12:25:06 2017
3,1182,40,788,60,right,1,23,8.975,Wed May 24 12:25:16 2017
4,1182,40,1379,30,left,1,16,6.669,Wed May 24 12:25:24 2017
5,1576,20,1379,30,right,1,9,14.19,Wed May 24 12:25:39 2017
6,985,50,1182,40,left,1,22,9.441,Wed May 24 12:25:50 2017
7,394,80,591,70,right,0,34,13.996,Wed May 24 12:26:05 2017
8,1379,30,1576,20,left,1,9,12.842,Wed May 24 12:26:18 2017
9,394,80,1576,20,left,1,14,20.419,Wed May 24 12:26:40 2017
10,985,50,788,60,left,0,27,37.776,Wed May 24 12:27:18 2017
11,1576,20,591,70,right,1,13,4.928,Wed May 24 12:27:24 2017
12,591,70,1379,30,left,1,19,3.718,Wed May 24 12:27:29 2017
13,394,80,591,70,right,0,34,4.942,Wed May 24 12:27:34 2017
14,788,60,1576,20,left,1,12,10.361,Wed May 24 12:27:45 2017
15,985,50,1182,40,left,1,22,2.775,Wed May 24 12:27:49 2017
16,394,80,197,90,left,0,36,4.725,Wed May 24 12:27:55 2017
17,591,70,197,90,right,1,35,13.091,Wed May 24 12:28:08 2017
18,985,50,1773,10,left,1,4,5.057,Wed May 24 12:28:14 2017
19,591,70,1773,10,left,1,6,2.066,Wed May 24 12:28:17 2017
20,394,80,788,60,left,1,32,2.345,Wed May 24 12:28:19 2017
21,788,60,1379,30,left,1,18,4.778,Wed May 24 12:28:25 2017
22,985,50,591,70,right,1,28,7.567,Wed May 24 12:28:33 2017
23,1182,40,1773,10,left,1,3,6.425,Wed May 24 12:28:40 2017
24,788,60,1379,30,left,1,18,2.464,Wed May 24 12:28:43 2017
25,1576,20,591,70,right,1,13,2.983,Wed May 24 12:28:46 2017
26,1576,20,1379,30,right,1,9,5.545,Wed May 24 12:28:53 2017
27,1576,20,1773,10,left,1,1,6.43,Wed May 24 12:29:00 2017
28,1182,40,985,50,right,1,22,11.823,Wed May 24 12:29:12 2017
29,1576,20,1182,40,right,1,10,11.336,Wed May 24 12:29:24 2017
30,197,90,591,70,right,0,35,3.021,Wed May 24 12:29:27 2017
31,197,90,788,60,left,1,33,17.632,Wed May 24 12:29:46 2017
32,788,60,1379,30,left,1,18,3.111,Wed May 24 12:29:49 2017
33,1773,10,197,90,right,1,8,1.697,Wed May 24 12:29:52 2017
34,1379,30,591,70,right,1,19,1.291,Wed May 24 12:29:54 2017
35,1773,10,1182,40,right,1,3,3.879,Wed May 24 12:29:58 2017
36,197,90,1182,40,left,1,26,1.606,Wed May 24 12:30:00 2017
37,394,80,1576,20,left,1,14,1.304,Wed May 24 12:30:02 2017
38,591,70,394,80,left,0,34,4.594,Wed May 24 12:30:07 2017
39,1576,20,197,90,right,1,15,2.375,Wed May 24 12:30:09 2017
40,1182,40,394,80,right,1,25,1.54,Wed May 24 12:30:12 2017
41,788,60,985,50,left,1,27,3.112,Wed May 24 12:30:15 2017
42,591,70,1773,10,left,1,6,1.778,Wed May 24 12:30:18 2017
43,1379,30,1773,10,left,1,2,1.466,Wed May 24 12:30:20 2017
44,1182,40,985,50,right,1,22,2.447,Wed May 24 12:30:22 2017
45,1182,40,1773,10,left,1,3,1.857,Wed May 24 12:30:25 2017
46,985,50,591,70,right,1,28,4.15,Wed May 24 12:30:29 2017
47,1576,20,1182,40,right,1,10,5.519,Wed May 24 12:30:35 2017
48,788,60,1576,20,left,1,12,3.19,Wed May 24 12:30:39 2017
49,1773,10,985,50,right,1,4,1.725,Wed May 24 12:30:41 2017
50,1576,20,985,50,right,1,11,1.594,Wed May 24 12:30:43 2017
51,1379,30,788,60,right,1,18,1.652,Wed May 24 12:30:46 2017
52,985,50,1773,10,left,1,4,1.427,Wed May 24 12:30:48 2017
53,197,90,1773,10,left,1,8,3.007,Wed May 24 12:30:51 2017
54,1576,20,591,70,right,1,13,1.617,Wed May 24 12:30:54 2017
55,197,90,1182,40,left,1,26,1.973,Wed May 24 12:30:56 2017
56,1379,30,394,80,right,1,20,1.379,Wed May 24 12:30:58 2017
57,1773,10,985,50,right,1,4,1.219,Wed May 24 12:30:59 2017
58,197,90,1576,20,left,1,15,1.214,Wed May 24 12:31:01 2017
59,1379,30,1576,20,left,1,9,6.379,Wed May 24 12:31:08 2017
60,197,90,788,60,left,1,33,8.133,Wed May 24 12:31:17 2017
61,985,50,591,70,right,1,28,3.692,Wed May 24 12:31:21 2017
62,591,70,788,60,left,1,31,10.723,Wed May 24 12:31:33 2017
63,1379,30,1773,10,left,1,2,1.727,Wed May 24 12:31:35 2017
64,591,70,197,90,left,0,35,4.986,Wed May 24 12:31:41 2017
65,1379,30,197,90,right,1,21,9.911,Wed May 24 12:31:51 2017
66,394,80,1773,10,left,1,7,3.725,Wed May 24 12:31:55 2017
67,788,60,394,80,right,1,32,9.281,Wed May 24 12:32:05 2017
68,788,60,1576,20,left,1,12,1.376,Wed May 24 12:32:07 2017
69,591,70,1576,20,left,1,13,1.139,Wed May 24 12:32:08 2017
70,1182,40,197,90,right,1,26,1.426,Wed May 24 12:32:10 2017
71,197,90,591,70,right,0,35,3.595,Wed May 24 12:32:15 2017
72,985,50,1773,10,left,1,4,2.939,Wed May 24 12:32:18 2017
73,788,60,1379,30,left,1,18,1.249,Wed May 24 12:32:20 2017
74,1379,30,1182,40,right,1,16,1.461,Wed May 24 12:32:22 2017
75,197,90,1182,40,left,1,26,7.198,Wed May 24 12:32:30 2017
76,197,90,1182,40,left,1,26,1.574,Wed May 24 12:32:32 2017
77,1379,30,788,60,right,1,18,3.048,Wed May 24 12:32:36 2017
78,1773,10,394,80,right,1,7,1.377,Wed May 24 12:32:37 2017
79,1773,10,1182,40,right,1,3,1.927,Wed May 24 12:32:40 2017
80,394,80,1182,40,left,1,25,12.075,Wed May 24 12:32:53 2017
81,591,70,1576,20,left,1,13,3.962,Wed May 24 12:32:57 2017
82,1576,20,1379,30,right,1,9,7.027,Wed May 24 12:33:05 2017
83,1576,20,1773,10,left,1,1,4.755,Wed May 24 12:33:10 2017
84,788,60,1182,40,left,1,23,2.872,Wed May 24 12:33:14 2017
85,1773,10,591,70,right,1,6,3.478,Wed May 24 12:33:18 2017
86,1379,30,394,80,right,1,20,1.26,Wed May 24 12:33:20 2017
87,1576,20,591,70,right,1,13,8.37,Wed May 24 12:33:30 2017
88,197,90,1379,30,left,1,21,2.541,Wed May 24 12:33:33 2017
89,1576,20,1182,40,right,1,10,1.808,Wed May 24 12:33:35 2017
90,1379,30,591,70,right,1,19,5.613,Wed May 24 12:33:42 2017
91,591,70,1773,10,left,1,6,1.404,Wed May 24 12:33:43 2017
92,1576,20,985,50,right,1,11,2.74,Wed May 24 12:33:47 2017
93,1773,10,394,80,right,1,7,1.72,Wed May 24 12:33:49 2017
94,197,90,591,70,right,0,35,5.307,Wed May 24 12:33:55 2017
95,1773,10,591,70,right,1,6,5.158,Wed May 24 12:34:00 2017
96,1182,40,394,80,right,1,25,1.296,Wed May 24 12:34:02 2017
97,197,90,1773,10,left,1,8,1.55,Wed May 24 12:34:04 2017
98,1773,10,394,80,right,1,7,1.597,Wed May 24 12:34:06 2017
99,591,70,1773,10,left,1,6,2.766,Wed May 24 12:34:10 2017
100,1773,10,788,60,right,1,5,1.223,Wed May 24 12:34:11 2017
101,1182,40,394,80,right,1,25,1.618,Wed May 24 12:34:13 2017
102,394,80,1576,20,left,1,14,1.626,Wed May 24 12:34:16 2017
103,394,80,1379,30,left,1,20,2.001,Wed May 24 12:34:19 2017
104,394,80,591,70,right,0,34,3.259,Wed May 24 12:34:23 2017
105,788,60,394,80,right,1,32,6.008,Wed May 24 12:34:30 2017
106,394,80,1773,10,left,1,7,8.383,Wed May 24 12:34:39 2017
107,394,80,1379,30,left,1,20,1.391,Wed May 24 12:34:41 2017
108,1773,10,1182,40,right,1,3,3.674,Wed May 24 12:34:45 2017
109,1379,30,1576,20,left,1,9,5.695,Wed May 24 12:34:51 2017
110,1379,30,1182,40,right,1,16,4.126,Wed May 24 12:34:56 2017
111,985,50,394,80,right,1,29,4.732,Wed May 24 12:35:01 2017
112,1379,30,985,50,right,1,17,2.942,Wed May 24 12:35:05 2017
113,591,70,985,50,left,1,28,7.18,Wed May 24 12:35:13 2017
114,591,70,1576,20,left,1,13,5.558,Wed May 24 12:35:19 2017
115,1379,30,985,50,right,1,17,2.32,Wed May 24 12:35:22 2017
116,1773,10,1182,40,right,1,3,1.96,Wed May 24 12:35:24 2017
117,1576,20,1182,40,right,1,10,1.926,Wed May 24 12:35:27 2017
118,985,50,1379,30,left,1,17,3.128,Wed May 24 12:35:30 2017
119,394,80,1576,20,left,1,14,1.514,Wed May 24 12:35:32 2017
120,1773,10,788,60,right,1,5,0.945,Wed May 24 12:35:34 2017
121,394,80,197,90,left,0,36,3.4,Wed May 24 12:35:38 2017
122,197,90,1182,40,left,1,26,4.138,Wed May 24 12:35:42 2017
123,197,90,1773,10,left,1,8,1.776,Wed May 24 12:35:45 2017
124,985,50,394,80,right,1,29,2.463,Wed May 24 12:35:48 2017
125,1182,40,197,90,right,1,26,2.566,Wed May 24 12:35:51 2017
126,197,90,1576,20,left,1,15,3.865,Wed May 24 12:35:56 2017
