trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,1773,10,197,90,right,1,8,3.459,Wed May 24 12:22:17 2017
2,591,70,1379,30,left,1,19,3.845,Wed May 24 12:22:21 2017
3,394,80,788,60,left,1,32,3.251,Wed May 24 12:22:25 2017
4,1576,20,1773,10,left,1,1,2.912,Wed May 24 12:22:28 2017
5,985,50,788,60,left,0,27,3.829,Wed May 24 12:22:32 2017
6,1773,10,1379,30,right,1,2,1.705,Wed May 24 12:22:34 2017
7,1379,30,197,90,right,1,21,2.595,Wed May 24 12:22:37 2017
8,394,80,788,60,left,1,32,2.415,Wed May 24 12:22:40 2017
9,591,70,1773,10,left,1,6,2.557,Wed May 24 12:22:43 2017
10,1576,20,1182,40,right,1,10,2.035,Wed May 24 12:22:45 2017
11,1379,30,1576,20,left,1,9,2.561,Wed May 24 12:22:48 2017
12,197,90,985,50,left,1,30,2.518,Wed May 24 12:22:51 2017
13,197,90,1379,30,left,1,21,2.721,Wed May 24 12:22:54 2017
14,1773,10,985,50,right,1,4,1.777,Wed May 24 12:22:56 2017
15,1773,10,1379,30,right,1,2,2.443,Wed May 24 12:22:59 2017
16,788,60,1773,10,left,1,5,1.694,Wed May 24 12:23:01 2017
17,788,60,1576,20,left,1,12,2.107,Wed May 24 12:23:04 2017
18,788,60,394,80,right,1,32,1.862,Wed May 24 12:23:06 2017
19,985,50,1773,10,left,1,4,1.839,Wed May 24 12:23:08 2017
20,788,60,197,90,left,0,33,4.199,Wed May 24 12:23:13 2017
21,1773,10,197,90,right,1,8,1.589,Wed May 24 12:23:15 2017
22,1379,30,985,50,right,1,17,4.163,Wed May 24 12:23:19 2017
23,985,50,788,60,left,0,27,2.273,Wed May 24 12:23:22 2017
24,394,80,1773,10,left,1,7,1.411,Wed May 24 12:23:24 2017
25,1773,10,1182,40,right,1,3,1.8,Wed May 24 12:23:26 2017
26,1182,40,197,90,right,1,26,3.885,Wed May 24 12:23:30 2017
27,985,50,1576,20,left,1,11,1.927,Wed May 24 12:23:33 2017
28,985,50,1576,20,left,1,11,2.149,Wed May 24 12:23:35 2017
29,591,70,1773,10,left,1,6,1.777,Wed May 24 12:23:37 2017
30,1379,30,1773,10,left,1,2,2.326,Wed May 24 12:23:40 2017
31,197,90,394,80,right,0,36,2.616,Wed May 24 12:23:43 2017
