trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,1379,30,985,50,right,1,17,6.334,Tue May 23 10:27:37 2017
2,591,70,985,50,left,1,28,6.424,Tue May 23 10:27:44 2017
3,788,60,1182,40,left,1,23,7.283,Tue May 23 10:27:56 2017
4,394,80,1182,40,left,1,25,8.88,Tue May 23 10:28:06 2017
5,1182,40,1576,20,left,1,10,5.872,Tue May 23 10:28:13 2017
6,1379,30,591,70,right,1,19,7.766,Tue May 23 10:28:22 2017
7,197,90,985,50,left,1,30,3.699,Tue May 23 10:28:27 2017
8,1773,10,197,90,right,1,8,5.422,Tue May 23 10:28:34 2017
9,1773,10,197,90,right,1,8,3.198,Tue May 23 10:28:38 2017
10,591,70,1773,10,left,1,6,3.186,Tue May 23 10:28:43 2017
11,197,90,1182,40,left,1,26,4.378,Tue May 23 10:28:48 2017
12,1379,30,197,90,right,1,21,4.515,Tue May 23 10:28:54 2017
13,1379,30,985,50,right,1,17,3.19,Tue May 23 10:28:58 2017
14,591,70,197,90,right,1,35,5.482,Tue May 23 10:29:04 2017
15,985,50,1182,40,left,1,22,3.585,Tue May 23 10:29:09 2017
16,985,50,394,80,right,1,29,2.972,Tue May 23 10:29:12 2017
17,1773,10,985,50,right,1,4,4.051,Tue May 23 10:29:17 2017
18,1379,30,1182,40,right,1,16,2.807,Tue May 23 10:29:21 2017
19,394,80,1182,40,left,1,25,11.175,Tue May 23 10:29:33 2017
20,394,80,788,60,left,1,32,6.739,Tue May 23 10:29:41 2017
21,1773,10,1379,30,right,1,2,3.896,Tue May 23 10:29:45 2017
22,985,50,197,90,right,1,30,3.342,Tue May 23 10:29:50 2017
23,591,70,1576,20,left,1,13,3.66,Tue May 23 10:29:54 2017
24,197,90,394,80,left,1,36,2.355,Tue May 23 10:29:57 2017
25,985,50,1182,40,left,1,22,6.128,Tue May 23 10:30:04 2017
26,788,60,1379,30,left,1,18,2.238,Tue May 23 10:30:07 2017
27,394,80,1773,10,left,1,7,3.45,Tue May 23 10:30:11 2017
28,788,60,394,80,right,1,32,24.778,Tue May 23 10:30:37 2017
29,1379,30,788,60,right,1,18,1.413,Tue May 23 10:30:39 2017
30,394,80,1379,30,left,1,20,1.442,Tue May 23 10:30:42 2017
31,985,50,1773,10,left,1,4,1.237,Tue May 23 10:30:43 2017
32,1576,20,985,50,right,1,11,4.243,Tue May 23 10:30:49 2017
33,197,90,985,50,left,1,30,2.484,Tue May 23 10:30:52 2017
34,1773,10,1576,20,right,1,1,2.585,Tue May 23 10:30:55 2017
35,1379,30,197,90,right,1,21,3.35,Tue May 23 10:30:59 2017
36,197,90,985,50,left,1,30,2.554,Tue May 23 10:31:03 2017
37,1773,10,1576,20,right,1,1,3.207,Tue May 23 10:31:07 2017
38,1379,30,1773,10,left,1,2,3.305,Tue May 23 10:31:11 2017
39,591,70,1379,30,left,1,19,3.656,Tue May 23 10:31:16 2017
40,1182,40,788,60,right,1,23,2.236,Tue May 23 10:31:19 2017
41,1379,30,985,50,right,1,17,2.383,Tue May 23 10:31:22 2017
42,1773,10,197,90,right,1,8,2.381,Tue May 23 10:31:26 2017
43,1773,10,1379,30,right,1,2,3.771,Tue May 23 10:31:30 2017
44,591,70,985,50,right,0,28,3.834,Tue May 23 10:31:36 2017
45,394,80,1379,30,left,1,20,4.11,Tue May 23 10:31:40 2017
46,394,80,1576,20,left,1,14,1.683,Tue May 23 10:31:43 2017
47,394,80,985,50,left,1,29,2.584,Tue May 23 10:31:46 2017
48,591,70,1576,20,left,1,13,3.113,Tue May 23 10:31:50 2017
49,1576,20,394,80,right,1,14,2.847,Tue May 23 10:31:54 2017
50,1576,20,1773,10,left,1,1,2.579,Tue May 23 10:31:57 2017
51,1379,30,394,80,right,1,20,5.322,Tue May 23 10:32:03 2017
52,985,50,1773,10,left,1,4,2.413,Tue May 23 10:32:06 2017
53,197,90,1379,30,left,1,21,3.448,Tue May 23 10:32:10 2017
54,394,80,985,50,left,1,29,2.498,Tue May 23 10:32:14 2017
55,1182,40,1576,20,left,1,10,2.683,Tue May 23 10:32:17 2017
56,788,60,1773,10,left,1,5,1.713,Tue May 23 10:32:20 2017
57,788,60,1773,10,left,1,5,1.199,Tue May 23 10:32:22 2017
58,1379,30,1773,10,left,1,2,1.759,Tue May 23 10:32:24 2017
59,985,50,1576,20,left,1,11,0.887,Tue May 23 10:32:25 2017
60,197,90,985,50,left,1,30,1.674,Tue May 23 10:32:28 2017
61,1379,30,1182,40,right,1,16,2.938,Tue May 23 10:32:31 2017
62,197,90,1576,20,left,1,15,1.429,Tue May 23 10:32:33 2017
63,591,70,985,50,left,1,28,1.897,Tue May 23 10:32:36 2017
64,1182,40,985,50,right,1,22,2.24,Tue May 23 10:32:39 2017
65,591,70,985,50,left,1,28,2.032,Tue May 23 10:32:42 2017
66,1182,40,1773,10,left,1,3,1.96,Tue May 23 10:32:44 2017
67,394,80,1773,10,left,1,7,2.773,Tue May 23 10:32:48 2017
68,788,60,1773,10,left,1,5,1.84,Tue May 23 10:32:50 2017
69,394,80,1182,40,left,1,25,1.197,Tue May 23 10:32:52 2017
70,788,60,1182,40,left,1,23,2.61,Tue May 23 10:32:55 2017
71,591,70,788,60,left,1,31,1.877,Tue May 23 10:32:57 2017
72,197,90,1773,10,left,1,8,1.508,Tue May 23 10:33:00 2017
73,1576,20,394,80,right,1,14,3.376,Tue May 23 10:33:04 2017
74,1379,30,788,60,right,1,18,1.58,Tue May 23 10:33:06 2017
75,591,70,197,90,right,1,35,1.29,Tue May 23 10:33:08 2017
76,788,60,591,70,right,1,31,2.49,Tue May 23 10:33:11 2017
77,1379,30,788,60,right,1,18,2.222,Tue May 23 10:33:14 2017
78,394,80,197,90,right,1,36,4.868,Tue May 23 10:33:19 2017
79,591,70,1182,40,left,1,24,2.803,Tue May 23 10:33:22 2017
80,197,90,1379,30,left,1,21,2.066,Tue May 23 10:33:25 2017
81,591,70,394,80,right,1,34,2.354,Tue May 23 10:33:28 2017
82,591,70,985,50,left,1,28,1.803,Tue May 23 10:33:30 2017
