trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,1182,40,788,60,right,1,23,14.436,Thu May 25 13:03:27 2017
2,985,50,197,90,left,0,30,17.254,Thu May 25 13:03:46 2017
3,591,70,1379,30,left,1,19,13.822,Thu May 25 13:04:00 2017
4,197,90,1182,40,left,1,26,12.504,Thu May 25 13:04:14 2017
5,1182,40,1773,10,left,1,3,4.471,Thu May 25 13:04:20 2017
6,1576,20,985,50,right,1,11,14.07,Thu May 25 13:04:34 2017
7,985,50,197,90,left,0,30,4.248,Thu May 25 13:04:39 2017
8,591,70,1379,30,left,1,19,2.64,Thu May 25 13:04:43 2017
9,1182,40,1576,20,left,1,10,3.414,Thu May 25 13:04:47 2017
10,1379,30,197,90,right,1,21,6.225,Thu May 25 13:04:54 2017
11,1773,10,591,70,right,1,6,15.932,Thu May 25 13:05:11 2017
12,1576,20,1773,10,left,1,1,2.088,Thu May 25 13:05:14 2017
13,591,70,985,50,right,0,28,8.786,Thu May 25 13:05:24 2017
14,1182,40,788,60,right,1,23,2.794,Thu May 25 13:05:27 2017
15,985,50,197,90,left,0,30,2.398,Thu May 25 13:05:30 2017
16,985,50,788,60,right,1,27,3.097,Thu May 25 13:05:35 2017
17,1379,30,197,90,right,1,21,8.788,Thu May 25 13:05:44 2017
18,985,50,1773,10,left,1,4,2.561,Thu May 25 13:05:47 2017
19,394,80,985,50,left,1,29,4.887,Thu May 25 13:05:53 2017
20,985,50,1773,10,left,1,4,2.138,Thu May 25 13:05:56 2017
21,1576,20,394,80,right,1,14,3.125,Thu May 25 13:05:59 2017
22,1182,40,1773,10,left,1,3,1.512,Thu May 25 13:06:01 2017
23,1379,30,1182,40,left,0,16,7.712,Thu May 25 13:06:10 2017
24,591,70,985,50,right,0,28,3.0,Thu May 25 13:06:14 2017
25,1182,40,985,50,left,0,22,3.696,Thu May 25 13:06:18 2017
26,1182,40,197,90,left,0,26,3.588,Thu May 25 13:06:22 2017
27,985,50,1773,10,left,1,4,1.868,Thu May 25 13:06:25 2017
28,1379,30,1773,10,left,1,2,34.021,Thu May 25 13:07:03 2017
29,1773,10,985,50,right,1,4,2.088,Thu May 25 13:07:06 2017
30,394,80,1773,10,left,1,7,3.032,Thu May 25 13:07:09 2017
31,1182,40,985,50,left,0,22,3.281,Thu May 25 13:07:13 2017
32,985,50,591,70,left,0,28,3.991,Thu May 25 13:07:18 2017
33,788,60,1379,30,left,1,18,3.273,Thu May 25 13:07:21 2017
34,788,60,197,90,left,0,33,2.514,Thu May 25 13:07:25 2017
35,1576,20,591,70,right,1,13,1.473,Thu May 25 13:07:27 2017
36,197,90,788,60,right,0,33,2.973,Thu May 25 13:07:30 2017
37,1379,30,1182,40,left,0,16,2.657,Thu May 25 13:07:33 2017
38,1379,30,985,50,left,0,17,2.73,Thu May 25 13:07:36 2017
39,985,50,1379,30,right,0,17,2.312,Thu May 25 13:07:39 2017
40,1182,40,394,80,left,0,25,2.295,Thu May 25 13:07:42 2017
41,1182,40,1773,10,left,1,3,1.581,Thu May 25 13:07:44 2017
42,985,50,197,90,left,0,30,1.779,Thu May 25 13:07:46 2017
43,1379,30,985,50,left,0,17,1.779,Thu May 25 13:07:48 2017
44,985,50,1576,20,left,1,11,3.808,Thu May 25 13:07:53 2017
45,1182,40,197,90,left,0,26,2.138,Thu May 25 13:07:55 2017
46,985,50,1773,10,left,1,4,1.771,Thu May 25 13:07:57 2017
47,1182,40,985,50,right,1,22,25.672,Thu May 25 13:08:39 2017
48,985,50,1773,10,left,1,4,1.566,Thu May 25 13:08:42 2017
49,1576,20,197,90,right,1,15,13.272,Thu May 25 13:08:56 2017
50,197,90,788,60,right,0,33,6.514,Thu May 25 13:09:02 2017
51,394,80,985,50,left,1,29,1.919,Thu May 25 13:09:05 2017
52,1379,30,1576,20,right,0,9,2.036,Thu May 25 13:09:07 2017
53,985,50,1182,40,right,0,22,1.918,Thu May 25 13:09:10 2017
54,1182,40,394,80,left,0,25,2.192,Thu May 25 13:09:12 2017
55,788,60,1182,40,left,1,23,3.021,Thu May 25 13:09:16 2017
56,1773,10,985,50,right,1,4,1.394,Thu May 25 13:09:17 2017
57,1379,30,1576,20,left,1,9,1.669,Thu May 25 13:09:19 2017
58,1576,20,985,50,right,1,11,1.601,Thu May 25 13:09:21 2017
59,591,70,1773,10,left,1,6,1.785,Thu May 25 13:09:23 2017
60,1576,20,985,50,right,1,11,1.704,Thu May 25 13:09:26 2017
61,1182,40,394,80,right,1,25,1.335,Thu May 25 13:09:27 2017
62,1576,20,1182,40,right,1,10,1.437,Thu May 25 13:09:29 2017
63,985,50,788,60,left,0,27,2.624,Thu May 25 13:09:32 2017
64,1576,20,1379,30,left,0,9,2.692,Thu May 25 13:09:35 2017
65,1379,30,591,70,right,1,19,2.162,Thu May 25 13:09:38 2017
66,985,50,788,60,left,0,27,2.056,Thu May 25 13:09:40 2017
67,591,70,1576,20,left,1,13,2.855,Thu May 25 13:09:44 2017
68,1773,10,1182,40,right,1,3,3.928,Thu May 25 13:09:48 2017
69,1182,40,1576,20,left,1,10,3.585,Thu May 25 13:09:52 2017
70,1379,30,788,60,right,1,18,1.146,Thu May 25 13:09:54 2017
71,985,50,1576,20,left,1,11,1.187,Thu May 25 13:09:55 2017
