trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,394,80,197,90,left,0,36,7.878,Wed May 24 12:24:30 2017
2,1182,40,788,60,right,1,23,7.184,Wed May 24 12:24:38 2017
3,1182,40,985,50,right,1,22,9.133,Wed May 24 12:24:48 2017
4,394,80,1773,10,left,1,7,7.729,Wed May 24 12:24:56 2017
5,394,80,788,60,right,0,32,3.943,Wed May 24 12:25:01 2017
6,591,70,788,60,right,0,31,7.811,Wed May 24 12:25:10 2017
7,394,80,591,70,right,0,34,6.727,Wed May 24 12:25:17 2017
8,1773,10,394,80,right,1,7,3.988,Wed May 24 12:25:22 2017
9,1379,30,197,90,left,0,21,12.946,Wed May 24 12:25:35 2017
10,1773,10,197,90,left,0,8,3.177,Wed May 24 12:25:39 2017
11,394,80,1379,30,right,0,20,4.917,Wed May 24 12:25:44 2017
12,1379,30,1182,40,right,1,16,4.055,Wed May 24 12:25:49 2017
13,1182,40,1379,30,left,1,16,2.7,Wed May 24 12:25:52 2017
14,197,90,591,70,right,0,35,4.448,Wed May 24 12:25:57 2017
15,1576,20,1773,10,left,1,1,4.11,Wed May 24 12:26:01 2017
16,1576,20,788,60,right,1,12,6.934,Wed May 24 12:26:09 2017
17,985,50,197,90,left,0,30,8.339,Wed May 24 12:26:18 2017
18,1773,10,1379,30,right,1,2,2.839,Wed May 24 12:26:21 2017
19,788,60,1379,30,left,1,18,18.366,Wed May 24 12:26:40 2017
20,985,50,1379,30,left,1,17,7.895,Wed May 24 12:26:48 2017
21,197,90,394,80,right,0,36,3.796,Wed May 24 12:26:52 2017
22,1379,30,1576,20,left,1,9,3.572,Wed May 24 12:26:56 2017
23,394,80,788,60,right,0,32,4.805,Wed May 24 12:27:01 2017
24,197,90,788,60,right,0,33,2.453,Wed May 24 12:27:04 2017
25,788,60,1773,10,left,1,5,6.263,Wed May 24 12:27:11 2017
26,1576,20,197,90,left,0,15,6.941,Wed May 24 12:27:18 2017
27,985,50,1773,10,left,1,4,6.255,Wed May 24 12:27:25 2017
28,394,80,1182,40,right,0,25,5.692,Wed May 24 12:27:31 2017
29,1773,10,788,60,right,1,5,3.293,Wed May 24 12:27:34 2017
30,1576,20,394,80,left,0,14,21.838,Wed May 24 12:27:57 2017
31,591,70,1576,20,left,1,13,6.679,Wed May 24 12:28:04 2017
32,1182,40,1773,10,left,1,3,5.725,Wed May 24 12:28:11 2017
33,591,70,1576,20,left,1,13,5.722,Wed May 24 12:28:17 2017
34,985,50,394,80,left,0,29,3.219,Wed May 24 12:28:20 2017
35,1182,40,1576,20,left,1,10,2.749,Wed May 24 12:28:23 2017
36,197,90,985,50,right,0,30,3.202,Wed May 24 12:28:27 2017
37,394,80,197,90,left,0,36,7.973,Wed May 24 12:28:35 2017
38,1379,30,591,70,right,1,19,10.297,Wed May 24 12:28:46 2017
39,1379,30,1182,40,right,1,16,5.448,Wed May 24 12:28:52 2017
40,1576,20,1379,30,right,1,9,3.005,Wed May 24 12:28:55 2017
41,1182,40,788,60,left,0,23,2.989,Wed May 24 12:28:59 2017
42,591,70,394,80,left,0,34,7.996,Wed May 24 12:29:07 2017
43,1773,10,197,90,left,0,8,3.044,Wed May 24 12:29:10 2017
44,1182,40,197,90,left,0,26,10.382,Wed May 24 12:29:21 2017
45,788,60,1379,30,left,1,18,6.37,Wed May 24 12:29:28 2017
46,1576,20,591,70,right,1,13,12.888,Wed May 24 12:29:41 2017
47,1182,40,394,80,left,0,25,4.627,Wed May 24 12:29:46 2017
48,197,90,394,80,right,0,36,3.959,Wed May 24 12:29:51 2017
49,1576,20,394,80,left,0,14,7.729,Wed May 24 12:29:59 2017
50,1182,40,197,90,left,0,26,3.639,Wed May 24 12:30:03 2017
51,1182,40,1379,30,left,1,16,7.762,Wed May 24 12:30:11 2017
52,985,50,1182,40,left,1,22,12.622,Wed May 24 12:30:24 2017
53,788,60,394,80,left,0,32,8.721,Wed May 24 12:30:33 2017
54,394,80,591,70,right,0,34,5.502,Wed May 24 12:30:39 2017
55,1773,10,591,70,right,1,6,3.458,Wed May 24 12:30:43 2017
56,197,90,1182,40,right,0,26,3.493,Wed May 24 12:30:47 2017
57,985,50,1379,30,left,1,17,12.559,Wed May 24 12:31:00 2017
58,1379,30,1773,10,left,1,2,6.048,Wed May 24 12:31:07 2017
59,788,60,1576,20,left,1,12,5.524,Wed May 24 12:31:13 2017
