"V1","V2"
-6,8.78317209980033e-05
-5.99,8.871436615907e-05
-5.98,8.96058804696512e-05
-5.97,9.05063530342307e-05
-5.96,9.14158738521614e-05
-5.95,9.23345338266476e-05
-5.94,9.32624247738129e-05
-5.93,9.41996394318645e-05
-5.92,9.51462714703437e-05
-5.91,9.61024154994739e-05
-5.9,9.70681670795996e-05
-5.89,9.80436227307201e-05
-5.88,9.902887994212e-05
-5.87,0.000100024037182094
-5.86,0.000101029193907773
-5.85,0.000102044450575043
-5.84,0.000103069908648569
-5.83,0.000104105670611917
-5.82,0.000105151839977774
-5.81,0.000106208521298277
-5.8,0.00010727582017544
-5.79,0.000108353843271691
-5.78,0.000109442698320505
-5.77,0.000110542494137155
-5.76,0.000111653340629563
-5.75,0.00011277534880926
-5.74,0.000113908630802462
-5.73,0.000115053299861249
-5.72,0.000116209470374861
-5.71,0.000117377257881105
-5.7,0.000118556779077876
-5.69,0.000119748151834798
-5.68,0.000120951495204972
-5.67,0.000122166929436852
-5.66,0.000123394575986232
-5.65,0.000124634557528359
-5.64,0.000125886997970162
-5.63,0.000127152022462609
-5.62,0.00012842975741318
-5.61,0.000129720330498475
-5.6,0.000131023870676937
-5.59,0.000132340508201713
-5.58,0.000133670374633635
-5.57,0.000135013602854336
-5.56,0.000136370327079497
-5.55,0.000137740682872223
-5.54,0.000139124807156558
-5.53,0.000140522838231129
-5.52,0.000141934915782934
-5.51,0.000143361180901261
-5.5,0.00014480177609175
-5.49,0.000146256845290595
-5.48,0.00014772653387889
-5.47,0.000149210988697113
-5.46,0.000150710358059757
-5.45,0.000152224791770118
-5.44,0.00015375444113521
-5.43,0.000155299458980848
-5.42,0.000156859999666872
-5.41,0.000158436219102526
-5.4,0.000160028274761992
-5.39,0.000161636325700077
-5.38,0.000163260532568057
-5.37,0.000164901057629681
-5.36,0.000166558064777336
-5.35,0.000168231719548368
-5.34,0.000169922189141574
-5.33,0.000171629642433852
-5.32,0.000173354249997021
-5.31,0.00017509618411481
-5.3,0.000176855618800013
-5.29,0.000178632729811819
-5.28,0.000180427694673312
-5.27,0.000182240692689153
-5.26,0.000184071904963424
-5.25,0.00018592151441767
-5.24,0.000187789705809103
-5.23,0.000189676665749001
-5.22,0.000191582582721282
-5.21,0.00019350764710127
-5.2,0.000195452051174645
-5.19,0.000197415989156578
-5.18,0.000199399657211071
-5.17,0.000201403253470474
-5.16,0.000203426978055206
-5.15,0.000205471033093674
-5.14,0.000207535622742381
-5.13,0.000209620953206249
-5.12,0.000211727232759132
-5.11,0.000213854671764543
-5.1,0.000216003482696581
-5.09,0.000218173880161075
-5.08,0.000220366080916926
-5.07,0.000222580303897679
-5.06,0.000224816770233296
-5.05,0.00022707570327215
-5.04,0.000229357328603247
-5.03,0.000231661874078657
-5.02,0.000233989569836177
-5.01,0.000236340648322214
-5,0.000238715344314907
-4.99,0.000241113894947466
-4.98,0.000243536539731752
-4.97,0.000245983520582095
-4.96,0.000248455081839334
-4.95,0.000250951470295124
-4.94,0.000253472935216451
-4.93,0.000256019728370424
-4.92,0.000258592104049292
-4.91,0.000261190319095719
-4.9,0.000263814632928312
-4.89,0.000266465307567399
-4.88,0.000269142607661068
-4.87,0.000271846800511459
-4.86,0.000274578156101333
-4.85,0.000277336947120881
-4.84,0.000280123448994828
-4.83,0.000282937939909783
-4.82,0.000285780700841879
-4.81,0.000288652015584676
-4.8,0.000291552170777349
-4.79,0.000294481455933155
-4.78,0.000297440163468183
-4.77,0.000300428588730388
-4.76,0.000303447030028919
-4.75,0.000306495788663735
-4.74,0.000309575168955516
-4.73,0.000312685478275874
-4.72,0.000315827027077863
-4.71,0.000319000128926791
-4.7,0.000322205100531344
-4.69,0.00032544226177501
-4.68,0.000328711935747828
-4.67,0.000332014448778442
-4.66,0.000335350130466478
-4.65,0.000338719313715246
-4.64,0.00034212233476476
-4.63,0.000345559533225094
-4.62,0.000349031252110061
-4.61,0.000352537837871239
-4.6,0.000356079640432319
-4.59,0.00035965701322381
-4.58,0.000363270313218078
-4.57,0.000366919900964738
-4.56,0.000370606140626396
-4.55,0.00037432940001475
-4.54,0.000378090050627038
-4.53,0.000381888467682864
-4.52,0.000385725030161378
-4.51,0.000389600120838826
-4.5,0.000393514126326483
-4.49,0.000397467437108946
-4.48,0.000401460447582821
-4.47,0.000405493556095787
-4.46,0.00040956716498605
-4.45,0.000413681680622187
-4.44,0.000417837513443385
-4.43,0.00042203507800008
-4.42,0.000426274792995001
-4.41,0.000430557081324615
-4.4,0.00043488237012099
-4.39,0.000439251090794066
-4.38,0.00044366367907435
-4.37,0.000448120575056034
-4.36,0.000452622223240535
-4.35,0.000457169072580472
-4.34,0.000461761576524075
-4.33,0.000466400193060038
-4.32,0.000471085384762809
-4.31,0.000475817618838336
-4.3,0.000480597367170261
-4.29,0.000485425106366571
-4.28,0.000490301317806717
-4.27,0.000495226487689187
-4.26,0.000500201107079564
-4.25,0.000505225671959049
-4.24,0.000510300683273465
-4.23,0.000515426646982751
-4.22,0.000520604074110943
-4.21,0.00052583348079664
-4.2,0.000531115388343986
-4.19,0.000536450323274143
-4.18,0.000541838817377269
-4.17,0.000547281407765029
-4.16,0.0005527786369236
-4.15,0.000558331052767216
-4.14,0.000563939208692238
-4.13,0.000569603663631751
-4.12,0.000575324982110713
-4.11,0.000581103734301632
-4.1,0.000586940496080803
-4.09,0.000592835849085099
-4.08,0.000598790380769318
-4.07,0.000604804684464098
-4.06,0.000610879359434401
-4.05,0.000617015010938576
-4.04,0.000623212250287999
-4.03,0.000629471694907309
-4.02,0.000635793968395229
-4.01,0.000642179700585986
-4,0.000648629527611345
-3.99,0.000655144091963243
-3.98,0.000661724042557045
-3.97,0.000668370034795417
-3.96,0.000675082730632838
-3.95,0.000681862798640733
-3.94,0.000688710914073257
-3.93,0.000695627758933717
-3.92,0.000702614022041655
-3.91,0.000709670399100588
-3.9,0.000716797592766404
-3.89,0.000723996312716444
-3.88,0.000731267275719253
-3.87,0.000738611205705018
-3.86,0.000746028833836698
-3.85,0.000753520898581849
-3.84,0.00076108814578516
-3.83,0.000768731328741693
-3.82,0.000776451208270843
-3.81,0.000784248552791026
-3.8,0.000792124138395095
-3.79,0.000800078748926495
-3.78,0.000808113176056173
-3.77,0.000816228219360219
-3.76,0.000824424686398295
-3.75,0.000832703392792811
-3.74,0.000841065162308881
-3.73,0.000849510826935064
-3.72,0.000858041226964893
-3.71,0.000866657211079198
-3.7,0.000875359636429238
-3.69,0.000884149368720641
-3.68,0.000893027282298166
-3.67,0.000901994260231293
-3.66,0.000911051194400645
-3.65,0.000920198985585259
-3.64,0.000929438543550702
-3.63,0.000938770787138048
-3.62,0.000948196644353725
-3.61,0.00095771705246024
-3.6,0.000967332958067773
-3.59,0.000977045317226685
-3.58,0.000986855095520908
-3.57,0.000996763268162254
-3.56,0.00100677082008564
-3.55,0.00101687874604523
-3.54,0.00102708805071152
-3.53,0.00103739974876939
-3.52,0.00104781486501706
-3.51,0.00105833443446601
-3.5,0.00106895950244196
-3.49,0.0010796911246867
-3.48,0.00109053036746097
-3.47,0.0011014783076484
-3.46,0.00111253603286032
-3.45,0.00112370464154171
-3.44,0.00113498524307809
-3.43,0.00114637895790353
-3.42,0.00115788691760962
-3.41,0.00116951026505551
-3.4,0.00118125015447913
-3.39,0.00119310775160926
-3.38,0.00120508423377895
-3.37,0.00121718079003978
-3.36,0.00122939862127742
-3.35,0.00124173894032822
-3.34,0.00125420297209689
-3.33,0.00126679195367541
-3.32,0.00127950713446301
-3.31,0.00129234977628734
