"V1","V2"
-6,0.97491303784652
-5.99,0.974667296773128
-5.98,0.974419211687992
-5.97,0.974168761475336
-5.96,0.973915924853617
-5.95,0.973660680374717
-5.94,0.973403006423134
-5.93,0.97314288121519
-5.92,0.972880282798237
-5.91,0.972615189049874
-5.9,0.972347577677177
-5.89,0.972077426215927
-5.88,0.971804712029857
-5.87,0.971529412309903
-5.86,0.97125150407346
-5.85,0.970970964163659
-5.84,0.970687769248644
-5.83,0.970401895820861
-5.82,0.970113320196364
-5.81,0.969822018514124
-5.8,0.969527966735356
-5.79,0.969231140642852
-5.78,0.968931515840333
-5.77,0.968629067751806
-5.76,0.968323771620944
-5.75,0.968015602510467
-5.74,0.96770453530155
-5.73,0.967390544693234
-5.72,0.967073605201864
-5.71,0.966753691160526
-5.7,0.966430776718518
-5.69,0.966104835840822
-5.68,0.965775842307604
-5.67,0.965443769713723
-5.66,0.965108591468263
-5.65,0.964770280794079
-5.64,0.964428810727364
-5.63,0.964084154117238
-5.62,0.963736283625352
-5.61,0.96338517172551
-5.6,0.963030790703323
-5.59,0.962673112655871
-5.58,0.962312109491394
-5.57,0.961947752929008
-5.56,0.961580014498435
-5.55,0.961208865539764
-5.54,0.960834277203236
-5.53,0.960456220449047
-5.52,0.960074666047186
-5.51,0.959689584577291
-5.5,0.959300946428533
-5.49,0.958908721799535
-5.48,0.958512880698304
-5.47,0.958113392942207
-5.46,0.957710228157966
-5.45,0.957303355781686
-5.44,0.956892745058914
-5.43,0.956478365044728
-5.42,0.956060184603859
-5.41,0.955638172410844
-5.4,0.955212296950213
-5.39,0.954782526516712
-5.38,0.954348829215556
-5.37,0.95391117296272
-5.36,0.953469525485269
-5.35,0.953023854321716
-5.34,0.952574126822433
-5.33,0.952120310150081
-5.32,0.951662371280095
-5.31,0.9512002770012
-5.3,0.950733993915973
-5.29,0.950263488441443
-5.28,0.949788726809733
-5.27,0.949309675068749
-5.26,0.948826299082908
-5.25,0.948338564533915
-5.24,0.947846436921582
-5.23,0.947349881564697
-5.22,0.946848863601936
-5.21,0.946343347992828
-5.2,0.945833299518764
-5.19,0.945318682784059
-5.18,0.944799462217066
-5.17,0.944275602071335
-5.16,0.943747066426833
-5.15,0.943213819191211
-5.14,0.942675824101131
-5.13,0.942133044723639
-5.12,0.941585444457604
-5.11,0.941032986535208
-5.1,0.940475634023499
-5.09,0.939913349825992
-5.08,0.939346096684348
-5.07,0.938773837180092
-5.06,0.938196533736411
-5.05,0.937614148620006
-5.04,0.937026643943004
-5.03,0.936433981664945
-5.02,0.935836123594826
-5.01,0.935233031393214
-5,0.934624666574427
-4.99,0.934010990508781
-4.98,0.933391964424909
-4.97,0.93276754941215
-4.96,0.932137706423006
-4.95,0.931502396275674
-4.94,0.930861579656653
-4.93,0.93021521712342
-4.92,0.929563269107183
-4.91,0.928905695915713
-4.9,0.928242457736249
-4.89,0.927573514638482
-4.88,0.926898826577622
-4.87,0.926218353397535
-4.86,0.925532054833972
-4.85,0.924839890517873
-4.84,0.924141819978756
-4.83,0.923437802648188
-4.82,0.92272779786334
-4.81,0.922011764870634
-4.8,0.921289662829465
-4.79,0.920561450816022
-4.78,0.919827087827188
-4.77,0.919086532784535
-4.76,0.918339744538405
-4.75,0.917586681872087
-4.74,0.916827303506078
-4.73,0.916061568102442
-4.72,0.915289434269264
-4.71,0.914510860565193
-4.7,0.913725805504083
-4.69,0.912934227559729
-4.68,0.912136085170699
-4.67,0.911331336745267
-4.66,0.910519940666439
-4.65,0.90970185529708
-4.64,0.908877038985144
-4.63,0.908045450068996
-4.62,0.907207046882843
-4.61,0.906361787762264
-4.6,0.905509631049841
-4.59,0.90465053510089
-4.58,0.903784458289307
-4.57,0.902911359013501
-4.56,0.902031195702446
-4.55,0.901143926821831
-4.54,0.900249510880315
-4.53,0.899347906435893
-4.52,0.898439072102363
-4.51,0.897522966555903
-4.5,0.89659954854175
-4.49,0.895668776880999
-4.48,0.89473061047749
-4.47,0.893785008324824
-4.46,0.892831929513472
-4.45,0.891871333237996
-4.44,0.890903178804387
-4.43,0.889927425637497
-4.42,0.888944033288593
-4.41,0.88795296144301
-4.4,0.886954169927921
-4.39,0.885947618720209
-4.38,0.88493326795445
-4.37,0.883911077931005
-4.36,0.882881009124219
-4.35,0.88184302219073
-4.34,0.880797077977882
-4.33,0.879743137532249
-4.32,0.878681162108263
-4.31,0.877611113176951
-4.3,0.876532952434776
-4.29,0.875446641812584
-4.28,0.874352143484654
-4.27,0.873249419877859
-4.26,0.872138433680919
-4.25,0.871019147853764
-4.24,0.869891525637002
-4.23,0.868755530561477
-4.22,0.867611126457935
-4.21,0.866458277466787
-4.2,0.865296948047972
-4.19,0.864127102990906
-4.18,0.86294870742454
-4.17,0.861761726827506
-4.16,0.86056612703835
-4.15,0.859361874265866
-4.14,0.858148935099512
-4.13,0.856927276519919
-4.12,0.855696865909481
-4.11,0.854457671063035
-4.1,0.853209660198618
-4.09,0.85195280196831
-4.08,0.850687065469156
-4.07,0.849412420254156
-4.06,0.848128836343341
-4.05,0.846836284234914
-4.04,0.845534734916465
-4.03,0.844224159876253
-4.02,0.842904531114547
-4.01,0.841575821155044
-4,0.840238003056331
-3.99,0.838891050423415
-3.98,0.837534937419304
-3.97,0.836169638776641
-3.96,0.834795129809385
-3.95,0.83341138642454
-3.94,0.832018385133924
-3.93,0.830616103065981
-3.92,0.829204517977626
-3.91,0.827783608266122
-3.9,0.826353352980995
-3.89,0.82491373183596
-3.88,0.823464725220883
-3.87,0.822006314213753
-3.86,0.820538480592673
-3.85,0.819061206847858
-3.84,0.817574476193644
-3.83,0.816078272580496
-3.82,0.814572580707018
-3.81,0.813057386031954
-3.8,0.811532674786181
-3.79,0.809998433984687
-3.78,0.808454651438532
-3.77,0.806901315766784
-3.76,0.805338416408422
-3.75,0.803765943634221
-3.74,0.802183888558582
-3.73,0.800592243151332
-3.72,0.798991000249471
-3.71,0.79738015356887
-3.7,0.795759697715908
-3.69,0.794129628199053
-3.68,0.792489941440364
-3.67,0.790840634786937
-3.66,0.789181706522253
-3.65,0.787513155877461
-3.64,0.785834983042559
-3.63,0.784147189177485
-3.62,0.782449776423113
-3.61,0.780742747912128
-3.6,0.779026107779812
-3.59,0.777299861174691
-3.58,0.775564014269074
-3.57,0.773818574269454
-3.56,0.772063549426784
-3.55,0.770298949046602
-3.54,0.768524783499018
-3.53,0.766741064228543
-3.52,0.764947803763765
-3.51,0.763145015726855
-3.5,0.76133271484291
-3.49,0.759510916949111
-3.48,0.757679639003705
-3.47,0.755838899094797
