"V1","V2"
-6,0.991590931934037
-5.99,0.991507137148356
-5.98,0.991422514586288
-5.97,0.991337056215187
-5.96,0.991250753927353
-5.95,0.991163599539392
-5.94,0.991075584791569
-5.93,0.990986701347152
-5.92,0.990896940791763
-5.91,0.990806294632712
-5.9,0.990714754298334
-5.89,0.990622311137323
-5.88,0.990528956418054
-5.87,0.990434681327908
-5.86,0.990339476972592
-5.85,0.990243334375449
-5.84,0.990146244476769
-5.83,0.990048198133096
-5.82,0.989949186116526
-5.81,0.989849199114007
-5.8,0.989748227726628
-5.79,0.989646262468908
-5.78,0.989543293768082
-5.77,0.989439311963377
-5.76,0.98933430730529
-5.75,0.989228269954858
-5.74,0.989121189982926
-5.73,0.989013057369407
-5.72,0.988903862002542
-5.71,0.988793593678157
-5.7,0.988682242098908
-5.69,0.988569796873529
-5.68,0.988456247516078
-5.67,0.988341583445167
-5.66,0.988225793983203
-5.65,0.988108868355613
-5.64,0.987990795690073
-5.63,0.987871565015726
-5.62,0.987751165262403
-5.61,0.987629585259838
-5.6,0.98750681373687
-5.59,0.987382839320661
-5.58,0.987257650535888
-5.57,0.987131235803947
-5.56,0.987003583442147
-5.55,0.986874681662897
-5.54,0.986744518572901
-5.53,0.986613082172335
-5.52,0.98648036035403
-5.51,0.986346340902649
-5.5,0.986211011493858
-5.49,0.9860743596935
-5.48,0.985936372956755
-5.47,0.985797038627309
-5.46,0.985656343936512
-5.45,0.985514276002533
-5.44,0.985370821829516
-5.43,0.985225968306727
-5.42,0.985079702207706
-5.41,0.984932010189407
-5.4,0.984782878791344
-5.39,0.984632294434724
-5.38,0.984480243421591
-5.37,0.984326711933951
-5.36,0.98417168603291
-5.35,0.984015151657797
-5.34,0.983857094625295
-5.33,0.983697500628559
-5.32,0.983536355236344
-5.31,0.983373643892118
-5.3,0.983209351913186
-5.29,0.983043464489799
-5.28,0.982875966684272
-5.27,0.982706843430095
-5.26,0.98253607953104
-5.25,0.982363659660277
-5.24,0.982189568359475
-5.23,0.982013790037908
-5.22,0.981836308971567
-5.21,0.981657109302257
-5.2,0.981476175036701
-5.19,0.981293490045645
-5.18,0.981109038062961
-5.17,0.980922802684742
-5.16,0.980734767368408
-5.15,0.980544915431807
-5.14,0.980353230052311
-5.13,0.980159694265923
-5.12,0.97996429096637
-5.11,0.979767002904215
-5.1,0.979567812685947
-5.09,0.979366702773094
-5.08,0.97916365548132
-5.07,0.978958652979532
-5.06,0.978751677288986
-5.05,0.978542710282396
-5.04,0.978331733683039
-5.03,0.97811872906387
-5.02,0.97790367784663
-5.01,0.977686561300968
-5,0.977467360543553
-4.99,0.977246056537196
-4.98,0.977022630089974
-4.97,0.976797061854356
-4.96,0.97656933232633
-4.95,0.976339421844539
-4.94,0.976107310589417
-4.93,0.975872978582331
-4.92,0.975636405684722
-4.91,0.975397571597261
-4.9,0.975156455858996
-4.89,0.97491303784652
-4.88,0.974667296773128
-4.87,0.974419211687992
-4.86,0.974168761475336
-4.85,0.973915924853617
-4.84,0.973660680374717
-4.83,0.973403006423134
-4.82,0.97314288121519
-4.81,0.972880282798237
-4.8,0.972615189049874
-4.79,0.972347577677177
-4.78,0.972077426215927
-4.77,0.971804712029857
-4.76,0.971529412309903
-4.75,0.97125150407346
-4.74,0.970970964163659
-4.73,0.970687769248644
-4.72,0.970401895820861
-4.71,0.970113320196364
-4.7,0.969822018514124
-4.69,0.969527966735356
-4.68,0.969231140642852
-4.67,0.968931515840333
-4.66,0.968629067751806
-4.65,0.968323771620944
-4.64,0.968015602510467
-4.63,0.96770453530155
-4.62,0.967390544693234
-4.61,0.967073605201864
-4.6,0.966753691160526
-4.59,0.966430776718518
-4.58,0.966104835840822
-4.57,0.965775842307604
-4.56,0.965443769713723
-4.55,0.965108591468263
-4.54,0.964770280794079
-4.53,0.964428810727364
-4.52,0.964084154117238
-4.51,0.963736283625352
-4.5,0.96338517172551
-4.49,0.963030790703323
-4.48,0.962673112655871
-4.47,0.962312109491394
-4.46,0.961947752929008
-4.45,0.961580014498435
-4.44,0.961208865539764
-4.43,0.960834277203236
-4.42,0.960456220449047
-4.41,0.960074666047186
-4.4,0.959689584577291
-4.39,0.959300946428533
-4.38,0.958908721799535
-4.37,0.958512880698304
-4.36,0.958113392942207
-4.35,0.957710228157966
-4.34,0.957303355781686
-4.33,0.956892745058914
-4.32,0.956478365044728
-4.31,0.956060184603859
-4.3,0.955638172410844
-4.29,0.955212296950213
-4.28,0.954782526516712
-4.27,0.954348829215556
-4.26,0.95391117296272
-4.25,0.953469525485269
-4.24,0.953023854321716
-4.23,0.952574126822433
-4.22,0.952120310150081
-4.21,0.951662371280095
-4.2,0.9512002770012
-4.19,0.950733993915973
-4.18,0.950263488441443
-4.17,0.949788726809733
-4.16,0.949309675068749
-4.15,0.948826299082908
-4.14,0.948338564533915
-4.13,0.947846436921582
-4.12,0.947349881564697
-4.11,0.946848863601936
-4.1,0.946343347992828
-4.09,0.945833299518764
-4.08,0.945318682784059
-4.07,0.944799462217066
-4.06,0.944275602071335
-4.05,0.943747066426833
-4.04,0.943213819191211
-4.03,0.942675824101131
-4.02,0.942133044723639
-4.01,0.941585444457604
-4,0.941032986535208
-3.99,0.940475634023499
-3.98,0.939913349825992
-3.97,0.939346096684348
-3.96,0.938773837180092
-3.95,0.938196533736411
-3.94,0.937614148620006
-3.93,0.937026643943004
-3.92,0.936433981664945
-3.91,0.935836123594826
-3.9,0.935233031393214
-3.89,0.934624666574427
-3.88,0.934010990508781
-3.87,0.933391964424909
-3.86,0.93276754941215
-3.85,0.932137706423006
-3.84,0.931502396275674
-3.83,0.930861579656653
-3.82,0.93021521712342
-3.81,0.929563269107183
-3.8,0.928905695915713
-3.79,0.928242457736249
-3.78,0.927573514638482
-3.77,0.926898826577622
-3.76,0.926218353397535
-3.75,0.925532054833972
-3.74,0.924839890517873
-3.73,0.924141819978756
-3.72,0.923437802648188
-3.71,0.92272779786334
-3.7,0.922011764870634
-3.69,0.921289662829465
-3.68,0.920561450816022
-3.67,0.919827087827188
-3.66,0.919086532784535
-3.65,0.918339744538405
-3.64,0.917586681872087
-3.63,0.916827303506078
-3.62,0.916061568102442
-3.61,0.915289434269264
-3.6,0.914510860565193
-3.59,0.913725805504083
-3.58,0.912934227559729
-3.57,0.912136085170699
-3.56,0.911331336745267
-3.55,0.910519940666439
-3.54,0.90970185529708
-3.53,0.908877038985144
-3.52,0.908045450068996
-3.51,0.907207046882843
-3.5,0.906361787762264
-3.49,0.905509631049841
-3.48,0.90465053510089
-3.47,0.903784458289307
-3.46,0.902911359013501
-3.45,0.902031195702446
-3.44,0.901143926821831
-3.43,0.900249510880315
-3.42,0.899347906435893
-3.41,0.898439072102363
-3.4,0.897522966555903
-3.39,0.89659954854175
-3.38,0.895668776880999
-3.37,0.89473061047749
-3.36,0.893785008324824
-3.35,0.892831929513472
-3.34,0.891871333237996
-3.33,0.890903178804387
-3.32,0.889927425637497
-3.31,0.888944033288593
-3.3,0.88795296144301
-3.29,0.886954169927921
-3.28,0.885947618720209
-3.27,0.88493326795445
-3.26,0.883911077931005
-3.25,0.88288100912422
-3.24,0.88184302219073
-3.23,0.880797077977882
-3.22,0.879743137532249
-3.21,0.878681162108263
-3.2,0.877611113176951
