"V1","V2"
-6,0.00212893971596419
-5.99,0.00215028990778913
-5.98,0.00217185374520386
-5.97,0.00219363335670875
-5.96,0.0022156308918206
-5.95,0.00223784852127633
-5.94,0.00226028843723855
-5.93,0.00228295285350306
-5.92,0.00230584400570831
-5.91,0.00232896415154674
-5.9,0.00235231557097815
-5.89,0.00237590056644499
-5.88,0.00239972146308968
-5.87,0.00242378060897396
-5.86,0.00244808037530019
-5.85,0.00247262315663477
-5.84,0.00249741137113363
-5.83,0.00252244746076969
-5.82,0.00254773389156259
-5.81,0.00257327315381037
-5.8,0.00259906776232335
-5.79,0.00262512025666019
-5.78,0.00265143320136609
-5.77,0.00267800918621312
-5.76,0.00270485082644283
-5.75,0.00273196076301106
-5.74,0.00275934166283496
-5.73,0.00278699621904228
-5.72,0.00281492715122295
-5.71,0.00284313720568294
-5.7,0.0028716291557004
-5.69,0.0029004058017842
-5.68,0.00292946997193475
-5.67,0.00295882452190723
-5.66,0.00298847233547716
-5.65,0.00301841632470842
-5.64,0.0030486594302237
-5.63,0.0030792046214773
-5.62,0.00311005489703052
-5.61,0.00314121328482942
-5.6,0.00317268284248519
-5.59,0.00320446665755688
-5.58,0.00323656784783684
-5.57,0.00326898956163862
-5.56,0.00330173497808745
-5.55,0.00333480730741334
-5.54,0.00336820979124683
-5.53,0.00340194570291726
-5.52,0.00343601834775385
-5.51,0.00347043106338933
-5.5,0.00350518722006634
-5.49,0.0035402902209465
-5.48,0.00357574350242228
-5.47,0.00361155053443155
-5.46,0.00364771482077492
-5.45,0.00368423989943599
-5.44,0.00372112934290421
-5.43,0.0037583867585008
-5.42,0.00379601578870736
-5.41,0.00383402011149744
-5.4,0.00387240344067103
-5.39,0.00391116952619187
-5.38,0.00395032215452781
-5.37,0.0039898651489941
-5.36,0.00402980237009961
-5.35,0.00407013771589613
-5.34,0.00411087512233063
-5.33,0.00415201856360064
-5.32,0.00419357205251261
-5.31,0.00423553964084342
-5.3,0.00427792541970497
-5.29,0.00432073351991192
-5.28,0.00436396811235254
-5.27,0.00440763340836281
-5.26,0.0044517336601036
-5.25,0.00449627316094118
-5.24,0.00454125624583087
-5.23,0.00458668729170402
-5.22,0.00463257071785819
-5.21,0.0046789109863507
-5.2,0.00472571260239548
-5.19,0.0047729801147632
-5.18,0.00482071811618485
-5.17,0.00486893124375864
-5.16,0.00491762417936033
-5.15,0.00496680165005696
-5.14,0.00501646842852405
-5.13,0.00506662933346625
-5.12,0.00511728923004148
-5.11,0.00516845303028856
-5.1,0.0052201256935584
-5.09,0.00527231222694867
-5.08,0.00532501768574217
-5.07,0.0053782471738486
-5.06,0.00543200584425013
-5.05,0.0054862988994504
-5.04,0.0055411315919274
-5.03,0.0055965092245898
-5.02,0.00565243715123707
-5.01,0.00570892077702334
-5,0.0057659655589249
-4.99,0.00582357700621151
-4.98,0.00588176068092146
-4.97,0.00594052219834037
-4.96,0.00599986722748388
-4.95,0.00605980149158411
-4.94,0.00612033076857993
-4.93,0.00618146089161114
-4.92,0.00624319774951655
-4.91,0.00630554728733586
-4.9,0.00636851550681554
-4.89,0.00643210846691863
-4.88,0.00649633228433843
-4.87,0.00656119313401622
-4.86,0.00662669724966294
-4.85,0.00669285092428486
-4.84,0.00675966051071325
-4.83,0.00682713242213816
-4.82,0.00689527313264614
-4.81,0.00696408917776208
-4.8,0.00703358715499516
-4.79,0.00710377372438878
-4.78,0.00717465560907473
-4.77,0.00724623959583143
-4.76,0.00731853253564622
-4.75,0.00739154134428197
-4.74,0.00746527300284768
-4.73,0.00753973455837339
-4.72,0.00761493312438916
-4.71,0.00769087588150833
-4.7,0.007767570078015
-4.69,0.00784502303045563
-4.68,0.00792324212423498
-4.67,0.00800223481421624
-4.66,0.00808200862532539
-4.65,0.00816257115315989
-4.64,0.00824393006460156
-4.63,0.00832609309843378
-4.62,0.00840906806596297
-4.61,0.00849286285164435
-4.6,0.00857748541371199
-4.59,0.00866294378481316
-4.58,0.00874924607264706
-4.57,0.00883640046060771
-4.56,0.00892441520843131
-4.55,0.00901329865284782
-4.54,0.00910305920823688
-4.53,0.00919370536728809
-4.52,0.00928524570166557
-4.51,0.00937768886267686
-4.5,0.00947104358194611
-4.49,0.00956531867209167
-4.48,0.00966052302740789
-4.47,0.00975666562455136
-4.46,0.00985375552323126
-4.45,0.00995180186690432
-4.44,0.0100508138834738
-4.43,0.0101508008859927
-4.42,0.010251772273372
-4.41,0.0103537375310917
