"pattern","mle.est","mle.post","map.est","map.post","post.attr1","post.attr2","post.attr3","post.attr4","post.attr5","post.attr6","post.attr7","post.attr8","post.attr9","post.attr10"
"01101000100","1100100011",0.0112776099414582,"1100101011",0.041155683806956,0.425527000581915,0.57342013720416,0.399414431782295,0.424114797916662,0.486804043640965,0.411255731458534,0.521365175032829,0.455202714809457,0.545017914866722,0.516551134436706
"10110000001","1010100010",0.00418258555179674,"1010101000",0.00856329444784234,0.53318583273589,0.477130811279204,0.52882408489216,0.452169622223793,0.379355734949671,0.539117460721688,0.49958032202379,0.488633555835767,0.497500554117223,0.464332848512596
"00111110111","1101111110",0.081987553963434,"1100111001",0.150591166595457,0.993823525963424,0.991774614422566,0.329440261484866,0.473700544535265,0.991788181555201,0.930546630671905,0.987720638958791,0.493097799669289,0.331205598587803,0.34520050906738
"00101001011","1100101101",0.004913250103588,"1100111101",0.0429486761918517,0.55788274315764,0.560713378086644,0.418255287553678,0.417887498140203,0.412191061922619,0.576898359125367,0.555835535995168,0.549541251535918,0.463882970260525,0.512943406677949
"01101001101","1100100111",0.0274268651728375,"1100111111",0.052648751075452,0.679123107387897,0.681177506591007,0.346740427288249,0.361656303596675,0.573383977709917,0.593928195647633,0.541673487678022,0.58380465020188,0.591860319177704,0.644968322299821
"00111100111","1100111100",0.0691057232426372,"1100111001",0.258566143436316,0.989394948536642,0.988193937180852,0.133651513563805,0.0963399542702357,0.985900247180003,0.919494162280787,0.981699181931095,0.455423876941968,0.261382399581367,0.386527822118884
"00001011100","1101100101",0.0273132399644827,"1101100101",0.0395541234972119,0.46530449118161,0.475430879628979,0.401472094946736,0.544411534236999,0.52233860723325,0.370563387095227,0.44939655803263,0.55991191388439,0.472934837445444,0.546672402203686
"11110111101","1111110111",0.131842734389972,"1111111111",0.64844568363922,0.996486241749357,0.98948047994625,0.924079237440381,0.879479646790219,0.995328346781298,0.986250412125865,0.958641290675523,0.861891638523483,0.85476522278629,0.963589262633541
"11110111001","1111110111",0.0711338163813298,"1111111111",0.62018635874101,0.98550567859256,0.956606774332538,0.909364419479281,0.867838435643458,0.980729339235683,0.967549938578147,0.938103097005884,0.847449744261075,0.839422282746606,0.944357128586029
"11111111111","1111111111",0.268359703729196,"1111111111",0.680666280049218,0.999944364049071,0.999833436605551,0.952042687919844,0.902872427693724,0.999926030235807,0.996003258389377,0.999345136757198,0.877743171227518,0.866482159447921,0.972990948340731
"00100010001","1001101001",0.00347004943644596,"1001100100",0.00561299620218993,0.502737237010089,0.470446183839686,0.474792641647025,0.509439328606952,0.338873359646433,0.553949851501482,0.484038319439369,0.500280653836395,0.506663723216714,0.482791541192545
"00100111000","1001111111",0.0133439827906122,"1100110101",0.0375429254580473,0.501112246062954,0.449124194596799,0.379966329263364,0.51949789354617,0.554326873052559,0.477007717561348,0.458454420530236,0.570188628533576,0.470111485145904,0.563694128753171
"00000001100","1100100101",0.00993493651984953,"1100100101",0.0201108498116618,0.359116650298642,0.500198732857881,0.439101086962043,0.458075149757659,0.427477455167206,0.436300863555203,0.46694849535513,0.529278277967804,0.477902395699769,0.520239463600119
"00000100010","1000111100",0.00158817675341594,"1100110001",0.00582143157760572,0.340513256277088,0.484585724908042,0.450554139257723,0.459381739836086,0.410858420685017,0.484857547959385,0.480437790460785,0.495967370984095,0.493642234625997,0.490262472163747
"00101110101","1101110001",0.0194220713099478,"1100111001",0.0613708661396802,0.806304908737598,0.742050755713551,0.341583811226424,0.439865640057865,0.742476222894078,0.792406730176394,0.614917517108235,0.486181815684767,0.412040592756393,0.405327127808113
"00100000111","1100100000",0.00234008144960942,"1100101000",0.00728503741741419,0.498519973582576,0.522543200901974,0.463454038277003,0.456319989620893,0.333266373946251,0.577575321053054,0.492310975665853,0.507314415920452,0.50095222879578,0.477856420198022
"11111111010","1111111111",0.166553105741856,"1111111111",0.670846595241429,0.99902226461083,0.998079663483509,0.943363558459231,0.90064696944581,0.999126556254829,0.982412859895059,0.997951397770177,0.875679729517114,0.865508264110192,0.97004305778639
"01101101010","1100111111",0.0230895530896403,"1100111111",0.194999110509042,0.820006061377816,0.847577722127067,0.296992255764916,0.263002186066849,0.839205390743151,0.793985298452796,0.800416330402002,0.670590417417266,0.672778660625678,0.806678242944255
"00001010101","1101100000",0.00718636160324535,"1001100100",0.00540088807449188,0.521528176792053,0.490457362257605,0.465874050506284,0.504728948645828,0.36385651103392,0.547793542784203,0.469535995589645,0.499489490328858,0.502236987583489,0.474971215093094
"00000100001","1000111011",0.00474006063061684,"1100110001",0.0165989185366898,0.545162112328567,0.493652181422123,0.42893355379896,0.417811393614269,0.39527857912854,0.644894142660612,0.46173345923254,0.497484547502388,0.49236511009712,0.478638322079368
"00000000001","1001010000",0.00207087097303209,"1110010001",0.00462173601659359,0.470015861981164,0.495404568913839,0.483568598964254,0.478369376162993,0.295369252058428,0.586225165473882,0.488328713105836,0.508417067305691,0.506999437901842,0.492588294744056
"00011100101","1100110001",0.00918265972817258,"1100111001",0.0673312432375686,0.727273996782686,0.696388052663047,0.304071633121148,0.276588801864512,0.637402114809515,0.76202161778589,0.529364946055677,0.48516469537338,0.414488956795431,0.438021882526413
"01101000100","1100100011",0.0112776099414582,"1100101011",0.041155683806956,0.425527000581915,0.57342013720416,0.399414431782295,0.424114797916662,0.486804043640965,0.411255731458534,0.521365175032829,0.455202714809457,0.545017914866722,0.516551134436706
"00001000101","1100100010",0.00235253369581008,"1110010001",0.00449236364962801,0.484851261957176,0.509529284182139,0.474453352929567,0.466764301012225,0.315093387614988,0.583416101007377,0.47847302698706,0.508305442557041,0.503345177746199,0.486399281692595
"01000100001","1100110011",0.00952821989608376,"1100110011",0.079908832872628,0.594960585217679,0.54909028101625,0.387467550113166,0.38579248045509,0.461487230823992,0.67839071040772,0.412234903858743,0.451731847042619,0.547944126242445,0.535720232111691
"01100000010","1100100011",0.00279990694037256,"1100101011",0.00491171439366048,0.3224201340955,0.496857247384034,0.459047847032202,0.474741249123501,0.394695229114819,0.450858287495782,0.491051360650821,0.491514170030326,0.507427020172093,0.501629268523356
"10011101001","1010110111",0.0333060547179706,"1111111101",0.0962245131395679,0.791993877857859,0.657191863331396,0.537113957680661,0.351964589934907,0.723449252709081,0.781038352603534,0.59024394908555,0.636961623257455,0.339326093088342,0.622140128484347
"10111011001","1111101101",0.0713473651953544,"1111111101",0.388788345929795,0.891669735637906,0.788325044865743,0.759347636347883,0.745630347177153,0.85597147211327,0.726052889170512,0.82848585344988,0.748537072641064,0.28140661807843,0.681023395303912
"11101101011","1110111111",0.0989576368930476,"1111111111",0.352826634140577,0.983541931247327,0.972875991224853,0.788446502490592,0.486464955962288,0.978118474756206,0.976530101319495,0.952270666546261,0.811149039444237,0.81977756679276,0.936953796432937
"00011101000","1000111111",0.00515145162815081,"1100110101",0.0413271090798676,0.450826264229042,0.534949274431395,0.388910866374737,0.40226524183607,0.509404722551407,0.536097185552831,0.504893930109161,0.561835972630575,0.438607809154855,0.552198916562787
"10111100000","1110111110",0.0151716878333224,"1100111001",0.0592959534165458,0.766747439230644,0.770062951529375,0.56076436122668,0.329922199413778,0.791627681164339,0.69576486574929,0.779143344667809,0.472889836019498,0.448379368193757,0.365223248852725
"00100100011","1000110000",0.00471145869085767,"1100110001",0.0157454802426559,0.56854773652199,0.519686203910979,0.413397034045676,0.400907892539385,0.426370509404209,0.659340356782543,0.489408592240313,0.495260119109507,0.480170574882838,0.473795316025592
"10000010011","1011100000",0.0112734465240095,"1011100001",0.0396581939654267,0.622829168129823,0.37796974679875,0.602574988653932,0.575602145139239,0.498539397130065,0.432205471511129,0.467812123436102,0.468727060821103,0.49649888094854,0.440255657829681
"00000100100","1100110000",0.00335102868739854,"1100110001",0.0228698421380475,0.399293907757306,0.530525066616538,0.420989058165097,0.421433574225404,0.463369143873669,0.516880329970404,0.437383294481111,0.495753332505967,0.48270096265705,0.477380753028622
"11111100010","1110111011",0.100778502816057,"1110111011",0.200245771554211,0.979646987706401,0.979936290693485,0.663693815208474,0.347364387679823,0.981817972960642,0.911559484552628,0.978382361460266,0.264406583669484,0.823091130578703,0.786865076273009
"00000001111","1100100101",0.00792684855068737,"1100110101",0.0294419732290331,0.51973232138477,0.522807212593653,0.443934391039843,0.445712705567335,0.361468864219509,0.57659469075616,0.457663991319259,0.542678849591142,0.477818957165596,0.522881964318575
"00110100110","1100111100",0.00871769620527026,"1100111001",0.123403195149476,0.742094532252469,0.79843694969372,0.241244275448594,0.228935780919364,0.769604414297993,0.650652249131795,0.758447722649696,0.475015538806005,0.380841124900863,0.385386340200734
"00100001101","1100100101",0.00791678285858129,"1100110101",0.0292415905257926,0.523001033538379,0.526054996971537,0.441596471190833,0.443304198035911,0.365814720867621,0.576595948086873,0.461355141862692,0.543785945804125,0.476196392697667,0.52296187388776
"00011001101","1100100101",0.00779631502906696,"1100110101",0.0270050492561814,0.559484270423606,0.562304651649664,0.415502131994893,0.416422005086676,0.414320343299765,0.576609981593675,0.502553361016515,0.556142632931929,0.458086384516114,0.523853772471975
"11111111111","1111111111",0.268359703729196,"1111111111",0.680666280049218,0.999944364049071,0.999833436605551,0.952042687919844,0.902872427693724,0.999926030235807,0.996003258389377,0.999345136757198,0.877743171227518,0.866482159447921,0.972990948340731
"01011100000","1100110011",0.00319892409377579,"1100111011",0.0421324267422651,0.436517648449876,0.559616852778858,0.402394683021213,0.412586624691639,0.496622357207167,0.535983483749965,0.513941964665682,0.449692123161884,0.54300040942541,0.540531545690795
"11111011101","1111101111",0.21362810731361,"1111111111",0.61417623277291,0.994089608611599,0.988451225155476,0.894117370038476,0.886295295457423,0.992141946888818,0.907239887100204,0.982326891643144,0.861327875304466,0.858831185213009,0.952658043376526
"00111000010","1100101010",0.0209310082968028,"1100101000",0.183867531177314,0.690415736140902,0.770115544273554,0.226429953125306,0.251163336746096,0.723438016189076,0.271128037258144,0.772423557678886,0.487619179893517,0.488889048671811,0.259478037579342
"00000001001","1000101111",0.00371453276484302,"1100110101",0.00728193270450552,0.487680942720988,0.490961041373291,0.468721831404812,0.469660092821253,0.31885553808329,0.576917243543113,0.48530866878845,0.524802184469436,0.499524804658195,0.509501006085163
"01110100100","1100110011",0.0120545355211454,"1100111011",0.151181307878132,0.685302898740991,0.754052102088799,0.280940658560021,0.284571676270716,0.718870547427595,0.669188865537978,0.603775026924441,0.350367350773338,0.639201584801149,0.637958915916421
"10111100111","1110111100",0.0861922170913439,"1100111001",0.111011365473677,0.995446885550366,0.993363291378652,0.628046707209281,0.282055162222212,0.99394648969665,0.958795536863646,0.987837570992807,0.476594970216026,0.411971087533911,0.328249946245381
"01101001111","1100101111",0.0578526388555178,"1100111111",0.138731331688267,0.842803989670779,0.843810429728595,0.2726557458285,0.281947595323177,0.791002910491308,0.645631478596314,0.775468097504246,0.625345130699649,0.66983919053342,0.74639704682431
"01000000000","1100100011",0.00280801380426195,"1100100011",0.00396889857170816,0.312934817777779,0.48981384423456,0.464847307563597,0.480371192564407,0.386221678601615,0.454456684723306,0.483926681957399,0.494759405647348,0.504115798810879,0.501078164953326
"00000011100","1101100101",0.0273975147938601,"1101100101",0.0397984999333122,0.462000992802913,0.472189944909909,0.402981130674026,0.545073168866581,0.519387481572857,0.371068833318845,0.445994775994355,0.559327920237409,0.473807887667197,0.547663777537853
"10100101100","1110110101",0.0284137282718072,"1100110101",0.117300938541149,0.638591122553029,0.610774446792248,0.475770959675198,0.326320052596236,0.677141354448477,0.579505132738995,0.383048613007587,0.569697125656603,0.376973793435856,0.55491627621261
"00000100101","1100110000",0.00957661361814555,"1100110001",0.0573428061809113,0.635683887310275,0.594425455896777,0.363619705498093,0.339571221136864,0.515630154646999,0.70699767752977,0.371310651255019,0.495556710195945,0.467987336998716,0.456014899102713
"10111100100","1110111000",0.0340832185746375,"1100111001",0.0846942440403905,0.922753669734453,0.923851669075521,0.575266760820616,0.278512644997365,0.930993267958618,0.804264492038142,0.900751273116802,0.473706150010994,0.430105550248041,0.318512237576364
"11111101010","1110111111",0.148372569709779,"1111111111",0.367583235793084,0.995045032553352,0.994663661946624,0.801007821377529,0.496498707549438,0.995573561751229,0.969960724245856,0.993384681140651,0.820918821287559,0.834202550848836,0.948112024226348
"11100100000","1110110011",0.010938274217336,"1100110011",0.0245873517340895,0.48475511872412,0.492078942887479,0.52656764575894,0.410235153805102,0.539714503774207,0.492594505096365,0.452740584922005,0.436083501751321,0.521775233504683,0.504624368236883
"10011111110","1111111101",0.056913250355885,"1111111101",0.575312339329405,0.976036750289481,0.952934603797089,0.864487423556907,0.821124803789478,0.97859282705172,0.927851348821179,0.93817102097924,0.854520425317837,0.178747767030343,0.793180336161926
"01001101001","1100110111",0.0273162004866128,"1100110111",0.1304213328909,0.71934221219945,0.643449107623296,0.281970910249177,0.288438390049698,0.626856555230527,0.757007485030346,0.34734639653516,0.610541359952503,0.562043363696676,0.675908630117578
"00111000111","1100101100",0.0431158745356787,"1100101000",0.203399146286222,0.920595419599104,0.924399268575502,0.123806764628303,0.133810633242307,0.894429087845868,0.397218176073551,0.919612283983895,0.476712555180687,0.42706048074938,0.214061837767931
"00000011000","1001101101",0.0137077727236414,"1001101111",0.0218308139084565,0.416225210936646,0.427281092615734,0.427342057463008,0.54258289171706,0.478494443646378,0.389713931831299,0.483487652056592,0.537143490110243,0.501690598693025,0.531329654025518
"10101101101","1110110101",0.0515269957807328,"1111111101",0.181101706706297,0.92927353000906,0.883438001049922,0.57394638521907,0.322857812124133,0.905966911320633,0.909525432487905,0.702892011476139,0.740313110083744,0.221070959374835,0.710565250914937
"10001100110","1110110110",0.0103887289328208,"1110110001",0.0284022214374363,0.571829582445997,0.577915707634378,0.548123783038595,0.357691812899251,0.617501036351828,0.539143783904733,0.449872004466787,0.454362090382892,0.454856303933993,0.424302581815932
"00010000100","1100100000",0.00295848066547363,"1100100100",0.00363648695132482,0.321821501432407,0.496412727555345,0.462695114885355,0.471702304591819,0.394160450522344,0.451055562225478,0.481829693809288,0.4997965716235,0.495972415945624,0.488597157660093
"10101000111","1110101110",0.0184788520464336,"1100101000",0.0520790133355916,0.70913530429685,0.674208286434071,0.501581177596616,0.351583531898324,0.613286146922715,0.533067321595134,0.649204978427592,0.483293563373865,0.482027132170297,0.362455679752217
"00100000001","1001011011",0.00207034613368807,"1110010001",0.00461570828867579,0.470707074151927,0.496062668804492,0.48301605702947,0.477840867258165,0.296288240597768,0.585934407662191,0.488996041419196,0.508368209394561,0.506877050391497,0.492160312264875
"00001000010","0001010000",0.0013698047074738,"0101001010",0.00269998550121285,0.308461823676055,0.48649238402297,0.467356511915415,0.479249730372346,0.382225803272143,0.456014377910096,0.491647941225259,0.499296199087993,0.498477876615457,0.493510352026083
"01111100110","1100111011",0.0958871015883304,"1100111011",0.393129961969737,0.987656060253293,0.990352735946727,0.152676308255827,0.129940595874619,0.98897274550768,0.833594975277681,0.984458143483947,0.225782617849248,0.75498544620512,0.758907471955715
"10111110111","1111111000",0.0947220019051207,"1111111110",0.234576843842151,0.998617450228764,0.996678788586,0.849901058825122,0.781996591078541,0.998161856158537,0.979348780133111,0.995107758098726,0.56167042602613,0.45957922518342,0.328826818456265
"00111000001","1100101001",0.00376036042840115,"1100101000",0.0470623477537553,0.573782942090166,0.594200722919288,0.400619157916485,0.39902785385576,0.433330881518216,0.542575631489496,0.588510268755972,0.50108235447412,0.488626216006409,0.428338135269389
"00101110010","1101111000",0.00570790290730171,"1100111001",0.0396483106568558,0.585165870454456,0.619971134918988,0.389612056225376,0.492633680734196,0.629414788757447,0.55964009393871,0.636255850181284,0.487271562684411,0.451067841753047,0.420987644788942
"11111111111","1111111111",0.268359703729196,"1111111111",0.680666280049218,0.999944364049071,0.999833436605551,0.952042687919844,0.902872427693724,0.999926030235807,0.996003258389377,0.999345136757198,0.877743171227518,0.866482159447921,0.972990948340731
"01010100100","1100110011",0.0127511246911424,"1100110011",0.100370761517247,0.512323590581075,0.618862114466226,0.354321993374665,0.373037684607291,0.564342342322439,0.575130463840466,0.385982357579574,0.421643539190572,0.572960464180594,0.568763021148948
"00011000000","0110001001",0.00136742940177389,"1100101000",0.00412655923037088,0.313831609455506,0.490479764601973,0.463969391199896,0.476043126033418,0.387022812620398,0.45341511132204,0.495595288963419,0.49913203506304,0.49834306990121,0.490220155609615
"01000000101","1100100011",0.00923109950082851,"1100110011",0.0190350996729495,0.510335294793138,0.533792513234136,0.453732957716879,0.459360379325897,0.348975218842799,0.578120186343699,0.451816337256554,0.485818652210892,0.529906521793738,0.514643291628928
"01111000000","1100101011",0.0180848240071031,"1100101011",0.111565397984571,0.530522387028366,0.651385363750738,0.331811098994217,0.351223606201222,0.580599936250808,0.371911571865858,0.6473626145785,0.420315612114175,0.580073266448631,0.513720156236648
"00110101000","1000111111",0.00512997436090235,"1100111101",0.0584954389513207,0.472969519653544,0.55370060271034,0.379008719133791,0.390277472958504,0.529186033693951,0.549894263321509,0.524857121088102,0.57056431148393,0.426455930658926,0.558947297381437
"00001000000","0001101010",0.00137097274771225,"0101001010",0.00271038882789597,0.305797254714885,0.484513785441284,0.469037252469507,0.480840895968739,0.379845454643579,0.457304173324068,0.48968920754499,0.49937765976136,0.498544769747008,0.495142997276295
"11011101001","1110110111",0.0551126321128599,"1111111111",0.251065125779166,0.919157290699413,0.866765755482726,0.679878727688098,0.424363555455912,0.892517049787495,0.908802616146873,0.765551554833265,0.736689435320703,0.743225497168569,0.853142708326524
"00000110000","1001110001",0.00463727848626549,"1001100100",0.00679146567903777,0.398335066217955,0.448815741861158,0.439927287191246,0.507658316265599,0.462512578636864,0.461733398729277,0.472434681172354,0.484904510227658,0.494362455385109,0.478350801909922
"10110101100","1110110101",0.0254939427329801,"1111111101",0.140055137828011,0.805186219915983,0.790191923725447,0.561600496650067,0.350259159063293,0.825966330387313,0.746846499528944,0.66743862885409,0.68491905226682,0.282207238028743,0.647851701730936
"00000100000","1000110110",0.00158839697308397,"1100110001",0.00582754652841792,0.339820517911034,0.484044323210181,0.45091605169502,0.45977593253535,0.410239574318637,0.484577676267755,0.479892031687731,0.496005767923248,0.493841221220136,0.490445337730931
"00001001100","1100100101",0.00992308871069214,"1100100101",0.0200209717726707,0.361980842475136,0.502432410608781,0.43737837427048,0.456374395688289,0.430036133894841,0.435458957038908,0.469330772800758,0.529709454907621,0.477334714752667,0.519402201821016
"00100000001","1001011011",0.00207034613368807,"1110010001",0.00461570828867579,0.470707074151927,0.496062668804492,0.48301605702947,0.477840867258165,0.296288240597768,0.585934407662191,0.488996041419196,0.508368209394561,0.506877050391497,0.492160312264875
"00000000001","1001010000",0.00207087097303209,"1110010001",0.00462173601659359,0.470015861981164,0.495404568913839,0.483568598964254,0.478369376162993,0.295369252058428,0.586225165473882,0.488328713105836,0.508417067305691,0.506999437901842,0.492588294744056
"00010001011","1000100101",0.00370790562726237,"1100110101",0.00721043350118616,0.49271125622802,0.495959148534842,0.465105648691425,0.465950324970595,0.32554349969303,0.576915890379218,0.490362274971083,0.526574863552334,0.496970887239114,0.509747671471105
"11111111111","1111111111",0.268359703729196,"1111111111",0.680666280049218,0.999944364049071,0.999833436605551,0.952042687919844,0.902872427693724,0.999926030235807,0.996003258389377,0.999345136757198,0.877743171227518,0.866482159447921,0.972990948340731
"11111111011","1111111111",0.256616966387179,"1111111111",0.680175548222448,0.999760216277734,0.999282133403891,0.951779095985325,0.902662978580546,0.999681199923839,0.995686859691195,0.998976021755041,0.877492826532631,0.866219889364188,0.972666007402217
"10111111011","1111111101",0.176195571887542,"1111111101",0.641188368961063,0.998482529543206,0.995456983730087,0.907014485941814,0.853984688974226,0.997982474820951,0.991471230845239,0.995586786732607,0.886309617622127,0.153373032672731,0.827016922410797
"11111100110","1110111011",0.121489053729645,"1110111011",0.205626383917273,0.995154185605295,0.995223065265908,0.667369298078125,0.344608037443924,0.995671071825572,0.924164290291476,0.991364627076473,0.258855838832541,0.832013298924209,0.795264336323593
"01000000101","1100100011",0.00923109950082851,"1100110011",0.0190350996729495,0.510335294793138,0.533792513234136,0.453732957716879,0.459360379325897,0.348975218842799,0.578120186343699,0.451816337256554,0.485818652210892,0.529906521793738,0.514643291628928
"01000000001","1100100011",0.00222956383334964,"1100110011",0.00471431132795021,0.476954694020853,0.502010998603206,0.4779690251326,0.476052803260366,0.304594649686826,0.584691703717441,0.482036252509952,0.502815032059685,0.513454061447104,0.499231596581173
"00010110101","1101110010",0.0215461946074377,"1100110001",0.04873770070018,0.690354713292083,0.587636593252828,0.349092649478149,0.41894417719154,0.588316754563269,0.706989352967445,0.384398566612704,0.48190538859413,0.462024074457293,0.442505799972009
"00000001011","1000101101",0.00371415005031966,"1100110101",0.00727777209974135,0.487973661316035,0.491251885851309,0.468511402388445,0.469444217999201,0.319244716754439,0.576917164801254,0.485602742805831,0.524905338304656,0.499376189841696,0.509515359772089
"00000101110","1100110101",0.0106841783513794,"1100110101",0.15340991541545,0.527337922363824,0.599740796334906,0.334484574468702,0.349368487179946,0.577755147390989,0.583299809542847,0.370419207385414,0.601483002394985,0.396346572634102,0.586562033454121
"00000000000","1011001101",0.00137121810835269,"0101001010",0.00271258210195949,0.305235498829387,0.484096648780721,0.469391593419962,0.481176352341459,0.379343619310689,0.457576093539098,0.489276258888359,0.499394833650783,0.498558872444628,0.495487198567987
