trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,521,37,550,33,right,1,8,13.187,Thu Nov 24 12:52:24 2016
2,579,29,550,33,left,1,10,13.829,Thu Nov 24 12:52:41 2016
3,550,33,492,41,left,1,6,12.875,Thu Nov 24 12:52:56 2016
4,521,37,492,41,right,0,5,15.474,Thu Nov 24 12:53:15 2016
5,492,41,579,29,right,1,7,15.35,Thu Nov 24 12:53:31 2016
6,521,37,463,45,left,1,2,12.287,Thu Nov 24 12:53:44 2016
7,521,37,550,33,left,0,8,7.719,Thu Nov 24 12:53:53 2016
8,492,41,463,45,right,0,1,14.655,Thu Nov 24 12:54:08 2016
9,492,41,579,29,left,0,7,9.556,Thu Nov 24 12:54:19 2016
10,579,29,463,45,left,1,4,12.327,Thu Nov 24 12:54:32 2016
11,579,29,492,41,left,1,7,16.117,Thu Nov 24 12:54:49 2016
12,521,37,492,41,left,1,5,12.112,Thu Nov 24 12:55:01 2016
13,521,37,550,33,right,1,8,13.468,Thu Nov 24 12:55:16 2016
14,521,37,463,45,left,1,2,13.841,Thu Nov 24 12:55:30 2016
15,463,45,579,29,right,1,4,13.458,Thu Nov 24 12:55:45 2016
16,463,45,492,41,right,1,1,12.168,Thu Nov 24 12:55:58 2016
17,521,37,463,45,left,1,2,6.541,Thu Nov 24 12:56:05 2016
18,492,41,521,37,right,1,5,6.441,Thu Nov 24 12:56:12 2016
19,550,33,463,45,left,1,3,6.261,Thu Nov 24 12:56:20 2016
20,579,29,492,41,left,1,7,8.205,Thu Nov 24 12:56:29 2016
21,521,37,550,33,right,1,8,4.817,Thu Nov 24 12:56:36 2016
22,521,37,579,29,right,1,9,7.394,Thu Nov 24 12:56:44 2016
23,521,37,463,45,left,1,2,5.461,Thu Nov 24 12:56:51 2016
24,463,45,550,33,right,1,3,7.633,Thu Nov 24 12:57:00 2016
25,492,41,579,29,right,1,7,7.122,Thu Nov 24 12:57:07 2016
26,579,29,521,37,left,1,9,6.848,Thu Nov 24 12:57:15 2016
27,521,37,492,41,left,1,5,8.216,Thu Nov 24 12:57:24 2016
28,463,45,579,29,right,1,4,5.636,Thu Nov 24 12:57:31 2016
29,579,29,550,33,left,1,10,12.149,Thu Nov 24 12:57:44 2016
30,521,37,579,29,right,1,9,9.53,Thu Nov 24 12:57:54 2016
31,492,41,521,37,right,1,5,6.257,Thu Nov 24 12:58:01 2016
32,463,45,579,29,right,1,4,10.843,Thu Nov 24 12:58:13 2016
33,579,29,550,33,left,1,10,5.62,Thu Nov 24 12:58:19 2016
34,463,45,492,41,right,1,1,9.948,Thu Nov 24 12:58:30 2016
35,550,33,521,37,left,1,8,4.671,Thu Nov 24 12:58:35 2016
36,579,29,521,37,left,1,9,5.716,Thu Nov 24 12:58:41 2016
37,521,37,492,41,left,1,5,9.252,Thu Nov 24 12:58:51 2016
38,492,41,579,29,right,1,7,4.137,Thu Nov 24 12:58:56 2016
39,492,41,550,33,right,1,6,6.176,Thu Nov 24 12:59:03 2016
40,521,37,463,45,left,1,2,10.134,Thu Nov 24 12:59:14 2016
41,550,33,579,29,right,1,10,11.669,Thu Nov 24 12:59:26 2016
42,521,37,463,45,left,1,2,17.714,Thu Nov 24 12:59:45 2016
43,492,41,463,45,left,1,1,6.815,Thu Nov 24 12:59:53 2016
44,492,41,550,33,right,1,6,4.066,Thu Nov 24 12:59:57 2016
45,579,29,463,45,left,1,4,6.275,Thu Nov 24 13:00:04 2016
46,492,41,521,37,right,1,5,10.773,Thu Nov 24 13:00:16 2016
47,521,37,550,33,right,1,8,7.435,Thu Nov 24 13:00:24 2016
48,521,37,463,45,left,1,2,6.667,Thu Nov 24 13:00:31 2016
49,463,45,579,29,right,1,4,3.816,Thu Nov 24 13:00:36 2016
50,550,33,492,41,left,1,6,6.069,Thu Nov 24 13:00:43 2016
51,550,33,463,45,left,1,3,7.317,Thu Nov 24 13:00:51 2016
52,579,29,463,45,left,1,4,9.55,Thu Nov 24 13:01:01 2016
53,521,37,550,33,right,1,8,9.311,Thu Nov 24 13:01:11 2016
54,579,29,550,33,left,1,10,5.488,Thu Nov 24 13:01:17 2016
55,463,45,521,37,right,1,2,9.226,Thu Nov 24 13:01:27 2016
56,521,37,579,29,right,1,9,4.54,Thu Nov 24 13:01:32 2016
57,492,41,463,45,left,1,1,4.895,Thu Nov 24 13:01:38 2016
58,492,41,550,33,right,1,6,5.952,Thu Nov 24 13:01:44 2016
59,550,33,521,37,left,1,8,9.229,Thu Nov 24 13:01:54 2016
