trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,521,37,579,29,right,1,9,113.564,Fri Nov 25 13:51:02 2016
2,550,33,463,45,left,1,3,13.576,Fri Nov 25 13:51:16 2016
3,550,33,463,45,left,1,3,7.05,Fri Nov 25 13:51:24 2016
4,579,29,492,41,left,1,7,1.346,Fri Nov 25 13:51:26 2016
5,521,37,463,45,left,1,2,2.566,Fri Nov 25 13:51:29 2016
6,492,41,521,37,right,1,5,16.902,Fri Nov 25 13:51:46 2016
7,550,33,463,45,right,0,3,48.137,Fri Nov 25 13:52:35 2016
8,521,37,492,41,right,0,5,6.766,Fri Nov 25 13:52:46 2016
9,463,45,579,29,left,0,4,3.11,Fri Nov 25 13:52:49 2016
10,579,29,521,37,left,1,9,7.65,Fri Nov 25 13:52:58 2016
11,463,45,492,41,right,1,1,5.087,Fri Nov 25 13:53:03 2016
12,579,29,492,41,left,1,7,34.037,Fri Nov 25 13:53:38 2016
13,492,41,579,29,right,1,7,11.495,Fri Nov 25 13:53:50 2016
14,521,37,550,33,left,0,8,18.309,Fri Nov 25 13:54:09 2016
15,521,37,463,45,right,0,2,12.732,Fri Nov 25 13:54:22 2016
16,579,29,550,33,left,1,10,72.116,Fri Nov 25 13:55:35 2016
17,463,45,492,41,left,0,1,7.682,Fri Nov 25 13:55:43 2016
18,579,29,521,37,right,0,9,7.25,Fri Nov 25 13:55:51 2016
19,579,29,550,33,right,0,10,1.896,Fri Nov 25 13:55:53 2016
20,463,45,521,37,right,1,2,2.437,Fri Nov 25 13:55:56 2016
21,463,45,550,33,right,1,3,1.87,Fri Nov 25 13:55:58 2016
22,463,45,521,37,right,1,2,8.118,Fri Nov 25 13:56:06 2016
23,463,45,492,41,left,0,1,11.128,Fri Nov 25 13:56:18 2016
24,492,41,463,45,right,0,1,13.275,Fri Nov 25 13:56:31 2016
25,492,41,579,29,right,1,7,1.831,Fri Nov 25 13:56:34 2016
26,521,37,492,41,right,0,5,3.135,Fri Nov 25 13:56:37 2016
27,463,45,579,29,left,0,4,3.434,Fri Nov 25 13:56:41 2016
28,521,37,550,33,left,0,8,2.792,Fri Nov 25 13:56:44 2016
29,521,37,463,45,right,0,2,1.735,Fri Nov 25 13:56:46 2016
30,579,29,463,45,right,0,4,3.943,Fri Nov 25 13:56:51 2016
31,579,29,550,33,right,0,10,1.947,Fri Nov 25 13:56:53 2016
32,550,33,492,41,right,0,6,1.336,Fri Nov 25 13:56:55 2016
33,550,33,579,29,left,0,10,2.923,Fri Nov 25 13:56:58 2016
34,579,29,463,45,right,0,4,31.199,Fri Nov 25 13:57:29 2016
35,579,29,521,37,right,0,9,2.305,Fri Nov 25 13:57:32 2016
36,492,41,463,45,right,0,1,2.481,Fri Nov 25 13:57:35 2016
37,492,41,579,29,left,0,7,7.171,Fri Nov 25 13:57:42 2016
38,579,29,463,45,right,0,4,3.227,Fri Nov 25 13:57:46 2016
39,492,41,463,45,right,0,1,1.804,Fri Nov 25 13:57:48 2016
40,521,37,550,33,left,0,8,2.16,Fri Nov 25 13:57:51 2016
41,550,33,463,45,right,0,3,1.125,Fri Nov 25 13:57:52 2016
42,492,41,579,29,left,0,7,2.363,Fri Nov 25 13:57:55 2016
43,550,33,521,37,right,0,8,40.375,Fri Nov 25 13:58:35 2016
44,492,41,463,45,right,0,1,4.043,Fri Nov 25 13:58:40 2016
45,579,29,463,45,right,0,4,63.74,Fri Nov 25 13:59:44 2016
46,521,37,463,45,right,0,2,2.575,Fri Nov 25 13:59:47 2016
47,550,33,521,37,right,0,8,2.653,Fri Nov 25 13:59:50 2016
48,521,37,492,41,right,0,5,11.122,Fri Nov 25 14:00:01 2016
49,463,45,579,29,right,1,4,43.619,Fri Nov 25 14:00:46 2016
50,579,29,550,33,right,0,10,38.09,Fri Nov 25 14:01:24 2016
51,579,29,521,37,right,0,9,1.248,Fri Nov 25 14:01:26 2016
52,492,41,521,37,right,1,5,8.468,Fri Nov 25 14:01:35 2016
53,550,33,521,37,left,1,8,11.963,Fri Nov 25 14:01:47 2016
54,579,29,463,45,left,1,4,8.017,Fri Nov 25 14:01:55 2016
55,550,33,463,45,left,1,3,1.843,Fri Nov 25 14:01:57 2016
56,579,29,463,45,left,1,4,1.715,Fri Nov 25 14:01:59 2016
57,521,37,550,33,right,1,8,4.675,Fri Nov 25 14:02:04 2016
58,579,29,521,37,left,1,9,1.213,Fri Nov 25 14:02:06 2016
59,579,29,492,41,left,1,7,2.075,Fri Nov 25 14:02:08 2016
60,550,33,492,41,left,1,6,2.092,Fri Nov 25 14:02:11 2016
61,579,29,521,37,left,1,9,3.411,Fri Nov 25 14:02:15 2016
62,463,45,492,41,right,1,1,3.546,Fri Nov 25 14:02:19 2016
63,463,45,521,37,right,1,2,29.275,Fri Nov 25 14:02:48 2016
64,492,41,521,37,right,1,5,2.144,Fri Nov 25 14:02:51 2016
65,492,41,579,29,right,1,7,2.307,Fri Nov 25 14:02:53 2016
66,550,33,492,41,left,1,6,2.988,Fri Nov 25 14:02:57 2016
67,492,41,550,33,right,1,6,26.617,Fri Nov 25 14:03:23 2016
68,463,45,579,29,right,1,4,1.711,Fri Nov 25 14:03:25 2016
69,550,33,579,29,right,1,10,1.126,Fri Nov 25 14:03:27 2016
70,463,45,550,33,right,1,3,1.53,Fri Nov 25 14:03:29 2016
71,550,33,521,37,left,1,8,1.624,Fri Nov 25 14:03:31 2016
72,463,45,550,33,right,1,3,35.793,Fri Nov 25 14:04:07 2016
73,521,37,463,45,left,1,2,1.208,Fri Nov 25 14:04:08 2016
74,550,33,463,45,right,0,3,4.142,Fri Nov 25 14:04:13 2016
75,579,29,550,33,left,1,10,5.403,Fri Nov 25 14:04:18 2016
76,492,41,521,37,right,1,5,8.457,Fri Nov 25 14:04:27 2016
77,463,45,579,29,right,1,4,5.887,Fri Nov 25 14:04:33 2016
78,550,33,521,37,left,1,8,1.404,Fri Nov 25 14:04:35 2016
79,521,37,463,45,left,1,2,2.1,Fri Nov 25 14:04:37 2016
80,550,33,521,37,left,1,8,1.477,Fri Nov 25 14:04:39 2016
81,550,33,463,45,left,1,3,1.667,Fri Nov 25 14:04:41 2016
82,550,33,492,41,left,1,6,1.586,Fri Nov 25 14:04:43 2016
83,550,33,579,29,left,0,10,1.017,Fri Nov 25 14:04:45 2016
84,550,33,521,37,left,1,8,1.171,Fri Nov 25 14:04:47 2016
85,579,29,492,41,left,1,7,1.056,Fri Nov 25 14:04:49 2016
86,492,41,579,29,right,1,7,1.244,Fri Nov 25 14:04:51 2016
87,521,37,492,41,right,0,5,3.916,Fri Nov 25 14:04:55 2016
88,550,33,463,45,left,1,3,1.549,Fri Nov 25 14:04:57 2016
89,492,41,550,33,right,1,6,3.947,Fri Nov 25 14:05:02 2016
90,492,41,521,37,right,1,5,27.876,Fri Nov 25 14:05:30 2016
91,521,37,550,33,right,1,8,1.146,Fri Nov 25 14:05:31 2016
92,492,41,579,29,right,1,7,1.213,Fri Nov 25 14:05:33 2016
93,521,37,550,33,right,1,8,1.336,Fri Nov 25 14:05:35 2016
94,550,33,492,41,left,1,6,1.825,Fri Nov 25 14:05:37 2016
95,463,45,492,41,left,0,1,39.671,Fri Nov 25 14:06:17 2016
96,550,33,463,45,left,1,3,9.307,Fri Nov 25 14:06:26 2016
97,463,45,579,29,right,1,4,1.474,Fri Nov 25 14:06:28 2016
98,550,33,579,29,right,1,10,1.537,Fri Nov 25 14:06:30 2016
99,579,29,521,37,left,1,9,19.895,Fri Nov 25 14:06:50 2016
100,521,37,463,45,left,1,2,1.662,Fri Nov 25 14:06:52 2016
101,579,29,463,45,left,1,4,2.524,Fri Nov 25 14:06:55 2016
102,550,33,521,37,left,1,8,1.414,Fri Nov 25 14:06:57 2016
103,579,29,550,33,left,1,10,1.499,Fri Nov 25 14:06:59 2016
104,521,37,492,41,left,1,5,3.328,Fri Nov 25 14:07:02 2016
105,521,37,463,45,left,1,2,1.826,Fri Nov 25 14:07:05 2016
106,521,37,492,41,left,1,5,1.261,Fri Nov 25 14:07:06 2016
107,579,29,550,33,right,0,10,4.264,Fri Nov 25 14:07:11 2016
108,521,37,550,33,right,1,8,26.815,Fri Nov 25 14:07:38 2016
109,463,45,492,41,right,1,1,10.276,Fri Nov 25 14:07:48 2016
110,579,29,463,45,left,1,4,1.726,Fri Nov 25 14:07:51 2016
111,463,45,579,29,right,1,4,1.126,Fri Nov 25 14:07:52 2016
112,463,45,550,33,right,1,3,1.764,Fri Nov 25 14:07:54 2016
113,492,41,579,29,right,1,7,1.813,Fri Nov 25 14:07:56 2016
114,521,37,463,45,left,1,2,28.078,Fri Nov 25 14:08:25 2016
115,550,33,579,29,right,1,10,5.048,Fri Nov 25 14:08:30 2016
116,550,33,463,45,left,1,3,3.027,Fri Nov 25 14:08:33 2016
117,492,41,579,29,right,1,7,1.549,Fri Nov 25 14:08:35 2016
118,492,41,579,29,right,1,7,1.084,Fri Nov 25 14:08:37 2016
119,463,45,550,33,right,1,3,1.397,Fri Nov 25 14:08:38 2016
120,463,45,492,41,right,1,1,1.463,Fri Nov 25 14:08:40 2016
121,463,45,579,29,right,1,4,2.21,Fri Nov 25 14:08:43 2016
122,492,41,463,45,left,1,1,3.014,Fri Nov 25 14:08:46 2016
123,521,37,579,29,right,1,9,1.242,Fri Nov 25 14:08:48 2016
124,463,45,492,41,right,1,1,9.228,Fri Nov 25 14:08:57 2016
125,463,45,521,37,right,1,2,1.244,Fri Nov 25 14:08:59 2016
126,521,37,579,29,right,1,9,1.137,Fri Nov 25 14:09:00 2016
127,550,33,492,41,left,1,6,1.967,Fri Nov 25 14:09:03 2016
128,521,37,550,33,left,0,8,6.699,Fri Nov 25 14:09:10 2016
129,579,29,550,33,left,1,10,2.92,Fri Nov 25 14:09:13 2016
130,550,33,463,45,left,1,3,4.152,Fri Nov 25 14:09:18 2016
131,492,41,521,37,left,0,5,1.687,Fri Nov 25 14:09:20 2016
