trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
49,579,29,550,33,right,0,10,7.811,Thu Nov 24 14:41:19 2016
50,579,29,521,37,left,1,9,2.004,Thu Nov 24 14:41:21 2016
51,492,41,550,33,right,1,6,1.103,Thu Nov 24 14:41:22 2016
52,463,45,521,37,right,1,2,1.486,Thu Nov 24 14:41:24 2016
53,463,45,492,41,right,1,1,2.553,Thu Nov 24 14:41:27 2016
54,463,45,550,33,left,0,3,4.925,Thu Nov 24 14:41:32 2016
55,521,37,550,33,right,1,8,1.51,Thu Nov 24 14:41:34 2016
56,550,33,521,37,left,1,8,1.803,Thu Nov 24 14:41:36 2016
57,492,41,579,29,right,1,7,1.398,Thu Nov 24 14:41:38 2016
58,521,37,492,41,right,0,5,2.865,Thu Nov 24 14:41:41 2016
59,550,33,492,41,right,0,6,1.45,Thu Nov 24 14:41:43 2016
60,579,29,521,37,left,1,9,2.566,Thu Nov 24 14:41:45 2016
61,521,37,579,29,right,1,9,3.318,Thu Nov 24 14:41:49 2016
62,463,45,579,29,right,1,4,1.238,Thu Nov 24 14:41:51 2016
63,492,41,550,33,right,1,6,5.371,Thu Nov 24 14:41:56 2016
64,463,45,550,33,left,0,3,2.001,Thu Nov 24 14:41:59 2016
65,550,33,492,41,right,0,6,3.305,Thu Nov 24 14:42:02 2016
66,579,29,463,45,left,1,4,5.344,Thu Nov 24 14:42:08 2016
67,579,29,492,41,left,1,7,1.617,Thu Nov 24 14:42:10 2016
68,492,41,521,37,right,1,5,3.434,Thu Nov 24 14:42:13 2016
69,579,29,492,41,left,1,7,1.483,Thu Nov 24 14:42:15 2016
70,550,33,521,37,left,1,8,2.315,Thu Nov 24 14:42:18 2016
71,463,45,521,37,right,1,2,0.969,Thu Nov 24 14:42:19 2016
72,463,45,492,41,left,0,1,7.371,Thu Nov 24 14:42:27 2016
73,550,33,463,45,left,1,3,6.139,Thu Nov 24 14:42:33 2016
74,550,33,463,45,left,1,3,1.333,Thu Nov 24 14:42:35 2016
75,463,45,492,41,right,1,1,1.259,Thu Nov 24 14:42:36 2016
76,492,41,521,37,right,1,5,1.308,Thu Nov 24 14:42:38 2016
77,521,37,550,33,right,1,8,1.442,Thu Nov 24 14:42:40 2016
78,521,37,463,45,left,1,2,1.634,Thu Nov 24 14:42:42 2016
79,550,33,579,29,right,1,10,1.205,Thu Nov 24 14:42:43 2016
80,492,41,521,37,right,1,5,1.845,Thu Nov 24 14:42:46 2016
81,579,29,550,33,left,1,10,4.304,Thu Nov 24 14:42:50 2016
82,579,29,463,45,left,1,4,2.322,Thu Nov 24 14:42:53 2016
83,463,45,492,41,left,0,1,4.105,Thu Nov 24 14:42:57 2016
84,550,33,521,37,left,1,8,5.312,Thu Nov 24 14:43:03 2016
85,579,29,521,37,left,1,9,2.228,Thu Nov 24 14:43:06 2016
86,492,41,550,33,right,1,6,1.162,Thu Nov 24 14:43:07 2016
87,521,37,579,29,right,1,9,1.396,Thu Nov 24 14:43:09 2016
88,521,37,463,45,left,1,2,1.402,Thu Nov 24 14:43:11 2016
89,463,45,579,29,right,1,4,1.381,Thu Nov 24 14:43:13 2016
90,550,33,521,37,right,0,8,4.389,Thu Nov 24 14:43:17 2016
91,579,29,463,45,left,1,4,1.988,Thu Nov 24 14:43:20 2016
92,492,41,521,37,right,1,5,1.542,Thu Nov 24 14:43:22 2016
93,521,37,463,45,left,1,2,2.696,Thu Nov 24 14:43:25 2016
94,492,41,550,33,right,1,6,0.984,Thu Nov 24 14:43:26 2016
95,550,33,521,37,left,1,8,1.293,Thu Nov 24 14:43:27 2016
96,463,45,550,33,right,1,3,1.097,Thu Nov 24 14:43:29 2016
97,550,33,521,37,left,1,8,1.627,Thu Nov 24 14:43:31 2016
98,492,41,521,37,right,1,5,1.03,Thu Nov 24 14:43:32 2016
99,579,29,492,41,left,1,7,1.636,Thu Nov 24 14:43:34 2016
100,579,29,492,41,left,1,7,1.312,Thu Nov 24 14:43:36 2016
101,550,33,521,37,right,0,8,1.751,Thu Nov 24 14:43:39 2016
102,492,41,521,37,left,0,5,2.243,Thu Nov 24 14:43:41 2016
103,492,41,550,33,right,1,6,1.421,Thu Nov 24 14:43:43 2016
104,579,29,550,33,right,0,10,0.99,Thu Nov 24 14:43:44 2016
105,550,33,521,37,left,1,8,1.912,Thu Nov 24 14:43:46 2016
106,492,41,579,29,right,1,7,1.106,Thu Nov 24 14:43:48 2016
107,579,29,550,33,left,1,10,1.081,Thu Nov 24 14:43:49 2016
108,579,29,492,41,left,1,7,1.192,Thu Nov 24 14:43:51 2016
109,550,33,492,41,left,1,6,1.828,Thu Nov 24 14:43:53 2016
110,463,45,492,41,right,1,1,3.474,Thu Nov 24 14:43:57 2016
111,550,33,463,45,left,1,3,1.224,Thu Nov 24 14:43:58 2016
112,521,37,579,29,right,1,9,2.112,Thu Nov 24 14:44:01 2016
113,521,37,463,45,left,1,2,1.153,Thu Nov 24 14:44:02 2016
114,579,29,521,37,left,1,9,1.112,Thu Nov 24 14:44:04 2016
115,463,45,579,29,right,1,4,1.315,Thu Nov 24 14:44:05 2016
116,492,41,521,37,right,1,5,2.393,Thu Nov 24 14:44:08 2016
117,492,41,521,37,right,1,5,1.519,Thu Nov 24 14:44:10 2016
118,521,37,492,41,left,1,5,1.495,Thu Nov 24 14:44:12 2016
119,550,33,492,41,left,1,6,1.255,Thu Nov 24 14:44:13 2016
120,521,37,579,29,right,1,9,1.225,Thu Nov 24 14:44:15 2016
121,579,29,463,45,left,1,4,1.371,Thu Nov 24 14:44:16 2016
122,521,37,579,29,right,1,9,1.186,Thu Nov 24 14:44:18 2016
123,550,33,463,45,left,1,3,1.162,Thu Nov 24 14:44:20 2016
124,550,33,492,41,left,1,6,1.378,Thu Nov 24 14:44:21 2016
125,463,45,492,41,left,0,1,3.314,Thu Nov 24 14:44:25 2016
126,492,41,521,37,right,1,5,3.56,Thu Nov 24 14:44:29 2016
127,492,41,579,29,right,1,7,1.601,Thu Nov 24 14:44:31 2016
128,521,37,550,33,right,1,8,3.009,Thu Nov 24 14:44:34 2016
129,521,37,579,29,right,1,9,1.069,Thu Nov 24 14:44:36 2016
130,492,41,521,37,right,1,5,2.054,Thu Nov 24 14:44:38 2016
131,492,41,550,33,right,1,6,1.707,Thu Nov 24 14:44:40 2016
132,579,29,521,37,left,1,9,1.894,Thu Nov 24 14:44:42 2016
133,521,37,492,41,left,1,5,1.4,Thu Nov 24 14:44:44 2016
134,463,45,521,37,right,1,2,1.833,Thu Nov 24 14:44:46 2016
135,550,33,463,45,left,1,3,1.446,Thu Nov 24 14:44:48 2016
136,463,45,579,29,right,1,4,1.225,Thu Nov 24 14:44:49 2016
137,492,41,463,45,right,0,1,3.494,Thu Nov 24 14:44:53 2016
138,463,45,579,29,right,1,4,1.873,Thu Nov 24 14:44:55 2016
139,579,29,463,45,left,1,4,1.524,Thu Nov 24 14:44:57 2016
140,463,45,492,41,right,1,1,5.932,Thu Nov 24 14:45:03 2016
141,550,33,579,29,right,1,10,2.13,Thu Nov 24 14:45:06 2016
142,463,45,521,37,right,1,2,1.879,Thu Nov 24 14:45:08 2016
143,579,29,492,41,left,1,7,1.54,Thu Nov 24 14:45:10 2016
144,463,45,579,29,right,1,4,1.572,Thu Nov 24 14:45:12 2016
145,492,41,521,37,right,1,5,1.565,Thu Nov 24 14:45:14 2016
146,550,33,463,45,left,1,3,1.686,Thu Nov 24 14:45:16 2016
147,579,29,463,45,left,1,4,1.138,Thu Nov 24 14:45:17 2016
148,521,37,463,45,left,1,2,1.438,Thu Nov 24 14:45:19 2016
149,521,37,550,33,right,1,8,1.604,Thu Nov 24 14:45:21 2016
150,463,45,550,33,right,1,3,1.614,Thu Nov 24 14:45:23 2016
151,521,37,550,33,right,1,8,1.262,Thu Nov 24 14:45:24 2016
152,579,29,521,37,left,1,9,2.687,Thu Nov 24 14:45:27 2016
153,463,45,492,41,right,1,1,1.494,Thu Nov 24 14:45:29 2016
154,492,41,550,33,right,1,6,1.633,Thu Nov 24 14:45:31 2016
155,492,41,463,45,left,1,1,7.806,Thu Nov 24 14:45:39 2016
156,550,33,492,41,left,1,6,2.184,Thu Nov 24 14:45:42 2016
157,579,29,550,33,left,1,10,1.111,Thu Nov 24 14:45:43 2016
158,492,41,521,37,right,1,5,1.324,Thu Nov 24 14:45:45 2016
159,463,45,492,41,left,0,1,2.944,Thu Nov 24 14:45:48 2016
160,463,45,550,33,right,1,3,3.75,Thu Nov 24 14:45:52 2016
161,492,41,579,29,right,1,7,3.275,Thu Nov 24 14:45:56 2016
162,492,41,521,37,right,1,5,7.649,Thu Nov 24 14:46:04 2016
163,492,41,463,45,left,1,1,3.472,Thu Nov 24 14:46:07 2016
164,579,29,550,33,left,1,10,1.287,Thu Nov 24 14:46:09 2016
165,463,45,550,33,right,1,3,1.193,Thu Nov 24 14:46:10 2016
166,550,33,521,37,left,1,8,5.303,Thu Nov 24 14:46:16 2016
167,550,33,579,29,right,1,10,4.353,Thu Nov 24 14:46:21 2016
168,492,41,550,33,right,1,6,2.366,Thu Nov 24 14:46:24 2016
169,550,33,463,45,left,1,3,2.362,Thu Nov 24 14:46:26 2016
170,463,45,492,41,left,0,1,7.217,Thu Nov 24 14:46:34 2016
171,521,37,579,29,right,1,9,3.524,Thu Nov 24 14:46:38 2016
172,550,33,579,29,right,1,10,1.185,Thu Nov 24 14:46:39 2016
173,550,33,579,29,right,1,10,1.531,Thu Nov 24 14:46:41 2016
174,579,29,492,41,left,1,7,5.554,Thu Nov 24 14:46:47 2016
175,550,33,521,37,left,1,8,1.882,Thu Nov 24 14:46:50 2016
176,579,29,492,41,left,1,7,3.449,Thu Nov 24 14:46:53 2016
177,521,37,579,29,right,1,9,2.218,Thu Nov 24 14:46:56 2016
178,579,29,550,33,right,0,10,1.267,Thu Nov 24 14:46:58 2016
179,521,37,579,29,right,1,9,1.799,Thu Nov 24 14:47:00 2016
180,463,45,579,29,right,1,4,1.343,Thu Nov 24 14:47:02 2016
181,550,33,579,29,right,1,10,1.097,Thu Nov 24 14:47:04 2016
182,550,33,521,37,left,1,8,2.724,Thu Nov 24 14:47:07 2016
183,521,37,463,45,right,0,2,1.987,Thu Nov 24 14:47:10 2016
184,463,45,521,37,right,1,2,1.632,Thu Nov 24 14:47:12 2016
185,463,45,579,29,right,1,4,1.831,Thu Nov 24 14:47:14 2016
186,463,45,492,41,left,0,1,5.048,Thu Nov 24 14:47:19 2016
187,521,37,550,33,left,0,8,1.737,Thu Nov 24 14:47:21 2016
188,579,29,492,41,left,1,7,2.345,Thu Nov 24 14:47:24 2016
189,463,45,579,29,right,1,4,1.434,Thu Nov 24 14:47:26 2016
190,579,29,550,33,left,1,10,1.204,Thu Nov 24 14:47:28 2016
191,579,29,521,37,left,1,9,1.072,Thu Nov 24 14:47:29 2016
192,492,41,463,45,right,0,1,1.888,Thu Nov 24 14:47:31 2016
193,463,45,579,29,right,1,4,1.345,Thu Nov 24 14:47:33 2016
194,492,41,463,45,right,0,1,2.194,Thu Nov 24 14:47:36 2016
195,492,41,521,37,right,1,5,1.408,Thu Nov 24 14:47:37 2016
196,492,41,579,29,right,1,7,1.383,Thu Nov 24 14:47:39 2016
197,521,37,463,45,left,1,2,1.961,Thu Nov 24 14:47:42 2016
198,463,45,521,37,right,1,2,1.201,Thu Nov 24 14:47:43 2016
199,550,33,463,45,left,1,3,2.881,Thu Nov 24 14:47:46 2016
200,579,29,492,41,left,1,7,1.218,Thu Nov 24 14:47:48 2016
