trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,463,45,550,33,right,1,3,26.444,Fri Nov 25 11:05:33 2016
2,579,29,463,45,left,1,4,6.309,Fri Nov 25 11:05:40 2016
3,579,29,463,45,left,1,4,1.685,Fri Nov 25 11:05:42 2016
4,550,33,463,45,left,1,3,2.649,Fri Nov 25 11:05:45 2016
5,550,33,579,29,right,1,10,8.915,Fri Nov 25 11:05:54 2016
6,579,29,550,33,left,1,10,6.392,Fri Nov 25 11:06:00 2016
7,463,45,521,37,right,1,2,1.557,Fri Nov 25 11:06:02 2016
8,550,33,521,37,right,0,8,2.7,Fri Nov 25 11:06:05 2016
9,550,33,492,41,left,1,6,3.612,Fri Nov 25 11:06:09 2016
10,550,33,463,45,left,1,3,10.044,Fri Nov 25 11:06:19 2016
11,521,37,579,29,right,1,9,2.011,Fri Nov 25 11:06:21 2016
12,492,41,579,29,right,1,7,1.172,Fri Nov 25 11:06:23 2016
13,492,41,521,37,left,0,5,3.49,Fri Nov 25 11:06:27 2016
14,579,29,463,45,left,1,4,2.61,Fri Nov 25 11:06:30 2016
15,550,33,579,29,right,1,10,11.058,Fri Nov 25 11:06:41 2016
16,579,29,550,33,left,1,10,12.839,Fri Nov 25 11:06:54 2016
17,550,33,579,29,right,1,10,12.921,Fri Nov 25 11:07:07 2016
18,463,45,492,41,left,0,1,3.288,Fri Nov 25 11:07:11 2016
19,579,29,492,41,left,1,7,3.365,Fri Nov 25 11:07:14 2016
20,579,29,492,41,left,1,7,2.93,Fri Nov 25 11:07:17 2016
21,463,45,550,33,right,1,3,1.938,Fri Nov 25 11:07:20 2016
22,579,29,521,37,left,1,9,2.245,Fri Nov 25 11:07:22 2016
23,521,37,463,45,left,1,2,6.722,Fri Nov 25 11:07:29 2016
24,521,37,492,41,right,0,5,8.751,Fri Nov 25 11:07:38 2016
25,579,29,463,45,left,1,4,4.71,Fri Nov 25 11:07:43 2016
26,463,45,492,41,left,0,1,17.507,Fri Nov 25 11:08:01 2016
27,579,29,492,41,left,1,7,2.047,Fri Nov 25 11:08:03 2016
28,492,41,550,33,right,1,6,1.979,Fri Nov 25 11:08:05 2016
29,463,45,492,41,left,0,1,2.978,Fri Nov 25 11:08:09 2016
30,521,37,463,45,left,1,2,2.772,Fri Nov 25 11:08:12 2016
31,492,41,579,29,right,1,7,1.516,Fri Nov 25 11:08:13 2016
32,492,41,550,33,right,1,6,1.902,Fri Nov 25 11:08:15 2016
33,521,37,579,29,right,1,9,2.893,Fri Nov 25 11:08:19 2016
34,521,37,463,45,left,1,2,3.506,Fri Nov 25 11:08:22 2016
35,550,33,579,29,left,0,10,4.702,Fri Nov 25 11:08:27 2016
36,521,37,463,45,left,1,2,8.073,Fri Nov 25 11:08:36 2016
37,550,33,521,37,left,1,8,4.245,Fri Nov 25 11:08:40 2016
38,550,33,463,45,left,1,3,1.925,Fri Nov 25 11:08:42 2016
39,521,37,463,45,left,1,2,5.144,Fri Nov 25 11:08:48 2016
40,521,37,463,45,left,1,2,2.073,Fri Nov 25 11:08:50 2016
41,550,33,463,45,left,1,3,1.441,Fri Nov 25 11:08:52 2016
