trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,579,29,463,45,left,1,4,21.738,Fri Nov 25 13:32:19 2016
2,521,37,492,41,left,1,5,9.996,Fri Nov 25 13:32:29 2016
3,521,37,492,41,left,1,5,1.981,Fri Nov 25 13:32:32 2016
4,550,33,579,29,right,1,10,4.231,Fri Nov 25 13:32:37 2016
5,579,29,521,37,left,1,9,5.073,Fri Nov 25 13:32:45 2016
6,579,29,521,37,left,1,9,2.69,Fri Nov 25 13:32:48 2016
7,492,41,521,37,right,1,5,11.753,Fri Nov 25 13:33:00 2016
8,550,33,463,45,left,1,3,1.71,Fri Nov 25 13:33:03 2016
9,492,41,579,29,right,1,7,3.495,Fri Nov 25 13:33:07 2016
10,550,33,463,45,left,1,3,6.557,Fri Nov 25 13:33:15 2016
11,550,33,579,29,right,1,10,2.618,Fri Nov 25 13:33:18 2016
12,550,33,579,29,right,1,10,1.876,Fri Nov 25 13:33:21 2016
13,492,41,550,33,right,1,6,9.988,Fri Nov 25 13:33:32 2016
14,492,41,521,37,right,1,5,1.394,Fri Nov 25 13:33:35 2016
15,463,45,521,37,right,1,2,3.197,Fri Nov 25 13:33:39 2016
16,463,45,579,29,right,1,4,1.264,Fri Nov 25 13:33:41 2016
17,463,45,550,33,right,1,3,3.63,Fri Nov 25 13:33:45 2016
18,521,37,463,45,left,1,2,1.212,Fri Nov 25 13:33:47 2016
19,550,33,463,45,left,1,3,1.264,Fri Nov 25 13:33:49 2016
20,550,33,521,37,left,1,8,3.92,Fri Nov 25 13:33:54 2016
21,492,41,550,33,right,1,6,1.813,Fri Nov 25 13:33:56 2016
22,579,29,521,37,left,1,9,2.939,Fri Nov 25 13:34:00 2016
23,463,45,579,29,right,1,4,1.891,Fri Nov 25 13:34:02 2016
24,463,45,579,29,right,1,4,6.264,Fri Nov 25 13:34:09 2016
25,579,29,492,41,left,1,7,1.427,Fri Nov 25 13:34:11 2016
26,492,41,550,33,right,1,6,3.031,Fri Nov 25 13:34:15 2016
27,579,29,521,37,left,1,9,1.316,Fri Nov 25 13:34:17 2016
28,463,45,521,37,right,1,2,1.918,Fri Nov 25 13:34:19 2016
29,579,29,463,45,left,1,4,1.144,Fri Nov 25 13:34:21 2016
30,521,37,550,33,right,1,8,4.302,Fri Nov 25 13:34:27 2016
31,463,45,550,33,right,1,3,2.792,Fri Nov 25 13:34:30 2016
32,463,45,579,29,right,1,4,1.318,Fri Nov 25 13:34:32 2016
33,579,29,492,41,left,1,7,2.067,Fri Nov 25 13:34:34 2016
34,579,29,521,37,left,1,9,1.314,Fri Nov 25 13:34:36 2016
35,521,37,579,29,right,1,9,8.117,Fri Nov 25 13:34:45 2016
36,550,33,492,41,left,1,6,2.964,Fri Nov 25 13:34:48 2016
37,550,33,579,29,right,1,10,1.306,Fri Nov 25 13:34:50 2016
38,579,29,521,37,left,1,9,2.405,Fri Nov 25 13:34:53 2016
39,463,45,579,29,right,1,4,1.446,Fri Nov 25 13:34:55 2016
40,521,37,550,33,right,1,8,2.582,Fri Nov 25 13:34:58 2016
41,550,33,463,45,left,1,3,1.173,Fri Nov 25 13:35:00 2016
42,550,33,492,41,left,1,6,3.449,Fri Nov 25 13:35:04 2016
43,521,37,463,45,left,1,2,6.038,Fri Nov 25 13:35:11 2016
44,463,45,550,33,right,1,3,1.0,Fri Nov 25 13:35:12 2016
45,492,41,550,33,right,1,6,1.085,Fri Nov 25 13:35:14 2016
46,492,41,463,45,left,1,1,4.341,Fri Nov 25 13:35:19 2016
47,463,45,521,37,right,1,2,1.353,Fri Nov 25 13:35:20 2016
48,579,29,550,33,right,0,10,7.497,Fri Nov 25 13:35:29 2016
49,550,33,579,29,right,1,10,1.512,Fri Nov 25 13:35:31 2016
50,521,37,579,29,right,1,9,1.25,Fri Nov 25 13:35:32 2016
51,521,37,579,29,right,1,9,1.076,Fri Nov 25 13:35:34 2016
52,579,29,492,41,left,1,7,1.036,Fri Nov 25 13:35:36 2016
53,521,37,463,45,left,1,2,3.625,Fri Nov 25 13:35:40 2016
54,463,45,492,41,right,1,1,1.247,Fri Nov 25 13:35:42 2016
55,463,45,579,29,right,1,4,1.415,Fri Nov 25 13:35:44 2016
56,521,37,463,45,left,1,2,1.761,Fri Nov 25 13:35:46 2016
57,492,41,463,45,left,1,1,36.218,Fri Nov 25 13:36:23 2016
58,579,29,492,41,left,1,7,1.218,Fri Nov 25 13:36:25 2016
59,521,37,463,45,left,1,2,1.075,Fri Nov 25 13:36:26 2016
