trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,550,33,521,37,left,1,8,19.489,Thu Nov 24 12:49:26 2016
2,463,45,550,33,right,1,3,7.714,Thu Nov 24 12:49:34 2016
3,550,33,521,37,left,1,8,8.579,Thu Nov 24 12:49:45 2016
4,550,33,492,41,left,1,6,17.612,Thu Nov 24 12:50:03 2016
5,550,33,579,29,left,0,10,11.914,Thu Nov 24 12:50:17 2016
6,550,33,579,29,right,1,10,2.939,Thu Nov 24 12:50:22 2016
7,550,33,492,41,right,0,6,13.147,Thu Nov 24 12:50:37 2016
8,521,37,492,41,left,1,5,14.953,Thu Nov 24 12:50:53 2016
9,463,45,579,29,right,1,4,5.467,Thu Nov 24 12:50:59 2016
10,550,33,579,29,left,0,10,5.088,Thu Nov 24 12:51:05 2016
11,463,45,492,41,left,0,1,9.847,Thu Nov 24 12:51:16 2016
12,492,41,521,37,right,1,5,17.791,Thu Nov 24 12:51:35 2016
13,492,41,550,33,right,1,6,6.774,Thu Nov 24 12:51:43 2016
14,492,41,521,37,left,0,5,19.9,Thu Nov 24 12:52:03 2016
15,579,29,492,41,left,1,7,11.318,Thu Nov 24 12:52:15 2016
16,463,45,492,41,left,0,1,3.938,Thu Nov 24 12:52:20 2016
17,550,33,492,41,left,1,6,12.694,Thu Nov 24 12:52:33 2016
18,463,45,579,29,right,1,4,23.66,Thu Nov 24 12:52:57 2016
19,492,41,550,33,right,1,6,13.087,Thu Nov 24 12:53:11 2016
20,550,33,492,41,left,1,6,7.409,Thu Nov 24 12:53:20 2016
21,492,41,521,37,left,0,5,6.392,Thu Nov 24 12:53:27 2016
22,492,41,463,45,right,0,1,13.24,Thu Nov 24 12:53:41 2016
23,521,37,463,45,left,1,2,13.289,Thu Nov 24 12:53:55 2016
24,521,37,492,41,right,0,5,4.763,Thu Nov 24 12:54:00 2016
25,579,29,521,37,right,0,9,6.938,Thu Nov 24 12:54:07 2016
26,579,29,550,33,right,0,10,5.372,Thu Nov 24 12:54:13 2016
27,521,37,579,29,left,0,9,15.097,Thu Nov 24 12:54:29 2016
28,550,33,492,41,right,0,6,11.851,Thu Nov 24 12:54:41 2016
29,492,41,550,33,left,0,6,16.216,Thu Nov 24 12:54:58 2016
30,492,41,521,37,right,1,5,12.044,Thu Nov 24 12:55:10 2016
31,492,41,579,29,right,1,7,9.106,Thu Nov 24 12:55:20 2016
32,492,41,463,45,left,1,1,23.026,Thu Nov 24 12:55:44 2016
33,463,45,521,37,right,1,2,9.511,Thu Nov 24 12:55:55 2016
34,463,45,521,37,left,0,2,6.32,Thu Nov 24 12:56:02 2016
35,579,29,521,37,right,0,9,7.307,Thu Nov 24 12:56:10 2016
