trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,579,29,463,45,left,1,4,9.608,Thu Nov 24 11:03:15 2016
2,521,37,579,29,right,1,9,8.913,Thu Nov 24 11:03:25 2016
3,550,33,492,41,left,1,6,4.116,Thu Nov 24 11:03:30 2016
4,579,29,521,37,left,1,9,4.424,Thu Nov 24 11:03:35 2016
5,492,41,463,45,left,1,1,12.557,Thu Nov 24 11:03:50 2016
6,492,41,463,45,left,1,1,7.347,Thu Nov 24 11:03:57 2016
7,579,29,521,37,right,0,9,9.102,Thu Nov 24 11:04:08 2016
8,463,45,521,37,right,1,2,15.8,Thu Nov 24 11:04:25 2016
9,579,29,463,45,left,1,4,15.578,Thu Nov 24 11:04:41 2016
10,492,41,579,29,right,1,7,12.799,Thu Nov 24 11:04:55 2016
11,463,45,579,29,right,1,4,3.321,Thu Nov 24 11:04:59 2016
12,521,37,463,45,right,0,2,2.65,Thu Nov 24 11:05:02 2016
13,579,29,492,41,left,1,7,3.073,Thu Nov 24 11:05:05 2016
14,579,29,492,41,right,0,7,6.904,Thu Nov 24 11:05:13 2016
15,492,41,579,29,right,1,7,4.713,Thu Nov 24 11:05:18 2016
16,521,37,579,29,left,0,9,6.513,Thu Nov 24 11:05:26 2016
17,492,41,521,37,left,0,5,5.365,Thu Nov 24 11:05:32 2016
18,550,33,463,45,right,0,3,10.495,Thu Nov 24 11:05:43 2016
19,463,45,550,33,left,0,3,7.938,Thu Nov 24 11:05:52 2016
20,492,41,463,45,left,1,1,8.179,Thu Nov 24 11:06:01 2016
21,492,41,521,37,left,0,5,2.683,Thu Nov 24 11:06:04 2016
22,492,41,579,29,left,0,7,3.579,Thu Nov 24 11:06:08 2016
23,463,45,550,33,left,0,3,1.696,Thu Nov 24 11:06:11 2016
24,492,41,550,33,right,1,6,2.667,Thu Nov 24 11:06:14 2016
25,492,41,550,33,left,0,6,2.741,Thu Nov 24 11:06:17 2016
26,492,41,550,33,left,0,6,2.235,Thu Nov 24 11:06:20 2016
27,463,45,492,41,right,1,1,4.259,Thu Nov 24 11:06:24 2016
28,521,37,492,41,left,1,5,5.216,Thu Nov 24 11:06:30 2016
29,463,45,521,37,left,0,2,6.881,Thu Nov 24 11:06:38 2016
30,463,45,521,37,left,0,2,2.846,Thu Nov 24 11:06:41 2016
31,579,29,550,33,right,0,10,3.415,Thu Nov 24 11:06:45 2016
32,550,33,579,29,left,0,10,3.124,Thu Nov 24 11:06:49 2016
33,579,29,550,33,right,0,10,2.152,Thu Nov 24 11:06:51 2016
34,463,45,550,33,left,0,3,8.866,Thu Nov 24 11:07:01 2016
35,579,29,521,37,right,0,9,2.75,Thu Nov 24 11:07:04 2016
36,463,45,492,41,left,0,1,2.044,Thu Nov 24 11:07:07 2016
37,521,37,579,29,left,0,9,1.631,Thu Nov 24 11:07:09 2016
38,521,37,463,45,right,0,2,2.284,Thu Nov 24 11:07:11 2016
39,492,41,521,37,left,0,5,3.147,Thu Nov 24 11:07:15 2016
40,463,45,579,29,right,1,4,5.324,Thu Nov 24 11:07:21 2016
41,550,33,463,45,right,0,3,4.711,Thu Nov 24 11:07:26 2016
42,463,45,550,33,left,0,3,9.149,Thu Nov 24 11:07:36 2016
43,463,45,521,37,left,0,2,2.646,Thu Nov 24 11:07:39 2016
44,550,33,463,45,right,0,3,4.172,Thu Nov 24 11:07:44 2016
45,550,33,579,29,left,0,10,3.675,Thu Nov 24 11:07:48 2016
46,579,29,550,33,right,0,10,4.549,Thu Nov 24 11:07:53 2016
47,463,45,492,41,left,0,1,18.805,Thu Nov 24 11:08:13 2016
48,463,45,550,33,left,0,3,4.088,Thu Nov 24 11:08:18 2016
49,579,29,550,33,left,1,10,6.747,Thu Nov 24 11:08:25 2016
50,463,45,579,29,right,1,4,5.413,Thu Nov 24 11:08:31 2016
51,550,33,579,29,right,1,10,2.376,Thu Nov 24 11:08:34 2016
52,521,37,550,33,left,0,8,4.411,Thu Nov 24 11:08:39 2016
53,550,33,521,37,right,0,8,4.067,Thu Nov 24 11:08:43 2016
54,492,41,579,29,right,1,7,4.334,Thu Nov 24 11:08:48 2016
55,521,37,492,41,right,0,5,5.29,Thu Nov 24 11:08:54 2016
56,521,37,463,45,right,0,2,10.744,Thu Nov 24 11:09:06 2016
57,492,41,463,45,right,0,1,2.985,Thu Nov 24 11:09:09 2016
58,521,37,550,33,left,0,8,3.764,Thu Nov 24 11:09:13 2016
59,521,37,492,41,right,0,5,2.248,Thu Nov 24 11:09:16 2016
60,550,33,579,29,left,0,10,2.228,Thu Nov 24 11:09:19 2016
61,492,41,579,29,right,1,7,2.93,Thu Nov 24 11:09:22 2016
62,579,29,550,33,right,0,10,3.987,Thu Nov 24 11:09:27 2016
63,550,33,492,41,right,0,6,10.221,Thu Nov 24 11:09:38 2016
64,492,41,463,45,right,0,1,3.361,Thu Nov 24 11:09:41 2016
65,463,45,492,41,left,0,1,3.62,Thu Nov 24 11:09:46 2016
66,579,29,550,33,right,0,10,3.55,Thu Nov 24 11:09:50 2016
