trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,579,29,463,45,left,1,4,44.678,Thu Nov 24 12:48:44 2016
2,492,41,521,37,right,1,5,14.68,Thu Nov 24 12:49:04 2016
3,521,37,492,41,left,1,5,10.146,Thu Nov 24 12:49:16 2016
4,463,45,521,37,right,1,2,7.297,Thu Nov 24 12:49:24 2016
5,579,29,521,37,left,1,9,13.514,Thu Nov 24 12:49:39 2016
6,550,33,521,37,right,0,8,10.226,Thu Nov 24 12:49:51 2016
7,492,41,579,29,right,1,7,13.011,Thu Nov 24 12:50:05 2016
8,492,41,463,45,right,0,1,22.646,Thu Nov 24 12:50:29 2016
9,492,41,550,33,left,0,6,14.519,Thu Nov 24 12:50:44 2016
10,492,41,579,29,left,0,7,15.18,Thu Nov 24 12:51:01 2016
11,550,33,521,37,left,1,8,8.188,Thu Nov 24 12:51:10 2016
12,579,29,463,45,left,1,4,9.033,Thu Nov 24 12:51:20 2016
13,579,29,550,33,right,0,10,16.188,Thu Nov 24 12:51:37 2016
14,521,37,463,45,left,1,2,14.783,Thu Nov 24 12:51:53 2016
15,492,41,521,37,right,1,5,18.699,Thu Nov 24 12:52:13 2016
16,579,29,463,45,left,1,4,10.318,Thu Nov 24 12:52:25 2016
17,463,45,579,29,right,1,4,12.631,Thu Nov 24 12:52:38 2016
18,579,29,463,45,left,1,4,7.128,Thu Nov 24 12:52:46 2016
19,550,33,521,37,right,0,8,10.131,Thu Nov 24 12:52:57 2016
20,521,37,550,33,left,0,8,15.167,Thu Nov 24 12:53:13 2016
21,463,45,550,33,left,0,3,12.1,Thu Nov 24 12:53:26 2016
22,492,41,579,29,right,1,7,9.062,Thu Nov 24 12:53:36 2016
23,550,33,521,37,right,0,8,4.638,Thu Nov 24 12:53:42 2016
24,521,37,463,45,left,1,2,13.377,Thu Nov 24 12:53:56 2016
25,579,29,550,33,left,1,10,16.976,Thu Nov 24 12:54:14 2016
26,463,45,579,29,right,1,4,6.457,Thu Nov 24 12:54:21 2016
27,492,41,550,33,left,0,6,20.91,Thu Nov 24 12:54:43 2016
28,521,37,492,41,left,1,5,15.151,Thu Nov 24 12:54:59 2016
29,492,41,521,37,left,0,5,16.738,Thu Nov 24 12:55:16 2016
30,579,29,463,45,left,1,4,20.448,Thu Nov 24 12:55:38 2016
31,579,29,550,33,right,0,10,6.814,Thu Nov 24 12:55:46 2016
32,579,29,521,37,right,0,9,10.052,Thu Nov 24 12:55:57 2016
33,492,41,463,45,right,0,1,16.314,Thu Nov 24 12:56:14 2016
34,492,41,550,33,left,0,6,11.816,Thu Nov 24 12:56:26 2016
35,463,45,492,41,left,0,1,12.319,Thu Nov 24 12:56:40 2016
36,579,29,492,41,right,0,7,10.311,Thu Nov 24 12:56:51 2016
37,463,45,521,37,left,0,2,11.48,Thu Nov 24 12:57:03 2016
38,579,29,463,45,right,0,4,21.82,Thu Nov 24 12:57:25 2016
39,579,29,463,45,right,0,4,9.666,Thu Nov 24 12:57:36 2016
40,463,45,579,29,left,0,4,10.216,Thu Nov 24 12:57:47 2016
41,550,33,463,45,right,0,3,16.213,Thu Nov 24 12:58:04 2016
42,579,29,550,33,right,0,10,19.914,Thu Nov 24 12:58:25 2016
43,521,37,550,33,left,0,8,6.324,Thu Nov 24 12:58:32 2016
44,550,33,492,41,right,0,6,16.671,Thu Nov 24 12:58:49 2016
45,550,33,521,37,right,0,8,9.162,Thu Nov 24 12:58:59 2016
46,492,41,521,37,left,0,5,4.788,Thu Nov 24 12:59:05 2016
47,579,29,521,37,right,0,9,7.428,Thu Nov 24 12:59:13 2016
48,550,33,492,41,right,0,6,10.498,Thu Nov 24 12:59:24 2016
49,492,41,550,33,left,0,6,4.142,Thu Nov 24 12:59:29 2016
50,521,37,579,29,left,0,9,15.637,Thu Nov 24 12:59:46 2016
51,521,37,579,29,left,0,9,5.25,Thu Nov 24 12:59:52 2016
52,550,33,521,37,right,0,8,14.921,Thu Nov 24 13:00:08 2016
53,463,45,492,41,left,0,1,3.76,Thu Nov 24 13:00:13 2016
54,550,33,521,37,right,0,8,5.829,Thu Nov 24 13:00:19 2016
55,492,41,463,45,right,0,1,12.495,Thu Nov 24 13:00:33 2016
56,550,33,579,29,left,0,10,9.074,Thu Nov 24 13:00:44 2016
57,463,45,492,41,left,0,1,14.762,Thu Nov 24 13:00:59 2016
58,492,41,579,29,left,0,7,9.645,Thu Nov 24 13:01:10 2016
59,492,41,579,29,left,0,7,5.079,Thu Nov 24 13:01:16 2016
60,579,29,521,37,right,0,9,13.602,Thu Nov 24 13:01:30 2016
61,550,33,521,37,right,0,8,14.167,Thu Nov 24 13:01:45 2016
62,492,41,579,29,left,0,7,8.608,Thu Nov 24 13:01:54 2016
63,550,33,521,37,right,0,8,6.991,Thu Nov 24 13:02:02 2016
64,463,45,492,41,left,0,1,6.25,Thu Nov 24 13:02:10 2016
65,492,41,521,37,left,0,5,17.715,Thu Nov 24 13:02:28 2016
66,521,37,492,41,right,0,5,10.293,Thu Nov 24 13:02:39 2016
67,521,37,579,29,left,0,9,6.975,Thu Nov 24 13:02:47 2016
68,492,41,579,29,left,0,7,7.439,Thu Nov 24 13:02:55 2016
69,579,29,463,45,right,0,4,15.185,Thu Nov 24 13:03:11 2016
70,521,37,579,29,left,0,9,19.839,Thu Nov 24 13:03:32 2016
71,463,45,579,29,left,0,4,4.459,Thu Nov 24 13:03:37 2016
72,550,33,492,41,right,0,6,10.104,Thu Nov 24 13:03:48 2016
73,521,37,550,33,left,0,8,6.167,Thu Nov 24 13:03:55 2016
74,463,45,550,33,left,0,3,25.338,Thu Nov 24 13:04:21 2016
75,550,33,492,41,right,0,6,6.168,Thu Nov 24 13:04:28 2016
76,550,33,463,45,right,0,3,7.837,Thu Nov 24 13:04:36 2016
77,463,45,492,41,left,0,1,6.858,Thu Nov 24 13:04:44 2016
78,579,29,550,33,right,0,10,14.537,Thu Nov 24 13:04:59 2016
79,521,37,492,41,right,0,5,16.972,Thu Nov 24 13:05:17 2016
80,521,37,579,29,left,0,9,14.719,Thu Nov 24 13:05:32 2016
81,463,45,550,33,left,0,3,5.997,Thu Nov 24 13:05:39 2016
82,579,29,550,33,right,0,10,12.708,Thu Nov 24 13:05:52 2016
83,579,29,550,33,right,0,10,4.779,Thu Nov 24 13:05:58 2016
84,463,45,521,37,left,0,2,11.142,Thu Nov 24 13:06:10 2016
85,550,33,492,41,right,0,6,11.042,Thu Nov 24 13:06:22 2016
86,550,33,521,37,right,0,8,9.834,Thu Nov 24 13:06:32 2016
87,492,41,579,29,left,0,7,23.067,Thu Nov 24 13:06:56 2016
88,550,33,579,29,left,0,10,7.935,Thu Nov 24 13:07:05 2016
89,492,41,463,45,right,0,1,4.439,Thu Nov 24 13:07:10 2016
90,463,45,492,41,left,0,1,2.679,Thu Nov 24 13:07:13 2016
91,550,33,463,45,right,0,3,7.316,Thu Nov 24 13:07:21 2016
92,521,37,579,29,left,0,9,15.682,Thu Nov 24 13:07:37 2016
