trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,463,45,492,41,right,1,1,18.774,Fri Nov 25 13:09:38 2016
2,521,37,492,41,left,1,5,7.364,Fri Nov 25 13:09:46 2016
3,550,33,521,37,left,1,8,4.455,Fri Nov 25 13:09:52 2016
4,521,37,550,33,right,1,8,5.289,Fri Nov 25 13:09:58 2016
5,521,37,463,45,left,1,2,2.827,Fri Nov 25 13:10:01 2016
6,579,29,492,41,left,1,7,6.528,Fri Nov 25 13:10:08 2016
7,579,29,463,45,left,1,4,2.939,Fri Nov 25 13:10:12 2016
8,463,45,521,37,right,1,2,5.013,Fri Nov 25 13:10:18 2016
9,579,29,550,33,left,1,10,2.373,Fri Nov 25 13:10:21 2016
10,550,33,521,37,left,1,8,2.354,Fri Nov 25 13:10:24 2016
11,550,33,579,29,right,1,10,3.966,Fri Nov 25 13:10:29 2016
12,492,41,463,45,left,1,1,3.504,Fri Nov 25 13:10:33 2016
13,463,45,550,33,right,1,3,2.031,Fri Nov 25 13:10:35 2016
14,550,33,463,45,left,1,3,2.405,Fri Nov 25 13:10:38 2016
15,579,29,521,37,left,1,9,2.786,Fri Nov 25 13:10:42 2016
16,521,37,550,33,right,1,8,2.167,Fri Nov 25 13:10:45 2016
17,550,33,463,45,left,1,3,1.483,Fri Nov 25 13:10:47 2016
18,463,45,492,41,right,1,1,2.392,Fri Nov 25 13:10:50 2016
19,579,29,492,41,left,1,7,2.058,Fri Nov 25 13:10:52 2016
20,463,45,521,37,right,1,2,1.95,Fri Nov 25 13:10:55 2016
21,521,37,550,33,right,1,8,2.502,Fri Nov 25 13:10:58 2016
22,492,41,550,33,right,1,6,2.171,Fri Nov 25 13:11:01 2016
23,579,29,463,45,left,1,4,3.025,Fri Nov 25 13:11:04 2016
24,492,41,463,45,left,1,1,2.528,Fri Nov 25 13:11:07 2016
25,550,33,521,37,left,1,8,2.996,Fri Nov 25 13:11:11 2016
26,579,29,492,41,left,1,7,5.897,Fri Nov 25 13:11:17 2016
27,463,45,579,29,right,1,4,1.793,Fri Nov 25 13:11:20 2016
28,463,45,521,37,right,1,2,2.102,Fri Nov 25 13:11:22 2016
29,463,45,521,37,right,1,2,1.847,Fri Nov 25 13:11:25 2016
30,579,29,550,33,left,1,10,3.336,Fri Nov 25 13:11:29 2016
31,550,33,463,45,left,1,3,2.163,Fri Nov 25 13:11:31 2016
32,550,33,579,29,right,1,10,2.68,Fri Nov 25 13:11:35 2016
33,463,45,550,33,right,1,3,4.616,Fri Nov 25 13:11:40 2016
34,521,37,579,29,right,1,9,2.027,Fri Nov 25 13:11:42 2016
35,550,33,521,37,left,1,8,2.041,Fri Nov 25 13:11:45 2016
36,579,29,550,33,left,1,10,1.674,Fri Nov 25 13:11:47 2016
37,579,29,521,37,left,1,9,1.7,Fri Nov 25 13:11:49 2016
38,579,29,550,33,left,1,10,1.681,Fri Nov 25 13:11:52 2016
39,463,45,521,37,right,1,2,1.748,Fri Nov 25 13:11:54 2016
40,463,45,492,41,right,1,1,2.23,Fri Nov 25 13:11:57 2016
41,579,29,492,41,left,1,7,1.943,Fri Nov 25 13:11:59 2016
42,579,29,521,37,left,1,9,5.776,Fri Nov 25 13:12:05 2016
43,492,41,521,37,right,1,5,2.308,Fri Nov 25 13:12:08 2016
44,463,45,579,29,right,1,4,2.038,Fri Nov 25 13:12:11 2016
45,579,29,492,41,left,1,7,2.535,Fri Nov 25 13:12:14 2016
46,463,45,579,29,right,1,4,1.7,Fri Nov 25 13:12:16 2016
