Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,Color,facilidad,senal,tipo,choice,outcome,Exito,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
13,287,n,True,10,4,False,2,True,8,False,2,False,2,1,2.253402948,0.752275944,1.002762079,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
14,549,n,True,11,4,False,2,True,9,False,2,False,2,1,2.148322105,0.64728117,1.103371859,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
15,5,s,True,12,4,True,3,False,9,False,2,False,2,4,4.758430958,3.257508039,1.102934122,Verde,pocos,senal,4 AS,1,4,1,0,0,0,0,1,0,1,0,1,0,1,0
16,276,n,True,13,4,False,3,True,10,False,2,False,2,1,3.155462027,1.655189991,1.50443387,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
17,625,s,False,13,5,False,3,False,10,True,3,False,2,5,5.556904078,4.056462049,1.905467033,Azul,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
18,591,n,True,14,5,False,3,True,11,False,3,False,2,1,2.44914794,0.948009014,1.403272867,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
19,189,n,True,15,5,False,3,True,12,False,3,False,2,1,2.35355711,0.85238409,2.10593605,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
20,604,s,False,15,6,False,3,False,12,True,4,False,2,6,2.352302074,0.851573944,1.804901123,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
21,492,s,False,15,7,False,3,False,12,True,5,False,2,5,5.656929016,4.155745029,0.902302027,Naranja,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
22,330,n,False,15,8,False,3,False,12,False,5,True,3,2,4.254086018,2.753039837,1.10278821,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
23,94,s,True,16,8,True,4,False,12,False,5,False,3,6,2.354269028,0.853157997,0.802011013,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
24,459,n,False,16,9,False,4,False,12,False,5,True,4,1,2.750020981,1.24890089,1.404121161,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
25,452,s,True,17,9,True,5,False,12,False,5,False,4,6,2.552718163,1.052164078,1.604604006,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
26,123,s,True,18,9,True,6,False,12,False,5,False,4,5,4.358617067,2.857517958,0.802260876,Naranja,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
27,472,n,False,18,10,False,6,False,12,False,5,True,5,1,2.45015502,0.949057817,2.105940104,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
28,503,n,True,19,10,False,6,True,13,False,5,False,5,1,2.249045849,0.747900009,2.606797934,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
29,469,s,True,20,10,True,7,False,13,False,5,False,5,6,3.451240063,1.95016098,1.804186106,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
30,85,s,True,21,10,True,8,False,13,False,5,False,5,5,3.945450068,2.44434309,0.802171946,Verde,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
31,448,n,False,21,11,False,8,False,13,False,5,True,6,1,3.65083313,2.149789095,1.60393405,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
32,486,n,True,22,11,False,8,True,14,False,5,False,6,1,3.844808102,2.343754053,1.403793812,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
33,209,s,False,22,12,False,8,False,14,True,6,False,6,6,2.141457796,0.640349865,1.303318977,Naranja,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
34,279,n,True,23,12,False,8,True,15,False,6,False,6,1,2.453692198,0.952527046,1.603679895,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
35,302,n,True,24,12,False,8,True,16,False,6,False,6,1,2.642525911,1.141456127,3.40794301,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
36,317,n,True,25,12,False,8,True,17,False,6,False,6,1,4.559032917,3.057853937,1.203190088,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
37,117,s,True,26,12,True,9,False,17,False,6,False,6,6,2.352034807,0.850923061,0.902256966,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
38,493,n,True,27,12,False,9,True,18,False,6,False,6,1,2.048002005,0.546838999,3.107709885,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
39,119,s,True,28,12,True,10,False,18,False,6,False,6,6,2.353275061,0.852617025,1.002972126,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
40,26,s,True,29,12,True,11,False,18,False,6,False,6,6,2.552740097,1.051589012,2.005395889,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
41,53,s,True,30,12,True,12,False,18,False,6,False,6,6,2.642405033,1.14131403,1.303566933,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
42,480,n,False,30,13,False,12,False,18,False,6,True,7,3,3.150353909,1.649241209,1.002625942,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
43,235,s,False,30,14,False,12,False,18,True,7,False,7,5,5.857650995,4.356476069,1.20314908,Naranja,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
44,284,s,False,30,15,False,12,False,18,True,8,False,7,6,3.554894924,2.053692818,2.105237961,Verde,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
45,582,n,True,31,15,False,12,True,19,False,8,False,7,1,2.151257038,0.650650024,0.701926947,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
46,428,n,False,31,16,False,12,False,19,False,8,True,8,2,3.650761127,2.149717093,1.002729177,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
47,615,n,True,32,16,False,12,True,20,False,8,False,8,1,2.953769922,1.4532969,1.203181028,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
48,584,n,True,33,16,False,12,True,21,False,8,False,8,1,3.155425072,1.654972076,1.203735113,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
49,280,n,True,34,16,False,12,True,22,False,8,False,8,1,2.248456955,0.747273922,0.602092028,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
50,185,s,False,34,17,False,12,False,22,True,9,False,8,6,2.252702951,0.751591921,0.902504921,Purpura,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
51,161,s,False,34,18,False,12,False,22,True,10,False,8,6,2.452637911,0.951426029,1.10325098,Naranja,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
52,416,s,True,35,18,True,13,False,22,False,10,False,8,6,2.55516386,1.054026127,1.002351999,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
53,386,s,True,36,18,True,14,False,22,False,10,False,8,6,2.552917957,1.052063942,1.303251028,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
54,143,s,True,37,18,True,15,False,22,False,10,False,8,5,4.253170013,2.752058029,0.701730013,Verde,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
55,558,n,True,38,18,False,15,True,23,False,10,False,8,1,2.347980022,0.846905947,6.115442991,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
56,513,s,False,38,19,False,15,False,23,True,11,False,8,6,3.554578781,2.054171085,2.505784988,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
57,179,s,False,38,20,False,15,False,23,True,12,False,8,6,2.249559879,0.74849391,0.802477121,Purpura,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
58,313,n,True,39,20,False,15,True,24,False,12,False,8,2,2.854547024,1.353463888,1.102662086,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
59,487,n,True,40,20,False,15,True,25,False,12,False,8,1,2.653398037,1.152770996,1.003275871,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
60,149,s,True,41,20,True,16,False,25,False,12,False,8,6,2.251853943,0.750745058,1.604617119,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
61,102,s,True,42,20,True,17,False,25,False,12,False,8,6,2.754132032,1.252969027,1.203274012,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
62,105,s,True,43,20,True,18,False,25,False,12,False,8,6,2.95026207,1.449081182,0.801918983,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
63,260,n,True,44,20,False,18,True,26,False,12,False,8,1,2.052433968,0.551297903,1.904772043,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
64,506,s,False,44,21,False,18,False,26,True,13,False,8,4,6.462610006,4.961874008,1.904653072,Purpura,muchos,ruido,2 BN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
65,481,s,False,44,22,False,18,False,26,True,14,False,8,6,2.749484062,1.248306036,0.902571201,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
66,518,n,True,45,22,False,18,True,27,False,14,False,8,1,2.152085781,0.65142107,1.704785824,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
67,408,s,True,46,22,True,19,False,27,False,14,False,8,5,2.956475019,1.455356836,0.902326822,Verde,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
68,374,n,False,46,23,False,19,False,27,False,14,True,9,1,2.148014069,0.646862984,1.503793001,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
69,92,s,True,47,23,True,20,False,27,False,14,False,9,6,4.157392979,2.65645504,2.005314112,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
70,561,s,False,47,24,False,20,False,27,True,15,False,9,6,3.350114107,1.849035025,1.203186035,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
71,382,n,False,47,25,False,20,False,27,False,15,True,10,1,2.14930892,0.648144007,1.002393961,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
72,539,n,True,48,25,False,20,True,28,False,15,False,10,3,5.546599865,4.045449018,1.202956915,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
73,522,s,False,48,26,False,20,False,28,True,16,False,10,6,2.348763943,0.847598076,1.102830172,Purpura,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
74,135,s,True,49,26,True,21,False,28,False,16,False,10,6,3.356115818,1.855022907,1.102421045,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
75,3,s,True,50,26,True,22,False,28,False,16,False,10,6,3.958325863,2.457221031,0.902252913,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
76,227,s,False,50,27,False,22,False,28,True,17,False,10,5,5.160181046,3.659054995,1.804389,Purpura,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
77,411,n,False,50,28,False,22,False,28,False,17,True,11,3,7.461872101,5.960692167,1.804767847,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
78,277,n,True,51,28,False,22,True,29,False,17,False,11,1,2.353379965,0.852226973,0.60156703,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
79,244,n,True,52,28,False,22,True,30,False,17,False,11,2,2.35215807,0.850971937,0.902989864,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
80,592,n,True,53,28,False,22,True,31,False,17,False,11,1,2.247589827,0.746543884,0.701980114,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
81,48,n,False,53,29,False,22,False,31,False,17,True,12,2,4.053063154,2.551990986,1.002837181,Purpura,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
82,438,s,True,54,29,True,23,False,31,False,17,False,12,6,3.651363134,2.150295019,0.902240992,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
83,39,s,True,55,29,True,24,False,31,False,17,False,12,5,5.059668064,3.558487892,1.30334115,Azul,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
84,548,s,False,55,30,False,24,False,31,True,18,False,12,6,3.855010986,2.354279995,1.90448308,Purpura,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
85,554,s,False,55,31,False,24,False,31,True,19,False,12,6,2.349215984,0.848181009,0.702438831,Purpura,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
86,365,n,False,55,32,False,24,False,31,False,19,True,13,1,2.140959978,0.63983202,0.601735115,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
87,576,n,True,56,32,False,24,True,32,False,19,False,13,1,2.25216794,0.751406908,0.601516962,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
88,305,n,True,57,32,False,24,True,33,False,19,False,13,1,2.254286051,0.7531569,1.20314312,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
89,10,s,True,58,32,True,25,False,33,False,19,False,13,6,2.441650152,0.940544128,0.701849937,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
90,505,s,False,58,33,False,25,False,33,True,20,False,13,5,3.944072962,2.442848921,1.002557993,Verde,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
91,258,n,True,59,33,False,25,True,34,False,20,False,13,1,3.054589987,1.55351305,0.701700926,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
92,478,n,False,59,34,False,25,False,34,False,20,True,14,3,2.248766899,0.747703075,6.014708996,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
93,173,n,True,60,34,False,25,True,35,False,20,False,14,1,4.447258949,2.94611001,3.207967043,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
94,358,n,False,60,35,False,25,False,35,False,20,True,15,1,2.552453041,1.052016974,1.002511024,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
95,542,n,True,61,35,False,25,True,36,False,20,False,15,1,2.541725874,1.040608883,1.002735853,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
96,291,n,True,62,35,False,25,True,37,False,20,False,15,1,5.059392929,3.558331013,0.501322985,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
97,441,s,True,63,35,True,26,False,37,False,20,False,15,6,2.352802992,0.85221386,0.601541042,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
98,200,n,True,64,35,False,26,True,38,False,20,False,15,1,2.052480936,0.552032948,0.501516104,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
99,566,n,True,65,35,False,26,True,39,False,20,False,15,1,2.147210836,0.646121025,1.905043125,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
100,299,n,True,66,35,False,26,True,40,False,20,False,15,1,2.74909091,1.247894049,0.801984072,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
101,477,s,True,67,35,True,27,False,40,False,20,False,15,6,2.45276618,0.95183897,0.802111149,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
102,419,n,False,67,36,False,27,False,40,False,20,True,16,1,2.252506971,0.751936913,0.802189112,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
103,552,n,True,68,36,False,27,True,41,False,20,False,16,1,1.851130009,0.350602865,0.702008963,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
104,177,s,False,68,37,False,27,False,41,True,21,False,16,6,1.647003174,0.145796061,2.306201935,Naranja,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
105,267,n,True,69,37,False,27,True,42,False,21,False,16,1,1.641285896,0.140201807,1.5039289,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
106,560,n,True,70,37,False,27,True,43,False,21,False,16,1,2.554260015,1.053108931,0.501677036,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
107,80,n,False,70,38,False,27,False,43,False,21,True,17,2,4.254846811,2.753707886,1.002675056,Purpura,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
108,248,n,True,71,38,False,27,True,44,False,21,False,17,1,4.258314133,2.757444143,1.404210091,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
109,224,n,True,72,38,False,27,True,45,False,21,False,17,1,2.352277994,0.85115695,0.501540899,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
110,11,n,False,72,39,False,27,False,45,False,21,True,18,1,2.048058033,0.547742844,0.501446009,Naranja,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
111,342,n,False,72,40,False,27,False,45,False,21,True,19,2,3.050119877,1.548949957,1.403471947,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
112,66,s,True,73,40,True,28,False,45,False,21,False,19,6,2.453309059,0.95209384,1.704389095,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
113,57,n,False,73,41,False,28,False,45,False,21,True,20,3,3.25613904,1.755717039,1.704825878,Purpura,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
114,571,s,False,73,42,False,28,False,45,True,22,False,20,6,2.049064875,0.547909975,0.902881861,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
115,439,s,True,74,42,True,29,False,45,False,22,False,20,6,2.24968195,0.748519897,0.401111126,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
116,354,s,True,75,42,True,30,False,45,False,22,False,20,6,2.05083704,0.550246,0.601771832,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
117,290,n,True,76,42,False,30,True,46,False,22,False,20,1,2.052744865,0.551634073,0.501436949,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
118,51,n,False,76,43,False,30,False,46,False,22,True,21,1,5.561919928,4.060785055,3.007766008,Purpura,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
119,550,n,True,77,43,False,30,True,47,False,22,False,21,1,4.455394983,2.954291105,1.604377031,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
120,532,s,False,77,44,False,30,False,47,True,23,False,21,6,2.449216127,0.948472023,0.601632118,Purpura,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
121,136,s,True,78,44,True,31,False,47,False,23,False,21,6,1.651808023,0.150655985,0.702173948,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
122,587,n,True,79,44,False,31,True,48,False,23,False,21,1,1.949771166,0.448621988,0.50177002,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
123,172,s,False,79,45,False,31,False,48,True,24,False,21,6,3.050200939,1.549064875,0.401205063,Verde,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
124,462,s,True,80,45,True,32,False,48,False,24,False,21,6,2.450195074,0.949148893,0.501744032,Azul,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
125,223,n,True,81,45,False,32,True,49,False,24,False,21,1,1.653623104,0.152441978,0.501495123,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
126,398,n,False,81,46,False,32,False,49,False,24,True,22,1,1.648319006,0.147269011,0.601626158,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
127,596,n,True,82,46,False,32,True,50,False,24,False,22,1,2.149390936,0.648203135,0.401113987,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
128,255,s,False,82,47,False,32,False,50,True,25,False,22,5,5.761693001,4.260534048,1.20341301,Verde,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
129,433,n,False,82,48,False,32,False,50,False,25,True,23,1,2.849661827,1.348626137,0.601627111,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
130,605,n,True,83,48,False,32,True,51,False,25,False,23,1,1.650659084,0.15001297,0.501533985,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
131,611,s,False,83,49,False,32,False,51,True,26,False,23,6,2.753826857,1.253113031,0.501459837,Verde,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
132,434,s,True,84,49,True,33,False,51,False,26,False,23,6,2.447896004,0.946824789,0.400962114,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
133,488,n,True,85,49,False,33,True,52,False,26,False,23,1,1.650823116,0.15001297,0.601522923,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
134,190,n,True,86,49,False,33,True,53,False,26,False,23,1,1.65308094,0.151899815,0.401242971,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
135,476,s,True,87,49,True,34,False,53,False,26,False,23,6,1.650715828,0.149996042,0.501281023,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
136,362,n,False,87,50,False,34,False,53,False,26,True,24,1,1.748198986,0.247049093,0.601536036,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
137,527,n,True,88,50,False,34,True,54,False,26,False,24,1,1.946800947,0.445692062,0.701742887,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
138,30,s,True,89,50,True,35,False,54,False,26,False,24,6,1.953006983,0.451932907,1.804491997,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
139,407,s,True,90,50,True,36,False,54,False,26,False,24,5,3.350935936,1.849863052,0.802155972,Naranja,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
140,392,s,True,91,50,True,37,False,54,False,26,False,24,6,4.658427,3.157798052,2.506464005,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
141,394,n,False,91,51,False,37,False,54,False,26,True,25,2,2.051928997,0.550868988,2.00525713,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
142,95,s,True,92,51,True,38,False,54,False,26,False,25,6,3.055109978,1.55408287,1.704668045,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
