Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,Color,facilidad,senal,tipo,choice,outcome,Exito,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
546,545,s,False,378,169,False,186,False,192,True,80,False,89,6,1.951613188,0.450845003,1.002675056,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
547,241,s,False,378,170,False,186,False,192,True,81,False,89,6,1.652256012,0.151578903,0.401002884,Naranja,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
548,514,s,False,378,171,False,186,False,192,True,82,False,89,5,1.650749922,0.149958134,0.701789856,Naranja,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
549,469,s,True,379,171,True,187,False,192,False,82,False,89,6,1.847291946,0.346186876,0.501249075,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
550,381,n,False,379,172,False,187,False,192,False,82,True,90,1,1.649496794,0.148960114,0.401068926,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
551,513,s,False,379,173,False,187,False,192,True,83,False,90,6,1.85121417,0.350293159,0.501353979,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
552,580,s,False,379,174,False,187,False,192,True,84,False,90,4,2.152334929,0.652035952,2.105371952,Purpura,muchos,ruido,2 BN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
553,611,s,False,379,175,False,187,False,192,True,85,False,90,5,3.352296114,1.851217985,0.501695871,Verde,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
554,524,s,False,379,176,False,187,False,192,True,86,False,90,6,2.84991312,1.34879303,0.601544142,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
555,189,n,True,380,176,False,187,True,193,False,86,False,90,1,1.652341127,0.151137114,0.501287937,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
556,487,n,True,381,176,False,187,True,194,False,86,False,90,1,1.650259018,0.149451971,0.501394033,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
