Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,Color,facilidad,senal,tipo,choice,outcome,Exito,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
29,609,n,True,20,10,False,10,True,10,False,7,False,3,1,1.735115051,0.233957052,1.10306406,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
30,309,n,True,21,10,False,10,True,11,False,7,False,3,1,2.838337183,1.337143183,1.203052044,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
31,310,n,True,22,10,False,10,True,12,False,7,False,3,1,1.935911894,0.434748888,1.303225994,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
32,613,n,True,23,10,False,10,True,13,False,7,False,3,1,2.036396027,0.535254002,1.103003025,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
33,542,n,True,24,10,False,10,True,14,False,7,False,3,1,1.635015011,0.133835793,0.802295923,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
34,468,s,True,25,10,True,11,False,14,False,7,False,3,6,1.634870052,0.133753061,1.002734184,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
35,636,n,True,26,10,False,11,True,15,False,7,False,3,1,2.937944889,1.436806917,0.603281975,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
36,616,n,True,27,10,False,11,True,16,False,7,False,3,1,2.436964989,0.936691046,1.904672861,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
37,466,s,True,28,10,True,12,False,16,False,7,False,3,6,2.637299061,1.136823893,1.203277111,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
38,334,n,False,28,11,False,12,False,16,False,7,True,4,1,1.634837866,0.133650064,1.002555132,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
39,48,s,True,29,11,True,13,False,16,False,7,False,4,5,2.637349844,1.136253834,0.70194912,Purpura,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
40,439,s,True,30,11,True,14,False,16,False,7,False,4,6,2.537060976,1.035780907,0.501924038,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
41,132,s,True,31,11,True,15,False,16,False,7,False,4,6,1.634891987,0.133747101,0.701708794,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
42,553,s,False,31,12,False,15,False,16,True,8,False,4,6,1.835473061,0.33437109,0.501309872,Verde,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
43,180,s,False,31,13,False,15,False,16,True,9,False,4,6,1.735065937,0.233840942,0.401393175,Azul,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
44,401,n,False,31,14,False,15,False,16,False,9,True,5,1,1.735785961,0.234714985,0.902333975,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
45,109,s,True,32,14,True,16,False,16,False,9,False,5,6,1.634960175,0.133821964,0.501241922,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
46,339,n,False,32,15,False,16,False,16,False,9,True,6,1,1.635008097,0.133810997,1.002826929,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
47,303,s,False,32,16,False,16,False,16,True,10,False,6,4,1.634961128,0.133877993,10.12521291,Purpura,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
48,252,s,False,32,17,False,16,False,16,True,11,False,6,6,3.140100956,1.639025927,0.70194602,Verde,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
49,627,n,True,33,17,False,16,True,17,False,11,False,6,1,2.436881065,0.935787201,1.504037857,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
50,101,s,True,34,17,True,17,False,17,False,11,False,6,6,2.136601925,0.636245966,0.501103878,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
51,19,s,True,35,17,True,18,False,17,False,11,False,6,6,2.637320042,1.136237144,0.601335049,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
52,263,n,True,36,17,False,18,True,18,False,11,False,6,1,2.035917997,0.534829855,2.706829071,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
53,279,n,True,37,17,False,18,True,19,False,11,False,6,1,1.7351861,0.234078884,1.102905989,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
54,605,n,True,38,17,False,18,True,20,False,11,False,6,1,1.635020018,0.134575129,0.50147891,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
55,639,n,True,39,17,False,18,True,21,False,11,False,6,1,1.634973049,0.133893013,0.601691008,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
56,280,n,True,40,17,False,18,True,22,False,11,False,6,1,2.43650198,0.935419083,0.401026011,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
57,541,n,True,41,17,False,18,True,23,False,11,False,6,1,2.437259912,0.936038017,0.701885939,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
58,269,n,True,42,17,False,18,True,24,False,11,False,6,1,2.0360322,0.534977198,0.802234888,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
59,223,n,True,43,17,False,18,True,25,False,11,False,6,1,2.236403942,0.735340834,0.5013659,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
60,454,s,True,44,17,True,19,False,25,False,11,False,6,6,1.935860157,0.434726,0.601467848,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
61,272,n,True,45,17,False,19,True,26,False,11,False,6,1,2.035881996,0.534793854,1.002686024,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
62,495,n,True,46,17,False,19,True,27,False,11,False,6,1,2.136146069,0.635090113,0.601439953,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
63,221,n,True,47,17,False,19,True,28,False,11,False,6,1,1.73514986,0.233946085,0.401125908,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
64,315,n,True,48,17,False,19,True,29,False,11,False,6,1,1.634944916,0.133838892,0.401189804,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
65,166,n,True,49,17,False,19,True,30,False,11,False,6,1,1.634876013,0.133791924,0.301105976,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
66,259,n,True,50,17,False,19,True,31,False,11,False,6,2,2.436883926,0.935934067,0.70225811,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
67,208,n,True,51,17,False,19,True,32,False,11,False,6,1,1.634918928,0.133790016,0.601503134,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
68,60,n,False,51,18,False,19,False,32,False,11,True,7,1,2.437317848,0.936215878,0.501360893,Verde,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
69,22,s,True,52,18,True,20,False,32,False,11,False,7,6,2.035883188,0.534785032,0.401089907,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
70,185,n,True,53,18,False,20,True,33,False,11,False,7,1,2.737802982,1.236675978,0.701806068,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
71,611,n,True,54,18,False,20,True,34,False,11,False,7,1,1.635356903,0.134257078,0.400957108,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
72,346,s,True,55,18,True,21,False,34,False,11,False,7,5,8.451328993,6.95021987,0.401057959,Azul,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
73,333,n,False,55,19,False,21,False,34,False,11,True,8,1,3.439460039,1.938363075,0.501502991,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
74,583,n,True,56,19,False,21,True,35,False,11,False,8,1,2.436979055,0.93583107,0.300945997,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
75,556,s,False,56,20,False,21,False,35,True,12,False,8,6,1.93555212,0.434350967,0.300904989,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
76,535,n,True,57,20,False,21,True,36,False,12,False,8,1,1.636286974,0.135056019,0.50160718,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
77,202,s,False,57,21,False,21,False,36,True,13,False,8,6,2.136097908,0.634958982,0.200518847,Azul,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
78,620,n,True,58,21,False,21,True,37,False,13,False,8,1,2.035903931,0.534812927,0.501397133,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
79,37,s,True,59,21,True,22,False,37,False,13,False,8,6,2.236901045,0.735814095,0.300809145,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
80,51,s,True,60,21,True,23,False,37,False,13,False,8,6,2.336627007,0.835487843,0.401057005,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
81,57,s,True,61,21,True,24,False,37,False,13,False,8,6,1.735092163,0.234252214,0.501204014,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
82,165,n,True,62,21,False,24,True,38,False,13,False,8,1,2.336478949,0.835439205,0.401148081,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
83,540,s,False,62,22,False,24,False,38,True,14,False,8,6,1.835328102,0.334214926,0.300695896,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
84,345,s,True,63,22,True,25,False,38,False,14,False,8,6,2.637295008,1.136115074,0.300960064,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
85,284,s,False,63,23,False,25,False,38,True,15,False,8,6,1.835440159,0.334257126,0.4010849,Verde,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
86,410,s,True,64,23,True,26,False,38,False,15,False,8,6,2.53768301,1.036632061,0.601850033,Azul,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
87,297,n,True,65,23,False,26,True,39,False,15,False,8,1,1.634878874,0.133744955,0.401165962,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
88,186,n,True,66,23,False,26,True,40,False,15,False,8,3,2.437152147,0.936408997,4.611136913,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
89,50,s,True,67,23,True,27,False,40,False,15,False,8,6,2.336706877,0.835559845,0.401086092,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
90,503,n,True,68,23,False,27,True,41,False,15,False,8,1,2.637238979,1.136057854,0.300899029,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
91,473,s,True,69,23,True,28,False,41,False,15,False,8,6,2.637120008,1.135984898,0.300769091,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
92,36,s,True,70,23,True,29,False,41,False,15,False,8,6,2.436808109,0.935604095,0.300724983,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
93,444,s,True,71,23,True,30,False,41,False,15,False,8,6,2.637535095,1.136368036,0.300961971,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
94,566,n,True,72,23,False,30,True,42,False,15,False,8,1,1.634942055,0.133857965,0.902458906,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
95,381,s,True,73,23,True,31,False,42,False,15,False,8,6,3.138772964,1.637620211,0.300909042,Azul,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
96,594,s,False,73,24,False,31,False,42,True,16,False,8,6,1.635437965,0.134365082,0.300900936,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
97,486,n,True,74,24,False,31,True,43,False,16,False,8,1,1.834218025,0.333145857,0.40109086,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
98,148,s,True,75,24,True,32,False,43,False,16,False,8,6,1.636787891,0.135586023,0.401704073,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
99,171,s,False,75,25,False,32,False,43,True,17,False,8,6,2.236474991,0.735415936,0.300796032,Naranja,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
100,158,s,True,76,25,True,33,False,43,False,17,False,8,6,1.635402918,0.13416791,0.20066905,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
101,488,n,True,77,25,False,33,True,44,False,17,False,8,1,3.139469147,1.638293028,0.401073933,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
102,230,n,True,78,25,False,33,True,45,False,17,False,8,1,2.837793112,1.33660388,0.401353836,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
103,313,n,True,79,25,False,33,True,46,False,17,False,8,1,1.635022163,0.133975029,0.100404024,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
104,338,n,False,79,26,False,33,False,46,False,17,True,9,1,2.437339067,0.936248064,0.401107788,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
105,52,s,True,80,26,True,34,False,46,False,17,False,9,6,1.735798121,0.235512972,0.300877094,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
106,292,n,True,81,26,False,34,True,47,False,17,False,9,1,1.635010958,0.133862972,0.20055604,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
107,532,n,True,82,26,False,34,True,48,False,17,False,9,3,2.136232853,0.635097027,2.005017996,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
108,233,s,False,82,27,False,34,False,48,True,18,False,9,6,2.035963058,0.534773827,0.601706028,Purpura,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
109,63,s,True,83,27,True,35,False,48,False,18,False,9,6,4.842131853,3.341080904,0.802142859,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
110,138,s,True,84,27,True,36,False,48,False,18,False,9,6,1.635102034,0.134045124,0.401061058,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
111,46,s,True,85,27,True,37,False,48,False,18,False,9,6,1.635921955,0.134722948,0.101835966,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
112,91,s,True,86,27,True,38,False,48,False,18,False,9,6,2.035853863,0.534775972,0.300800085,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
113,24,s,True,87,27,True,39,False,48,False,18,False,9,6,1.935807943,0.434710026,0.300858021,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
114,430,s,True,88,27,True,40,False,48,False,18,False,9,6,1.634821892,0.133641958,0.300785065,Azul,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
115,238,n,True,89,27,False,40,True,49,False,18,False,9,1,1.735980988,0.234808207,0.300849915,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
116,97,s,True,90,27,True,41,False,49,False,18,False,9,6,1.835343122,0.334224939,0.300807953,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
117,353,s,True,91,27,True,42,False,49,False,18,False,9,6,2.537777901,1.036836863,0.401120901,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
118,565,n,True,92,27,False,42,True,50,False,18,False,9,1,1.635013103,0.133877039,0.200641155,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
119,251,s,False,92,28,False,42,False,50,True,19,False,9,6,1.639696836,0.138581991,0.301396847,Naranja,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
120,587,s,False,92,29,False,42,False,50,True,20,False,9,6,1.637417078,0.137228012,0.100713015,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
121,227,n,True,93,29,False,42,True,51,False,20,False,9,2,2.637921095,1.137378931,0.601760149,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
122,612,n,True,94,29,False,42,True,52,False,20,False,9,1,2.035875082,0.535635948,0.300921917,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
123,484,s,False,94,30,False,42,False,52,True,21,False,9,6,1.635509968,0.134373903,1.103216171,Purpura,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
124,304,n,True,95,30,False,42,True,53,False,21,False,9,1,1.635065079,0.134499073,0.501477957,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
125,395,s,True,96,30,True,43,False,53,False,21,False,9,6,3.339296103,1.838222027,0.40107584,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
126,90,s,True,97,30,True,44,False,53,False,21,False,9,6,1.635396004,0.134226084,0.200523853,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
127,527,n,True,98,30,False,44,True,54,False,21,False,9,1,1.6351161,0.134728909,0.100444078,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
128,157,s,True,99,30,True,45,False,54,False,21,False,9,6,1.634950876,0.133824825,1.403945923,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
129,182,n,True,100,30,False,45,True,55,False,21,False,9,1,2.537154198,1.036053181,0.401068926,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
130,261,n,True,101,30,False,45,True,56,False,21,False,9,1,1.636080027,0.135154963,0.501461983,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
131,246,n,True,102,30,False,45,True,57,False,21,False,9,1,2.536921024,1.035761833,0.40167594,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
132,247,n,True,103,30,False,45,True,58,False,21,False,9,1,1.634946823,0.133880138,0.20070219,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
133,425,s,True,104,30,True,46,False,58,False,21,False,9,6,6.747947931,5.246749878,1.103010893,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
134,242,n,True,105,30,False,46,True,59,False,21,False,9,1,2.737291813,1.23620677,0.501440048,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
135,559,s,False,105,31,False,46,False,59,True,22,False,9,6,1.634887934,0.133792877,0.30085206,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
136,640,n,True,106,31,False,46,True,60,False,22,False,9,1,2.837681055,1.336545944,0.401233912,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
137,27,s,True,107,31,True,47,False,60,False,22,False,9,6,1.635008097,0.133860111,0.200622082,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
138,288,n,True,108,31,False,47,True,61,False,22,False,9,1,3.141037941,1.639858007,0.501118898,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
139,80,s,True,109,31,True,48,False,61,False,22,False,9,6,2.537136078,1.036058187,0.300784111,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
140,100,s,True,110,31,True,49,False,61,False,22,False,9,6,1.634525061,0.133462906,0.400912046,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
141,449,s,True,111,31,True,50,False,61,False,22,False,9,6,1.635241985,0.134306908,0.100424051,Azul,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
142,254,n,True,112,31,False,50,True,62,False,22,False,9,1,1.634931087,0.133821011,0.401678801,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
