Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,Color,facilidad,senal,tipo,choice,outcome,Exito,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
55,68,s,True,28,28,True,13,False,15,False,11,False,17,5,5.560626984,4.059559107,0.802628994,Azul,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
56,38,s,True,29,28,True,14,False,15,False,11,False,17,4,5.86125803,4.360198021,0.902724981,Purpura,pocos,senal,4 AS,1,4,1,0,0,0,0,1,0,1,0,1,0,1,0
57,313,n,True,30,28,False,14,True,16,False,11,False,17,3,3.656150103,2.155045986,0.902132988,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
58,114,s,True,31,28,True,15,False,16,False,11,False,17,5,2.453484058,0.952980042,1.103513956,Verde,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
59,266,s,False,31,29,False,15,False,16,True,12,False,17,4,2.951714993,1.450605154,1.303576946,Azul,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
60,155,s,True,32,29,True,16,False,16,False,12,False,17,6,3.957412004,2.456324816,0.401096106,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
61,335,n,False,32,30,False,16,False,16,False,12,True,18,1,3.547753096,2.046694994,1.002450943,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
62,126,s,True,33,30,True,17,False,16,False,12,False,18,6,2.353461981,0.852378845,1.203102112,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
63,120,n,False,33,31,False,17,False,16,False,12,True,19,3,5.058960915,3.55785799,1.403414965,Naranja,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
64,513,s,False,33,32,False,17,False,16,True,13,False,19,5,4.858124971,3.357674837,0.601758003,Azul,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
65,221,n,True,34,32,False,17,True,17,False,13,False,19,1,2.453478813,0.952270031,1.202775002,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
66,210,s,False,34,33,False,17,False,17,True,14,False,19,4,3.350898027,1.849725008,0.601826906,Verde,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
67,36,s,True,35,33,True,18,False,17,False,14,False,19,5,6.262208939,4.761029005,1.002706051,Azul,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
68,39,n,False,35,34,False,18,False,17,False,14,True,20,3,9.471707106,7.970521927,0.501362801,Azul,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
69,458,s,True,36,34,True,19,False,17,False,14,False,20,5,3.959645987,2.458604097,1.303779125,Purpura,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
70,535,n,True,37,34,False,19,True,18,False,14,False,20,1,2.448986053,0.947787046,0.601985931,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
71,183,n,True,38,34,False,19,True,19,False,14,False,20,1,2.249017,0.747901917,0.501578093,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
72,454,s,True,39,34,True,20,False,19,False,14,False,20,5,3.454811811,1.953931808,1.804519892,Verde,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
73,400,n,False,39,35,False,20,False,19,False,14,True,21,1,2.649219036,1.148101091,0.601438046,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
74,357,n,False,39,36,False,20,False,19,False,14,True,22,1,2.953619003,1.452787876,0.601395845,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
75,321,n,False,39,37,False,20,False,19,False,14,True,23,1,2.151731014,0.651165962,1.303869009,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
76,467,s,True,40,37,True,21,False,19,False,14,False,23,5,2.448547125,0.947415113,1.203514099,Verde,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
77,489,n,True,41,37,False,21,True,20,False,14,False,23,1,3.251083136,1.749989986,2.005305052,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
78,635,s,False,41,38,False,21,False,20,True,15,False,23,5,3.655273914,2.154587984,2.707556963,Naranja,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
79,514,s,False,41,39,False,21,False,20,True,16,False,23,6,2.652194977,1.151741982,1.303290129,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
80,483,s,False,41,40,False,21,False,20,True,17,False,23,5,3.556165934,2.054975986,0.401057005,Verde,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
81,198,n,True,42,40,False,21,True,21,False,17,False,23,1,2.052611113,0.551522017,1.002713919,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
82,383,s,True,43,40,True,22,False,21,False,17,False,23,4,6.450001955,4.948824167,0.401140928,Purpura,muchos,senal,3 BS,1,4,1,0,0,0,0,1,0,1,0,1,0,1,0
83,272,n,True,44,40,False,22,True,22,False,17,False,23,1,1.947724104,0.447328091,0.701781988,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
84,358,n,False,44,41,False,22,False,22,False,17,True,24,1,2.653909922,1.152840137,0.401628017,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
85,222,n,True,45,41,False,22,True,23,False,17,False,24,1,2.855934143,1.354844093,1.403290987,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
86,404,s,True,46,41,True,23,False,23,False,17,False,24,4,3.853737116,2.352591991,0.501332998,Naranja,muchos,senal,3 BS,1,4,1,0,0,0,0,1,0,1,0,1,0,1,0
87,389,s,True,47,41,True,24,False,23,False,17,False,24,5,8.867217064,7.366710901,0.60158205,Verde,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
88,203,s,False,47,42,False,24,False,23,True,18,False,24,4,2.048155785,0.547971964,1.303068876,Naranja,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
89,484,s,False,47,43,False,24,False,23,True,19,False,24,6,2.051795006,0.551003218,0.601601839,Purpura,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
90,553,s,False,47,44,False,24,False,23,True,20,False,24,6,2.950561047,1.44944191,0.601697206,Verde,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
91,160,s,True,48,44,True,25,False,23,False,20,False,24,5,3.655495167,2.154345036,0.601705074,Purpura,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
92,410,n,False,48,45,False,25,False,23,False,20,True,25,2,2.453185081,0.952542067,0.802015066,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
93,338,n,False,48,46,False,25,False,23,False,20,True,26,2,2.95620513,1.455107212,1.003151894,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
94,332,n,False,48,47,False,25,False,23,False,20,True,27,2,3.851286888,2.350108862,1.102605104,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
95,631,n,True,49,47,False,25,True,24,False,20,False,27,1,2.147960901,0.646812916,0.601606131,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
96,309,n,True,50,47,False,25,True,25,False,20,False,27,1,2.052616119,0.551558018,1.303841114,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
97,488,n,True,51,47,False,25,True,26,False,20,False,27,1,1.65110302,0.150384903,0.5019238,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
98,323,n,False,51,48,False,25,False,26,False,20,True,28,1,3.855791092,2.355175972,0.401618958,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
99,158,s,True,52,48,True,26,False,26,False,20,False,28,5,3.354785204,1.853624105,0.501463175,Naranja,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
100,31,s,True,53,48,True,27,False,26,False,20,False,28,5,3.756485939,2.255399942,0.601721048,Verde,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
101,437,n,False,53,49,False,27,False,26,False,20,True,29,3,5.259875059,3.758795977,0.401576042,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
102,636,s,False,53,50,False,27,False,26,True,21,False,29,4,5.760750055,4.259785175,0.601624012,Azul,muchos,ruido,2 BN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
103,478,s,True,54,50,True,28,False,26,False,21,False,29,4,4.358031988,2.857275009,0.902233124,Azul,muchos,senal,3 BS,1,4,1,0,0,0,0,1,0,1,0,1,0,1,0
104,408,n,False,54,51,False,28,False,26,False,21,True,30,2,5.160763979,3.659613132,0.802058935,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
105,510,n,True,55,51,False,28,True,27,False,21,False,30,1,3.353945017,1.853329182,0.501497984,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
106,169,n,True,56,51,False,28,True,28,False,21,False,30,1,16.37524104,14.87419605,0.401180983,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
107,590,n,True,57,51,False,28,True,29,False,21,False,30,1,1.954330921,0.453226805,0.902464151,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
108,175,n,True,58,51,False,28,True,30,False,21,False,30,1,2.048088074,0.547017097,0.401195049,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
109,290,n,True,59,51,False,28,True,31,False,21,False,30,1,2.75443697,1.253304958,0.501271009,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
110,503,n,True,60,51,False,28,True,32,False,21,False,30,1,3.25022316,1.749074936,0.501256227,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
111,166,n,True,61,51,False,28,True,33,False,21,False,30,1,1.851956844,0.351791859,0.60167408,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
112,79,s,True,62,51,True,29,False,33,False,21,False,30,6,3.050203085,1.549069881,0.601553917,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
113,628,n,True,63,51,False,29,True,34,False,21,False,30,3,19.597574,18.09650588,1.804581165,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
114,200,n,True,64,51,False,29,True,35,False,21,False,30,1,3.055253029,1.554092169,0.802010059,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
115,208,n,True,65,51,False,29,True,36,False,21,False,30,1,2.047903061,0.546731949,0.401154995,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
116,180,s,False,65,52,False,29,False,36,True,22,False,30,4,2.849997044,1.348854065,0.60216403,Azul,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
117,616,n,True,66,52,False,29,True,37,False,22,False,30,1,1.650402069,0.14922905,0.701831818,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
118,167,n,True,67,52,False,29,True,38,False,22,False,30,1,3.456284046,1.955132961,0.501608849,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
119,172,s,False,67,53,False,29,False,38,True,23,False,30,4,3.956502914,2.455746889,0.701950073,Verde,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
120,225,s,False,67,54,False,29,False,38,True,24,False,30,4,4.057013988,2.555851936,0.601900101,Naranja,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
121,159,s,True,68,54,True,30,False,38,False,24,False,30,5,3.054875135,1.55380702,1.302981138,Verde,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
122,583,n,True,69,54,False,30,True,39,False,24,False,30,1,2.653012991,1.152513027,0.401170015,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
123,271,n,True,70,54,False,30,True,40,False,24,False,30,1,1.847510099,0.346323013,0.802093029,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
124,248,n,True,71,54,False,30,True,41,False,24,False,30,1,2.047976017,0.546746016,1.103007078,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
125,416,n,False,71,55,False,30,False,41,False,24,True,31,2,3.25328207,1.752737999,0.501468897,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
126,112,n,False,71,56,False,30,False,41,False,24,True,32,2,2.849084139,1.347937107,0.601618052,Purpura,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
127,360,s,True,72,56,True,31,False,41,False,24,False,32,5,3.154486895,1.653630972,0.601606846,Verde,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
128,396,s,True,73,56,True,32,False,41,False,24,False,32,5,3.450928926,1.949765921,0.802666903,Purpura,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
129,46,n,False,73,57,False,32,False,41,False,24,True,33,2,4.153393984,2.65231514,0.60135293,Naranja,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
130,117,s,True,74,57,True,33,False,41,False,24,False,33,5,3.952315092,2.451191902,0.802271843,Verde,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
131,343,n,False,74,58,False,33,False,41,False,24,True,34,1,3.657515049,2.156280994,1.00276804,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
132,17,s,True,75,58,True,34,False,41,False,24,False,34,5,6.058117151,4.557029009,2.205353022,Naranja,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
133,428,s,True,76,58,True,35,False,41,False,24,False,34,4,2.952132225,1.451009035,0.401026011,Naranja,muchos,senal,3 BS,1,4,1,0,0,0,0,1,0,1,0,1,0,1,0
134,98,s,True,77,58,True,36,False,41,False,24,False,34,5,2.354336023,0.85323,0.801932096,Verde,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
135,501,n,True,78,58,False,36,True,42,False,24,False,34,2,3.451218128,1.950201988,1.002702951,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
136,293,s,False,78,59,False,36,False,42,True,25,False,34,4,22.30124187,20.80022788,0.802278042,Verde,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
137,139,s,True,79,59,True,37,False,42,False,25,False,34,6,3.054867029,1.553692102,1.303426027,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
138,104,s,True,80,59,True,38,False,42,False,25,False,34,6,2.352029085,0.850924015,1.002417088,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
139,567,n,True,81,59,False,38,True,43,False,25,False,34,1,3.852117062,2.350954056,0.903419971,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
140,531,s,False,81,60,False,38,False,43,True,26,False,34,5,3.75225997,2.25109601,0.501426935,Verde,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
141,37,n,False,81,61,False,38,False,43,False,26,True,35,3,4.560032129,3.058821201,0.701742172,Verde,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
142,219,s,False,81,62,False,38,False,43,True,27,False,35,4,2.654735088,1.153586864,0.702373028,Naranja,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
