Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,Color,facilidad,senal,tipo,choice,outcome,Exito,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
27,65,s,True,16,12,True,6,False,10,False,6,False,6,5,3.355757952,1.854597092,1.503672123,Naranja,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
28,551,n,True,17,12,False,6,True,11,False,6,False,6,1,2.749888897,1.248755932,0.802307129,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
29,98,s,True,18,12,True,7,False,11,False,6,False,6,5,3.958352089,2.457908154,2.205677986,Verde,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
30,376,n,False,18,13,False,7,False,11,False,6,True,7,2,3.451411963,1.950249195,0.701632977,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
31,239,n,True,19,13,False,7,True,12,False,6,False,7,2,3.44393301,1.942722082,1.904908895,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
32,514,s,False,19,14,False,7,False,12,True,7,False,7,6,2.750640154,1.249467134,1.403512001,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
33,188,s,False,19,15,False,7,False,12,True,8,False,7,5,7.867180824,6.366015911,1.203026772,Verde,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
34,243,s,False,19,16,False,7,False,12,True,9,False,7,5,3.155196905,1.65398097,1.504150867,Purpura,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
35,549,n,True,20,16,False,7,True,13,False,9,False,7,2,3.956663132,2.456172943,1.403506041,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
36,292,n,True,21,16,False,7,True,14,False,9,False,7,2,4.55973196,3.058513165,1.304000139,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
37,72,s,True,22,16,True,8,False,14,False,9,False,7,5,2.754920959,1.253728867,1.20331502,Naranja,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
38,453,s,True,23,16,True,9,False,14,False,9,False,7,6,2.752668858,1.251984835,1.002503872,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
39,363,n,False,23,17,False,9,False,14,False,9,True,8,3,5.155112028,3.653980017,0.80202198,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
40,49,n,False,23,18,False,9,False,14,False,9,True,9,3,5.247838974,3.746690989,0.701925993,Naranja,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
41,232,n,True,24,18,False,9,True,15,False,9,False,9,1,2.755853891,1.254751205,1.403364182,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
42,287,n,True,25,18,False,9,True,16,False,9,False,9,1,4.358989,2.857873201,1.102797031,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
43,135,s,True,26,18,True,10,False,16,False,9,False,9,6,2.755693913,1.254631996,0.702001095,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
44,367,n,False,26,19,False,10,False,16,False,9,True,10,2,3.551917076,2.050792217,0.501364946,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
45,237,n,True,27,19,False,10,True,17,False,9,False,10,1,2.85112381,1.35007,1.002689123,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
46,183,n,True,28,19,False,10,True,18,False,9,False,10,1,3.351176023,1.850031137,0.70193696,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
47,64,s,True,29,19,True,11,False,18,False,9,False,10,5,2.954590082,1.45342207,0.802020788,Purpura,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
48,500,s,False,29,20,False,11,False,18,True,10,False,10,5,8.162626982,6.661468983,1.203168869,Purpura,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
49,494,n,True,30,20,False,11,True,19,False,10,False,10,1,4.352471113,2.851314068,0.501363039,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
50,510,n,True,31,20,False,11,True,20,False,10,False,10,1,3.751168966,2.250006914,1.703963995,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
51,300,n,True,32,20,False,11,True,21,False,10,False,10,2,3.644802094,2.143755913,0.601546049,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
52,511,n,True,33,20,False,11,True,22,False,10,False,10,1,2.85283494,1.352634907,1.002424002,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
53,333,n,False,33,21,False,11,False,22,False,10,True,11,2,4.554499865,3.053385019,0.701809168,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
54,201,n,True,34,21,False,11,True,23,False,10,False,11,3,6.452306032,4.951215029,0.401233912,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
55,27,s,True,35,21,True,12,False,23,False,10,False,11,6,4.157654047,2.656556129,3.507972956,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
56,84,s,True,36,21,True,13,False,23,False,10,False,11,6,3.553188086,2.052015066,1.704279184,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
57,129,s,True,37,21,True,14,False,23,False,10,False,11,6,2.855281115,1.354110956,1.202907085,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
58,311,n,True,38,21,False,14,True,24,False,10,False,11,1,3.857466936,2.356367111,1.503862858,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
59,76,s,True,39,21,True,15,False,24,False,10,False,11,6,3.050477982,1.549283981,1.303395033,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
60,436,n,False,39,22,False,15,False,24,False,10,True,12,3,4.754510164,3.253288984,0.701936007,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
61,635,n,True,40,22,False,15,True,25,False,10,False,12,3,3.855726957,2.355285168,1.002578974,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
62,21,s,True,41,22,True,16,False,25,False,10,False,12,5,3.544292927,2.043139219,5.914397955,Verde,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
63,444,s,True,42,22,True,17,False,25,False,10,False,12,5,3.651886225,2.15072608,1.503491879,Naranja,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
64,468,s,True,43,22,True,18,False,25,False,10,False,12,5,4.154534817,2.653476,4.310579777,Purpura,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
65,291,n,True,44,22,False,18,True,26,False,10,False,12,1,2.954935074,1.453850031,1.002421856,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
66,134,s,True,45,22,True,19,False,26,False,10,False,12,6,2.854454994,1.353415012,2.005233049,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
67,603,n,True,46,22,False,19,True,27,False,10,False,12,3,2.950409889,1.449291945,1.102905035,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
68,146,s,True,47,22,True,20,False,27,False,10,False,12,6,2.653562069,1.152443886,1.002379179,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
69,97,s,True,48,22,True,21,False,27,False,10,False,12,6,2.853916883,1.352880001,1.503657818,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
70,388,n,False,48,23,False,21,False,27,False,10,True,13,3,3.252956867,1.75187397,0.802150011,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
71,382,s,True,49,23,True,22,False,27,False,10,False,13,4,3.555366039,2.054615974,2.40574193,Naranja,muchos,senal,3 BS,1,4,1,0,0,0,0,1,0,1,0,1,0,1,0
72,498,s,False,49,24,False,22,False,27,True,11,False,13,6,3.352432013,1.851366997,0.80212307,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
73,260,n,True,50,24,False,22,True,28,False,11,False,13,2,2.754513025,1.253390074,1.102710009,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
74,3,s,True,51,24,True,23,False,28,False,11,False,13,6,3.757472992,2.256356001,1.003068209,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
75,233,s,False,51,25,False,23,False,28,True,12,False,13,4,5.856764078,4.355699062,1.203174829,Purpura,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
76,58,s,True,52,25,True,24,False,28,False,12,False,13,5,4.559877872,3.058828831,0.902388811,Azul,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
77,580,n,True,53,25,False,24,True,29,False,12,False,13,3,4.657640934,3.157051086,0.70183301,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
78,502,n,True,54,25,False,24,True,30,False,12,False,13,1,2.849961042,1.348798037,1.503764153,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
79,313,n,True,55,25,False,24,True,31,False,12,False,13,2,5.260545015,3.759483099,0.601528883,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
80,86,s,True,56,25,True,25,False,31,False,12,False,13,5,2.653892994,1.152759075,0.902397156,Purpura,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
81,362,n,False,56,26,False,25,False,31,False,12,True,14,3,5.056725979,3.555542946,0.701884031,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
82,30,s,True,57,26,True,26,False,31,False,12,False,14,5,4.759879112,3.258754969,3.70900321,Naranja,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
83,157,s,True,58,26,True,27,False,31,False,12,False,14,6,3.154972792,1.653838873,0.802013874,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
84,325,n,False,58,27,False,27,False,31,False,12,True,15,2,3.15435791,1.653812885,0.501397133,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
85,582,n,True,59,27,False,27,True,32,False,12,False,15,2,7.464149952,5.963624001,1.102731943,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
86,321,n,False,59,28,False,27,False,32,False,12,True,16,2,3.452932119,1.951776981,0.902381182,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
87,199,n,True,60,28,False,27,True,33,False,12,False,16,2,10.57287598,9.071696997,0.601511002,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
88,289,n,True,61,28,False,27,True,34,False,12,False,16,2,3.454339027,1.953136921,0.902681112,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
89,513,s,False,61,29,False,27,False,34,True,13,False,16,5,3.451059103,1.949939013,0.902279854,Azul,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
90,206,n,True,62,29,False,27,True,35,False,13,False,16,2,2.84949708,1.34832406,0.501451969,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
91,467,s,True,63,29,True,28,False,35,False,13,False,16,5,2.649147987,1.148560047,0.902277946,Verde,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
92,163,s,False,63,30,False,28,False,35,True,14,False,16,5,3.055058002,1.554642916,2.707083941,Purpura,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
93,531,s,False,63,31,False,28,False,35,True,15,False,16,5,4.552986145,3.051799059,1.403635025,Verde,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
94,68,s,True,64,31,True,29,False,35,False,15,False,16,6,3.155131102,1.654262066,2.004966021,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
95,337,n,False,64,32,False,29,False,35,False,15,True,17,3,2.850785017,1.349707127,0.801929951,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
96,26,s,True,65,32,True,30,False,35,False,15,False,17,5,2.854573965,1.353411913,1.002592087,Azul,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
97,530,s,False,65,33,False,30,False,35,True,16,False,17,6,2.749366999,1.248268127,1.002427101,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
98,180,s,False,65,34,False,30,False,35,True,17,False,17,6,3.857181072,2.356626987,0.80212903,Azul,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
99,421,s,True,66,34,True,31,False,35,False,17,False,17,5,3.351133108,1.849971056,1.404013872,Purpura,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
100,102,s,True,67,34,True,32,False,35,False,17,False,17,5,2.453958035,0.95292592,1.002681017,Purpura,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
101,605,n,True,68,34,False,32,True,36,False,17,False,17,1,3.050915957,1.549753904,1.302948952,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
102,20,s,True,69,34,True,33,False,36,False,17,False,17,5,3.451997995,1.950802088,0.701845884,Azul,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
103,544,n,True,70,34,False,33,True,37,False,17,False,17,1,2.552796841,1.051987171,1.00229907,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
104,357,n,False,70,35,False,33,False,37,False,17,True,18,3,3.255415916,1.754723072,0.601550817,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
105,366,s,True,71,35,True,34,False,37,False,17,False,18,5,3.451997995,1.950926065,0.802131891,Naranja,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
106,249,n,True,72,35,False,34,True,38,False,17,False,18,3,3.958040953,2.456911087,0.501295805,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
107,434,s,True,73,35,True,35,False,38,False,17,False,18,5,3.05142498,1.550383091,1.60391593,Naranja,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
108,512,n,True,74,35,False,35,True,39,False,17,False,18,2,4.754287004,3.25314188,0.601625204,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
109,10,s,True,75,35,True,36,False,39,False,17,False,18,5,3.24446702,1.743371964,0.701776028,Azul,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
110,370,n,False,75,36,False,36,False,39,False,17,True,19,3,3.851845026,2.350722075,0.40130806,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
111,595,n,True,76,36,False,36,True,40,False,17,False,19,3,3.050390959,1.549268961,0.501303196,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
112,127,s,True,77,36,True,37,False,40,False,17,False,19,6,3.556963921,2.056727886,1.804410219,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
113,396,s,True,78,36,True,38,False,40,False,17,False,19,5,3.251125097,1.750007153,0.501230001,Purpura,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
114,449,s,True,79,36,True,39,False,40,False,17,False,19,6,2.449033976,0.947844982,1.403408051,Azul,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
115,548,s,False,79,37,False,39,False,40,True,18,False,19,6,2.849777937,1.348617077,0.601587772,Purpura,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
116,469,s,True,80,37,True,40,False,40,False,18,False,19,6,2.550103188,1.049019098,1.203056812,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
117,235,s,False,80,38,False,40,False,40,True,19,False,19,5,3.040915012,1.539845943,0.601653099,Naranja,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
118,350,s,True,81,38,True,41,False,40,False,19,False,19,5,2.853399038,1.352741003,0.701828003,Naranja,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
119,479,s,True,82,38,True,42,False,40,False,19,False,19,6,2.452854872,0.952106953,0.300943851,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
120,105,s,True,83,38,True,43,False,40,False,19,False,19,6,2.842416048,1.341835976,1.303245068,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
121,294,n,True,84,38,False,43,True,41,False,19,False,19,1,2.653378963,1.152266979,2.305692911,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
122,191,n,True,85,38,False,43,True,42,False,19,False,19,3,7.064049006,5.562952042,0.300857067,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
123,381,n,False,85,39,False,43,False,42,False,19,True,20,3,13.67956495,12.178864,0.30091691,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
124,35,s,True,86,39,True,44,False,42,False,19,False,20,6,2.653915882,1.152824163,1.002682924,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
125,166,n,True,87,39,False,44,True,43,False,19,False,20,2,2.854893923,1.353724957,0.501270056,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
126,149,s,True,88,39,True,45,False,43,False,19,False,20,6,2.653553963,1.15246582,1.604371071,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
127,617,n,True,89,39,False,45,True,44,False,19,False,20,3,3.451133013,1.950037003,0.401019096,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
128,172,s,False,89,40,False,45,False,44,True,20,False,20,6,2.743183136,1.242102146,1.80444622,Verde,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
129,278,n,True,90,40,False,45,True,45,False,20,False,20,2,3.155307055,1.6545012,0.902393818,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
130,626,n,True,91,40,False,45,True,46,False,20,False,20,2,5.856585026,4.355981827,1.504197121,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
131,109,s,True,92,40,True,46,False,46,False,20,False,20,6,3.155092001,1.653929949,1.003232002,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
132,423,s,True,93,40,True,47,False,46,False,20,False,20,5,2.55290103,1.052381039,0.801889896,Purpura,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
133,196,s,False,93,41,False,47,False,46,True,21,False,20,5,3.255792856,1.754720926,0.601472855,Azul,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
134,456,s,True,94,41,True,48,False,46,False,21,False,20,6,2.552647114,1.051908016,0.702436924,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
135,13,s,True,95,41,True,49,False,46,False,21,False,20,6,2.850000143,1.348821163,0.601686001,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
136,478,s,True,96,41,True,50,False,46,False,21,False,20,6,4.056692123,2.556136131,1.002727032,Azul,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
137,528,n,True,97,41,False,50,True,47,False,21,False,20,2,2.849348068,1.348228931,0.601736069,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
138,19,s,True,98,41,True,51,False,47,False,21,False,20,6,3.752199888,2.251035929,1.303176165,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
139,483,s,False,98,42,False,51,False,47,True,22,False,20,6,2.653234005,1.15256691,0.802060127,Verde,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
140,538,s,False,98,43,False,51,False,47,True,23,False,20,4,4.453860044,2.952788115,1.303189993,Purpura,muchos,ruido,2 BN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
141,170,s,False,98,44,False,51,False,47,True,24,False,20,6,2.648464203,1.147294998,0.701707125,Azul,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
142,392,n,False,98,45,False,51,False,47,False,24,True,21,3,4.257773876,2.756629944,0.200677156,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
