Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,Color,facilidad,senal,tipo,choice,outcome,Exito,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
88,36,s,True,44,45,True,17,False,27,False,10,False,35,6,6.563405037,5.062206984,0.70223093,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
89,331,s,True,45,45,True,18,False,27,False,10,False,35,6,4.554125071,3.052963018,0.501330853,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
90,436,n,False,45,46,False,18,False,27,False,10,True,36,2,6.058390856,4.557332039,1.804527998,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
91,355,s,True,46,46,True,19,False,27,False,10,False,36,5,5.655269861,4.154166937,0.601756096,Azul,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
92,51,n,False,46,47,False,19,False,27,False,10,True,37,1,7.856251955,6.355105877,0.902531862,Purpura,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
93,160,s,True,47,47,True,20,False,27,False,10,False,37,6,3.356292009,1.855075121,3.007361174,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
94,130,s,True,48,47,True,21,False,27,False,10,False,37,6,3.155488968,1.654759169,1.00259304,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
95,562,s,False,48,48,False,21,False,27,True,11,False,37,6,3.153023005,1.651875019,0.702325106,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
96,87,n,False,48,49,False,21,False,27,False,11,True,38,2,4.547357082,3.046164036,0.802019119,Azul,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
97,223,n,True,49,49,False,21,True,28,False,11,False,38,1,3.556139946,2.055467844,0.902324915,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
98,215,n,True,50,49,False,21,True,29,False,11,False,38,1,2.541847944,1.040689945,0.501449108,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
99,539,s,False,50,50,False,21,False,29,True,12,False,38,6,3.650887966,2.149721146,0.701761007,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
100,207,n,True,51,50,False,21,True,30,False,12,False,38,1,3.44342494,1.94224596,0.501359224,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
101,212,s,False,51,51,False,21,False,30,True,13,False,38,6,5.449235916,3.948105812,0.802361012,Azul,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
102,381,n,False,51,52,False,21,False,30,False,13,True,39,1,2.148458004,0.64745307,3.006902933,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
103,308,n,True,52,52,False,21,True,31,False,13,False,39,1,1.739152908,0.238013983,0.802394867,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
104,450,s,True,53,52,True,22,False,31,False,13,False,39,5,3.952718019,2.451668024,0.70203495,Naranja,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
105,526,n,True,54,52,False,22,True,32,False,13,False,39,1,3.450744867,1.94970417,0.601574898,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
106,99,s,True,55,52,True,23,False,32,False,13,False,39,6,4.457324982,2.956151009,0.501456976,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
107,221,n,True,56,52,False,23,True,33,False,13,False,39,2,2.955058098,1.453957081,3.408347845,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
108,69,s,True,57,52,True,24,False,33,False,13,False,39,6,3.256383181,1.755213022,1.102725029,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
109,574,n,True,58,52,False,24,True,34,False,13,False,39,1,5.456975937,3.955867052,0.601515055,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
110,472,s,True,59,52,True,25,False,34,False,13,False,39,5,3.249970913,1.748719931,1.403855085,Azul,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
111,598,n,True,60,52,False,25,True,35,False,13,False,39,1,6.258694887,4.757642984,1.002684832,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
112,251,n,True,61,52,False,25,True,36,False,13,False,39,2,6.564862013,5.064117908,0.802552938,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
113,555,n,True,62,52,False,25,True,37,False,13,False,39,2,7.467018127,5.965898991,2.406068087,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
114,584,n,True,63,52,False,25,True,38,False,13,False,39,1,2.349690914,0.848641872,1.303493977,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
115,126,s,True,64,52,True,26,False,38,False,13,False,39,6,5.36206913,3.860942125,1.804704905,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
116,587,s,False,64,53,False,26,False,38,True,14,False,39,6,3.450769186,1.949553013,0.802197933,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
117,255,n,True,65,53,False,26,True,39,False,14,False,39,1,5.15966177,3.658567905,0.70194006,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
118,401,n,False,65,54,False,26,False,39,False,14,True,40,1,2.751049042,1.249668837,0.701781988,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
119,407,n,False,65,55,False,26,False,39,False,14,True,41,1,2.148486137,0.647338152,0.601657152,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
120,103,s,True,66,55,True,27,False,39,False,14,False,41,6,5.86055994,4.359485865,0.902426958,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
121,461,s,True,67,55,True,28,False,39,False,14,False,41,6,2.348804951,0.847696066,0.702475071,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
122,80,s,True,68,55,True,29,False,39,False,14,False,41,6,5.649827003,4.148773909,0.501381874,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
123,543,n,True,69,55,False,29,True,40,False,14,False,41,1,5.062777042,3.561673164,1.202915192,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
124,515,s,False,69,56,False,29,False,40,True,15,False,41,6,2.549618959,1.048575163,0.501374006,Verde,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
125,112,s,True,70,56,True,30,False,40,False,15,False,41,6,2.841902971,1.340867996,0.702348948,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
126,523,s,False,70,57,False,30,False,40,True,16,False,41,6,3.351260901,1.850105047,0.602057934,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
127,589,n,True,71,57,False,30,True,41,False,16,False,41,1,2.348478079,0.847421169,0.802231073,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
128,333,n,False,71,58,False,30,False,41,False,16,True,42,1,3.853167772,2.35208416,0.702315092,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
129,518,n,True,72,58,False,30,True,42,False,16,False,42,1,2.550207138,1.04907012,1.804366112,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
130,332,s,True,73,58,True,31,False,42,False,16,False,42,5,7.762486935,6.261333942,1.20320797,Purpura,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
131,339,n,False,73,59,False,31,False,42,False,16,True,43,1,2.449067116,0.947945118,0.902428865,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
132,12,s,True,74,59,True,32,False,42,False,16,False,43,5,5.349638939,3.848591805,0.702144861,Verde,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
133,554,s,False,74,60,False,32,False,42,True,17,False,43,5,2.649716854,1.148674011,2.005269051,Purpura,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
134,190,n,True,75,60,False,32,True,43,False,17,False,43,1,2.353182077,0.85304904,0.70202899,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
135,85,s,True,76,60,True,33,False,43,False,17,False,43,6,2.553956032,1.05290699,0.70183897,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
136,204,s,False,76,61,False,33,False,43,True,18,False,43,5,3.852382898,2.351296902,1.203674793,Verde,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
137,214,n,True,77,61,False,33,True,44,False,18,False,43,1,2.141294003,0.640172005,1.002625942,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
138,534,n,True,78,61,False,33,True,45,False,18,False,43,1,4.547846079,3.046664953,0.601641893,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
139,307,n,True,79,61,False,33,True,46,False,18,False,43,1,4.54628396,3.045182943,0.701714993,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
140,271,n,True,80,61,False,33,True,47,False,18,False,43,1,2.142122984,0.640950918,0.60165906,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
141,238,n,True,81,61,False,33,True,48,False,18,False,43,1,2.856060982,1.354907036,0.801861048,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
142,17,s,True,82,61,True,34,False,48,False,18,False,43,6,3.946511984,2.445364952,0.701844931,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
