Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,Color,facilidad,senal,tipo,choice,outcome,Exito,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
18,359,n,False,11,8,False,4,False,7,False,3,True,5,1,2.14931798,0.648182154,2.706490994,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
19,329,n,False,11,9,False,4,False,7,False,3,True,6,1,2.448863983,0.94772315,1.303320169,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
20,13,s,True,12,9,True,5,False,7,False,3,False,6,6,5.449673891,3.948572874,2.10584712,Azul,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
21,151,n,False,12,10,False,5,False,7,False,3,True,7,3,7.36595583,5.864895821,0.5015769,Azul,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
22,627,s,False,12,11,False,5,False,7,True,4,False,7,4,3.952383041,2.451719046,3.308312893,Verde,muchos,ruido,2 BN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
23,531,s,False,12,12,False,5,False,7,True,5,False,7,6,3.551369905,2.050175905,1.604068041,Verde,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
24,143,s,True,13,12,True,6,False,7,False,5,False,7,6,2.749217987,1.248096943,1.303144217,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
25,108,n,False,13,13,False,6,False,7,False,5,True,8,2,2.742560148,1.241498947,1.203744888,Verde,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
26,85,n,False,13,14,False,6,False,7,False,5,True,9,2,3.150724888,1.650174856,0.802047968,Verde,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
27,12,n,False,13,15,False,6,False,7,False,5,True,10,3,3.252753019,1.751565933,1.504060984,Verde,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
28,208,n,True,14,15,False,6,True,8,False,5,False,10,1,2.649524927,1.148427963,1.002644062,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
29,328,n,False,14,16,False,6,False,8,False,5,True,11,2,3.054173946,1.55360508,1.503752947,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
30,261,s,False,14,17,False,6,False,8,True,6,False,11,6,3.15616703,1.654923916,1.203073978,Verde,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
31,262,n,True,15,17,False,6,True,9,False,6,False,11,1,3.556768894,2.055572987,0.601507902,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
32,521,n,True,16,17,False,6,True,10,False,6,False,11,3,3.051513195,1.550384045,1.603957891,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
33,263,n,True,17,17,False,6,True,11,False,6,False,11,1,2.855314016,1.354161978,1.804675102,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
34,5,s,True,18,17,True,7,False,11,False,6,False,11,6,2.75476408,1.253542185,0.601523161,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
35,374,n,False,18,18,False,7,False,11,False,6,True,12,3,4.453964949,2.952842951,0.501843214,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
36,210,n,True,19,18,False,7,True,12,False,6,False,12,2,3.251415014,1.750240088,0.601562977,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
37,265,s,False,19,19,False,7,False,12,True,7,False,12,5,4.55915904,3.058001995,0.902659893,Purpura,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
38,268,n,True,20,19,False,7,True,13,False,7,False,12,3,3.455705881,1.954540968,1.60443306,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
39,612,n,True,21,19,False,7,True,14,False,7,False,12,1,2.852895021,1.35174489,1.503813028,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
40,131,s,True,22,19,True,8,False,14,False,7,False,12,6,3.256758928,1.755550861,0.501848221,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
41,476,s,True,23,19,True,9,False,14,False,7,False,12,6,3.652292967,2.151224136,0.50138998,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
42,290,n,True,24,19,False,9,True,15,False,7,False,12,2,3.255210161,1.754188061,0.101885796,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
43,613,n,True,25,19,False,9,True,16,False,7,False,12,1,3.150230885,1.64910078,1.403868914,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
44,67,s,True,26,19,True,10,False,16,False,7,False,12,6,3.255951881,1.754860163,1.20275712,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
45,95,s,True,27,19,True,11,False,16,False,7,False,12,6,3.055343866,1.554213047,0.300945044,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
46,529,s,False,27,20,False,11,False,16,True,8,False,12,6,2.149574995,0.648504972,0.902374029,Azul,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
47,376,n,False,27,21,False,11,False,16,False,8,True,13,2,2.749555826,1.248329163,0.501418114,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
48,392,n,False,27,22,False,11,False,16,False,8,True,14,1,3.053953886,1.553617954,0.401086092,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
49,576,n,True,28,22,False,11,True,17,False,8,False,14,3,3.150901079,1.650657177,0.801974058,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
50,499,s,False,28,23,False,11,False,17,True,9,False,14,5,3.251313925,1.750154972,0.601639032,Verde,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
51,56,n,False,28,24,False,11,False,17,False,9,True,15,1,1.947804928,0.446693182,1.503719091,Naranja,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
52,221,n,True,29,24,False,11,True,18,False,9,False,15,2,4.258524179,2.757340193,0.401077986,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
53,575,n,True,30,24,False,11,True,19,False,9,False,15,1,2.553079128,1.052370071,0.501302004,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
54,332,n,False,30,25,False,11,False,19,False,9,True,16,1,2.849833965,1.348791838,0.601685047,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
55,361,n,False,30,26,False,11,False,19,False,9,True,17,3,3.952643156,2.451566935,0.902323008,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
56,599,n,True,31,26,False,11,True,20,False,9,False,17,1,2.850366831,1.349272013,0.60148406,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
57,366,n,False,31,27,False,11,False,20,False,9,True,18,1,3.053859949,1.553539038,0.401174068,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
58,458,s,True,32,27,True,12,False,20,False,9,False,18,6,2.7513659,1.250307083,0.501641035,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
59,318,n,True,33,27,False,12,True,21,False,9,False,18,1,1.852195024,0.351106882,0.501353025,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
60,193,s,False,33,28,False,12,False,21,True,10,False,18,5,3.455921173,1.954713106,0.300858021,Naranja,pocos,ruido,1 AN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
61,409,n,False,33,29,False,12,False,21,False,10,True,19,1,3.352074862,1.850993872,1.30308795,Purpura,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
62,287,n,True,34,29,False,12,True,22,False,10,False,19,1,3.054775953,1.5537889,0.501208067,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
63,1,s,True,35,29,True,13,False,22,False,10,False,19,5,3.756735086,2.255619049,0.90219593,Naranja,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
64,330,n,False,35,30,False,13,False,22,False,10,True,20,1,2.549021959,1.047872067,0.300971031,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
65,342,s,True,36,30,True,14,False,22,False,10,False,20,6,3.452315807,1.951218128,0.200540066,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
66,323,n,False,36,31,False,14,False,22,False,10,True,21,1,2.85027194,1.349144936,0.300838947,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
67,608,n,True,37,31,False,14,True,23,False,10,False,21,1,2.650854111,1.149803877,0.801770926,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
68,414,s,True,38,31,True,15,False,23,False,10,False,21,4,2.649090052,1.147971153,0.501726866,Purpura,muchos,senal,3 BS,1,4,1,0,0,0,0,1,0,1,0,1,0,1,0
69,638,n,True,39,31,False,15,True,24,False,10,False,21,1,2.649576902,1.148905993,0.501240015,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
70,559,n,True,40,31,False,15,True,25,False,10,False,21,1,3.049681902,1.548529863,0.200469971,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
71,486,s,False,40,32,False,15,False,25,True,11,False,21,4,2.649584055,1.148485184,0.702469826,Verde,muchos,ruido,2 BN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
72,568,n,True,41,32,False,15,True,26,False,11,False,21,1,2.249788046,0.748656988,0.401185036,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
73,258,s,False,41,33,False,15,False,26,True,12,False,21,6,3.455933809,1.954792976,0.301007032,Verde,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
74,297,n,True,42,33,False,15,True,27,False,12,False,21,1,2.942214012,1.441112995,0.501526117,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
75,453,s,True,43,33,True,16,False,27,False,12,False,21,4,2.648897886,1.147747993,0.401643991,Naranja,muchos,senal,3 BS,1,4,1,0,0,0,0,1,0,1,0,1,0,1,0
76,502,n,True,44,33,False,16,True,28,False,12,False,21,1,2.849923134,1.34880805,0.601570129,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
77,463,s,True,45,33,True,17,False,28,False,12,False,21,5,4.554479122,3.05339098,0.401168108,Naranja,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
78,634,s,False,45,34,False,17,False,28,True,13,False,21,5,3.254473925,1.753931046,0.501321077,Purpura,muchos,ruido,2 BN,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
79,614,n,True,46,34,False,17,True,29,False,13,False,21,1,3.150691986,1.649564981,1.303310871,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
80,154,n,False,46,35,False,17,False,29,False,13,True,22,1,2.554321766,1.053213835,0.802130938,Azul,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
81,468,s,True,47,35,True,18,False,29,False,13,False,22,6,2.549288034,1.048117876,0.40116787,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
82,547,s,False,47,36,False,18,False,29,True,14,False,22,6,2.550287008,1.049239874,0.301079035,Verde,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
83,202,s,False,47,37,False,18,False,29,True,15,False,22,6,2.740317106,1.239202023,0.301050186,Azul,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
84,314,n,True,48,37,False,18,True,30,False,15,False,22,1,2.254507065,0.753399134,0.501397848,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
85,555,n,True,49,37,False,18,True,31,False,15,False,22,2,2.849838018,1.348662138,0.501933813,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
86,68,n,False,49,38,False,18,False,31,False,15,True,23,3,3.757136106,2.256047964,0.401378155,Azul,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
87,141,s,True,50,38,True,19,False,31,False,15,False,23,5,2.950161219,1.448955059,0.902359962,Azul,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
88,538,s,False,50,39,False,19,False,31,True,16,False,23,6,2.951112032,1.450522184,5.112298965,Purpura,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
89,285,n,True,51,39,False,19,True,32,False,16,False,23,1,3.857950926,2.356843948,2.004954815,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
90,106,n,False,51,40,False,19,False,32,False,16,True,24,1,3.154542208,1.653338194,1.002653122,Azul,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
91,250,s,False,51,41,False,19,False,32,True,17,False,24,4,3.244456053,1.744195938,0.902225018,Azul,pocos,ruido,1 AN,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
92,317,n,True,52,41,False,19,True,33,False,17,False,24,1,2.352065086,0.850870132,0.401129007,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
93,408,n,False,52,42,False,19,False,33,False,17,True,25,2,3.343475103,1.842720032,0.802092075,Verde,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
94,611,n,True,53,42,False,19,True,34,False,17,False,25,1,2.449522018,0.94839716,1.303233862,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
95,605,n,True,54,42,False,19,True,35,False,17,False,25,1,3.551378965,2.050317049,0.401554108,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
96,448,s,True,55,42,True,20,False,35,False,17,False,25,6,2.650553226,1.149465084,0.30132103,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
97,37,s,True,56,42,True,21,False,35,False,17,False,25,6,3.155189037,1.654119015,0.401566982,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
98,88,s,True,57,42,True,22,False,35,False,17,False,25,6,4.045623064,2.544531107,0.40099287,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
99,424,n,False,57,43,False,22,False,35,False,17,True,26,2,3.053714991,1.553184032,0.200646877,Azul,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
100,629,n,True,58,43,False,22,True,36,False,17,False,26,1,2.850341797,1.349112034,0.200697899,Naranja,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
101,561,n,True,59,43,False,22,True,37,False,17,False,26,3,3.54434514,2.043081045,0.400923014,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
102,589,n,True,60,43,False,22,True,38,False,17,False,26,1,3.757552862,2.256486893,0.401042938,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
103,625,n,True,61,43,False,22,True,39,False,17,False,26,3,3.2507689,1.749637842,0.201081991,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1
104,401,n,False,61,44,False,22,False,39,False,17,True,27,1,3.852215052,2.351122856,0.301021099,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
105,34,s,True,62,44,True,23,False,39,False,17,False,27,6,2.353786945,0.852641106,0.401151896,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
106,498,s,False,62,45,False,23,False,39,True,18,False,27,6,2.149352074,0.648271084,0.300906897,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
107,158,s,True,63,45,True,24,False,39,False,18,False,27,6,2.854628801,1.353471041,0.301275969,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
108,249,n,True,64,45,False,24,True,40,False,18,False,27,1,2.253245831,0.752108812,0.200576782,Purpura,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
109,421,s,True,65,45,True,25,False,40,False,18,False,27,6,2.752254963,1.251933813,0.300920963,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
110,180,s,False,65,46,False,25,False,40,True,19,False,27,6,3.444198847,1.94312191,0.401033163,Azul,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
111,532,s,False,65,47,False,25,False,40,True,20,False,27,6,3.350270033,1.849174976,0.30083704,Purpura,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
112,378,s,True,66,47,True,26,False,40,False,20,False,27,6,2.248349905,0.747308969,0.10176301,Azul,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
113,594,s,False,66,48,False,26,False,40,True,21,False,27,6,2.950048923,1.44897294,0.300824881,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
114,247,n,True,67,48,False,26,True,41,False,21,False,27,1,3.150124073,1.649043083,0.200547934,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
115,445,s,True,68,48,True,27,False,41,False,21,False,27,6,2.34889102,0.847769976,0.300919056,Purpura,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
116,65,s,True,69,48,True,28,False,41,False,21,False,27,6,2.754237175,1.253053188,0.200726032,Naranja,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
117,66,s,True,70,48,True,29,False,41,False,21,False,27,6,2.654129982,1.152963877,0.301280022,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
118,254,n,True,71,48,False,29,True,42,False,21,False,27,1,2.154297829,0.65324378,0.30134201,Naranja,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
119,128,s,True,72,48,True,30,False,42,False,21,False,27,5,2.853547096,1.352414131,0.200569868,Purpura,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
120,312,n,True,73,48,False,30,True,43,False,21,False,27,1,2.448820114,0.947710037,0.101791859,Verde,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
121,370,s,True,74,48,True,31,False,43,False,21,False,27,5,3.050797939,1.549736023,0.20085001,Verde,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
122,615,n,True,75,48,False,31,True,44,False,21,False,27,1,2.150775909,0.650166988,0.200700998,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
123,553,s,False,75,49,False,31,False,44,True,22,False,27,6,2.649954081,1.148885012,0.200586796,Verde,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
124,101,s,True,76,49,True,32,False,44,False,22,False,27,6,2.453702927,0.952538013,0.200592995,Verde,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
125,432,s,True,77,49,True,33,False,44,False,22,False,27,6,2.048063993,0.546866179,0.200658083,Verde,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
126,343,s,True,78,49,True,34,False,44,False,22,False,27,6,2.652281046,1.151391029,0.200628996,Naranja,muchos,senal,3 BS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
127,500,s,False,78,50,False,34,False,44,True,23,False,27,6,1.847187042,0.346068144,0.200855017,Purpura,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
128,541,n,True,79,50,False,34,True,45,False,23,False,27,1,1.951655865,0.450775862,0.200702906,Purpura,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
129,119,s,True,80,50,True,35,False,45,False,23,False,27,5,2.352165937,0.851677895,0.200676918,Azul,pocos,senal,4 AS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
130,562,s,False,80,51,False,35,False,45,True,24,False,27,6,2.248422146,0.747380018,0.300868034,Naranja,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
131,606,n,True,81,51,False,35,True,46,False,24,False,27,1,2.051482916,0.550883055,0.200788975,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
132,201,s,False,81,52,False,35,False,46,True,25,False,27,6,2.343325853,0.842263937,0.200676918,Purpura,pocos,ruido,1 AN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
133,102,s,True,82,52,True,36,False,46,False,25,False,27,6,2.052778959,0.552250147,0.20055604,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
134,600,n,True,83,52,False,36,True,47,False,25,False,27,1,2.047861099,0.54674387,0.101699829,Azul,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
135,295,n,True,84,52,False,36,True,48,False,25,False,27,1,1.651523113,0.150359154,0.300922871,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
136,466,n,False,84,53,False,36,False,48,False,25,True,28,2,2.853658199,1.35264802,0.101829052,Naranja,muchos,senal,3 BS,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
137,298,n,True,85,53,False,36,True,49,False,25,False,28,1,1.947757006,0.446598053,0.201189041,Azul,pocos,ruido,1 AN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
138,48,s,True,86,53,True,37,False,49,False,25,False,28,6,2.047845125,0.546751022,0.200670004,Purpura,pocos,senal,4 AS,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0
139,496,n,True,87,53,False,37,True,50,False,25,False,28,1,2.550467968,1.049378872,0.201246977,Verde,muchos,ruido,2 BN,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
140,109,n,False,87,54,False,37,False,50,False,25,True,29,3,3.243892193,1.742722034,0.902587175,Azul,pocos,senal,4 AS,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
141,341,s,True,88,54,True,38,False,50,False,25,False,29,5,2.449658871,0.948532104,0.401211977,Verde,muchos,senal,3 BS,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0
142,569,s,False,88,55,False,38,False,50,True,26,False,29,6,1.951711893,0.451264858,0.301270962,Verde,muchos,ruido,2 BN,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
