trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,394,80,591,70,right,0,34,12.726,Wed May 24 15:11:36 2017
2,788,60,394,80,left,0,32,5.122,Wed May 24 15:11:42 2017
3,197,90,591,70,right,0,35,21.852,Wed May 24 15:12:06 2017
4,985,50,788,60,left,0,27,11.801,Wed May 24 15:12:20 2017
5,197,90,985,50,right,0,30,5.604,Wed May 24 15:12:26 2017
6,394,80,1773,10,right,0,7,4.059,Wed May 24 15:12:32 2017
7,591,70,1379,30,right,0,19,3.583,Wed May 24 15:12:37 2017
8,1773,10,788,60,left,0,5,2.392,Wed May 24 15:12:40 2017
9,985,50,197,90,left,0,30,3.725,Wed May 24 15:12:45 2017
10,197,90,985,50,right,0,30,2.32,Wed May 24 15:12:48 2017
11,1576,20,1773,10,left,1,1,1.932,Wed May 24 15:12:52 2017
12,985,50,788,60,left,0,27,3.525,Wed May 24 15:12:57 2017
13,1182,40,1773,10,right,0,3,4.815,Wed May 24 15:13:03 2017
14,788,60,985,50,right,0,27,1.976,Wed May 24 15:13:06 2017
15,1576,20,1773,10,right,0,1,2.119,Wed May 24 15:13:09 2017
16,1773,10,591,70,left,0,6,1.441,Wed May 24 15:13:11 2017
17,197,90,1182,40,right,0,26,1.697,Wed May 24 15:13:13 2017
18,1576,20,591,70,left,0,13,1.456,Wed May 24 15:13:16 2017
19,591,70,1182,40,right,0,24,1.608,Wed May 24 15:13:18 2017
20,1576,20,985,50,left,0,11,1.906,Wed May 24 15:13:21 2017
21,591,70,985,50,right,0,28,1.279,Wed May 24 15:13:23 2017
22,1576,20,197,90,left,0,15,1.373,Wed May 24 15:13:25 2017
23,394,80,1182,40,right,0,25,1.59,Wed May 24 15:13:27 2017
24,1182,40,1379,30,right,0,16,1.576,Wed May 24 15:13:30 2017
25,1182,40,197,90,left,0,26,1.236,Wed May 24 15:13:32 2017
26,591,70,985,50,right,0,28,1.547,Wed May 24 15:13:34 2017
27,1773,10,985,50,left,0,4,1.586,Wed May 24 15:13:36 2017
28,788,60,197,90,left,0,33,1.472,Wed May 24 15:13:38 2017
29,1576,20,394,80,left,0,14,1.567,Wed May 24 15:13:40 2017
30,394,80,197,90,left,0,36,2.422,Wed May 24 15:13:43 2017
31,1379,30,1182,40,left,0,16,1.551,Wed May 24 15:13:45 2017
32,1379,30,394,80,left,0,20,1.975,Wed May 24 15:13:48 2017
33,394,80,1576,20,right,0,14,1.174,Wed May 24 15:13:50 2017
34,1576,20,394,80,left,0,14,1.137,Wed May 24 15:13:52 2017
35,788,60,197,90,left,0,33,1.37,Wed May 24 15:13:54 2017
36,1182,40,1773,10,right,0,3,1.256,Wed May 24 15:13:56 2017
37,1182,40,985,50,left,0,22,1.324,Wed May 24 15:13:59 2017
38,1379,30,788,60,left,0,18,1.608,Wed May 24 15:14:01 2017
39,197,90,591,70,right,0,35,1.272,Wed May 24 15:14:03 2017
40,394,80,1379,30,right,0,20,1.526,Wed May 24 15:14:05 2017
41,788,60,1576,20,right,0,12,1.035,Wed May 24 15:14:07 2017
42,394,80,1773,10,right,0,7,0.991,Wed May 24 15:14:09 2017
43,1773,10,1576,20,left,0,1,1.534,Wed May 24 15:14:12 2017
44,591,70,1182,40,right,0,24,1.072,Wed May 24 15:14:14 2017
45,394,80,1576,20,right,0,14,1.091,Wed May 24 15:14:15 2017
46,1773,10,197,90,left,0,8,1.146,Wed May 24 15:14:17 2017
47,1379,30,591,70,left,0,19,1.26,Wed May 24 15:14:19 2017
48,197,90,591,70,right,0,35,1.271,Wed May 24 15:14:22 2017
49,394,80,1182,40,right,0,25,1.316,Wed May 24 15:14:24 2017
50,591,70,1576,20,right,0,13,1.114,Wed May 24 15:14:26 2017
51,197,90,985,50,right,0,30,1.22,Wed May 24 15:14:28 2017
52,1379,30,985,50,left,0,17,1.473,Wed May 24 15:14:30 2017
53,1773,10,591,70,left,0,6,1.12,Wed May 24 15:14:32 2017
54,788,60,1773,10,right,0,5,1.118,Wed May 24 15:14:34 2017
55,1576,20,788,60,left,0,12,1.11,Wed May 24 15:14:36 2017
56,1182,40,1773,10,right,0,3,1.252,Wed May 24 15:14:38 2017
57,788,60,591,70,left,0,31,1.731,Wed May 24 15:14:41 2017
58,197,90,591,70,right,0,35,1.543,Wed May 24 15:14:43 2017
59,197,90,394,80,right,0,36,2.083,Wed May 24 15:14:46 2017
60,394,80,197,90,left,0,36,2.968,Wed May 24 15:14:50 2017
61,1773,10,394,80,left,0,7,1.512,Wed May 24 15:14:52 2017
62,788,60,1773,10,right,0,5,1.567,Wed May 24 15:14:55 2017
63,394,80,1379,30,right,0,20,1.423,Wed May 24 15:14:57 2017
64,1379,30,1182,40,left,0,16,1.425,Wed May 24 15:15:00 2017
65,1182,40,1773,10,right,0,3,1.564,Wed May 24 15:15:02 2017
66,197,90,788,60,right,0,33,1.723,Wed May 24 15:15:05 2017
67,1773,10,985,50,left,0,4,1.476,Wed May 24 15:15:07 2017
68,1576,20,591,70,left,0,13,1.405,Wed May 24 15:15:09 2017
69,985,50,1576,20,right,0,11,1.115,Wed May 24 15:15:11 2017
70,1379,30,788,60,left,0,18,1.522,Wed May 24 15:15:14 2017
71,1379,30,1182,40,left,0,16,1.181,Wed May 24 15:15:16 2017
72,1182,40,1773,10,right,0,3,0.972,Wed May 24 15:15:18 2017
73,394,80,1379,30,right,0,20,1.191,Wed May 24 15:15:19 2017
74,788,60,394,80,left,0,32,1.348,Wed May 24 15:15:21 2017
75,1773,10,985,50,left,0,4,1.431,Wed May 24 15:15:23 2017
76,1182,40,394,80,left,0,25,1.239,Wed May 24 15:15:25 2017
77,591,70,1182,40,right,0,24,1.305,Wed May 24 15:15:28 2017
78,394,80,591,70,right,0,34,1.349,Wed May 24 15:15:30 2017
79,1773,10,1182,40,left,0,3,4.64,Wed May 24 15:15:35 2017
80,1182,40,788,60,left,0,23,2.509,Wed May 24 15:15:38 2017
81,1379,30,1182,40,left,0,16,2.535,Wed May 24 15:15:43 2017
82,394,80,1773,10,right,0,7,1.113,Wed May 24 15:15:45 2017
83,1182,40,788,60,left,0,23,1.499,Wed May 24 15:15:48 2017
84,591,70,1576,20,right,0,13,1.12,Wed May 24 15:15:50 2017
85,1379,30,788,60,left,0,18,1.245,Wed May 24 15:15:52 2017
86,788,60,591,70,left,0,31,1.095,Wed May 24 15:15:54 2017
87,394,80,1182,40,right,0,25,1.041,Wed May 24 15:15:56 2017
88,985,50,1182,40,right,0,22,1.312,Wed May 24 15:15:58 2017
89,985,50,1182,40,right,0,22,1.171,Wed May 24 15:16:00 2017
90,1773,10,1576,20,left,0,1,3.158,Wed May 24 15:16:05 2017
91,1773,10,788,60,left,0,5,1.966,Wed May 24 15:16:08 2017
92,788,60,1182,40,right,0,23,2.416,Wed May 24 15:16:12 2017
93,985,50,394,80,left,0,29,1.407,Wed May 24 15:16:14 2017
94,1576,20,1379,30,left,0,9,1.163,Wed May 24 15:16:16 2017
