trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,1379,30,394,80,right,1,20,8.744,Thu May 25 12:22:17 2017
2,1379,30,197,90,right,1,21,5.217,Thu May 25 12:22:24 2017
3,1773,10,985,50,left,0,4,4.866,Thu May 25 12:22:29 2017
4,1576,20,1773,10,right,0,1,5.68,Thu May 25 12:22:36 2017
5,788,60,1379,30,left,1,18,11.514,Thu May 25 12:22:48 2017
6,591,70,197,90,right,1,35,7.596,Thu May 25 12:22:56 2017
7,1379,30,985,50,left,0,17,12.849,Thu May 25 12:23:09 2017
8,394,80,985,50,left,1,29,16.066,Thu May 25 12:23:26 2017
9,788,60,394,80,right,1,32,4.217,Thu May 25 12:23:30 2017
10,1379,30,1576,20,left,1,9,3.625,Thu May 25 12:23:34 2017
11,985,50,1379,30,left,1,17,6.698,Thu May 25 12:23:41 2017
12,394,80,591,70,left,1,34,3.612,Thu May 25 12:23:45 2017
13,985,50,1379,30,left,1,17,5.268,Thu May 25 12:23:51 2017
14,197,90,1182,40,left,1,26,3.566,Thu May 25 12:23:54 2017
15,1379,30,1182,40,right,1,16,28.526,Thu May 25 12:24:24 2017
16,197,90,788,60,left,1,33,8.542,Thu May 25 12:24:33 2017
17,591,70,1576,20,right,0,13,2.748,Thu May 25 12:24:35 2017
18,197,90,591,70,left,1,35,4.323,Thu May 25 12:24:40 2017
19,1182,40,591,70,right,1,24,12.718,Thu May 25 12:24:53 2017
20,197,90,1773,10,left,1,8,2.128,Thu May 25 12:24:55 2017
21,1182,40,394,80,right,1,25,10.957,Thu May 25 12:25:07 2017
22,394,80,1379,30,right,0,20,3.338,Thu May 25 12:25:10 2017
23,591,70,1379,30,right,0,19,2.25,Thu May 25 12:25:13 2017
24,1182,40,197,90,left,0,26,7.031,Thu May 25 12:25:20 2017
25,985,50,591,70,left,0,28,7.565,Thu May 25 12:25:28 2017
26,1576,20,1182,40,left,0,10,8.009,Thu May 25 12:25:36 2017
27,591,70,1379,30,right,0,19,8.427,Thu May 25 12:25:45 2017
28,197,90,1182,40,left,1,26,2.393,Thu May 25 12:25:47 2017
29,985,50,1576,20,left,1,11,3.086,Thu May 25 12:25:51 2017
30,1182,40,788,60,left,0,23,4.675,Thu May 25 12:25:56 2017
31,788,60,394,80,right,1,32,5.398,Thu May 25 12:26:02 2017
32,985,50,788,60,right,1,27,5.815,Thu May 25 12:26:08 2017
33,1576,20,197,90,right,1,15,8.684,Thu May 25 12:26:16 2017
34,394,80,197,90,right,1,36,4.565,Thu May 25 12:26:21 2017
35,1182,40,591,70,right,1,24,5.112,Thu May 25 12:26:27 2017
36,394,80,1576,20,left,1,14,3.134,Thu May 25 12:26:30 2017
37,985,50,1182,40,right,0,22,1.573,Thu May 25 12:26:32 2017
38,788,60,394,80,right,1,32,4.38,Thu May 25 12:26:36 2017
39,1576,20,1379,30,right,1,9,6.052,Thu May 25 12:26:43 2017
40,985,50,1773,10,left,1,4,5.72,Thu May 25 12:26:49 2017
41,197,90,788,60,right,0,33,1.15,Thu May 25 12:26:51 2017
42,591,70,1576,20,right,0,13,3.943,Thu May 25 12:26:55 2017
43,394,80,1379,30,right,0,20,2.677,Thu May 25 12:26:58 2017
44,1576,20,1182,40,right,1,10,6.174,Thu May 25 12:27:04 2017
45,394,80,985,50,left,1,29,3.446,Thu May 25 12:27:08 2017
46,1576,20,1773,10,right,0,1,1.739,Thu May 25 12:27:10 2017
47,1182,40,394,80,right,1,25,30.84,Thu May 25 12:27:41 2017
48,1773,10,591,70,left,0,6,2.729,Thu May 25 12:27:44 2017
49,394,80,1182,40,right,0,25,9.346,Thu May 25 12:27:53 2017
50,591,70,985,50,right,0,28,1.837,Thu May 25 12:27:56 2017
51,788,60,394,80,left,0,32,2.637,Thu May 25 12:27:58 2017
52,788,60,1576,20,left,1,12,3.983,Thu May 25 12:28:03 2017
53,1576,20,788,60,right,1,12,1.857,Thu May 25 12:28:05 2017
54,197,90,788,60,right,0,33,13.941,Thu May 25 12:28:19 2017
