trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,197,90,788,60,left,1,33,7.336,Thu May 25 11:57:12 2017
2,788,60,1379,30,right,0,18,6.209,Thu May 25 11:57:19 2017
3,788,60,1379,30,right,0,18,4.376,Thu May 25 11:57:24 2017
4,1773,10,197,90,left,0,8,4.241,Thu May 25 11:57:29 2017
5,1773,10,788,60,left,0,5,2.667,Thu May 25 11:57:32 2017
6,197,90,1576,20,right,0,15,2.344,Thu May 25 11:57:34 2017
7,985,50,394,80,left,0,29,4.431,Thu May 25 11:57:39 2017
8,1379,30,591,70,left,0,19,1.576,Thu May 25 11:57:41 2017
9,985,50,1182,40,right,0,22,1.586,Thu May 25 11:57:43 2017
10,1379,30,394,80,left,0,20,1.269,Thu May 25 11:57:45 2017
11,1182,40,788,60,left,0,23,1.97,Thu May 25 11:57:47 2017
12,197,90,591,70,right,0,35,1.337,Thu May 25 11:57:49 2017
13,1576,20,1182,40,left,0,10,1.507,Thu May 25 11:57:50 2017
14,591,70,985,50,right,0,28,1.416,Thu May 25 11:57:52 2017
15,197,90,394,80,right,0,36,1.539,Thu May 25 11:57:54 2017
16,1773,10,788,60,left,0,5,1.519,Thu May 25 11:57:56 2017
17,985,50,1576,20,right,0,11,1.336,Thu May 25 11:57:58 2017
18,1576,20,394,80,left,0,14,1.674,Thu May 25 11:58:00 2017
19,1182,40,1576,20,right,0,10,1.552,Thu May 25 11:58:01 2017
20,1379,30,1182,40,left,0,16,1.108,Thu May 25 11:58:03 2017
21,1576,20,591,70,left,0,13,1.206,Thu May 25 11:58:04 2017
22,394,80,985,50,right,0,29,1.066,Thu May 25 11:58:06 2017
23,394,80,985,50,right,0,29,1.303,Thu May 25 11:58:07 2017
24,1379,30,1182,40,left,0,16,1.395,Thu May 25 11:58:09 2017
25,591,70,1576,20,right,0,13,1.676,Thu May 25 11:58:11 2017
26,1182,40,394,80,left,0,25,1.51,Thu May 25 11:58:13 2017
27,985,50,1773,10,right,0,4,1.457,Thu May 25 11:58:15 2017
28,591,70,1576,20,right,0,13,1.14,Thu May 25 11:58:16 2017
29,394,80,1576,20,right,0,14,1.76,Thu May 25 11:58:19 2017
30,197,90,1773,10,right,0,8,1.096,Thu May 25 11:58:20 2017
31,1576,20,788,60,left,0,12,1.109,Thu May 25 11:58:21 2017
32,788,60,394,80,left,0,32,1.107,Thu May 25 11:58:23 2017
33,1576,20,1379,30,left,0,9,2.405,Thu May 25 11:58:26 2017
34,197,90,788,60,right,0,33,2.744,Thu May 25 11:58:29 2017
35,1182,40,1379,30,right,0,16,4.202,Thu May 25 11:58:33 2017
36,1182,40,788,60,left,0,23,1.237,Thu May 25 11:58:35 2017
37,788,60,985,50,right,0,27,1.491,Thu May 25 11:58:37 2017
38,1379,30,1182,40,left,0,16,6.816,Thu May 25 11:58:44 2017
39,394,80,1773,10,right,0,7,1.77,Thu May 25 11:58:46 2017
40,394,80,197,90,left,0,36,1.745,Thu May 25 11:58:48 2017
41,1773,10,591,70,left,0,6,3.081,Thu May 25 11:58:51 2017
42,591,70,788,60,right,0,31,3.101,Thu May 25 11:58:55 2017
43,197,90,788,60,right,0,33,1.703,Thu May 25 11:58:57 2017
44,1379,30,985,50,left,0,17,1.112,Thu May 25 11:58:58 2017
45,788,60,985,50,right,0,27,1.681,Thu May 25 11:59:00 2017
46,1773,10,197,90,left,0,8,1.552,Thu May 25 11:59:02 2017
47,1182,40,197,90,left,0,26,1.622,Thu May 25 11:59:04 2017
48,788,60,591,70,left,0,31,1.443,Thu May 25 11:59:06 2017
49,985,50,1182,40,right,0,22,1.721,Thu May 25 11:59:08 2017
50,788,60,1773,10,right,0,5,1.208,Thu May 25 11:59:10 2017
51,985,50,591,70,left,0,28,1.224,Thu May 25 11:59:11 2017
52,1379,30,1773,10,right,0,2,1.852,Thu May 25 11:59:13 2017
53,1182,40,197,90,left,0,26,1.553,Thu May 25 11:59:15 2017
54,197,90,1182,40,right,0,26,1.107,Thu May 25 11:59:16 2017
55,1773,10,985,50,left,0,4,1.987,Thu May 25 11:59:19 2017
56,985,50,788,60,left,0,27,1.732,Thu May 25 11:59:21 2017
57,1576,20,394,80,left,0,14,1.263,Thu May 25 11:59:22 2017
58,591,70,394,80,left,0,34,2.132,Thu May 25 11:59:25 2017
59,1379,30,394,80,left,0,20,1.19,Thu May 25 11:59:26 2017
60,197,90,788,60,right,0,33,1.669,Thu May 25 11:59:28 2017
61,394,80,1576,20,right,0,14,0.966,Thu May 25 11:59:30 2017
62,1182,40,1379,30,right,0,16,0.887,Thu May 25 11:59:31 2017
63,1379,30,1182,40,left,0,16,0.901,Thu May 25 11:59:32 2017
64,1576,20,985,50,left,0,11,0.803,Thu May 25 11:59:33 2017
65,197,90,591,70,right,0,35,1.681,Thu May 25 11:59:35 2017
66,788,60,1576,20,right,0,12,1.543,Thu May 25 11:59:37 2017
67,1379,30,1773,10,right,0,2,1.695,Thu May 25 11:59:39 2017
68,1182,40,1576,20,right,0,10,1.172,Thu May 25 11:59:40 2017
