trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,788,60,1576,20,right,0,12,27.641,Thu May 25 13:26:18 2017
2,1379,30,1576,20,left,1,9,11.123,Thu May 25 13:26:30 2017
3,394,80,1576,20,right,0,14,10.719,Thu May 25 13:26:41 2017
4,394,80,1379,30,right,0,20,5.258,Thu May 25 13:26:47 2017
5,1182,40,1773,10,right,0,3,9.231,Thu May 25 13:26:57 2017
6,1379,30,197,90,left,0,21,2.013,Thu May 25 13:27:00 2017
7,1182,40,1379,30,right,0,16,4.078,Thu May 25 13:27:04 2017
8,1379,30,788,60,left,0,18,3.394,Thu May 25 13:27:08 2017
9,1576,20,1773,10,right,0,1,4.309,Thu May 25 13:27:13 2017
10,591,70,985,50,right,0,28,2.055,Thu May 25 13:27:15 2017
11,1576,20,591,70,left,0,13,2.853,Thu May 25 13:27:19 2017
12,197,90,1182,40,left,1,26,15.338,Thu May 25 13:27:34 2017
13,985,50,788,60,left,0,27,26.741,Thu May 25 13:28:02 2017
14,1379,30,788,60,left,0,18,2.833,Thu May 25 13:28:05 2017
15,788,60,985,50,right,0,27,7.352,Thu May 25 13:28:13 2017
16,197,90,1773,10,right,0,8,15.006,Thu May 25 13:28:28 2017
17,1576,20,197,90,left,0,15,1.35,Thu May 25 13:28:30 2017
18,1379,30,591,70,left,0,19,1.352,Thu May 25 13:28:32 2017
19,985,50,394,80,left,0,29,1.692,Thu May 25 13:28:34 2017
20,591,70,1773,10,right,0,6,1.376,Thu May 25 13:28:35 2017
21,394,80,1182,40,right,0,25,1.465,Thu May 25 13:28:37 2017
22,1379,30,197,90,left,0,21,1.207,Thu May 25 13:28:39 2017
23,985,50,1576,20,right,0,11,1.193,Thu May 25 13:28:40 2017
24,394,80,197,90,left,0,36,1.515,Thu May 25 13:28:42 2017
25,1182,40,788,60,left,0,23,1.424,Thu May 25 13:28:44 2017
26,985,50,394,80,left,0,29,1.593,Thu May 25 13:28:46 2017
27,1773,10,788,60,left,0,5,0.802,Thu May 25 13:28:47 2017
28,1576,20,985,50,left,0,11,1.003,Thu May 25 13:28:49 2017
29,985,50,591,70,left,0,28,1.184,Thu May 25 13:28:50 2017
30,1773,10,591,70,left,0,6,0.955,Thu May 25 13:28:52 2017
31,591,70,197,90,left,0,35,1.507,Thu May 25 13:28:53 2017
32,1576,20,394,80,left,0,14,2.37,Thu May 25 13:28:56 2017
33,591,70,1182,40,right,0,24,3.108,Thu May 25 13:28:59 2017
34,1773,10,1379,30,left,0,2,1.109,Thu May 25 13:29:01 2017
35,197,90,1773,10,right,0,8,0.973,Thu May 25 13:29:02 2017
