trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,1182,40,1576,20,right,0,10,5.963,Wed May 24 15:19:40 2017
2,1182,40,1379,30,left,1,16,5.232,Wed May 24 15:19:46 2017
3,1379,30,985,50,left,0,17,9.933,Wed May 24 15:19:57 2017
4,591,70,1773,10,right,0,6,6.66,Wed May 24 15:20:04 2017
5,788,60,394,80,left,0,32,4.162,Wed May 24 15:20:09 2017
6,394,80,197,90,right,1,36,3.636,Wed May 24 15:20:13 2017
7,1773,10,394,80,left,0,7,2.933,Wed May 24 15:20:17 2017
8,788,60,1182,40,right,0,23,2.284,Wed May 24 15:20:19 2017
9,197,90,591,70,right,0,35,1.468,Wed May 24 15:20:21 2017
10,788,60,1773,10,right,0,5,1.335,Wed May 24 15:20:23 2017
11,1379,30,197,90,left,0,21,2.775,Wed May 24 15:20:26 2017
12,197,90,985,50,right,0,30,1.596,Wed May 24 15:20:28 2017
13,1576,20,591,70,left,0,13,1.514,Wed May 24 15:20:30 2017
14,1576,20,1379,30,right,1,9,3.678,Wed May 24 15:20:34 2017
15,1773,10,1379,30,left,0,2,2.313,Wed May 24 15:20:37 2017
16,1576,20,788,60,left,0,12,1.46,Wed May 24 15:20:39 2017
17,394,80,1182,40,right,0,25,1.779,Wed May 24 15:20:41 2017
18,1773,10,1379,30,left,0,2,6.897,Wed May 24 15:20:48 2017
19,591,70,788,60,left,1,31,2.738,Wed May 24 15:20:51 2017
20,1182,40,1576,20,right,0,10,6.348,Wed May 24 15:20:58 2017
21,1182,40,1773,10,right,0,3,1.316,Wed May 24 15:21:00 2017
22,1576,20,1182,40,left,0,10,1.374,Wed May 24 15:21:02 2017
23,1576,20,1773,10,left,1,1,2.105,Wed May 24 15:21:04 2017
24,1379,30,591,70,left,0,19,6.401,Wed May 24 15:21:11 2017
25,985,50,1773,10,right,0,4,2.186,Wed May 24 15:21:14 2017
26,1773,10,1379,30,left,0,2,1.328,Wed May 24 15:21:15 2017
27,985,50,1379,30,right,0,17,1.323,Wed May 24 15:21:17 2017
28,197,90,985,50,left,1,30,8.251,Wed May 24 15:21:26 2017
29,1379,30,1576,20,left,1,9,10.484,Wed May 24 15:21:37 2017
30,1379,30,1182,40,right,1,16,8.052,Wed May 24 15:21:45 2017
31,985,50,788,60,right,1,27,12.072,Wed May 24 15:21:58 2017
32,591,70,1182,40,left,1,24,8.548,Wed May 24 15:22:07 2017
33,1576,20,394,80,right,1,14,8.165,Wed May 24 15:22:15 2017
34,1182,40,985,50,right,1,22,11.138,Wed May 24 15:22:27 2017
35,985,50,591,70,right,1,28,5.953,Wed May 24 15:22:33 2017
36,1773,10,1182,40,right,1,3,8.961,Wed May 24 15:22:43 2017
37,197,90,394,80,left,1,36,7.418,Wed May 24 15:22:51 2017
38,985,50,394,80,right,1,29,9.903,Wed May 24 15:23:01 2017
39,197,90,591,70,left,1,35,12.416,Wed May 24 15:23:14 2017
40,197,90,985,50,left,1,30,7.915,Wed May 24 15:23:22 2017
41,394,80,197,90,right,1,36,15.221,Wed May 24 15:23:38 2017
42,788,60,1773,10,right,0,5,10.498,Wed May 24 15:23:49 2017
43,197,90,1182,40,right,0,26,7.555,Wed May 24 15:23:57 2017
44,788,60,394,80,left,0,32,6.096,Wed May 24 15:24:04 2017
45,1773,10,1576,20,left,0,1,14.787,Wed May 24 15:24:19 2017
46,1773,10,1379,30,left,0,2,11.364,Wed May 24 15:24:31 2017
47,1182,40,1576,20,right,0,10,2.881,Wed May 24 15:24:34 2017
48,1773,10,591,70,right,1,6,8.93,Wed May 24 15:24:45 2017
49,591,70,394,80,right,1,34,5.97,Wed May 24 15:24:51 2017
50,985,50,197,90,right,1,30,7.693,Wed May 24 15:24:59 2017
51,197,90,394,80,left,1,36,9.43,Wed May 24 15:25:09 2017
52,1773,10,394,80,right,1,7,13.061,Wed May 24 15:25:23 2017
53,1182,40,1379,30,left,1,16,11.805,Wed May 24 15:25:35 2017
54,197,90,985,50,left,1,30,3.625,Wed May 24 15:25:39 2017
55,1379,30,1182,40,right,1,16,7.239,Wed May 24 15:25:47 2017
56,788,60,197,90,right,1,33,7.258,Wed May 24 15:25:54 2017
57,1182,40,394,80,right,1,25,8.998,Wed May 24 15:26:04 2017
58,591,70,1576,20,right,0,13,24.881,Wed May 24 15:26:29 2017
59,1182,40,1576,20,left,1,10,8.612,Wed May 24 15:26:38 2017
60,197,90,788,60,left,1,33,3.969,Wed May 24 15:26:43 2017
61,1379,30,985,50,left,0,17,8.348,Wed May 24 15:26:51 2017
62,394,80,1182,40,left,1,25,12.992,Wed May 24 15:27:05 2017
63,394,80,1379,30,left,1,20,11.615,Wed May 24 15:27:17 2017
