trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,1379,30,1182,40,left,0,16,6.606,Thu May 25 11:58:19 2017
2,394,80,1379,30,left,1,20,6.619,Thu May 25 11:58:27 2017
3,1576,20,1182,40,left,0,10,5.195,Thu May 25 11:58:32 2017
4,1182,40,1773,10,right,0,3,2.81,Thu May 25 11:58:35 2017
5,591,70,394,80,right,1,34,6.286,Thu May 25 11:58:42 2017
6,788,60,591,70,left,0,31,4.501,Thu May 25 11:58:47 2017
7,985,50,788,60,left,0,27,9.116,Thu May 25 11:58:56 2017
8,394,80,985,50,left,1,29,2.441,Thu May 25 11:58:59 2017
9,985,50,788,60,left,0,27,4.288,Thu May 25 11:59:03 2017
10,591,70,197,90,right,1,35,2.918,Thu May 25 11:59:07 2017
11,1182,40,985,50,left,0,22,4.592,Thu May 25 11:59:12 2017
12,1773,10,394,80,right,1,7,3.402,Thu May 25 11:59:15 2017
13,1182,40,788,60,left,0,23,5.599,Thu May 25 11:59:21 2017
14,197,90,788,60,left,1,33,2.499,Thu May 25 11:59:24 2017
15,197,90,1182,40,left,1,26,3.07,Thu May 25 11:59:27 2017
16,1576,20,1773,10,right,0,1,5.655,Thu May 25 11:59:33 2017
17,1379,30,1576,20,right,0,9,6.852,Thu May 25 11:59:41 2017
18,788,60,197,90,right,1,33,2.001,Thu May 25 11:59:43 2017
19,788,60,1576,20,right,0,12,9.293,Thu May 25 11:59:52 2017
20,788,60,394,80,right,1,32,5.139,Thu May 25 11:59:58 2017
21,1576,20,1379,30,left,0,9,2.518,Thu May 25 12:00:01 2017
22,788,60,1182,40,right,0,23,7.75,Thu May 25 12:00:09 2017
23,591,70,985,50,left,1,28,2.7,Thu May 25 12:00:12 2017
24,1576,20,1379,30,left,0,9,3.006,Thu May 25 12:00:15 2017
25,985,50,1379,30,right,0,17,3.597,Thu May 25 12:00:19 2017
26,591,70,1379,30,left,1,19,3.163,Thu May 25 12:00:22 2017
27,1576,20,197,90,right,1,15,1.357,Thu May 25 12:00:24 2017
28,591,70,1379,30,left,1,19,2.947,Thu May 25 12:00:27 2017
29,394,80,591,70,right,0,34,6.783,Thu May 25 12:00:34 2017
30,591,70,788,60,left,1,31,3.961,Thu May 25 12:00:39 2017
31,1379,30,985,50,left,0,17,3.266,Thu May 25 12:00:42 2017
32,985,50,788,60,left,0,27,3.314,Thu May 25 12:00:46 2017
33,197,90,788,60,left,1,33,2.202,Thu May 25 12:00:48 2017
34,197,90,1773,10,left,1,8,2.838,Thu May 25 12:00:52 2017
35,1576,20,1379,30,left,0,9,7.64,Thu May 25 12:01:00 2017
36,1379,30,394,80,right,1,20,6.148,Thu May 25 12:01:06 2017
37,1576,20,394,80,right,1,14,1.85,Thu May 25 12:01:08 2017
38,788,60,1576,20,left,1,12,6.761,Thu May 25 12:01:15 2017
39,1773,10,1576,20,left,0,1,3.105,Thu May 25 12:01:19 2017
40,197,90,1379,30,left,1,21,2.104,Thu May 25 12:01:21 2017
41,1576,20,394,80,right,1,14,10.342,Thu May 25 12:01:32 2017
42,788,60,1576,20,left,1,12,3.836,Thu May 25 12:01:36 2017
43,985,50,1182,40,right,0,22,6.42,Thu May 25 12:01:43 2017
44,1379,30,788,60,right,1,18,4.43,Thu May 25 12:01:48 2017
45,1182,40,1773,10,right,0,3,2.087,Thu May 25 12:01:51 2017
46,1379,30,1182,40,left,0,16,8.051,Thu May 25 12:01:59 2017
47,197,90,394,80,left,1,36,2.728,Thu May 25 12:02:02 2017
48,1773,10,1182,40,left,0,3,2.945,Thu May 25 12:02:05 2017
49,1182,40,1379,30,right,0,16,10.63,Thu May 25 12:02:16 2017
50,1773,10,591,70,right,1,6,5.645,Thu May 25 12:02:22 2017
51,788,60,197,90,right,1,33,1.233,Thu May 25 12:02:23 2017
52,1182,40,591,70,right,1,24,19.104,Thu May 25 12:02:43 2017
53,985,50,1773,10,left,1,4,3.726,Thu May 25 12:02:47 2017
54,591,70,1773,10,left,1,6,1.945,Thu May 25 12:02:49 2017
55,788,60,394,80,right,1,32,3.412,Thu May 25 12:02:53 2017
56,1379,30,985,50,left,0,17,8.197,Thu May 25 12:03:01 2017
57,591,70,1182,40,left,1,24,5.617,Thu May 25 12:03:07 2017
58,788,60,1182,40,right,0,23,12.089,Thu May 25 12:03:20 2017
59,1379,30,394,80,right,1,20,3.46,Thu May 25 12:03:24 2017
60,394,80,197,90,right,1,36,3.966,Thu May 25 12:03:28 2017
61,1773,10,197,90,right,1,8,1.447,Thu May 25 12:03:30 2017
62,1379,30,985,50,left,0,17,8.313,Thu May 25 12:03:38 2017
63,1182,40,1576,20,right,0,10,2.511,Thu May 25 12:03:41 2017
64,394,80,985,50,left,1,29,2.51,Thu May 25 12:03:44 2017
65,591,70,1576,20,left,1,13,2.175,Thu May 25 12:03:47 2017
66,1182,40,1379,30,right,0,16,4.876,Thu May 25 12:03:52 2017
67,1379,30,1773,10,right,0,2,1.952,Thu May 25 12:03:54 2017
68,394,80,985,50,left,1,29,3.134,Thu May 25 12:03:58 2017
69,1576,20,591,70,right,1,13,7.445,Thu May 25 12:04:05 2017
70,1576,20,985,50,left,0,11,10.869,Thu May 25 12:04:17 2017
71,197,90,591,70,left,1,35,1.746,Thu May 25 12:04:19 2017
72,788,60,1576,20,left,1,12,3.796,Thu May 25 12:04:23 2017
73,1379,30,788,60,right,1,18,2.313,Thu May 25 12:04:25 2017
74,1773,10,1379,30,left,0,2,2.2,Thu May 25 12:04:28 2017
75,1773,10,1576,20,left,0,1,2.533,Thu May 25 12:04:31 2017
76,197,90,1379,30,left,1,21,1.992,Thu May 25 12:04:33 2017
77,1773,10,591,70,right,1,6,3.873,Thu May 25 12:04:37 2017
78,1576,20,197,90,right,1,15,1.492,Thu May 25 12:04:39 2017
79,1182,40,1379,30,right,0,16,4.68,Thu May 25 12:04:44 2017
80,1576,20,1182,40,left,0,10,3.681,Thu May 25 12:04:48 2017
81,1576,20,1379,30,left,0,9,5.054,Thu May 25 12:04:54 2017
82,1773,10,788,60,right,1,5,2.892,Thu May 25 12:04:57 2017
83,1182,40,1773,10,right,0,3,1.819,Thu May 25 12:04:59 2017
84,1576,20,197,90,right,1,15,1.197,Thu May 25 12:05:00 2017
85,985,50,1182,40,right,0,22,11.777,Thu May 25 12:05:12 2017
86,985,50,1576,20,right,0,11,2.976,Thu May 25 12:05:16 2017
87,1773,10,591,70,right,1,6,3.055,Thu May 25 12:05:19 2017
88,985,50,1576,20,right,0,11,4.652,Thu May 25 12:05:24 2017
89,1576,20,591,70,right,1,13,2.666,Thu May 25 12:05:27 2017
90,1182,40,394,80,right,1,25,1.809,Thu May 25 12:05:29 2017
91,1182,40,197,90,right,1,26,1.275,Thu May 25 12:05:31 2017
92,985,50,1182,40,right,0,22,5.573,Thu May 25 12:05:37 2017
93,1576,20,1182,40,left,0,10,2.047,Thu May 25 12:05:39 2017
94,197,90,591,70,left,1,35,1.842,Thu May 25 12:05:41 2017
95,1182,40,197,90,right,1,26,1.26,Thu May 25 12:05:43 2017
96,1182,40,1576,20,right,0,10,2.58,Thu May 25 12:05:46 2017
97,394,80,197,90,right,1,36,1.096,Thu May 25 12:05:47 2017
98,1773,10,1379,30,left,0,2,9.699,Thu May 25 12:05:57 2017
99,985,50,788,60,left,0,27,7.645,Thu May 25 12:06:05 2017
100,1379,30,1576,20,right,0,9,3.627,Thu May 25 12:06:09 2017
101,1182,40,591,70,right,1,24,5.295,Thu May 25 12:06:15 2017
102,985,50,197,90,right,1,30,1.151,Thu May 25 12:06:16 2017
103,788,60,1576,20,left,1,12,12.979,Thu May 25 12:06:29 2017
104,788,60,394,80,right,1,32,7.43,Thu May 25 12:06:37 2017
105,788,60,1379,30,left,1,18,3.163,Thu May 25 12:06:41 2017
106,1773,10,1182,40,left,0,3,2.741,Thu May 25 12:06:44 2017
107,985,50,394,80,right,1,29,4.029,Thu May 25 12:06:48 2017
108,591,70,788,60,right,0,31,13.176,Thu May 25 12:07:01 2017
109,197,90,1379,30,left,1,21,3.575,Thu May 25 12:07:05 2017
110,197,90,1379,30,left,1,21,1.505,Thu May 25 12:07:07 2017
111,394,80,591,70,right,0,34,2.563,Thu May 25 12:07:10 2017
112,788,60,591,70,left,0,31,1.633,Thu May 25 12:07:12 2017
113,788,60,197,90,right,1,33,1.688,Thu May 25 12:07:14 2017
114,1379,30,985,50,left,0,17,2.88,Thu May 25 12:07:17 2017
115,197,90,394,80,left,1,36,1.65,Thu May 25 12:07:19 2017
116,985,50,1773,10,right,0,4,9.299,Thu May 25 12:07:29 2017
117,1773,10,1182,40,left,0,3,5.466,Thu May 25 12:07:34 2017
118,197,90,1773,10,left,1,8,1.936,Thu May 25 12:07:37 2017
119,197,90,985,50,left,1,30,1.528,Thu May 25 12:07:39 2017
120,1576,20,985,50,left,0,11,3.264,Thu May 25 12:07:42 2017
121,591,70,1773,10,left,1,6,8.418,Thu May 25 12:07:51 2017
122,394,80,1182,40,left,1,25,1.74,Thu May 25 12:07:53 2017
123,1182,40,1773,10,right,0,3,1.894,Thu May 25 12:07:55 2017
124,1576,20,985,50,left,0,11,3.603,Thu May 25 12:07:59 2017
125,197,90,1182,40,left,1,26,1.499,Thu May 25 12:08:01 2017
126,985,50,394,80,right,1,29,2.896,Thu May 25 12:08:04 2017
127,1576,20,1379,30,left,0,9,6.155,Thu May 25 12:08:10 2017
128,394,80,1576,20,left,1,14,1.84,Thu May 25 12:08:13 2017
129,985,50,591,70,right,1,28,8.877,Thu May 25 12:08:22 2017
130,394,80,1379,30,left,1,20,1.778,Thu May 25 12:08:24 2017
131,394,80,1773,10,left,1,7,1.074,Thu May 25 12:08:25 2017
132,1773,10,788,60,right,1,5,3.966,Thu May 25 12:08:30 2017
133,1773,10,591,70,right,1,6,2.841,Thu May 25 12:08:33 2017
134,1182,40,1379,30,right,0,16,2.604,Thu May 25 12:08:36 2017
135,788,60,1773,10,left,1,5,8.667,Thu May 25 12:08:45 2017
136,985,50,394,80,left,0,29,7.672,Thu May 25 12:08:53 2017
137,197,90,1576,20,left,1,15,2.476,Thu May 25 12:08:56 2017
138,788,60,1182,40,right,0,23,5.706,Thu May 25 12:09:02 2017
