trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,197,90,1379,30,right,0,21,6.205,Wed May 24 12:21:56 2017
2,1379,30,985,50,left,0,17,3.635,Wed May 24 12:22:01 2017
3,394,80,197,90,right,1,36,3.586,Wed May 24 12:22:05 2017
4,1182,40,591,70,left,0,24,3.432,Wed May 24 12:22:09 2017
5,1576,20,1773,10,right,0,1,1.603,Wed May 24 12:22:11 2017
6,1379,30,1182,40,left,0,16,1.374,Wed May 24 12:22:13 2017
7,1576,20,985,50,left,0,11,2.442,Wed May 24 12:22:15 2017
8,591,70,1576,20,right,0,13,1.379,Wed May 24 12:22:17 2017
9,1379,30,985,50,left,0,17,1.328,Wed May 24 12:22:19 2017
10,591,70,1773,10,right,0,6,1.522,Wed May 24 12:22:21 2017
11,394,80,591,70,left,1,34,6.835,Wed May 24 12:22:28 2017
12,788,60,1379,30,right,0,18,1.766,Wed May 24 12:22:30 2017
13,985,50,394,80,left,0,29,0.996,Wed May 24 12:22:31 2017
14,197,90,788,60,left,1,33,5.742,Wed May 24 12:22:37 2017
15,788,60,197,90,right,1,33,9.472,Wed May 24 12:22:48 2017
16,1182,40,1576,20,right,0,10,2.087,Wed May 24 12:22:50 2017
17,985,50,788,60,right,1,27,6.688,Wed May 24 12:22:57 2017
18,788,60,394,80,right,1,32,5.748,Wed May 24 12:23:03 2017
19,788,60,1182,40,right,0,23,2.946,Wed May 24 12:23:07 2017
20,197,90,1773,10,right,0,8,1.259,Wed May 24 12:23:08 2017
21,1379,30,1773,10,right,0,2,1.093,Wed May 24 12:23:10 2017
22,1773,10,394,80,left,0,7,0.932,Wed May 24 12:23:11 2017
23,197,90,1182,40,right,0,26,1.731,Wed May 24 12:23:13 2017
24,1773,10,1576,20,left,0,1,1.315,Wed May 24 12:23:15 2017
25,394,80,1773,10,right,0,7,1.173,Wed May 24 12:23:16 2017
26,1773,10,1379,30,left,0,2,0.911,Wed May 24 12:23:17 2017
27,1379,30,591,70,left,0,19,1.454,Wed May 24 12:23:19 2017
28,985,50,1182,40,right,0,22,4.737,Wed May 24 12:23:24 2017
29,1773,10,197,90,left,0,8,0.908,Wed May 24 12:23:25 2017
30,1576,20,1379,30,left,0,9,5.051,Wed May 24 12:23:31 2017
31,1773,10,591,70,left,0,6,1.967,Wed May 24 12:23:33 2017
32,394,80,788,60,left,1,32,4.112,Wed May 24 12:23:38 2017
33,591,70,1576,20,right,0,13,2.133,Wed May 24 12:23:40 2017
34,1773,10,788,60,left,0,5,1.006,Wed May 24 12:23:41 2017
35,197,90,985,50,right,0,30,1.942,Wed May 24 12:23:45 2017
36,985,50,788,60,left,0,27,8.223,Wed May 24 12:23:53 2017
37,197,90,394,80,left,1,36,12.868,Wed May 24 12:24:07 2017
38,788,60,394,80,left,0,32,5.115,Wed May 24 12:24:12 2017
39,1773,10,788,60,left,0,5,1.148,Wed May 24 12:24:14 2017
40,197,90,591,70,left,1,35,2.259,Wed May 24 12:24:16 2017
41,197,90,1182,40,right,0,26,1.484,Wed May 24 12:24:18 2017
42,1576,20,1773,10,right,0,1,0.9,Wed May 24 12:24:19 2017
43,197,90,985,50,right,0,30,1.445,Wed May 24 12:24:21 2017
44,1379,30,985,50,left,0,17,1.803,Wed May 24 12:24:23 2017
45,1576,20,1379,30,left,0,9,1.338,Wed May 24 12:24:25 2017
46,1182,40,394,80,left,0,25,1.065,Wed May 24 12:24:26 2017
47,1182,40,197,90,left,0,26,0.803,Wed May 24 12:24:27 2017
48,394,80,788,60,left,1,32,2.11,Wed May 24 12:24:30 2017
49,1182,40,591,70,left,0,24,1.183,Wed May 24 12:24:31 2017
50,985,50,1379,30,right,0,17,1.137,Wed May 24 12:24:33 2017
51,197,90,591,70,left,1,35,2.598,Wed May 24 12:24:36 2017
52,1379,30,197,90,left,0,21,1.29,Wed May 24 12:24:37 2017
53,985,50,1182,40,right,0,22,1.04,Wed May 24 12:24:39 2017
54,591,70,985,50,right,0,28,1.396,Wed May 24 12:24:41 2017
55,1182,40,591,70,left,0,24,1.096,Wed May 24 12:24:42 2017
56,1773,10,985,50,left,0,4,1.299,Wed May 24 12:24:44 2017
57,1182,40,985,50,left,0,22,0.837,Wed May 24 12:24:45 2017
58,1576,20,591,70,left,0,13,0.83,Wed May 24 12:24:46 2017
59,394,80,591,70,left,1,34,2.243,Wed May 24 12:24:49 2017
60,1576,20,788,60,left,0,12,1.488,Wed May 24 12:24:50 2017
61,591,70,1773,10,right,0,6,1.341,Wed May 24 12:24:52 2017
62,1773,10,985,50,left,0,4,1.043,Wed May 24 12:24:53 2017
63,394,80,1773,10,right,0,7,0.893,Wed May 24 12:24:54 2017
64,985,50,591,70,left,0,28,1.088,Wed May 24 12:24:56 2017
65,1182,40,1379,30,right,0,16,0.904,Wed May 24 12:24:57 2017
66,394,80,788,60,left,1,32,1.699,Wed May 24 12:24:59 2017
67,197,90,1576,20,right,0,15,1.335,Wed May 24 12:25:01 2017
68,788,60,1576,20,right,0,12,0.868,Wed May 24 12:25:02 2017
69,985,50,197,90,right,1,30,3.066,Wed May 24 12:25:05 2017
70,591,70,1773,10,right,0,6,1.041,Wed May 24 12:25:07 2017
71,591,70,1379,30,right,0,19,1.15,Wed May 24 12:25:08 2017
72,394,80,1379,30,right,0,20,0.884,Wed May 24 12:25:09 2017
73,394,80,788,60,left,1,32,1.794,Wed May 24 12:25:11 2017
74,197,90,394,80,left,1,36,1.914,Wed May 24 12:25:14 2017
75,394,80,985,50,left,1,29,2.308,Wed May 24 12:25:16 2017
76,591,70,1379,30,right,0,19,1.579,Wed May 24 12:25:18 2017
77,591,70,1576,20,right,0,13,0.844,Wed May 24 12:25:19 2017
78,1773,10,197,90,left,0,8,0.841,Wed May 24 12:25:20 2017
79,1182,40,1773,10,right,0,3,0.777,Wed May 24 12:25:21 2017
80,985,50,591,70,right,1,28,2.737,Wed May 24 12:25:24 2017
81,1182,40,1773,10,right,0,3,1.007,Wed May 24 12:25:26 2017
82,1773,10,394,80,left,0,7,0.845,Wed May 24 12:25:27 2017
83,1773,10,1379,30,left,0,2,1.079,Wed May 24 12:25:28 2017
84,1182,40,1576,20,right,0,10,1.112,Wed May 24 12:25:30 2017
85,1773,10,394,80,left,0,7,0.923,Wed May 24 12:25:31 2017
86,1182,40,1576,20,right,0,10,1.121,Wed May 24 12:25:32 2017
87,1576,20,1379,30,left,0,9,0.876,Wed May 24 12:25:34 2017
88,788,60,591,70,right,1,31,3.334,Wed May 24 12:25:37 2017
89,1182,40,1773,10,right,0,3,0.874,Wed May 24 12:25:38 2017
90,788,60,197,90,right,1,33,2.412,Wed May 24 12:25:41 2017
91,1182,40,197,90,left,0,26,1.329,Wed May 24 12:25:43 2017
92,1773,10,1379,30,left,0,2,1.309,Wed May 24 12:25:44 2017
93,197,90,788,60,left,1,33,1.881,Wed May 24 12:25:47 2017
94,1773,10,394,80,left,0,7,0.975,Wed May 24 12:25:48 2017
95,788,60,1182,40,right,0,23,1.183,Wed May 24 12:25:49 2017
96,1379,30,1182,40,left,0,16,1.316,Wed May 24 12:25:51 2017
97,197,90,591,70,left,1,35,1.787,Wed May 24 12:25:53 2017
98,197,90,394,80,left,1,36,2.773,Wed May 24 12:25:56 2017
99,394,80,1576,20,right,0,14,1.262,Wed May 24 12:25:58 2017
100,1379,30,788,60,left,0,18,0.85,Wed May 24 12:25:59 2017
101,197,90,1773,10,right,0,8,0.697,Wed May 24 12:26:00 2017
102,788,60,394,80,right,1,32,1.492,Wed May 24 12:26:02 2017
103,985,50,1773,10,right,0,4,1.065,Wed May 24 12:26:03 2017
104,1379,30,788,60,left,0,18,0.705,Wed May 24 12:26:04 2017
105,985,50,1773,10,right,0,4,0.623,Wed May 24 12:26:05 2017
106,1379,30,788,60,left,0,18,0.856,Wed May 24 12:26:07 2017
107,1379,30,1773,10,right,0,2,0.725,Wed May 24 12:26:08 2017
108,985,50,1773,10,right,0,4,0.685,Wed May 24 12:26:09 2017
109,197,90,1182,40,right,0,26,1.111,Wed May 24 12:26:10 2017
110,985,50,1182,40,right,0,22,0.706,Wed May 24 12:26:11 2017
111,985,50,591,70,left,0,28,4.685,Wed May 24 12:26:16 2017
112,1182,40,788,60,left,0,23,1.044,Wed May 24 12:26:17 2017
113,197,90,1773,10,right,0,8,0.779,Wed May 24 12:26:18 2017
114,788,60,1379,30,right,0,18,1.158,Wed May 24 12:26:20 2017
115,591,70,1773,10,right,0,6,1.57,Wed May 24 12:26:22 2017
116,1576,20,394,80,left,0,14,3.466,Wed May 24 12:26:26 2017
117,985,50,1576,20,right,0,11,1.342,Wed May 24 12:26:27 2017
118,394,80,788,60,right,0,32,1.463,Wed May 24 12:26:29 2017
119,985,50,1379,30,right,0,17,0.89,Wed May 24 12:26:30 2017
120,197,90,1379,30,right,0,21,0.819,Wed May 24 12:26:31 2017
121,1379,30,197,90,left,0,21,0.759,Wed May 24 12:26:33 2017
122,197,90,985,50,left,1,30,3.536,Wed May 24 12:26:36 2017
123,1773,10,985,50,left,0,4,2.052,Wed May 24 12:26:39 2017
124,1182,40,985,50,left,0,22,1.159,Wed May 24 12:26:40 2017
125,788,60,1182,40,right,0,23,1.27,Wed May 24 12:26:42 2017
126,1576,20,985,50,left,0,11,0.843,Wed May 24 12:26:43 2017
127,394,80,591,70,left,1,34,2.147,Wed May 24 12:26:45 2017
128,1576,20,1773,10,right,0,1,0.923,Wed May 24 12:26:47 2017
129,1773,10,1182,40,left,0,3,1.099,Wed May 24 12:26:48 2017
130,985,50,788,60,right,1,27,2.413,Wed May 24 12:26:51 2017
131,1182,40,1576,20,right,0,10,1.169,Wed May 24 12:26:53 2017
132,394,80,985,50,right,0,29,1.944,Wed May 24 12:26:55 2017
133,1379,30,394,80,left,0,20,1.603,Wed May 24 12:26:57 2017
134,1182,40,394,80,left,0,25,0.915,Wed May 24 12:26:58 2017
135,1182,40,788,60,left,0,23,0.917,Wed May 24 12:26:59 2017
136,1182,40,1576,20,right,0,10,1.365,Wed May 24 12:27:01 2017
137,985,50,788,60,right,1,27,2.192,Wed May 24 12:27:04 2017
138,1773,10,1182,40,left,0,3,1.427,Wed May 24 12:27:06 2017
139,591,70,1182,40,right,0,24,2.843,Wed May 24 12:27:09 2017
140,591,70,197,90,left,0,35,0.997,Wed May 24 12:27:10 2017
141,1182,40,1576,20,right,0,10,0.935,Wed May 24 12:27:12 2017
142,394,80,591,70,left,1,34,2.037,Wed May 24 12:27:14 2017
143,1773,10,788,60,left,0,5,1.324,Wed May 24 12:27:16 2017
144,197,90,1576,20,right,0,15,1.178,Wed May 24 12:27:17 2017
145,1379,30,1182,40,left,0,16,2.039,Wed May 24 12:27:20 2017
146,394,80,1182,40,right,0,25,1.842,Wed May 24 12:27:22 2017
147,197,90,1773,10,right,0,8,1.116,Wed May 24 12:27:23 2017
148,985,50,788,60,right,1,27,4.854,Wed May 24 12:27:28 2017
149,985,50,394,80,right,1,29,3.734,Wed May 24 12:27:33 2017
150,394,80,1379,30,right,0,20,1.357,Wed May 24 12:27:34 2017
151,394,80,1773,10,right,0,7,0.988,Wed May 24 12:27:36 2017
152,197,90,985,50,right,0,30,1.31,Wed May 24 12:27:37 2017
153,985,50,591,70,right,1,28,2.685,Wed May 24 12:27:40 2017
154,1182,40,591,70,left,0,24,2.63,Wed May 24 12:27:44 2017
155,1379,30,394,80,left,0,20,1.294,Wed May 24 12:27:45 2017
156,788,60,591,70,right,1,31,4.471,Wed May 24 12:27:50 2017
157,591,70,197,90,left,0,35,1.146,Wed May 24 12:27:52 2017
158,1773,10,394,80,left,0,7,1.403,Wed May 24 12:27:54 2017
159,1576,20,394,80,left,0,14,1.03,Wed May 24 12:27:55 2017
160,197,90,591,70,left,1,35,1.92,Wed May 24 12:27:57 2017
161,591,70,1379,30,right,0,19,1.417,Wed May 24 12:27:59 2017
162,1773,10,788,60,left,0,5,0.83,Wed May 24 12:28:00 2017
163,197,90,788,60,left,1,33,1.716,Wed May 24 12:28:02 2017
164,1379,30,1182,40,left,0,16,3.013,Wed May 24 12:28:06 2017
165,1379,30,591,70,left,0,19,1.173,Wed May 24 12:28:07 2017
166,1379,30,1773,10,right,0,2,0.813,Wed May 24 12:28:08 2017
167,1773,10,1576,20,left,0,1,1.487,Wed May 24 12:28:10 2017
168,1576,20,1182,40,left,0,10,0.846,Wed May 24 12:28:11 2017
169,1576,20,197,90,left,0,15,0.84,Wed May 24 12:28:13 2017
170,591,70,788,60,left,1,31,1.806,Wed May 24 12:28:15 2017
171,197,90,394,80,left,1,36,1.613,Wed May 24 12:28:17 2017
172,591,70,1379,30,right,0,19,1.282,Wed May 24 12:28:18 2017
173,985,50,1182,40,right,0,22,0.967,Wed May 24 12:28:20 2017
174,1576,20,394,80,left,0,14,0.77,Wed May 24 12:28:21 2017
175,394,80,985,50,left,1,29,5.963,Wed May 24 12:28:27 2017
176,197,90,1182,40,right,0,26,1.501,Wed May 24 12:28:29 2017
177,591,70,1576,20,right,0,13,1.036,Wed May 24 12:28:30 2017
178,1379,30,591,70,left,0,19,1.34,Wed May 24 12:28:32 2017
179,985,50,394,80,left,0,29,1.037,Wed May 24 12:28:33 2017
180,985,50,1182,40,right,0,22,0.867,Wed May 24 12:28:35 2017
181,394,80,1773,10,right,0,7,0.985,Wed May 24 12:28:36 2017
182,985,50,197,90,left,0,30,0.806,Wed May 24 12:28:37 2017
183,1379,30,985,50,left,0,17,2.157,Wed May 24 12:28:40 2017
184,788,60,1576,20,right,0,12,1.223,Wed May 24 12:28:41 2017
185,591,70,1773,10,right,0,6,1.036,Wed May 24 12:28:42 2017
186,394,80,1576,20,right,0,14,1.857,Wed May 24 12:28:45 2017
187,394,80,591,70,left,1,34,2.151,Wed May 24 12:28:47 2017
188,197,90,394,80,left,1,36,5.567,Wed May 24 12:28:53 2017
189,788,60,1182,40,right,0,23,0.881,Wed May 24 12:28:55 2017
190,1773,10,1379,30,left,0,2,1.267,Wed May 24 12:28:56 2017
191,394,80,1182,40,right,0,25,1.146,Wed May 24 12:28:58 2017
