trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,1576,20,394,80,left,0,14,9.473,Wed May 24 12:58:07 2017
2,1576,20,591,70,left,0,13,6.533,Wed May 24 12:58:15 2017
3,788,60,197,90,right,1,33,3.82,Wed May 24 12:58:19 2017
4,1379,30,788,60,left,0,18,6.097,Wed May 24 12:58:26 2017
5,1576,20,1773,10,right,0,1,7.982,Wed May 24 12:58:35 2017
6,985,50,1182,40,right,0,22,10.142,Wed May 24 12:58:46 2017
7,394,80,1379,30,left,1,20,11.995,Wed May 24 12:58:58 2017
8,1773,10,1182,40,left,0,3,5.452,Wed May 24 12:59:05 2017
9,394,80,1773,10,right,0,7,8.364,Wed May 24 12:59:14 2017
10,788,60,1379,30,right,0,18,11.145,Wed May 24 12:59:26 2017
11,788,60,1182,40,right,0,23,7.286,Wed May 24 12:59:34 2017
12,394,80,985,50,left,1,29,3.742,Wed May 24 12:59:38 2017
13,1773,10,1379,30,left,0,2,6.438,Wed May 24 12:59:45 2017
14,591,70,197,90,right,1,35,7.906,Wed May 24 12:59:54 2017
15,985,50,197,90,left,0,30,9.526,Wed May 24 13:00:04 2017
16,1182,40,985,50,left,0,22,6.306,Wed May 24 13:00:11 2017
17,1773,10,1182,40,left,0,3,5.83,Wed May 24 13:00:17 2017
18,1576,20,788,60,left,0,12,6.076,Wed May 24 13:00:24 2017
19,591,70,1182,40,right,0,24,9.488,Wed May 24 13:00:34 2017
20,1576,20,591,70,left,0,13,4.236,Wed May 24 13:00:39 2017
21,788,60,1379,30,right,0,18,7.082,Wed May 24 13:00:47 2017
22,197,90,985,50,left,1,30,6.991,Wed May 24 13:00:54 2017
23,1182,40,985,50,right,1,22,9.653,Wed May 24 13:01:04 2017
24,1379,30,197,90,left,0,21,4.993,Wed May 24 13:01:10 2017
25,1576,20,1773,10,left,1,1,4.697,Wed May 24 13:01:16 2017
26,1379,30,591,70,left,0,19,3.497,Wed May 24 13:01:20 2017
27,1576,20,985,50,left,0,11,3.059,Wed May 24 13:01:23 2017
28,985,50,1773,10,right,0,4,3.916,Wed May 24 13:01:28 2017
29,591,70,985,50,left,1,28,10.472,Wed May 24 13:01:39 2017
30,1576,20,394,80,left,0,14,6.523,Wed May 24 13:01:46 2017
31,985,50,788,60,right,1,27,3.758,Wed May 24 13:01:50 2017
32,1773,10,1182,40,left,0,3,6.283,Wed May 24 13:01:57 2017
33,985,50,1773,10,right,0,4,6.517,Wed May 24 13:02:04 2017
34,1773,10,1379,30,left,0,2,8.344,Wed May 24 13:02:13 2017
35,197,90,1576,20,left,1,15,6.475,Wed May 24 13:02:20 2017
36,591,70,1576,20,right,0,13,8.921,Wed May 24 13:02:30 2017
37,591,70,197,90,right,1,35,15.447,Wed May 24 13:02:47 2017
38,985,50,1576,20,right,0,11,6.696,Wed May 24 13:02:54 2017
39,394,80,197,90,left,0,36,13.026,Wed May 24 13:03:07 2017
40,985,50,1773,10,right,0,4,3.895,Wed May 24 13:03:12 2017
41,1182,40,591,70,left,0,24,4.494,Wed May 24 13:03:17 2017
42,1182,40,197,90,left,0,26,5.62,Wed May 24 13:03:23 2017
43,985,50,788,60,left,0,27,26.687,Wed May 24 13:03:51 2017
44,1773,10,197,90,left,0,8,4.038,Wed May 24 13:03:55 2017
45,197,90,1773,10,left,1,8,15.328,Wed May 24 13:04:11 2017
