trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,394,80,1576,20,left,1,14,18.047,Tue May 23 12:04:39 2017
2,394,80,985,50,right,0,29,12.668,Tue May 23 12:04:53 2017
3,1379,30,197,90,left,0,21,8.563,Tue May 23 12:05:03 2017
4,1379,30,197,90,left,0,21,5.305,Tue May 23 12:05:10 2017
5,1773,10,1379,30,left,0,2,5.073,Tue May 23 12:05:16 2017
6,1773,10,197,90,left,0,8,6.727,Tue May 23 12:05:24 2017
7,788,60,1773,10,right,0,5,13.137,Tue May 23 12:05:39 2017
8,1773,10,985,50,left,0,4,10.036,Tue May 23 12:05:50 2017
9,1576,20,591,70,left,0,13,5.17,Tue May 23 12:05:56 2017
10,1379,30,394,80,left,0,20,11.126,Tue May 23 12:06:08 2017
11,788,60,1576,20,right,0,12,12.222,Tue May 23 12:06:21 2017
12,1576,20,1379,30,left,0,9,24.858,Tue May 23 12:06:47 2017
13,1182,40,1379,30,left,1,16,12.302,Tue May 23 12:07:00 2017
14,788,60,1379,30,right,0,18,4.706,Tue May 23 12:07:05 2017
15,1379,30,985,50,left,0,17,3.988,Tue May 23 12:07:10 2017
16,788,60,1379,30,right,0,18,3.751,Tue May 23 12:07:15 2017
17,591,70,394,80,left,0,34,25.546,Tue May 23 12:07:41 2017
18,788,60,1182,40,right,0,23,17.785,Tue May 23 12:08:00 2017
19,197,90,1576,20,right,0,15,5.563,Tue May 23 12:08:06 2017
20,394,80,1379,30,right,0,20,4.071,Tue May 23 12:08:11 2017
21,1773,10,1576,20,left,0,1,3.413,Tue May 23 12:08:16 2017
22,1773,10,788,60,left,0,5,3.826,Tue May 23 12:08:20 2017
23,197,90,394,80,right,0,36,4.231,Tue May 23 12:08:26 2017
24,1576,20,591,70,left,0,13,2.645,Tue May 23 12:08:33 2017
25,394,80,197,90,left,0,36,3.602,Tue May 23 12:08:37 2017
26,1182,40,394,80,left,0,25,5.159,Tue May 23 12:08:43 2017
27,1379,30,591,70,left,0,19,4.512,Tue May 23 12:08:48 2017
28,394,80,1773,10,right,0,7,2.47,Tue May 23 12:08:52 2017
29,985,50,788,60,right,1,27,10.774,Tue May 23 12:09:04 2017
30,985,50,1576,20,right,0,11,3.77,Tue May 23 12:09:09 2017
31,788,60,197,90,left,0,33,2.677,Tue May 23 12:09:12 2017
32,197,90,1576,20,right,0,15,3.388,Tue May 23 12:09:16 2017
33,197,90,394,80,right,0,36,3.496,Tue May 23 12:09:21 2017
34,1773,10,985,50,left,0,4,2.018,Tue May 23 12:09:23 2017
35,591,70,394,80,left,0,34,5.434,Tue May 23 12:09:29 2017
36,197,90,394,80,right,0,36,2.617,Tue May 23 12:09:33 2017
37,1182,40,197,90,left,0,26,4.529,Tue May 23 12:09:38 2017
38,1182,40,394,80,left,0,25,6.617,Tue May 23 12:09:46 2017
39,985,50,197,90,left,0,30,11.375,Tue May 23 12:09:58 2017
40,1773,10,394,80,left,0,7,3.091,Tue May 23 12:10:02 2017
41,1379,30,1182,40,left,0,16,6.453,Tue May 23 12:10:10 2017
42,591,70,1576,20,right,0,13,9.133,Tue May 23 12:10:20 2017
43,788,60,394,80,left,0,32,19.243,Tue May 23 12:10:40 2017
44,985,50,1576,20,right,0,11,2.743,Tue May 23 12:10:43 2017
45,1773,10,1576,20,left,0,1,2.118,Tue May 23 12:10:46 2017
46,788,60,591,70,left,0,31,17.145,Tue May 23 12:11:04 2017
47,394,80,1182,40,right,0,25,2.827,Tue May 23 12:11:07 2017
48,1379,30,1773,10,right,0,2,2.31,Tue May 23 12:11:11 2017
49,197,90,1182,40,right,0,26,3.085,Tue May 23 12:11:14 2017
50,1379,30,985,50,left,0,17,6.04,Tue May 23 12:11:21 2017
51,1182,40,1379,30,left,1,16,3.621,Tue May 23 12:11:25 2017
52,591,70,197,90,right,1,35,8.53,Tue May 23 12:11:35 2017
53,1576,20,591,70,left,0,13,3.155,Tue May 23 12:11:39 2017
54,1379,30,1773,10,right,0,2,7.906,Tue May 23 12:11:47 2017
55,1773,10,985,50,left,0,4,2.309,Tue May 23 12:11:50 2017
56,197,90,1576,20,right,0,15,5.467,Tue May 23 12:11:56 2017
57,394,80,1773,10,right,0,7,2.768,Tue May 23 12:12:00 2017
58,1576,20,985,50,left,0,11,6.011,Tue May 23 12:12:06 2017
59,394,80,1379,30,right,0,20,4.627,Tue May 23 12:12:12 2017
60,1773,10,1182,40,left,0,3,2.06,Tue May 23 12:12:15 2017
61,1773,10,197,90,left,0,8,4.622,Tue May 23 12:12:20 2017
62,394,80,985,50,right,0,29,3.826,Tue May 23 12:12:25 2017
63,985,50,1379,30,right,0,17,3.708,Tue May 23 12:12:29 2017
64,1379,30,1576,20,right,0,9,3.131,Tue May 23 12:12:32 2017
65,1182,40,985,50,right,1,22,6.155,Tue May 23 12:12:39 2017
66,1182,40,788,60,right,1,23,8.165,Tue May 23 12:12:48 2017
67,394,80,1576,20,right,0,14,2.742,Tue May 23 12:12:51 2017
68,985,50,591,70,left,0,28,4.893,Tue May 23 12:12:56 2017
69,1182,40,1773,10,right,0,3,2.358,Tue May 23 12:12:59 2017
70,1576,20,1773,10,right,0,1,2.981,Tue May 23 12:13:03 2017
71,1576,20,788,60,left,0,12,14.239,Tue May 23 12:13:17 2017
72,985,50,1379,30,right,0,17,1.889,Tue May 23 12:13:20 2017
73,591,70,1773,10,right,0,6,1.946,Tue May 23 12:13:22 2017
74,197,90,1182,40,right,0,26,16.097,Tue May 23 12:13:39 2017
75,985,50,1379,30,right,0,17,3.644,Tue May 23 12:13:43 2017
76,1773,10,1576,20,left,0,1,2.038,Tue May 23 12:13:45 2017
77,1379,30,985,50,left,0,17,3.217,Tue May 23 12:13:49 2017
78,788,60,1576,20,right,0,12,16.096,Tue May 23 12:14:06 2017
79,788,60,1379,30,right,0,18,3.254,Tue May 23 12:14:10 2017
80,985,50,394,80,left,0,29,2.86,Tue May 23 12:14:13 2017
81,1379,30,1773,10,right,0,2,1.632,Tue May 23 12:14:15 2017
82,1182,40,1379,30,right,0,16,3.788,Tue May 23 12:14:19 2017
83,1182,40,788,60,left,0,23,21.753,Tue May 23 12:14:42 2017
84,1576,20,1773,10,right,0,1,1.812,Tue May 23 12:14:44 2017
85,394,80,788,60,right,0,32,2.732,Tue May 23 12:14:47 2017
86,394,80,591,70,right,0,34,6.25,Tue May 23 12:14:54 2017
87,1576,20,985,50,left,0,11,2.158,Tue May 23 12:14:57 2017
