trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,197,90,1773,10,right,0,8,43.18,Thu May 25 12:07:20 2017
2,394,80,1379,30,right,0,20,30.984,Thu May 25 12:07:52 2017
3,591,70,1182,40,left,1,24,18.357,Thu May 25 12:08:11 2017
4,1576,20,1773,10,right,0,1,9.723,Thu May 25 12:08:21 2017
5,1182,40,591,70,right,1,24,69.66,Thu May 25 12:09:31 2017
6,788,60,1773,10,left,1,5,53.194,Thu May 25 12:10:25 2017
7,197,90,788,60,left,1,33,5.907,Thu May 25 12:10:31 2017
8,788,60,197,90,right,1,33,4.864,Thu May 25 12:10:37 2017
9,788,60,1379,30,right,0,18,23.612,Thu May 25 12:11:00 2017
10,1773,10,788,60,left,0,5,5.398,Thu May 25 12:11:06 2017
11,394,80,1576,20,right,0,14,2.561,Thu May 25 12:11:09 2017
12,591,70,1773,10,right,0,6,1.782,Thu May 25 12:11:11 2017
13,985,50,1182,40,left,1,22,9.705,Thu May 25 12:11:22 2017
14,591,70,1773,10,right,0,6,2.403,Thu May 25 12:11:24 2017
15,985,50,1576,20,right,0,11,13.041,Thu May 25 12:11:38 2017
16,394,80,1773,10,right,0,7,2.878,Thu May 25 12:11:41 2017
17,985,50,197,90,right,1,30,7.505,Thu May 25 12:11:49 2017
18,1182,40,985,50,right,1,22,10.922,Thu May 25 12:12:00 2017
19,394,80,591,70,left,1,34,4.49,Thu May 25 12:12:06 2017
20,1773,10,1379,30,left,0,2,11.059,Thu May 25 12:12:17 2017
21,1773,10,1576,20,left,0,1,3.246,Thu May 25 12:12:21 2017
22,1773,10,1182,40,left,0,3,2.587,Thu May 25 12:12:24 2017
23,394,80,197,90,right,1,36,8.042,Thu May 25 12:12:32 2017
24,394,80,591,70,left,1,34,2.187,Thu May 25 12:12:35 2017
25,1773,10,394,80,left,0,7,1.915,Thu May 25 12:12:37 2017
26,985,50,1182,40,left,1,22,14.346,Thu May 25 12:12:52 2017
27,788,60,591,70,right,1,31,1.897,Thu May 25 12:12:54 2017
28,1773,10,1182,40,left,0,3,1.368,Thu May 25 12:12:56 2017
29,197,90,591,70,left,1,35,4.793,Thu May 25 12:13:01 2017
30,1379,30,1182,40,left,0,16,4.328,Thu May 25 12:13:06 2017
31,985,50,1773,10,right,0,4,1.324,Thu May 25 12:13:07 2017
32,985,50,197,90,right,1,30,2.262,Thu May 25 12:13:10 2017
33,197,90,1379,30,right,0,21,1.515,Thu May 25 12:13:12 2017
34,591,70,985,50,left,1,28,2.693,Thu May 25 12:13:15 2017
35,394,80,1576,20,right,0,14,1.732,Thu May 25 12:13:17 2017
36,394,80,788,60,left,1,32,1.529,Thu May 25 12:13:19 2017
37,788,60,1379,30,right,0,18,1.917,Thu May 25 12:13:21 2017
38,591,70,985,50,left,1,28,1.602,Thu May 25 12:13:23 2017
39,197,90,1773,10,right,0,8,1.243,Thu May 25 12:13:24 2017
40,591,70,394,80,right,1,34,2.638,Thu May 25 12:13:27 2017
41,1773,10,788,60,left,0,5,1.518,Thu May 25 12:13:29 2017
42,985,50,1379,30,right,0,17,1.474,Thu May 25 12:13:31 2017
43,591,70,1576,20,right,0,13,1.343,Thu May 25 12:13:33 2017
44,1576,20,591,70,left,0,13,1.779,Thu May 25 12:13:35 2017
45,197,90,1773,10,right,0,8,1.775,Thu May 25 12:13:37 2017
46,1379,30,1576,20,right,0,9,2.495,Thu May 25 12:13:40 2017
47,985,50,788,60,right,1,27,12.247,Thu May 25 12:13:52 2017
48,1379,30,1182,40,left,0,16,2.366,Thu May 25 12:13:55 2017
49,591,70,985,50,left,1,28,1.488,Thu May 25 12:13:57 2017
50,394,80,1182,40,left,1,25,2.011,Thu May 25 12:13:59 2017
51,1773,10,197,90,left,0,8,2.612,Thu May 25 12:14:02 2017
52,1182,40,197,90,right,1,26,2.07,Thu May 25 12:14:04 2017
53,788,60,394,80,right,1,32,1.296,Thu May 25 12:14:06 2017
54,394,80,1773,10,right,0,7,2.475,Thu May 25 12:14:09 2017
55,394,80,1773,10,right,0,7,1.229,Thu May 25 12:14:10 2017
56,985,50,591,70,right,1,28,2.889,Thu May 25 12:14:14 2017
57,788,60,1773,10,right,0,5,1.182,Thu May 25 12:14:15 2017
58,1773,10,1182,40,left,0,3,1.108,Thu May 25 12:14:17 2017
59,788,60,591,70,right,1,31,2.303,Thu May 25 12:14:19 2017
60,394,80,985,50,left,1,29,3.481,Thu May 25 12:14:23 2017
61,591,70,1379,30,right,0,19,1.917,Thu May 25 12:14:25 2017
62,1379,30,1576,20,right,0,9,0.881,Thu May 25 12:14:26 2017
63,591,70,985,50,left,1,28,1.593,Thu May 25 12:14:28 2017
64,197,90,1182,40,left,1,26,1.543,Thu May 25 12:14:30 2017
65,788,60,985,50,left,1,27,1.726,Thu May 25 12:14:32 2017
66,1379,30,1576,20,right,0,9,1.571,Thu May 25 12:14:34 2017
67,197,90,985,50,left,1,30,8.384,Thu May 25 12:14:43 2017
68,394,80,985,50,left,1,29,1.608,Thu May 25 12:14:45 2017
69,394,80,788,60,left,1,32,3.435,Thu May 25 12:14:49 2017
70,591,70,197,90,right,1,35,1.221,Thu May 25 12:14:50 2017
71,1576,20,197,90,left,0,15,1.221,Thu May 25 12:14:52 2017
72,1182,40,788,60,right,1,23,2.34,Thu May 25 12:14:54 2017
73,197,90,1379,30,right,0,21,0.872,Thu May 25 12:14:56 2017
74,788,60,394,80,right,1,32,7.604,Thu May 25 12:15:04 2017
75,394,80,985,50,left,1,29,3.971,Thu May 25 12:15:08 2017
76,394,80,1576,20,left,1,14,1.59,Thu May 25 12:15:10 2017
77,1182,40,1576,20,right,0,10,1.386,Thu May 25 12:15:12 2017
78,591,70,1379,30,right,0,19,1.468,Thu May 25 12:15:13 2017
79,394,80,788,60,left,1,32,2.008,Thu May 25 12:15:16 2017
80,1379,30,1773,10,right,0,2,1.052,Thu May 25 12:15:17 2017
81,1576,20,788,60,left,0,12,1.144,Thu May 25 12:15:19 2017
82,197,90,394,80,left,1,36,1.564,Thu May 25 12:15:20 2017
83,788,60,985,50,left,1,27,1.872,Thu May 25 12:15:23 2017
84,985,50,788,60,right,1,27,2.028,Thu May 25 12:15:25 2017
85,394,80,1182,40,left,1,25,1.937,Thu May 25 12:15:27 2017
86,985,50,1773,10,right,0,4,1.6,Thu May 25 12:15:29 2017
87,1379,30,394,80,right,1,20,1.974,Thu May 25 12:15:31 2017
88,1379,30,985,50,left,0,17,2.954,Thu May 25 12:15:35 2017
89,1576,20,1773,10,right,0,1,1.673,Thu May 25 12:15:37 2017
90,985,50,788,60,right,1,27,20.22,Thu May 25 12:15:57 2017
91,985,50,394,80,right,1,29,1.618,Thu May 25 12:15:59 2017
92,197,90,1773,10,right,0,8,1.367,Thu May 25 12:16:01 2017
93,197,90,985,50,left,1,30,1.789,Thu May 25 12:16:03 2017
94,394,80,1576,20,right,0,14,1.451,Thu May 25 12:16:05 2017
95,788,60,1576,20,right,0,12,0.872,Thu May 25 12:16:06 2017
96,1182,40,1379,30,right,0,16,1.467,Thu May 25 12:16:07 2017
97,591,70,394,80,right,1,34,1.27,Thu May 25 12:16:09 2017
98,1773,10,788,60,left,0,5,1.651,Thu May 25 12:16:11 2017
99,197,90,1576,20,right,0,15,1.337,Thu May 25 12:16:13 2017
100,1379,30,788,60,left,0,18,17.629,Thu May 25 12:16:31 2017
101,591,70,394,80,right,1,34,2.022,Thu May 25 12:16:33 2017
102,1379,30,788,60,left,0,18,3.143,Thu May 25 12:16:36 2017
103,985,50,1576,20,right,0,11,0.893,Thu May 25 12:16:38 2017
104,1773,10,985,50,left,0,4,0.812,Thu May 25 12:16:39 2017
105,394,80,591,70,right,0,34,18.591,Thu May 25 12:16:58 2017
106,394,80,1773,10,right,0,7,1.114,Thu May 25 12:16:59 2017
107,1182,40,591,70,left,0,24,0.9,Thu May 25 12:17:00 2017
108,1182,40,394,80,left,0,25,1.016,Thu May 25 12:17:02 2017
109,1773,10,985,50,left,0,4,1.061,Thu May 25 12:17:03 2017
110,591,70,1379,30,right,0,19,0.869,Thu May 25 12:17:04 2017
111,1379,30,591,70,left,0,19,0.727,Thu May 25 12:17:05 2017
112,1379,30,1773,10,right,0,2,1.517,Thu May 25 12:17:07 2017
113,1773,10,394,80,left,0,7,0.93,Thu May 25 12:17:09 2017
114,985,50,1576,20,right,0,11,1.026,Thu May 25 12:17:10 2017
115,1576,20,985,50,left,0,11,0.809,Thu May 25 12:17:11 2017
116,197,90,788,60,right,0,33,1.561,Thu May 25 12:17:13 2017
117,1773,10,197,90,left,0,8,1.822,Thu May 25 12:17:15 2017
118,1379,30,788,60,left,0,18,0.987,Thu May 25 12:17:17 2017
119,1773,10,1576,20,left,0,1,1.176,Thu May 25 12:17:18 2017
120,985,50,197,90,left,0,30,1.6,Thu May 25 12:17:20 2017
121,788,60,1576,20,right,0,12,1.436,Thu May 25 12:17:22 2017
122,788,60,394,80,left,0,32,1.157,Thu May 25 12:17:23 2017
123,985,50,591,70,left,0,28,1.135,Thu May 25 12:17:25 2017
