trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,521,37,579,29,right,1,9,6.731,Fri Nov 25 13:54:11 2016
2,521,37,550,33,right,1,8,10.947,Fri Nov 25 13:54:24 2016
3,492,41,463,45,left,1,1,11.696,Fri Nov 25 13:54:38 2016
4,521,37,579,29,left,0,9,6.822,Fri Nov 25 13:54:46 2016
5,521,37,492,41,right,0,5,11.084,Fri Nov 25 13:55:00 2016
6,579,29,492,41,right,0,7,5.095,Fri Nov 25 13:55:07 2016
7,492,41,463,45,left,1,1,9.538,Fri Nov 25 13:55:19 2016
8,550,33,521,37,left,1,8,9.998,Fri Nov 25 13:55:31 2016
9,521,37,463,45,right,0,2,12.415,Fri Nov 25 13:55:44 2016
10,463,45,550,33,left,0,3,17.408,Fri Nov 25 13:56:03 2016
11,521,37,579,29,left,0,9,9.814,Fri Nov 25 13:56:14 2016
12,550,33,579,29,left,0,10,13.578,Fri Nov 25 13:56:29 2016
13,521,37,579,29,left,0,9,14.895,Fri Nov 25 13:56:45 2016
14,579,29,521,37,right,0,9,4.294,Fri Nov 25 13:56:51 2016
15,492,41,463,45,left,1,1,5.581,Fri Nov 25 13:56:57 2016
16,521,37,492,41,left,1,5,7.195,Fri Nov 25 13:57:06 2016
17,550,33,579,29,left,0,10,9.918,Fri Nov 25 13:57:23 2016
18,492,41,521,37,right,1,5,9.481,Fri Nov 25 13:57:34 2016
19,463,45,550,33,left,0,3,3.626,Fri Nov 25 13:57:39 2016
20,521,37,492,41,left,1,5,5.14,Fri Nov 25 13:57:46 2016
21,550,33,492,41,left,1,6,24.805,Fri Nov 25 13:58:11 2016
22,521,37,579,29,left,0,9,12.523,Fri Nov 25 13:58:25 2016
23,463,45,492,41,left,0,1,7.212,Fri Nov 25 13:58:33 2016
24,463,45,579,29,left,0,4,7.127,Fri Nov 25 13:58:40 2016
25,492,41,550,33,left,0,6,42.187,Fri Nov 25 13:59:24 2016
26,579,29,550,33,left,1,10,9.966,Fri Nov 25 13:59:34 2016
27,550,33,492,41,left,1,6,21.369,Fri Nov 25 13:59:56 2016
28,550,33,521,37,left,1,8,6.724,Fri Nov 25 14:00:04 2016
29,521,37,579,29,left,0,9,6.346,Fri Nov 25 14:00:11 2016
30,550,33,579,29,left,0,10,6.773,Fri Nov 25 14:00:18 2016
31,550,33,579,29,left,0,10,15.258,Fri Nov 25 14:00:34 2016
32,579,29,492,41,right,0,7,6.568,Fri Nov 25 14:00:41 2016
