trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,463,45,579,29,left,0,4,11.438,Thu Nov 24 13:19:54 2016
2,521,37,463,45,right,0,2,18.541,Thu Nov 24 13:20:14 2016
3,550,33,492,41,right,0,6,7.766,Thu Nov 24 13:20:22 2016
4,521,37,550,33,left,0,8,2.897,Thu Nov 24 13:20:25 2016
5,521,37,492,41,right,0,5,6.402,Thu Nov 24 13:20:32 2016
6,579,29,550,33,right,0,10,1.401,Thu Nov 24 13:20:34 2016
7,463,45,492,41,left,0,1,1.54,Thu Nov 24 13:20:36 2016
8,463,45,492,41,left,0,1,3.048,Thu Nov 24 13:20:39 2016
9,492,41,463,45,right,0,1,3.24,Thu Nov 24 13:20:43 2016
10,521,37,550,33,left,0,8,3.167,Thu Nov 24 13:20:47 2016
11,492,41,463,45,right,0,1,3.302,Thu Nov 24 13:20:51 2016
12,492,41,579,29,left,0,7,15.855,Thu Nov 24 13:21:07 2016
13,579,29,521,37,right,0,9,5.121,Thu Nov 24 13:21:12 2016
14,521,37,579,29,left,0,9,2.067,Thu Nov 24 13:21:15 2016
15,521,37,463,45,right,0,2,3.059,Thu Nov 24 13:21:18 2016
16,492,41,463,45,right,0,1,1.187,Thu Nov 24 13:21:20 2016
17,463,45,579,29,left,0,4,1.409,Thu Nov 24 13:21:22 2016
18,550,33,463,45,right,0,3,1.524,Thu Nov 24 13:21:24 2016
19,463,45,521,37,left,0,2,2.749,Thu Nov 24 13:21:27 2016
20,492,41,579,29,left,0,7,1.854,Thu Nov 24 13:21:29 2016
21,579,29,550,33,right,0,10,2.186,Thu Nov 24 13:21:32 2016
22,463,45,550,33,left,0,3,7.405,Thu Nov 24 13:21:39 2016
23,550,33,579,29,left,0,10,4.171,Thu Nov 24 13:21:44 2016
24,550,33,492,41,right,0,6,2.656,Thu Nov 24 13:21:47 2016
25,579,29,463,45,right,0,4,2.471,Thu Nov 24 13:21:50 2016
26,579,29,463,45,right,0,4,2.473,Thu Nov 24 13:21:53 2016
27,463,45,550,33,left,0,3,1.812,Thu Nov 24 13:21:55 2016
28,521,37,463,45,right,0,2,3.927,Thu Nov 24 13:22:00 2016
29,521,37,492,41,right,0,5,6.012,Thu Nov 24 13:22:06 2016
30,521,37,550,33,left,0,8,2.903,Thu Nov 24 13:22:10 2016
31,579,29,463,45,right,0,4,3.514,Thu Nov 24 13:22:14 2016
32,579,29,550,33,right,0,10,1.8,Thu Nov 24 13:22:16 2016
33,521,37,579,29,left,0,9,3.189,Thu Nov 24 13:22:20 2016
34,492,41,463,45,right,0,1,2.75,Thu Nov 24 13:22:23 2016
35,492,41,579,29,left,0,7,1.197,Thu Nov 24 13:22:24 2016
36,521,37,463,45,right,0,2,1.471,Thu Nov 24 13:22:26 2016
