trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,521,37,550,33,right,1,8,14.908,Fri Nov 25 13:28:16 2016
2,463,45,521,37,right,1,2,8.782,Fri Nov 25 13:28:25 2016
3,492,41,579,29,left,0,7,10.018,Fri Nov 25 13:28:36 2016
4,521,37,463,45,left,1,2,20.871,Fri Nov 25 13:28:58 2016
5,550,33,463,45,left,1,3,13.776,Fri Nov 25 13:29:13 2016
6,521,37,579,29,left,0,9,7.68,Fri Nov 25 13:29:21 2016
7,550,33,521,37,right,0,8,6.619,Fri Nov 25 13:29:28 2016
8,550,33,492,41,right,0,6,10.586,Fri Nov 25 13:29:39 2016
9,579,29,463,45,right,0,4,13.692,Fri Nov 25 13:29:54 2016
10,492,41,463,45,left,1,1,7.307,Fri Nov 25 13:30:02 2016
11,521,37,463,45,left,1,2,7.046,Fri Nov 25 13:30:09 2016
12,550,33,521,37,right,0,8,7.754,Fri Nov 25 13:30:18 2016
13,463,45,579,29,left,0,4,4.64,Fri Nov 25 13:30:23 2016
14,492,41,521,37,right,1,5,8.118,Fri Nov 25 13:30:32 2016
15,550,33,463,45,left,1,3,7.256,Fri Nov 25 13:30:39 2016
16,579,29,492,41,right,0,7,10.157,Fri Nov 25 13:30:50 2016
17,492,41,463,45,left,1,1,14.996,Fri Nov 25 13:31:06 2016
18,550,33,463,45,left,1,3,9.715,Fri Nov 25 13:31:16 2016
19,463,45,579,29,left,0,4,2.775,Fri Nov 25 13:31:20 2016
20,492,41,463,45,right,0,1,5.594,Fri Nov 25 13:31:26 2016
21,579,29,550,33,right,0,10,6.228,Fri Nov 25 13:31:33 2016
22,550,33,492,41,right,0,6,27.439,Fri Nov 25 13:32:01 2016
23,492,41,463,45,right,0,1,3.331,Fri Nov 25 13:32:05 2016
24,521,37,492,41,left,1,5,6.577,Fri Nov 25 13:32:12 2016
25,521,37,463,45,right,0,2,22.343,Fri Nov 25 13:32:36 2016
26,550,33,521,37,right,0,8,6.343,Fri Nov 25 13:32:43 2016
27,521,37,579,29,left,0,9,4.338,Fri Nov 25 13:32:47 2016
28,521,37,492,41,right,0,5,7.271,Fri Nov 25 13:32:55 2016
29,521,37,463,45,right,0,2,10.484,Fri Nov 25 13:33:06 2016
30,521,37,550,33,left,0,8,11.969,Fri Nov 25 13:33:19 2016
31,492,41,550,33,right,1,6,27.614,Fri Nov 25 13:33:47 2016
32,579,29,463,45,right,0,4,3.228,Fri Nov 25 13:33:51 2016
33,463,45,492,41,left,0,1,3.477,Fri Nov 25 13:33:55 2016
34,492,41,579,29,left,0,7,3.302,Fri Nov 25 13:33:59 2016
35,492,41,521,37,left,0,5,4.295,Fri Nov 25 13:34:03 2016
36,492,41,579,29,left,0,7,3.428,Fri Nov 25 13:34:07 2016
37,579,29,492,41,right,0,7,3.199,Fri Nov 25 13:34:11 2016
38,492,41,550,33,left,0,6,17.605,Fri Nov 25 13:34:29 2016
39,550,33,521,37,right,0,8,9.356,Fri Nov 25 13:34:39 2016
40,492,41,521,37,right,1,5,4.828,Fri Nov 25 13:34:44 2016
41,463,45,550,33,left,0,3,13.603,Fri Nov 25 13:34:59 2016
42,463,45,579,29,left,0,4,3.755,Fri Nov 25 13:35:03 2016
43,463,45,521,37,right,1,2,5.289,Fri Nov 25 13:35:09 2016
44,579,29,550,33,right,0,10,1.835,Fri Nov 25 13:35:11 2016
45,550,33,579,29,left,0,10,5.435,Fri Nov 25 13:35:17 2016
46,550,33,492,41,right,0,6,11.219,Fri Nov 25 13:35:29 2016
47,550,33,579,29,left,0,10,3.6,Fri Nov 25 13:35:33 2016
48,463,45,492,41,right,1,1,3.065,Fri Nov 25 13:35:36 2016
49,521,37,550,33,right,1,8,5.968,Fri Nov 25 13:35:43 2016
50,550,33,521,37,left,1,8,4.662,Fri Nov 25 13:35:48 2016
51,463,45,579,29,left,0,4,5.859,Fri Nov 25 13:35:54 2016
52,579,29,463,45,right,0,4,1.91,Fri Nov 25 13:35:57 2016
53,521,37,492,41,left,1,5,10.711,Fri Nov 25 13:36:08 2016
54,579,29,550,33,right,0,10,1.678,Fri Nov 25 13:36:10 2016
55,550,33,579,29,left,0,10,3.103,Fri Nov 25 13:36:13 2016
56,550,33,579,29,left,0,10,2.562,Fri Nov 25 13:36:16 2016
57,579,29,521,37,right,0,9,3.861,Fri Nov 25 13:36:21 2016
58,463,45,521,37,right,1,2,5.243,Fri Nov 25 13:36:27 2016
59,521,37,579,29,left,0,9,3.769,Fri Nov 25 13:36:31 2016
60,521,37,579,29,left,0,9,2.544,Fri Nov 25 13:36:34 2016
61,463,45,579,29,left,0,4,2.663,Fri Nov 25 13:36:37 2016
62,463,45,521,37,right,1,2,21.654,Fri Nov 25 13:36:59 2016
63,550,33,521,37,right,0,8,4.967,Fri Nov 25 13:37:07 2016
64,463,45,550,33,left,0,3,5.333,Fri Nov 25 13:37:12 2016
65,550,33,579,29,left,0,10,2.446,Fri Nov 25 13:37:15 2016
66,492,41,550,33,left,0,6,5.713,Fri Nov 25 13:37:22 2016
67,579,29,463,45,right,0,4,2.682,Fri Nov 25 13:37:25 2016
68,492,41,550,33,left,0,6,5.672,Fri Nov 25 13:37:32 2016
69,579,29,521,37,right,0,9,1.978,Fri Nov 25 13:37:34 2016
70,521,37,550,33,right,1,8,4.388,Fri Nov 25 13:37:39 2016
71,463,45,550,33,left,0,3,4.153,Fri Nov 25 13:37:44 2016
72,492,41,521,37,right,1,5,9.355,Fri Nov 25 13:37:53 2016
73,579,29,463,45,right,0,4,1.828,Fri Nov 25 13:37:56 2016
74,521,37,463,45,right,0,2,10.092,Fri Nov 25 13:38:06 2016
75,579,29,550,33,right,0,10,2.562,Fri Nov 25 13:38:09 2016
76,492,41,550,33,left,0,6,20.448,Fri Nov 25 13:38:30 2016
77,492,41,463,45,left,1,1,3.544,Fri Nov 25 13:38:34 2016
78,521,37,550,33,right,1,8,3.942,Fri Nov 25 13:38:38 2016
79,550,33,579,29,left,0,10,3.642,Fri Nov 25 13:38:43 2016
80,579,29,463,45,right,0,4,2.082,Fri Nov 25 13:38:45 2016
81,579,29,521,37,right,0,9,1.637,Fri Nov 25 13:38:47 2016
82,550,33,463,45,right,0,3,10.097,Fri Nov 25 13:38:58 2016
83,521,37,579,29,left,0,9,9.352,Fri Nov 25 13:39:08 2016
84,521,37,463,45,left,1,2,4.388,Fri Nov 25 13:39:12 2016
85,579,29,463,45,right,0,4,1.718,Fri Nov 25 13:39:15 2016
86,463,45,521,37,left,0,2,6.605,Fri Nov 25 13:39:22 2016
87,521,37,463,45,left,1,2,20.618,Fri Nov 25 13:39:43 2016
88,463,45,579,29,left,0,4,2.318,Fri Nov 25 13:39:46 2016
89,550,33,463,45,right,0,3,14.06,Fri Nov 25 13:40:00 2016
90,521,37,492,41,left,1,5,5.035,Fri Nov 25 13:40:06 2016
91,463,45,579,29,left,0,4,3.076,Fri Nov 25 13:40:09 2016
92,550,33,463,45,right,0,3,3.653,Fri Nov 25 13:40:13 2016
93,492,41,463,45,left,1,1,3.919,Fri Nov 25 13:40:18 2016
94,492,41,521,37,left,0,5,6.192,Fri Nov 25 13:40:24 2016
95,463,45,521,37,right,1,2,5.092,Fri Nov 25 13:40:30 2016
96,579,29,521,37,right,0,9,2.512,Fri Nov 25 13:40:33 2016
97,492,41,463,45,left,1,1,4.054,Fri Nov 25 13:40:37 2016
98,521,37,492,41,left,1,5,3.442,Fri Nov 25 13:40:41 2016
99,521,37,463,45,left,1,2,4.369,Fri Nov 25 13:40:46 2016
100,579,29,521,37,right,0,9,1.775,Fri Nov 25 13:40:48 2016
101,463,45,550,33,left,0,3,9.329,Fri Nov 25 13:40:58 2016
102,463,45,492,41,right,1,1,3.216,Fri Nov 25 13:41:02 2016
