trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,492,41,579,29,left,0,7,30.978,Fri Nov 25 14:37:31 2016
2,492,41,521,37,right,1,5,11.402,Fri Nov 25 14:37:43 2016
3,492,41,579,29,right,1,7,12.275,Fri Nov 25 14:37:56 2016
4,492,41,550,33,left,0,6,9.277,Fri Nov 25 14:38:06 2016
5,579,29,463,45,right,0,4,1.962,Fri Nov 25 14:38:09 2016
6,492,41,463,45,left,1,1,2.371,Fri Nov 25 14:38:12 2016
7,521,37,463,45,right,0,2,2.221,Fri Nov 25 14:38:14 2016
8,579,29,550,33,right,0,10,3.732,Fri Nov 25 14:38:18 2016
9,492,41,579,29,right,1,7,16.196,Fri Nov 25 14:38:35 2016
10,492,41,550,33,right,1,6,1.391,Fri Nov 25 14:38:37 2016
11,463,45,492,41,right,1,1,2.085,Fri Nov 25 14:38:39 2016
12,550,33,463,45,left,1,3,1.582,Fri Nov 25 14:38:41 2016
13,521,37,463,45,left,1,2,2.445,Fri Nov 25 14:38:44 2016
14,492,41,463,45,left,1,1,1.745,Fri Nov 25 14:38:46 2016
15,492,41,579,29,right,1,7,0.811,Fri Nov 25 14:38:47 2016
16,579,29,521,37,left,1,9,2.913,Fri Nov 25 14:38:51 2016
17,463,45,521,37,right,1,2,0.966,Fri Nov 25 14:38:52 2016
18,579,29,550,33,right,0,10,1.87,Fri Nov 25 14:38:54 2016
19,463,45,550,33,right,1,3,1.473,Fri Nov 25 14:38:56 2016
20,579,29,550,33,right,0,10,1.518,Fri Nov 25 14:38:58 2016
21,492,41,579,29,left,0,7,1.73,Fri Nov 25 14:39:00 2016
22,492,41,550,33,right,1,6,2.294,Fri Nov 25 14:39:03 2016
23,492,41,579,29,left,0,7,2.423,Fri Nov 25 14:39:06 2016
24,579,29,463,45,right,0,4,1.759,Fri Nov 25 14:39:09 2016
25,492,41,579,29,left,0,7,1.666,Fri Nov 25 14:39:11 2016
26,492,41,579,29,left,0,7,2.148,Fri Nov 25 14:39:13 2016
27,521,37,492,41,right,0,5,1.38,Fri Nov 25 14:39:15 2016
28,550,33,579,29,left,0,10,2.141,Fri Nov 25 14:39:18 2016
29,492,41,579,29,left,0,7,1.351,Fri Nov 25 14:39:20 2016
30,463,45,550,33,left,0,3,1.511,Fri Nov 25 14:39:22 2016
31,492,41,463,45,right,0,1,1.236,Fri Nov 25 14:39:24 2016
32,579,29,492,41,right,0,7,1.655,Fri Nov 25 14:39:26 2016
33,492,41,579,29,left,0,7,1.493,Fri Nov 25 14:39:28 2016
34,550,33,463,45,right,0,3,1.486,Fri Nov 25 14:39:30 2016
35,579,29,550,33,right,0,10,2.87,Fri Nov 25 14:39:33 2016
36,521,37,550,33,left,0,8,2.923,Fri Nov 25 14:39:37 2016
37,521,37,550,33,left,0,8,1.391,Fri Nov 25 14:39:38 2016
38,521,37,492,41,right,0,5,2.521,Fri Nov 25 14:39:42 2016
39,463,45,521,37,left,0,2,2.708,Fri Nov 25 14:39:45 2016
40,579,29,463,45,right,0,4,1.727,Fri Nov 25 14:39:47 2016
41,579,29,521,37,right,0,9,1.418,Fri Nov 25 14:39:49 2016
42,550,33,521,37,right,0,8,1.36,Fri Nov 25 14:39:51 2016
43,492,41,521,37,left,0,5,1.327,Fri Nov 25 14:39:53 2016
44,463,45,579,29,left,0,4,1.111,Fri Nov 25 14:39:54 2016
45,550,33,463,45,right,0,3,1.132,Fri Nov 25 14:39:56 2016
46,463,45,550,33,left,0,3,1.21,Fri Nov 25 14:39:58 2016
47,492,41,463,45,right,0,1,1.141,Fri Nov 25 14:40:00 2016
48,463,45,579,29,left,0,4,1.304,Fri Nov 25 14:40:01 2016
49,521,37,463,45,right,0,2,1.151,Fri Nov 25 14:40:03 2016
50,521,37,550,33,left,0,8,2.275,Fri Nov 25 14:40:06 2016
51,521,37,550,33,left,0,8,2.858,Fri Nov 25 14:40:09 2016
52,463,45,579,29,left,0,4,1.839,Fri Nov 25 14:40:12 2016
53,579,29,521,37,right,0,9,2.41,Fri Nov 25 14:40:15 2016
54,579,29,521,37,right,0,9,3.986,Fri Nov 25 14:40:19 2016
55,492,41,550,33,left,0,6,1.408,Fri Nov 25 14:40:21 2016
56,492,41,463,45,right,0,1,1.771,Fri Nov 25 14:40:24 2016
57,463,45,492,41,left,0,1,1.91,Fri Nov 25 14:40:26 2016
58,521,37,492,41,right,0,5,2.926,Fri Nov 25 14:40:30 2016
59,521,37,579,29,left,0,9,1.937,Fri Nov 25 14:40:33 2016
60,463,45,521,37,left,0,2,2.184,Fri Nov 25 14:40:35 2016
61,463,45,521,37,left,0,2,2.057,Fri Nov 25 14:40:38 2016
62,550,33,579,29,left,0,10,3.615,Fri Nov 25 14:40:43 2016
63,521,37,492,41,right,0,5,3.765,Fri Nov 25 14:40:47 2016
64,550,33,579,29,right,1,10,1.942,Fri Nov 25 14:40:49 2016
65,579,29,463,45,right,0,4,2.064,Fri Nov 25 14:40:52 2016
66,521,37,463,45,right,0,2,2.203,Fri Nov 25 14:40:55 2016
67,550,33,521,37,left,1,8,4.293,Fri Nov 25 14:40:59 2016
68,463,45,521,37,left,0,2,1.732,Fri Nov 25 14:41:01 2016
69,463,45,492,41,right,1,1,2.285,Fri Nov 25 14:41:04 2016
70,521,37,579,29,left,0,9,1.804,Fri Nov 25 14:41:06 2016
71,550,33,579,29,right,1,10,3.697,Fri Nov 25 14:41:10 2016
72,492,41,550,33,left,0,6,3.186,Fri Nov 25 14:41:14 2016
73,521,37,550,33,right,1,8,3.11,Fri Nov 25 14:41:17 2016
74,492,41,550,33,left,0,6,1.714,Fri Nov 25 14:41:19 2016
75,492,41,521,37,left,0,5,1.441,Fri Nov 25 14:41:22 2016
76,550,33,492,41,right,0,6,2.48,Fri Nov 25 14:41:24 2016
77,521,37,463,45,right,0,2,1.684,Fri Nov 25 14:41:27 2016
78,463,45,521,37,left,0,2,1.93,Fri Nov 25 14:41:29 2016
79,521,37,463,45,right,0,2,1.121,Fri Nov 25 14:41:31 2016
80,492,41,463,45,right,0,1,1.824,Fri Nov 25 14:41:33 2016
81,492,41,521,37,left,0,5,1.203,Fri Nov 25 14:41:35 2016
82,521,37,550,33,right,1,8,2.075,Fri Nov 25 14:41:38 2016
83,492,41,550,33,left,0,6,1.281,Fri Nov 25 14:41:39 2016
84,463,45,521,37,left,0,2,1.556,Fri Nov 25 14:41:41 2016
85,463,45,579,29,left,0,4,5.413,Fri Nov 25 14:41:47 2016
86,463,45,579,29,left,0,4,1.293,Fri Nov 25 14:41:49 2016
87,579,29,492,41,right,0,7,1.379,Fri Nov 25 14:41:51 2016
88,492,41,550,33,left,0,6,1.303,Fri Nov 25 14:41:52 2016
89,579,29,463,45,right,0,4,1.301,Fri Nov 25 14:41:54 2016
90,463,45,579,29,left,0,4,1.472,Fri Nov 25 14:41:56 2016
91,463,45,550,33,left,0,3,1.861,Fri Nov 25 14:41:59 2016
92,492,41,521,37,left,0,5,1.79,Fri Nov 25 14:42:01 2016
93,492,41,521,37,right,1,5,2.394,Fri Nov 25 14:42:04 2016
94,579,29,463,45,right,0,4,2.088,Fri Nov 25 14:42:06 2016
95,463,45,550,33,left,0,3,1.241,Fri Nov 25 14:42:08 2016
96,550,33,463,45,right,0,3,1.067,Fri Nov 25 14:42:10 2016
97,550,33,579,29,right,1,10,2.67,Fri Nov 25 14:42:13 2016
98,492,41,550,33,left,0,6,1.72,Fri Nov 25 14:42:15 2016
99,521,37,579,29,left,0,9,1.982,Fri Nov 25 14:42:17 2016
100,550,33,492,41,right,0,6,1.307,Fri Nov 25 14:42:19 2016
101,521,37,579,29,left,0,9,1.828,Fri Nov 25 14:42:22 2016
102,550,33,521,37,right,0,8,3.504,Fri Nov 25 14:42:26 2016
103,550,33,492,41,right,0,6,1.255,Fri Nov 25 14:42:28 2016
104,550,33,579,29,left,0,10,1.466,Fri Nov 25 14:42:30 2016
105,550,33,579,29,left,0,10,1.364,Fri Nov 25 14:42:32 2016
106,492,41,550,33,left,0,6,1.717,Fri Nov 25 14:42:34 2016
107,521,37,463,45,right,0,2,3.389,Fri Nov 25 14:42:38 2016
108,579,29,463,45,right,0,4,1.271,Fri Nov 25 14:42:39 2016
109,463,45,521,37,left,0,2,1.332,Fri Nov 25 14:42:41 2016
110,550,33,463,45,right,0,3,1.778,Fri Nov 25 14:42:43 2016
111,521,37,579,29,left,0,9,7.059,Fri Nov 25 14:42:51 2016
112,550,33,579,29,left,0,10,1.735,Fri Nov 25 14:42:53 2016
113,579,29,492,41,right,0,7,1.411,Fri Nov 25 14:42:55 2016
114,579,29,550,33,right,0,10,2.224,Fri Nov 25 14:42:58 2016
115,550,33,579,29,left,0,10,1.758,Fri Nov 25 14:43:00 2016
116,492,41,521,37,left,0,5,2.202,Fri Nov 25 14:43:03 2016
117,521,37,492,41,right,0,5,1.584,Fri Nov 25 14:43:05 2016
118,463,45,521,37,left,0,2,3.146,Fri Nov 25 14:43:09 2016
119,492,41,579,29,left,0,7,3.522,Fri Nov 25 14:43:13 2016
120,521,37,463,45,right,0,2,1.606,Fri Nov 25 14:43:15 2016
121,463,45,492,41,right,1,1,2.72,Fri Nov 25 14:43:18 2016
122,492,41,463,45,right,0,1,3.546,Fri Nov 25 14:43:22 2016
123,463,45,579,29,left,0,4,3.321,Fri Nov 25 14:43:26 2016
124,550,33,492,41,right,0,6,1.667,Fri Nov 25 14:43:28 2016
