trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,463,45,521,37,left,0,2,11.869,Thu Nov 24 12:52:21 2016
2,463,45,550,33,left,0,3,13.331,Thu Nov 24 12:52:36 2016
3,492,41,579,29,left,0,7,9.192,Thu Nov 24 12:52:47 2016
4,550,33,579,29,left,0,10,7.324,Thu Nov 24 12:52:56 2016
5,463,45,579,29,left,0,4,9.403,Thu Nov 24 12:53:08 2016
6,579,29,550,33,right,0,10,6.921,Thu Nov 24 12:53:16 2016
7,579,29,492,41,right,0,7,8.27,Thu Nov 24 12:53:26 2016
8,579,29,463,45,right,0,4,12.881,Thu Nov 24 12:53:40 2016
9,463,45,492,41,left,0,1,9.498,Thu Nov 24 12:53:51 2016
10,550,33,463,45,right,0,3,14.772,Thu Nov 24 12:54:07 2016
11,463,45,492,41,right,1,1,9.708,Thu Nov 24 12:54:17 2016
12,579,29,463,45,right,0,4,4.383,Thu Nov 24 12:54:22 2016
13,463,45,492,41,left,0,1,4.002,Thu Nov 24 12:54:27 2016
14,550,33,521,37,left,1,8,17.084,Thu Nov 24 12:54:45 2016
15,550,33,492,41,right,0,6,9.526,Thu Nov 24 12:54:57 2016
16,521,37,579,29,left,0,9,7.157,Thu Nov 24 12:55:05 2016
17,579,29,463,45,right,0,4,8.181,Thu Nov 24 12:55:15 2016
18,550,33,463,45,right,0,3,3.448,Thu Nov 24 12:55:19 2016
19,492,41,463,45,right,0,1,6.64,Thu Nov 24 12:55:26 2016
20,550,33,463,45,right,0,3,3.909,Thu Nov 24 12:55:30 2016
21,492,41,579,29,left,0,7,11.685,Thu Nov 24 12:55:42 2016
22,550,33,521,37,right,0,8,6.428,Thu Nov 24 12:55:50 2016
23,550,33,492,41,right,0,6,8.151,Thu Nov 24 12:55:59 2016
24,550,33,463,45,right,0,3,5.071,Thu Nov 24 12:56:05 2016
25,521,37,492,41,left,1,5,5.908,Thu Nov 24 12:56:11 2016
26,550,33,463,45,right,0,3,5.212,Thu Nov 24 12:56:17 2016
27,521,37,492,41,right,0,5,12.038,Thu Nov 24 12:56:30 2016
28,492,41,463,45,right,0,1,5.903,Thu Nov 24 12:56:37 2016
29,579,29,492,41,right,0,7,10.695,Thu Nov 24 12:56:49 2016
30,550,33,463,45,right,0,3,1.69,Thu Nov 24 12:56:51 2016
31,521,37,492,41,right,0,5,1.729,Thu Nov 24 12:56:53 2016
