trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,492,41,521,37,left,0,5,19.04,Thu Nov 24 13:23:32 2016
2,463,45,579,29,left,0,4,5.507,Thu Nov 24 13:23:40 2016
3,550,33,521,37,right,0,8,6.129,Thu Nov 24 13:23:47 2016
4,521,37,492,41,right,0,5,8.165,Thu Nov 24 13:23:56 2016
5,463,45,550,33,left,0,3,8.742,Thu Nov 24 13:24:07 2016
6,579,29,492,41,right,0,7,10.942,Thu Nov 24 13:24:19 2016
7,492,41,579,29,left,0,7,10.597,Thu Nov 24 13:24:31 2016
8,521,37,579,29,left,0,9,10.988,Thu Nov 24 13:24:44 2016
9,492,41,521,37,left,0,5,14.119,Thu Nov 24 13:24:59 2016
10,521,37,550,33,left,0,8,10.725,Thu Nov 24 13:25:11 2016
11,579,29,492,41,right,0,7,10.943,Thu Nov 24 13:25:26 2016
12,521,37,550,33,left,0,8,12.21,Thu Nov 24 13:25:40 2016
13,463,45,579,29,left,0,4,17.444,Thu Nov 24 13:25:59 2016
14,492,41,550,33,left,0,6,10.286,Thu Nov 24 13:26:10 2016
15,463,45,521,37,left,0,2,9.376,Thu Nov 24 13:26:20 2016
16,579,29,463,45,right,0,4,9.841,Thu Nov 24 13:26:32 2016
17,463,45,550,33,right,1,3,19.97,Thu Nov 24 13:26:53 2016
18,550,33,521,37,right,0,8,6.811,Thu Nov 24 13:27:01 2016
19,579,29,521,37,right,0,9,5.521,Thu Nov 24 13:27:07 2016
20,550,33,521,37,right,0,8,5.669,Thu Nov 24 13:27:14 2016
21,579,29,492,41,right,0,7,4.602,Thu Nov 24 13:27:20 2016
22,521,37,463,45,right,0,2,4.356,Thu Nov 24 13:27:25 2016
23,463,45,492,41,right,1,1,7.519,Thu Nov 24 13:27:34 2016
24,550,33,579,29,right,1,10,8.493,Thu Nov 24 13:27:44 2016
25,579,29,550,33,left,1,10,11.103,Thu Nov 24 13:27:56 2016
26,463,45,492,41,right,1,1,7.544,Thu Nov 24 13:28:05 2016
27,521,37,492,41,left,1,5,12.325,Thu Nov 24 13:28:18 2016
28,521,37,550,33,right,1,8,10.037,Thu Nov 24 13:28:29 2016
29,579,29,463,45,right,0,4,10.398,Thu Nov 24 13:28:40 2016
30,463,45,550,33,left,0,3,4.732,Thu Nov 24 13:28:46 2016
31,492,41,521,37,right,1,5,12.741,Thu Nov 24 13:29:13 2016
32,492,41,463,45,right,0,1,11.252,Thu Nov 24 13:29:25 2016
33,579,29,492,41,right,0,7,17.376,Thu Nov 24 13:29:44 2016
34,463,45,492,41,right,1,1,19.17,Thu Nov 24 13:30:04 2016
35,492,41,550,33,left,0,6,6.135,Thu Nov 24 13:30:12 2016
36,550,33,579,29,right,1,10,13.514,Thu Nov 24 13:30:26 2016
37,492,41,579,29,left,0,7,7.173,Thu Nov 24 13:30:38 2016
38,550,33,463,45,right,0,3,13.455,Thu Nov 24 13:30:53 2016
39,579,29,550,33,left,1,10,6.405,Thu Nov 24 13:31:01 2016
40,550,33,492,41,left,1,6,14.12,Thu Nov 24 13:31:16 2016
41,492,41,579,29,left,0,7,7.732,Thu Nov 24 13:31:24 2016
42,521,37,463,45,right,0,2,10.76,Thu Nov 24 13:31:36 2016
43,521,37,463,45,right,0,2,5.669,Thu Nov 24 13:31:44 2016
44,550,33,521,37,left,1,8,12.253,Thu Nov 24 13:31:57 2016
45,521,37,579,29,left,0,9,7.328,Thu Nov 24 13:32:05 2016
46,579,29,463,45,right,0,4,7.403,Thu Nov 24 13:32:16 2016
47,492,41,579,29,left,0,7,9.629,Thu Nov 24 13:32:26 2016
48,463,45,579,29,left,0,4,5.411,Thu Nov 24 13:32:33 2016
49,521,37,579,29,left,0,9,4.771,Thu Nov 24 13:32:38 2016
50,492,41,550,33,left,0,6,6.227,Thu Nov 24 13:32:45 2016
51,550,33,521,37,right,0,8,8.539,Thu Nov 24 13:32:55 2016
52,550,33,463,45,right,0,3,7.082,Thu Nov 24 13:33:03 2016
53,550,33,492,41,right,0,6,19.389,Thu Nov 24 13:33:23 2016
54,579,29,492,41,right,0,7,6.759,Thu Nov 24 13:33:31 2016
55,492,41,463,45,left,1,1,4.618,Thu Nov 24 13:33:37 2016
56,463,45,579,29,left,0,4,3.861,Thu Nov 24 13:33:42 2016
57,521,37,463,45,right,0,2,13.495,Thu Nov 24 13:33:57 2016
58,492,41,463,45,left,1,1,4.322,Thu Nov 24 13:34:03 2016
59,550,33,492,41,right,0,6,9.33,Thu Nov 24 13:34:13 2016
60,550,33,463,45,right,0,3,8.035,Thu Nov 24 13:34:22 2016
61,550,33,579,29,right,1,10,9.73,Thu Nov 24 13:34:34 2016
62,579,29,492,41,right,0,7,4.204,Thu Nov 24 13:34:39 2016
63,521,37,492,41,right,0,5,7.077,Thu Nov 24 13:34:47 2016
64,550,33,579,29,left,0,10,11.089,Thu Nov 24 13:34:59 2016
65,579,29,463,45,right,0,4,18.93,Thu Nov 24 13:35:19 2016
66,521,37,492,41,right,0,5,10.482,Thu Nov 24 13:35:30 2016
67,521,37,579,29,left,0,9,5.714,Thu Nov 24 13:35:37 2016
