trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,550,33,463,45,right,0,3,7.858,Thu Nov 24 13:25:37 2016
2,463,45,492,41,left,0,1,4.655,Thu Nov 24 13:25:42 2016
3,550,33,521,37,right,0,8,8.122,Thu Nov 24 13:25:51 2016
4,492,41,550,33,left,0,6,2.076,Thu Nov 24 13:25:53 2016
5,521,37,463,45,right,0,2,2.756,Thu Nov 24 13:25:57 2016
6,550,33,579,29,left,0,10,4,Thu Nov 24 13:26:01 2016
7,579,29,492,41,right,0,7,3.096,Thu Nov 24 13:26:05 2016
8,463,45,550,33,left,0,3,1.749,Thu Nov 24 13:26:07 2016
9,521,37,463,45,right,0,2,3.88,Thu Nov 24 13:26:12 2016
10,463,45,521,37,left,0,2,1.503,Thu Nov 24 13:26:14 2016
11,521,37,463,45,right,0,2,1.93,Thu Nov 24 13:26:16 2016
12,492,41,463,45,right,0,1,3.227,Thu Nov 24 13:26:20 2016
13,492,41,579,29,left,0,7,4.305,Thu Nov 24 13:26:25 2016
14,521,37,550,33,left,0,8,1.867,Thu Nov 24 13:26:27 2016
15,492,41,579,29,left,0,7,1.514,Thu Nov 24 13:26:29 2016
16,492,41,550,33,left,0,6,1.615,Thu Nov 24 13:26:31 2016
17,521,37,579,29,left,0,9,1.701,Thu Nov 24 13:26:34 2016
18,492,41,521,37,left,0,5,1.466,Thu Nov 24 13:26:36 2016
19,579,29,550,33,right,0,10,1.848,Thu Nov 24 13:26:38 2016
20,550,33,492,41,right,0,6,1.89,Thu Nov 24 13:26:41 2016
21,521,37,463,45,right,0,2,1.671,Thu Nov 24 13:26:43 2016
22,550,33,521,37,right,0,8,2.005,Thu Nov 24 13:26:45 2016
23,550,33,521,37,right,0,8,1.653,Thu Nov 24 13:26:47 2016
24,492,41,550,33,left,0,6,1.666,Thu Nov 24 13:26:50 2016
25,492,41,550,33,left,0,6,1.546,Thu Nov 24 13:26:52 2016
26,521,37,579,29,left,0,9,2.045,Thu Nov 24 13:26:54 2016
27,492,41,463,45,right,0,1,2.711,Thu Nov 24 13:26:58 2016
28,550,33,579,29,left,0,10,2.061,Thu Nov 24 13:27:00 2016
29,521,37,463,45,right,0,2,3.827,Thu Nov 24 13:27:05 2016
30,579,29,463,45,right,0,4,2.116,Thu Nov 24 13:27:07 2016
31,492,41,463,45,right,0,1,2.209,Thu Nov 24 13:27:10 2016
