trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,579,29,463,45,right,0,4,8.034,Thu Nov 24 14:04:38 2016
2,463,45,492,41,right,1,1,13.341,Thu Nov 24 14:04:55 2016
3,550,33,521,37,right,0,8,9.441,Thu Nov 24 14:05:07 2016
4,492,41,579,29,left,0,7,6.847,Thu Nov 24 14:05:16 2016
5,579,29,463,45,right,0,4,4.526,Thu Nov 24 14:05:22 2016
6,521,37,550,33,left,0,8,6.219,Thu Nov 24 14:05:29 2016
7,463,45,550,33,left,0,3,7.145,Thu Nov 24 14:05:38 2016
8,463,45,579,29,left,0,4,4.83,Thu Nov 24 14:05:44 2016
9,492,41,550,33,left,0,6,6.2,Thu Nov 24 14:05:53 2016
10,579,29,550,33,right,0,10,7.161,Thu Nov 24 14:06:01 2016
11,463,45,521,37,left,0,2,7.439,Thu Nov 24 14:06:10 2016
12,521,37,492,41,right,0,5,5.877,Thu Nov 24 14:06:18 2016
13,579,29,521,37,right,0,9,9.111,Thu Nov 24 14:06:28 2016
14,579,29,550,33,right,0,10,9.868,Thu Nov 24 14:06:40 2016
15,550,33,521,37,left,1,8,11.927,Thu Nov 24 14:06:53 2016
16,579,29,521,37,right,0,9,8.458,Thu Nov 24 14:07:03 2016
17,521,37,550,33,left,0,8,5.201,Thu Nov 24 14:07:09 2016
18,492,41,521,37,left,0,5,7.841,Thu Nov 24 14:07:18 2016
19,492,41,579,29,left,0,7,8.841,Thu Nov 24 14:07:28 2016
20,463,45,492,41,right,1,1,7.678,Thu Nov 24 14:07:37 2016
21,492,41,521,37,right,1,5,8.088,Thu Nov 24 14:07:46 2016
22,579,29,550,33,right,0,10,4.665,Thu Nov 24 14:07:52 2016
23,492,41,550,33,left,0,6,5.629,Thu Nov 24 14:07:59 2016
24,492,41,550,33,left,0,6,3.297,Thu Nov 24 14:08:03 2016
25,521,37,579,29,left,0,9,5.173,Thu Nov 24 14:08:09 2016
26,550,33,579,29,right,1,10,8.556,Thu Nov 24 14:08:18 2016
27,579,29,463,45,right,0,4,4.002,Thu Nov 24 14:08:23 2016
28,521,37,463,45,left,1,2,4.977,Thu Nov 24 14:08:29 2016
29,550,33,521,37,left,1,8,10.714,Thu Nov 24 14:08:40 2016
30,521,37,579,29,left,0,9,2.84,Thu Nov 24 14:08:44 2016
31,550,33,579,29,right,1,10,10.696,Thu Nov 24 14:08:56 2016
32,550,33,463,45,right,0,3,4.91,Thu Nov 24 14:09:02 2016
33,463,45,492,41,right,1,1,3.566,Thu Nov 24 14:09:07 2016
34,550,33,579,29,right,1,10,6.087,Thu Nov 24 14:09:14 2016
35,492,41,579,29,left,0,7,2.518,Thu Nov 24 14:09:17 2016
36,550,33,521,37,left,1,8,6.154,Thu Nov 24 14:09:24 2016
37,579,29,550,33,right,0,10,8.012,Thu Nov 24 14:09:33 2016
38,492,41,550,33,left,0,6,4.632,Thu Nov 24 14:09:39 2016
39,463,45,492,41,right,1,1,3.144,Thu Nov 24 14:09:42 2016
40,550,33,492,41,right,0,6,4.104,Thu Nov 24 14:09:47 2016
41,492,41,521,37,left,0,5,3.398,Thu Nov 24 14:09:52 2016
42,521,37,463,45,right,0,2,3.579,Thu Nov 24 14:09:56 2016
43,550,33,492,41,right,0,6,6.612,Thu Nov 24 14:10:04 2016
44,521,37,550,33,left,0,8,16.488,Thu Nov 24 14:10:21 2016
45,463,45,550,33,left,0,3,2.207,Thu Nov 24 14:10:24 2016
46,463,45,492,41,right,1,1,4.277,Thu Nov 24 14:10:29 2016
47,521,37,463,45,right,0,2,5.967,Thu Nov 24 14:10:36 2016
48,521,37,492,41,left,1,5,4.753,Thu Nov 24 14:10:42 2016
49,579,29,521,37,right,0,9,5.825,Thu Nov 24 14:10:48 2016
50,579,29,521,37,right,0,9,4.151,Thu Nov 24 14:10:53 2016
51,492,41,521,37,left,0,5,9.036,Thu Nov 24 14:11:03 2016
52,463,45,550,33,left,0,3,3.36,Thu Nov 24 14:11:08 2016
53,579,29,463,45,right,0,4,3.839,Thu Nov 24 14:11:14 2016
54,521,37,492,41,left,1,5,7.286,Thu Nov 24 14:11:22 2016
55,463,45,521,37,left,0,2,2.524,Thu Nov 24 14:11:25 2016
56,550,33,521,37,left,1,8,6.233,Thu Nov 24 14:11:32 2016
57,492,41,550,33,left,0,6,5.974,Thu Nov 24 14:11:39 2016
58,579,29,463,45,right,0,4,2,Thu Nov 24 14:11:42 2016
59,521,37,550,33,left,0,8,4.195,Thu Nov 24 14:11:47 2016
60,521,37,492,41,right,0,5,2.69,Thu Nov 24 14:11:51 2016
61,550,33,463,45,right,0,3,1.522,Thu Nov 24 14:11:53 2016
62,579,29,463,45,right,0,4,1.885,Thu Nov 24 14:11:56 2016
63,579,29,492,41,right,0,7,1.916,Thu Nov 24 14:11:59 2016
64,463,45,492,41,right,1,1,4.48,Thu Nov 24 14:12:04 2016
65,579,29,463,45,right,0,4,2.025,Thu Nov 24 14:12:07 2016
66,492,41,579,29,left,0,7,1.886,Thu Nov 24 14:12:10 2016
67,492,41,550,33,right,1,6,8.494,Thu Nov 24 14:12:19 2016
68,550,33,492,41,right,0,6,2.191,Thu Nov 24 14:12:22 2016
69,521,37,463,45,right,0,2,3.095,Thu Nov 24 14:12:26 2016
70,550,33,492,41,right,0,6,3.124,Thu Nov 24 14:12:31 2016
71,521,37,550,33,left,0,8,7.734,Thu Nov 24 14:12:40 2016
72,521,37,463,45,right,0,2,1.911,Thu Nov 24 14:12:42 2016
73,463,45,521,37,left,0,2,4.085,Thu Nov 24 14:12:47 2016
74,579,29,550,33,right,0,10,5.245,Thu Nov 24 14:12:53 2016
75,492,41,521,37,left,0,5,3.996,Thu Nov 24 14:12:59 2016
76,463,45,550,33,left,0,3,1.934,Thu Nov 24 14:13:02 2016
77,521,37,463,45,right,0,2,1.257,Thu Nov 24 14:13:05 2016
78,463,45,550,33,left,0,3,1.97,Thu Nov 24 14:13:07 2016
79,550,33,579,29,right,1,10,11.087,Thu Nov 24 14:13:19 2016
80,463,45,579,29,left,0,4,1.334,Thu Nov 24 14:13:21 2016
81,492,41,579,29,left,0,7,1.69,Thu Nov 24 14:13:24 2016
82,579,29,521,37,right,0,9,3.316,Thu Nov 24 14:13:28 2016
83,521,37,463,45,right,0,2,2.216,Thu Nov 24 14:13:31 2016
84,492,41,463,45,left,1,1,3.032,Thu Nov 24 14:13:35 2016
85,521,37,463,45,right,0,2,4.311,Thu Nov 24 14:13:40 2016
86,579,29,521,37,right,0,9,2.878,Thu Nov 24 14:13:44 2016
87,550,33,521,37,left,1,8,4.034,Thu Nov 24 14:13:49 2016
88,550,33,579,29,right,1,10,4.586,Thu Nov 24 14:13:54 2016
89,579,29,463,45,right,0,4,1.835,Thu Nov 24 14:13:57 2016
90,492,41,579,29,left,0,7,2.161,Thu Nov 24 14:14:00 2016
91,579,29,463,45,right,0,4,3.954,Thu Nov 24 14:14:04 2016
92,492,41,521,37,right,1,5,7.574,Thu Nov 24 14:14:13 2016
93,521,37,550,33,left,0,8,2.142,Thu Nov 24 14:14:16 2016
94,550,33,463,45,right,0,3,1.915,Thu Nov 24 14:14:18 2016
95,463,45,492,41,right,1,1,3.034,Thu Nov 24 14:14:22 2016
96,492,41,579,29,left,0,7,2.263,Thu Nov 24 14:14:25 2016
97,492,41,579,29,left,0,7,2.108,Thu Nov 24 14:14:28 2016
98,463,45,521,37,left,0,2,5.536,Thu Nov 24 14:14:34 2016
99,550,33,492,41,right,0,6,2.204,Thu Nov 24 14:14:37 2016
100,521,37,492,41,left,1,5,4.364,Thu Nov 24 14:14:43 2016
101,492,41,579,29,left,0,7,2.506,Thu Nov 24 14:14:46 2016
102,463,45,579,29,left,0,4,3.218,Thu Nov 24 14:14:50 2016
103,463,45,550,33,left,0,3,1.415,Thu Nov 24 14:14:52 2016
104,550,33,463,45,right,0,3,2.183,Thu Nov 24 14:14:55 2016
105,579,29,463,45,right,0,4,1.217,Thu Nov 24 14:14:57 2016
106,463,45,579,29,left,0,4,1.706,Thu Nov 24 14:15:00 2016
