trial,money_left,proba_left,money_right,proba_right,choiceP,biggerchosenP,pairP,time,date
1,550,33,492,41,right,0,6,22.233,Fri Nov 25 13:32:33 2016
2,521,37,463,45,right,0,2,4.738,Fri Nov 25 13:32:39 2016
3,521,37,492,41,right,0,5,2.764,Fri Nov 25 13:32:43 2016
4,492,41,550,33,left,0,6,2.262,Fri Nov 25 13:32:46 2016
5,550,33,579,29,left,0,10,4.208,Fri Nov 25 13:32:51 2016
6,492,41,463,45,right,0,1,3.676,Fri Nov 25 13:32:56 2016
7,521,37,579,29,left,0,9,3.183,Fri Nov 25 13:33:00 2016
8,521,37,492,41,right,0,5,10.614,Fri Nov 25 13:33:11 2016
9,463,45,492,41,left,0,1,2.905,Fri Nov 25 13:33:15 2016
10,492,41,521,37,left,0,5,3.261,Fri Nov 25 13:33:19 2016
11,463,45,579,29,left,0,4,1.843,Fri Nov 25 13:33:22 2016
12,579,29,492,41,right,0,7,1.78,Fri Nov 25 13:33:24 2016
13,550,33,463,45,right,0,3,1.749,Fri Nov 25 13:33:27 2016
14,550,33,463,45,right,0,3,1.479,Fri Nov 25 13:33:29 2016
15,492,41,463,45,right,0,1,2.08,Fri Nov 25 13:33:32 2016
16,463,45,492,41,left,0,1,1.363,Fri Nov 25 13:33:34 2016
17,463,45,550,33,left,0,3,1.569,Fri Nov 25 13:33:37 2016
18,550,33,521,37,right,0,8,2.076,Fri Nov 25 13:33:39 2016
19,521,37,492,41,right,0,5,1.901,Fri Nov 25 13:33:42 2016
20,550,33,521,37,right,0,8,2.179,Fri Nov 25 13:33:45 2016
21,463,45,579,29,left,0,4,2.456,Fri Nov 25 13:33:48 2016
22,550,33,579,29,left,0,10,5.615,Fri Nov 25 13:33:55 2016
23,521,37,579,29,left,0,9,1.725,Fri Nov 25 13:33:58 2016
24,463,45,492,41,left,0,1,1.54,Fri Nov 25 13:34:00 2016
25,492,41,579,29,left,0,7,1.561,Fri Nov 25 13:34:03 2016
26,492,41,550,33,left,0,6,1.649,Fri Nov 25 13:34:06 2016
27,550,33,521,37,right,0,8,1.362,Fri Nov 25 13:34:08 2016
28,579,29,550,33,right,0,10,1.325,Fri Nov 25 13:34:10 2016
