"","skill.prob"
"X1",0.713474757796607
"X1.1",0.60404194898912
"X1.2",0.634067943586302
"X0",0.422118038011921
"X1.3",0.644194952738372
"X1.4",0.518005531646492
"X1.5",0.582855224840524
"X0.1",0.411059276033999
"X0.2",0.436510295300586
"X0.3",0.685714372140319
"X1.6",0.68530185154677
"X1.7",0.626362402081424
