"","skill.prob"
"X1",0.610982288443588
"X1.1",0.637772502304696
"X1.2",0.63826322980824
"X0",0.382183267374233
"X1.3",0.64286260203663
"X1.4",0.532153290704683
"X1.5",0.57657268713874
"X0.1",0.389373958316203
"X0.2",0.472547718821162
"X0.3",0.636023804876513
"X1.6",0.622509095980439
"X1.7",0.6266476290936
