Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,facilidad,num_circulos_externos,tam_circulos_externos,tamano_central,senal,color,tipo,choice,Exito,outcome,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
10,383,s,True,8,3,True,3,False,5,False,2,False,1,6,3.054931879,1.553900957,1.504394054,muchos,8,over,2_o3,senal,azul,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
11,149,s,True,9,3,True,4,False,5,False,2,False,1,6,2.754925966,1.253822088,1.002645016,pocos,3,under,2_u3,senal,guinda,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
12,485,n,True,10,3,False,4,True,6,False,2,False,1,1,1.952805996,0.451715946,1.603841066,muchos,7,over,3,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
13,369,s,True,11,3,True,5,False,6,False,2,False,1,6,1.853275061,0.352091074,1.704314947,muchos,8,over,2_o3,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
14,352,s,True,12,3,True,6,False,6,False,2,False,1,6,1.952959061,0.451836824,0.902534962,muchos,7,over,2_o2,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
15,216,n,True,13,3,False,6,True,7,False,2,False,1,1,2.152970076,0.652666092,1.002639055,pocos,3,over,2.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
16,349,s,True,14,3,True,7,False,7,False,2,False,1,6,1.853191137,0.352142096,1.704140902,muchos,7,over,2_o2,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
17,102,s,True,15,3,True,8,False,7,False,2,False,1,6,2.854453087,1.353394032,1.403904915,pocos,2,under,2_u2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
18,637,n,True,16,3,False,8,True,8,False,2,False,1,1,3.857388973,2.356332064,1.002932072,muchos,8,under,1,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
19,253,n,True,17,3,False,8,True,9,False,2,False,1,1,3.155721903,1.654550076,0.802218914,pocos,3,over,1.5,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
20,74,s,True,18,3,True,9,False,9,False,2,False,1,6,2.653975964,1.1530931,2.104787111,pocos,3,over,2_o3,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
21,460,s,True,19,3,True,10,False,9,False,2,False,1,6,3.556251049,2.055071115,1.303708792,muchos,8,under,2_u3,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
22,50,s,True,20,3,True,11,False,9,False,2,False,1,6,3.054905891,1.553807974,0.902355909,pocos,3,over,2_o3,senal,guinda,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
23,375,s,True,21,3,True,12,False,9,False,2,False,1,6,1.852269888,0.35123086,0.40128994,muchos,8,over,2_o3,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
24,475,s,True,22,3,True,13,False,9,False,2,False,1,6,1.651550055,0.150411844,0.501300097,muchos,8,under,2_u3,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
25,581,n,True,23,3,False,13,True,10,False,2,False,1,1,1.637635946,0.136447906,0.60200882,muchos,7,under,1.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
26,513,n,True,24,3,False,13,True,11,False,2,False,1,1,2.555443048,1.054363966,1.002469063,muchos,8,under,3,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
27,540,s,False,24,4,False,13,False,11,True,3,False,1,6,4.359470844,2.858417034,1.603904009,muchos,8,over,2.5,ruido,guinda,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
28,582,s,False,24,5,False,13,False,11,True,4,False,1,6,3.350591183,1.850331068,1.20297718,muchos,7,under,1.5,ruido,naranja,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
29,340,s,True,25,5,True,14,False,11,False,4,False,1,6,1.751891136,0.250714064,0.802184105,muchos,7,over,2_o2,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
30,110,s,True,26,5,True,15,False,11,False,4,False,1,6,1.651137829,0.150058985,1.10274291,pocos,2,under,2_u2,senal,guinda,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
31,342,s,True,27,5,True,16,False,11,False,4,False,1,6,1.65049386,0.149435043,1.303272963,muchos,7,over,2_o2,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
32,499,s,False,27,6,False,16,False,11,True,5,False,1,6,2.854688168,1.35355711,0.60187006,muchos,8,over,3,ruido,guinda,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
33,6,s,True,28,6,True,17,False,11,False,5,False,1,6,1.652436972,0.151273012,1.303071976,pocos,2,over,2_o2,senal,verde,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
34,337,s,True,29,6,True,18,False,11,False,5,False,1,6,1.651982069,0.150841951,0.60174799,muchos,7,over,2_o2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
35,389,s,True,30,6,True,19,False,11,False,5,False,1,6,1.650596142,0.149426937,0.301030159,muchos,8,over,2_o3,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
36,185,n,True,31,6,False,19,True,12,False,5,False,1,1,1.751909018,0.251782894,0.902173996,pocos,2,under,3,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
37,210,n,True,32,6,False,19,True,13,False,5,False,1,1,4.859101057,3.358046055,0.701910973,pocos,2,over,2.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
38,441,s,True,33,6,True,20,False,13,False,5,False,1,6,3.355761766,1.854582787,0.701920986,muchos,8,under,2_u3,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
39,22,s,True,34,6,True,21,False,13,False,5,False,1,6,1.651741028,0.150651932,0.200700045,pocos,2,over,2_o2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
40,78,s,True,35,6,True,22,False,13,False,5,False,1,6,1.651562929,0.150446892,0.802194119,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
41,204,s,False,35,7,False,22,False,13,True,6,False,1,4,1.651570082,0.150520086,5.112171173,pocos,2,over,2.5,ruido,azul,1 AN,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
42,297,n,True,36,7,False,22,True,14,False,6,False,1,1,2.452646017,0.95148921,0.802194119,pocos,3,over,1,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
43,390,n,False,36,8,False,22,False,14,False,6,True,2,3,1.651595116,0.150537968,2.205205917,muchos,8,over,2_o3,senal,guinda,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
44,29,s,True,37,8,True,23,False,14,False,6,False,2,6,1.650623798,0.149542093,0.701953173,pocos,2,over,2_o2,senal,guinda,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
45,154,s,True,38,8,True,24,False,14,False,6,False,2,6,1.652379036,0.1513412,1.102962017,pocos,3,under,2_u3,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
46,199,n,True,39,8,False,24,True,15,False,6,False,2,1,1.651669025,0.150587082,1.102739096,pocos,3,under,3,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
47,222,s,False,39,9,False,24,False,15,True,7,False,2,6,4.056805134,2.555862188,0.501257896,pocos,2,under,2.5,ruido,naranja,1 AN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
48,33,s,True,40,9,True,25,False,15,False,7,False,2,6,1.751746893,0.250622988,0.701916933,pocos,2,over,2_o2,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
49,173,n,True,41,9,False,25,True,16,False,7,False,2,1,1.651061773,0.149868011,0.40102005,pocos,3,over,3,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
50,12,s,True,42,9,True,26,False,16,False,7,False,2,6,1.651677847,0.15051198,0.401129007,pocos,2,over,2_o2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
51,238,s,False,42,10,False,26,False,16,True,8,False,2,6,2.854138136,1.353021145,0.501085997,pocos,3,under,2.5,ruido,purpura,1 AN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
52,572,n,True,43,10,False,26,True,17,False,8,False,2,2,2.80380702,1.302663088,1.804412127,muchos,8,over,1.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
53,365,s,True,44,10,True,27,False,17,False,8,False,2,6,1.651605129,0.150509119,0.601741076,muchos,8,over,2_o3,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
54,2,s,True,45,10,True,28,False,17,False,8,False,2,6,1.650593996,0.149494171,0.300853014,pocos,2,over,2_o2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
55,366,s,True,46,10,True,29,False,17,False,8,False,2,6,1.65247488,0.151333094,0.902396917,muchos,8,over,2_o3,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
56,512,s,False,46,11,False,29,False,17,True,9,False,2,6,3.055274963,1.554393053,0.301338911,muchos,8,under,3,ruido,naranja,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
57,498,s,False,46,12,False,29,False,17,True,10,False,2,5,1.952296972,0.451248884,1.604016066,muchos,8,over,3,ruido,purpura,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
58,459,s,True,47,12,True,30,False,17,False,10,False,2,6,1.754582167,0.253427029,1.203059912,muchos,8,under,2_u3,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
59,17,s,True,48,12,True,31,False,17,False,10,False,2,6,1.652602196,0.151420116,0.701925039,pocos,2,over,2_o2,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
60,157,s,True,49,12,True,32,False,17,False,10,False,2,6,1.651545048,0.150379181,0.501211882,pocos,3,under,2_u3,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
61,437,s,True,50,12,True,33,False,17,False,10,False,2,6,1.648109913,0.147044897,2.305756092,muchos,7,under,2_u2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
62,522,s,False,50,13,False,33,False,17,True,11,False,2,6,1.65272212,0.151609898,0.701719046,muchos,7,over,2.5,ruido,naranja,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
63,288,n,True,51,13,False,33,True,18,False,11,False,2,1,1.650599957,0.149456024,0.601474047,pocos,2,over,1,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
64,477,s,True,52,13,True,34,False,18,False,11,False,2,6,1.640033007,0.138942957,0.601539135,muchos,8,under,2_u3,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
65,440,s,True,53,13,True,35,False,18,False,11,False,2,6,1.654716015,0.153669834,2.907562017,muchos,7,under,2_u2,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
66,280,n,True,54,13,False,35,True,19,False,11,False,2,1,2.052534103,0.551468134,0.501432896,pocos,3,under,1.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
67,574,s,False,54,14,False,35,False,19,True,12,False,2,6,1.651777983,0.150739908,0.200588942,muchos,8,over,1.5,ruido,azul,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
68,267,s,False,54,15,False,35,False,19,True,13,False,2,5,2.452532053,0.951810122,1.504085064,pocos,2,under,1.5,ruido,purpura,1 AN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
69,27,s,True,55,15,True,36,False,19,False,13,False,2,6,1.651726007,0.150632143,0.701602936,pocos,2,over,2_o2,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
70,455,s,True,56,15,True,37,False,19,False,13,False,2,6,1.651897907,0.150686026,0.301625967,muchos,8,under,2_u3,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
71,167,n,True,57,15,False,37,True,20,False,13,False,2,1,1.65114212,0.150023937,0.701743126,pocos,2,over,3,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
72,492,n,True,58,15,False,37,True,21,False,13,False,2,1,1.951855898,0.450687885,0.601503849,muchos,8,over,3,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
73,538,s,False,58,16,False,37,False,21,True,14,False,2,6,1.651721001,0.150651932,0.701674938,muchos,8,over,2.5,ruido,purpura,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
74,1,s,True,59,16,True,38,False,21,False,14,False,2,6,1.652032852,0.150962114,0.50126791,pocos,2,over,2_o2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
75,70,s,True,60,16,True,39,False,21,False,14,False,2,6,1.652328014,0.151178837,0.401222944,pocos,3,over,2_o3,senal,guinda,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
76,600,s,False,60,17,False,39,False,21,True,15,False,2,6,1.653687,0.152542114,0.601361036,muchos,8,under,1.5,ruido,guinda,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
77,300,n,True,61,17,False,39,True,22,False,15,False,2,1,1.651720047,0.151175022,0.401103973,pocos,3,over,1,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
78,45,s,True,62,17,True,40,False,22,False,15,False,2,6,1.653158903,0.151900053,0.300849199,pocos,3,over,2_o3,senal,verde,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
79,427,s,True,63,17,True,41,False,22,False,15,False,2,6,1.637890816,0.137256145,0.30073905,muchos,7,under,2_u2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
80,371,s,True,64,17,True,42,False,22,False,15,False,2,6,1.651677132,0.150486946,1.002655029,muchos,8,over,2_o3,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
81,409,s,True,65,17,True,43,False,22,False,15,False,2,6,1.646834135,0.145745039,0.701905012,muchos,7,under,2_u2,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
82,570,n,True,66,17,False,43,True,23,False,15,False,2,1,1.75219202,0.251919031,0.401216984,muchos,7,over,1.5,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
83,275,n,True,67,17,False,43,True,24,False,15,False,2,1,1.651333094,0.150289059,0.601330996,pocos,3,under,1.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
84,151,s,True,68,17,True,44,False,24,False,15,False,2,6,1.651965857,0.151483774,0.300897121,pocos,3,under,2_u3,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
85,527,s,False,68,18,False,44,False,24,True,16,False,2,6,3.256828785,1.755679846,0.501444101,muchos,7,over,2.5,ruido,purpura,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
86,442,s,True,69,18,True,45,False,24,False,16,False,2,6,1.651618958,0.150527954,0.601610899,muchos,8,under,2_u3,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
87,277,n,True,70,18,False,45,True,25,False,16,False,2,1,1.651655912,0.150465965,0.300919056,pocos,3,under,1.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
88,26,s,True,71,18,True,46,False,25,False,16,False,2,6,1.651618958,0.151409864,3.007662058,pocos,2,over,2_o2,senal,verde,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
89,254,n,True,72,18,False,46,True,26,False,16,False,2,1,2.553645134,1.052561045,0.701763868,pocos,3,over,1.5,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
90,446,s,True,73,18,True,47,False,26,False,16,False,2,6,1.652439117,0.151391029,0.101894855,muchos,8,under,2_u3,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
91,84,s,True,74,18,True,48,False,26,False,16,False,2,6,1.654119968,0.15335989,0.802067995,pocos,2,under,2_u2,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
92,111,s,True,75,18,True,49,False,26,False,16,False,2,6,1.651273966,0.150180817,0.400988102,pocos,2,under,2_u2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
93,232,s,False,75,19,False,49,False,26,True,17,False,2,6,2.153137922,0.652094841,0.401242971,pocos,3,under,2.5,ruido,naranja,1 AN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
94,309,n,True,76,19,False,49,True,27,False,17,False,2,1,1.651469946,0.150350809,0.802102804,pocos,2,under,1,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
95,201,s,False,76,20,False,49,False,27,True,18,False,2,4,2.554702997,1.053539991,2.013576984,pocos,2,over,2.5,ruido,naranja,1 AN,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
96,407,s,True,77,20,True,50,False,27,False,18,False,2,6,1.949088097,0.448121071,1.002429962,muchos,7,under,2_u2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
97,438,s,True,78,20,True,51,False,27,False,18,False,2,6,1.637909889,0.137426138,0.501528025,muchos,7,under,2_u2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
98,321,s,True,79,20,True,52,False,27,False,18,False,2,6,1.651761055,0.150645971,0.300774813,muchos,7,over,2_o2,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
99,179,n,True,80,20,False,52,True,28,False,18,False,2,1,1.652732849,0.15165019,0.802289963,pocos,3,over,3,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
100,76,s,True,81,20,True,53,False,28,False,18,False,2,6,1.652544022,0.151484966,0.401258945,pocos,3,over,2_o3,senal,verde,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
101,190,n,True,82,20,False,53,True,29,False,18,False,2,1,1.651616097,0.151170969,0.902437925,pocos,2,under,3,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
102,408,s,True,83,20,True,54,False,29,False,18,False,2,6,1.637279987,0.136130095,0.503866911,muchos,7,under,2_u2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
103,532,n,True,84,20,False,54,True,30,False,18,False,2,2,1.653236151,0.152130127,1.7041502,muchos,8,over,2.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
104,624,n,True,85,20,False,54,True,31,False,18,False,2,1,1.653871059,0.152806997,0.501231909,muchos,7,under,1,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
105,196,n,True,86,20,False,54,True,32,False,18,False,2,1,1.651570797,0.150485992,0.30094099,pocos,3,under,3,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
106,376,s,True,87,20,True,55,False,32,False,18,False,2,6,1.651111841,0.150048018,0.401032925,muchos,8,over,2_o3,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
107,596,n,True,88,20,False,55,True,33,False,18,False,2,1,1.953217983,0.452719927,0.701822996,muchos,8,under,1.5,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
108,453,s,True,89,20,True,56,False,33,False,18,False,2,6,2.642733097,1.141613007,0.501342058,muchos,8,under,2_u3,senal,azul,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
109,11,s,True,90,20,True,57,False,33,False,18,False,2,6,1.651678085,0.150639057,1.303552866,pocos,2,over,2_o2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
110,325,s,True,91,20,True,58,False,33,False,18,False,2,6,1.652601004,0.151437998,1.203208923,muchos,7,over,2_o2,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
111,234,s,False,91,21,False,58,False,33,True,19,False,2,6,2.453986168,0.95296216,0.501405954,pocos,3,under,2.5,ruido,azul,1 AN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
112,415,s,True,92,21,True,59,False,33,False,19,False,2,6,1.652203083,0.151150942,0.40103817,muchos,7,under,2_u2,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
113,247,n,True,93,21,False,59,True,34,False,19,False,2,1,2.152829885,0.651722908,0.50188899,pocos,2,over,1.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
114,124,s,True,94,21,True,60,False,34,False,19,False,2,6,1.651847124,0.150650024,0.300791979,pocos,3,under,2_u3,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
115,520,n,True,95,21,False,60,True,35,False,19,False,2,1,1.652132034,0.151031971,0.902539968,muchos,8,under,3,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
116,448,s,True,96,21,True,61,False,35,False,19,False,2,6,1.639485836,0.138406992,0.501389027,muchos,8,under,2_u3,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
117,553,n,True,97,21,False,61,True,36,False,19,False,2,1,1.652229071,0.151376009,0.401172161,muchos,8,under,2.5,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
118,54,s,True,98,21,True,62,False,36,False,19,False,2,6,1.650588036,0.149436951,0.300920963,pocos,3,over,2_o3,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
119,556,s,False,98,22,False,62,False,36,True,20,False,2,6,1.641057968,0.139923096,0.30081296,muchos,8,under,2.5,ruido,verde,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
120,172,n,True,99,22,False,62,True,37,False,20,False,2,1,2.053392887,0.552212,0.601444006,pocos,3,over,3,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
121,552,s,False,99,23,False,62,False,37,True,21,False,2,6,1.653315067,0.152267933,0.301266193,muchos,8,under,2.5,ruido,naranja,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
122,315,n,True,100,23,False,62,True,38,False,21,False,2,1,1.650496006,0.149367094,1.102863073,pocos,3,under,1,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
123,77,s,True,101,23,True,63,False,38,False,21,False,2,6,1.650917768,0.150727987,0.401113987,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
124,630,s,False,101,24,False,63,False,38,True,22,False,2,5,5.949065924,4.448001862,0.501603842,muchos,7,under,1,ruido,guinda,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
125,462,s,True,102,24,True,64,False,38,False,22,False,2,6,1.651262999,0.150085926,0.601347923,muchos,8,under,2_u3,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
126,569,s,False,102,25,False,64,False,38,True,23,False,2,6,1.65144515,0.150329113,0.501423836,muchos,7,over,1.5,ruido,guinda,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
127,602,n,True,103,25,False,64,True,39,False,23,False,2,1,1.650767088,0.149607897,2.30566597,muchos,7,over,1,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
128,328,s,True,104,25,True,65,False,39,False,23,False,2,6,1.654991865,0.153843164,0.601498127,muchos,7,over,2_o2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
129,125,s,True,105,25,True,66,False,39,False,23,False,2,6,1.651534081,0.150486946,0.300920963,pocos,3,under,2_u3,senal,verde,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
130,115,s,True,106,25,True,67,False,39,False,23,False,2,6,1.651820898,0.150761843,0.902297974,pocos,2,under,2_u2,senal,verde,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
131,34,s,True,107,25,True,68,False,39,False,23,False,2,6,1.653228045,0.152751923,0.702730894,pocos,2,over,2_o2,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
132,444,s,True,108,25,True,69,False,39,False,23,False,2,6,1.653013945,0.151866913,0.401098013,muchos,8,under,2_u3,senal,azul,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
