Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,facilidad,num_circulos_externos,tam_circulos_externos,tamano_central,senal,color,tipo,choice,Exito,outcome,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
10,558,s,False,9,2,False,5,False,4,True,1,False,1,5,2.837267876,1.336862803,0.701832056,muchos,8,under,2.5,ruido,purpura,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
11,87,n,False,9,3,False,5,False,4,False,1,True,2,3,4.240953207,2.739905119,0.80221796,pocos,2,under,2_u2,senal,purpura,4 AS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
12,71,s,True,10,3,True,6,False,4,False,1,False,2,6,3.138149977,1.637869835,1.904757023,pocos,3,over,2_o3,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
13,607,n,True,11,3,False,6,True,5,False,1,False,2,1,2.537160158,1.03629303,0.902520895,muchos,7,over,1,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
14,98,s,True,12,3,True,7,False,5,False,1,False,2,6,2.436406851,0.9352808,1.904803038,pocos,2,under,2_u2,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
15,137,s,True,13,3,True,8,False,5,False,1,False,2,6,2.837974072,1.337504148,1.503815174,pocos,3,under,2_u3,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
16,100,n,False,13,4,False,8,False,5,False,1,True,3,2,2.737097025,1.236629009,1.002365828,pocos,2,under,2_u2,senal,guinda,4 AS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
17,449,n,False,13,5,False,8,False,5,False,1,True,4,2,4.041075945,2.540127039,0.401186943,muchos,8,under,2_u3,senal,guinda,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
18,493,n,True,14,5,False,8,True,6,False,1,False,4,3,2.337239027,0.836373806,0.300755024,muchos,8,over,3,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
19,295,n,True,15,5,False,8,True,7,False,1,False,4,3,1.835587978,0.334702969,0.401224136,pocos,3,over,1,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
20,194,n,True,16,5,False,8,True,8,False,1,False,4,2,4.240829945,2.740341902,0.401305914,pocos,3,under,3,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
21,165,n,True,17,5,False,8,True,9,False,1,False,4,1,3.138554096,1.637404919,1.204606056,pocos,2,over,3,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
22,532,s,False,17,6,False,8,False,9,True,2,False,4,5,2.436882973,0.936097145,0.802085161,muchos,8,over,2.5,ruido,naranja,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
23,220,n,True,18,6,False,8,True,10,False,2,False,4,3,4.242028952,2.741080999,0.30069685,pocos,3,over,2.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
24,273,n,True,19,6,False,8,True,11,False,2,False,4,1,2.737440109,1.236547947,0.40106988,pocos,3,under,1.5,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
25,601,n,True,20,6,False,8,True,12,False,2,False,4,1,2.436903954,0.935909986,0.401232958,muchos,7,over,1,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
26,241,s,False,20,7,False,8,False,12,True,3,False,4,5,2.336862803,0.835723162,0.60154891,pocos,2,over,1.5,ruido,naranja,1 AN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
27,390,s,True,21,7,True,9,False,12,False,3,False,4,6,2.437128067,0.936054945,1.203114033,muchos,8,over,2_o3,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
28,296,n,True,22,7,False,9,True,13,False,3,False,4,1,2.437024117,0.935972929,0.300810099,pocos,3,over,1,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
29,4,s,True,23,7,True,10,False,13,False,3,False,4,5,1.83535099,0.334349871,1.102702856,pocos,2,over,2_o2,senal,azul,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
30,584,n,True,24,7,False,10,True,14,False,3,False,4,3,2.737603903,1.236759901,0.401051044,muchos,7,under,1.5,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
31,354,s,True,25,7,True,11,False,14,False,3,False,4,5,2.335319996,0.834171057,1.203022003,muchos,7,over,2_o2,senal,azul,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
32,510,s,False,25,8,False,11,False,14,True,4,False,4,6,2.136097193,0.635001183,0.6014328,muchos,7,under,3,ruido,guinda,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
33,269,n,True,26,8,False,11,True,15,False,4,False,4,3,2.33671689,0.83575511,0.601616144,pocos,2,under,1.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
34,39,s,True,27,8,True,12,False,15,False,4,False,4,6,2.937819004,1.436968088,0.401062965,pocos,2,over,2_o2,senal,guinda,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
35,319,n,True,28,8,False,12,True,16,False,4,False,4,2,2.136138916,0.635327816,0.300777912,pocos,3,under,1,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
36,478,s,True,29,8,True,13,False,16,False,4,False,4,6,1.935599089,0.434898853,0.300927877,muchos,8,under,2_u3,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
37,58,s,True,30,8,True,14,False,16,False,4,False,4,5,2.135735989,0.635359049,0.401463032,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
38,528,n,True,31,8,False,14,True,17,False,4,False,4,3,1.835539818,0.334805012,0.401239872,muchos,7,over,2.5,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
39,224,s,False,31,9,False,14,False,17,True,5,False,4,5,2.235987902,0.735109091,0.802094221,pocos,2,under,2.5,ruido,azul,1 AN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
40,122,s,True,32,9,True,15,False,17,False,5,False,4,6,3.039315939,1.538476944,1.102689028,pocos,3,under,2_u3,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
41,423,n,False,32,10,False,15,False,17,False,5,True,5,3,2.136230946,0.635152102,0.30085206,muchos,7,under,2_u2,senal,azul,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
42,91,s,True,33,10,True,16,False,17,False,5,False,5,5,1.935602903,0.434929848,0.400896072,pocos,2,under,2_u2,senal,naranja,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
43,38,s,True,34,10,True,17,False,17,False,5,False,5,6,2.236999989,0.736096859,1.103199005,pocos,2,over,2_o2,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
44,393,n,False,34,11,False,17,False,17,False,5,True,6,3,2.737858057,1.236799002,0.301341057,muchos,8,over,2_o3,senal,azul,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
45,445,n,False,34,12,False,17,False,17,False,5,True,7,3,2.637364149,1.136332989,0.301007986,muchos,8,under,2_u3,senal,verde,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
46,547,s,False,34,13,False,17,False,17,True,6,False,7,5,1.936273813,0.435534,0.302073002,muchos,7,under,2.5,ruido,purpura,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
47,587,n,True,35,13,False,17,True,18,False,6,False,7,2,1.936055899,0.434940815,0.400973797,muchos,7,under,1.5,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
48,332,s,True,36,13,True,18,False,18,False,6,False,7,6,1.735110044,0.234277964,0.401038885,muchos,7,over,2_o2,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
49,580,s,False,36,14,False,18,False,18,True,7,False,7,4,2.938490868,1.437824965,0.300820112,muchos,8,over,1.5,ruido,guinda,2 BN,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
50,153,n,False,36,15,False,18,False,18,False,7,True,8,2,2.136239052,0.635195017,0.401507854,pocos,3,under,2_u3,senal,azul,4 AS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
51,422,s,True,37,15,True,19,False,18,False,7,False,8,4,2.637306929,1.136099815,0.300629854,muchos,7,under,2_u2,senal,naranja,3 BS,1,1,4,0,0,0,0,1,0,1,0,1,0,1,0
52,143,s,True,38,15,True,20,False,18,False,7,False,8,5,2.486823082,0.986160994,1.704013109,pocos,3,under,2_u3,senal,azul,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
53,535,s,False,38,16,False,20,False,18,True,8,False,8,6,3.339091063,1.838067055,0.401134014,muchos,8,over,2.5,ruido,verde,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
54,376,s,True,39,16,True,21,False,18,False,8,False,8,6,2.93827796,1.437310934,0.400967836,muchos,8,over,2_o3,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
55,612,n,True,40,16,False,21,True,19,False,8,False,8,2,1.735610008,0.234817982,0.30072999,muchos,8,over,1,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
56,166,n,True,41,16,False,21,True,20,False,8,False,8,1,2.735708952,1.235271931,0.300865173,pocos,2,over,3,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
57,440,s,True,42,16,True,22,False,20,False,8,False,8,4,2.637318134,1.137173176,0.300922155,muchos,7,under,2_u2,senal,guinda,3 BS,1,1,4,0,0,0,0,1,0,1,0,1,0,1,0
58,485,n,True,43,16,False,22,True,21,False,8,False,8,3,2.035732031,0.534614086,0.301342964,muchos,7,over,3,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
59,588,n,True,44,16,False,22,True,22,False,8,False,8,2,3.43866396,1.937485933,0.300806999,muchos,7,under,1.5,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
60,151,s,True,45,16,True,23,False,22,False,8,False,8,6,2.035787821,0.534907818,0.200721979,pocos,3,under,2_u3,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
61,593,s,False,45,17,False,23,False,22,True,9,False,8,5,3.238643885,1.738108873,1.503792048,muchos,8,under,1.5,ruido,azul,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
62,434,n,False,45,18,False,23,False,22,False,9,True,9,3,2.837985992,1.337219954,0.30073595,muchos,7,under,2_u2,senal,azul,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
63,282,n,True,46,18,False,23,True,23,False,9,False,9,3,1.634856939,0.133759975,0.100342989,pocos,2,over,1,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
64,364,s,True,47,18,True,24,False,23,False,9,False,9,5,1.735416889,0.234566927,0.30125308,muchos,8,over,2_o3,senal,azul,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
65,306,n,True,48,18,False,24,True,24,False,9,False,9,1,2.336975098,0.836070061,0.501742125,pocos,2,under,1,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
66,234,s,False,48,19,False,24,False,24,True,10,False,9,5,2.537060022,1.03598094,0.601619005,pocos,3,under,2.5,ruido,azul,1 AN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
67,270,n,True,49,19,False,24,True,25,False,10,False,9,2,4.74246788,3.242105007,1.002767086,pocos,2,under,1.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
68,597,n,True,50,19,False,24,True,26,False,10,False,9,3,4.141222,2.640522957,0.400973082,muchos,8,under,1.5,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
69,158,s,True,51,19,True,25,False,26,False,10,False,9,6,2.035741091,0.534756184,0.902245045,pocos,3,under,2_u3,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
70,470,s,True,52,19,True,26,False,26,False,10,False,9,5,1.635302782,0.134742975,0.400997877,muchos,8,under,2_u3,senal,guinda,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
71,325,s,True,53,19,True,27,False,26,False,10,False,9,5,1.635316134,0.134349108,0.200576067,muchos,7,over,2_o2,senal,verde,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
72,531,n,True,54,19,False,27,True,27,False,10,False,9,3,2.136492968,0.635369062,0.200495958,muchos,8,over,2.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
73,640,n,True,55,19,False,27,True,28,False,10,False,9,1,3.940881014,2.439902067,0.30086112,muchos,8,under,1,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
74,636,n,True,56,19,False,27,True,29,False,10,False,9,1,1.63488102,0.133988857,0.200630903,muchos,8,under,1,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
75,315,n,True,57,19,False,27,True,30,False,10,False,9,2,4.241631985,2.740864992,0.200592041,pocos,3,under,1,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
76,543,s,False,57,20,False,27,False,30,True,11,False,9,5,2.336656094,0.835816145,0.300928116,muchos,7,under,2.5,ruido,azul,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
77,6,s,True,58,20,True,28,False,30,False,11,False,9,4,5.043478966,3.542484045,0.400969028,pocos,2,over,2_o2,senal,verde,4 AS,1,1,4,0,0,0,0,1,0,1,0,1,0,1,0
78,267,n,True,59,20,False,28,True,31,False,11,False,9,3,3.940756083,2.440056086,0.40102005,pocos,2,under,1.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
79,589,s,False,59,21,False,28,False,31,True,12,False,9,5,3.138508081,1.637594938,0.300831079,muchos,7,under,1.5,ruido,guinda,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
80,615,n,True,60,21,False,28,True,32,False,12,False,9,3,3.339460135,1.838351011,0.501725912,muchos,8,over,1,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
81,456,s,True,61,21,True,29,False,32,False,12,False,9,6,1.634883881,0.133834839,0.701767921,muchos,8,under,2_u3,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
82,616,n,True,62,21,False,29,True,33,False,12,False,9,2,2.436903954,0.936070919,0.801900148,muchos,8,over,1,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
83,350,s,True,63,21,True,30,False,33,False,12,False,9,6,2.235929012,0.735476017,1.202847004,muchos,7,over,2_o2,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
84,512,s,False,63,22,False,30,False,33,True,13,False,9,6,1.735532999,0.235067844,0.300872087,muchos,8,under,3,ruido,naranja,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
85,32,s,True,64,22,True,31,False,33,False,13,False,9,6,1.9354949,0.434715986,0.300774097,pocos,2,over,2_o2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
86,21,s,True,65,22,True,32,False,33,False,13,False,9,6,1.636096001,0.135143042,0.300820112,pocos,2,over,2_o2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
87,181,n,True,66,22,False,32,True,34,False,13,False,9,2,2.336567879,0.835723877,0.601845026,pocos,2,under,3,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
88,632,n,True,67,22,False,32,True,35,False,13,False,9,1,2.236281872,0.735304832,0.301285028,muchos,8,under,1,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
89,358,s,True,68,22,True,33,False,35,False,13,False,9,4,1.835417032,0.334745884,1.002513886,muchos,7,over,2_o2,senal,purpura,3 BS,1,1,4,0,0,0,0,1,0,1,0,1,0,1,0
90,245,n,True,69,22,False,33,True,36,False,13,False,9,3,1.835345984,0.33456707,0.300812006,pocos,2,over,1.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
91,103,n,False,69,23,False,33,False,36,False,13,True,10,2,2.737607956,1.237068892,0.601672888,pocos,2,under,2_u2,senal,azul,4 AS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
92,118,s,True,70,23,True,34,False,36,False,13,False,10,5,1.835420847,0.334517002,1.002452135,pocos,2,under,2_u2,senal,purpura,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
93,42,s,True,71,23,True,35,False,36,False,13,False,10,6,2.236341953,0.735539913,0.401143074,pocos,3,over,2_o3,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
94,3,s,True,72,23,True,36,False,36,False,13,False,10,5,1.835412979,0.334312201,0.50138092,pocos,2,over,2_o2,senal,azul,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
95,225,s,False,72,24,False,36,False,36,True,14,False,10,6,1.635056019,0.134010077,0.401042938,pocos,2,under,2.5,ruido,verde,1 AN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
96,231,n,True,73,24,False,36,True,37,False,14,False,10,3,2.938347101,1.437875032,0.200515985,pocos,3,under,2.5,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
97,432,s,True,74,24,True,37,False,37,False,14,False,10,5,2.436576128,0.935516119,0.401199102,muchos,7,under,2_u2,senal,naranja,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
98,149,s,True,75,24,True,38,False,37,False,14,False,10,6,1.935621023,0.4345119,0.301265001,pocos,3,under,2_u3,senal,guinda,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
99,70,s,True,76,24,True,39,False,37,False,14,False,10,4,1.635257959,0.134291172,2.105552197,pocos,3,over,2_o3,senal,guinda,4 AS,1,1,4,0,0,0,0,1,0,1,0,1,0,1,0
100,418,n,False,76,25,False,39,False,37,False,14,True,11,3,2.436953068,0.935868025,0.300948858,muchos,7,under,2_u2,senal,purpura,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
101,538,s,False,76,26,False,39,False,37,True,15,False,11,6,1.735180855,0.234637976,0.400990009,muchos,8,over,2.5,ruido,purpura,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
102,416,n,False,76,27,False,39,False,37,False,15,True,12,2,2.737325192,1.236329079,0.501289129,muchos,7,under,2_u2,senal,verde,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
103,365,s,True,77,27,True,40,False,37,False,15,False,12,5,2.637624025,1.137182951,0.401645899,muchos,8,over,2_o3,senal,verde,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
104,494,n,True,78,27,False,40,True,38,False,15,False,12,3,2.536936998,1.036509991,0.300863028,muchos,8,over,3,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
105,630,n,True,79,27,False,40,True,39,False,15,False,12,1,2.035792112,0.534784079,0.20104599,muchos,7,under,1,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
106,513,n,True,80,27,False,40,True,40,False,15,False,12,3,2.537510872,1.036663055,0.200462103,muchos,8,under,3,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
107,638,n,True,81,27,False,40,True,41,False,15,False,12,1,1.636386871,0.135645151,0.300852776,muchos,8,under,1,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
108,334,s,True,82,27,True,41,False,41,False,15,False,12,5,1.63528204,0.134336948,0.300736904,muchos,7,over,2_o2,senal,azul,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
109,629,n,True,83,27,False,41,True,42,False,15,False,12,1,1.634963036,0.133831024,0.100266933,muchos,7,under,1,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
110,19,s,True,84,27,True,42,False,42,False,15,False,12,5,2.737883091,1.2369771,0.401248932,pocos,2,over,2_o2,senal,guinda,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
111,305,n,True,85,27,False,42,True,43,False,15,False,12,2,2.035839081,0.53481698,0.200517893,pocos,2,under,1,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
112,156,s,True,86,27,True,43,False,43,False,15,False,12,4,3.136465073,1.63529706,1.503795147,pocos,3,under,2_u3,senal,verde,4 AS,1,1,4,0,0,0,0,1,0,1,0,1,0,1,0
113,174,n,True,87,27,False,43,True,44,False,15,False,12,2,2.036329031,0.535680056,0.300780058,pocos,3,over,3,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
114,625,n,True,88,27,False,43,True,45,False,15,False,12,1,2.338202953,0.83783102,0.401028872,muchos,7,under,1,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
115,51,s,True,89,27,True,44,False,45,False,15,False,12,5,3.138338804,1.637427807,0.802838087,pocos,3,over,2_o3,senal,naranja,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
116,356,s,True,90,27,True,45,False,45,False,15,False,12,5,2.537299871,1.036351919,0.601574898,muchos,7,over,2_o2,senal,verde,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
117,324,n,False,90,28,False,45,False,45,False,15,True,13,2,5.143443823,3.642387867,0.200698853,muchos,7,over,2_o2,senal,azul,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
118,603,n,True,91,28,False,45,True,46,False,15,False,13,1,1.735105991,0.234212875,0.20062089,muchos,7,over,1,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
119,196,s,False,91,29,False,45,False,46,True,16,False,13,4,1.63569212,0.134774923,1.204408884,pocos,3,under,3,ruido,verde,1 AN,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
120,133,s,True,92,29,True,46,False,46,False,16,False,13,4,3.139007092,1.638720989,0.300727129,pocos,3,under,2_u3,senal,azul,4 AS,1,1,4,0,0,0,0,1,0,1,0,1,0,1,0
121,90,s,True,93,29,True,47,False,46,False,16,False,13,5,3.339082003,1.838232994,0.301048994,pocos,2,under,2_u2,senal,guinda,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
122,206,n,True,94,29,False,47,True,47,False,16,False,13,3,2.737671852,1.237216949,0.300956964,pocos,2,over,2.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
123,362,s,True,95,29,True,48,False,47,False,16,False,13,5,2.035904169,0.534846067,0.50139904,muchos,8,over,2_o3,senal,naranja,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
124,602,n,True,96,29,False,48,True,48,False,16,False,13,3,1.935625076,0.434611082,1.002722979,muchos,7,over,1,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
125,426,s,True,97,29,True,49,False,48,False,16,False,13,5,2.136061907,0.635197878,0.501299143,muchos,7,under,2_u2,senal,verde,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
126,244,n,True,98,29,False,49,True,49,False,16,False,13,3,2.236594915,0.735780001,0.300906897,pocos,2,over,1.5,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
127,277,n,True,99,29,False,49,True,50,False,16,False,13,3,2.136067867,0.635185957,0.6016469,pocos,3,under,1.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
128,509,s,False,99,30,False,49,False,50,True,17,False,13,6,1.735174179,0.234364986,0.701761007,muchos,7,under,3,ruido,guinda,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
129,53,s,True,100,30,True,50,False,50,False,17,False,13,6,2.436718941,0.936120987,0.300783157,pocos,3,over,2_o3,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
130,57,s,True,101,30,True,51,False,50,False,17,False,13,5,1.735141039,0.234374046,0.802331924,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
131,176,n,True,102,30,False,51,True,51,False,17,False,13,2,1.635426044,0.134878874,0.401293039,pocos,3,over,3,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
132,363,s,True,103,30,True,52,False,51,False,17,False,13,5,1.935637951,0.434767008,0.50132513,muchos,8,over,2_o3,senal,azul,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
