Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,facilidad,num_circulos_externos,tam_circulos_externos,tamano_central,senal,color,tipo,choice,Exito,outcome,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
33,430,n,False,29,5,False,16,False,13,False,1,True,4,3,3.651344792,2.138727903,1.302920103,muchos,7,under,2_u2,senal,guinda,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
34,87,s,True,30,5,True,17,False,13,False,1,False,4,5,3.650978104,2.13855195,1.503739119,pocos,2,under,2_u2,senal,purpura,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
35,361,s,True,31,5,True,18,False,13,False,1,False,4,5,2.246979968,0.734441042,1.403510094,muchos,8,over,2_o3,senal,naranja,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
36,487,s,False,31,6,False,18,False,13,True,2,False,4,4,5.655432955,4.142935038,1.804400206,muchos,7,over,3,ruido,purpura,2 BN,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
37,178,n,True,32,6,False,18,True,14,False,2,False,4,1,2.247437016,0.734946966,1.303408146,pocos,3,over,3,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
38,247,s,False,32,7,False,18,False,14,True,3,False,4,4,3.350157992,1.837707043,1.203089952,pocos,2,over,1.5,ruido,purpura,1 AN,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
39,469,n,False,32,8,False,18,False,14,False,3,True,5,2,4.252619997,2.740034819,0.501239061,muchos,8,under,2_u3,senal,guinda,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
40,512,s,False,32,9,False,18,False,14,True,4,False,5,5,5.154469983,3.641947985,1.704073906,muchos,8,under,3,ruido,naranja,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
41,496,n,True,33,9,False,18,True,15,False,4,False,5,2,3.148993985,1.636260033,1.805165052,muchos,8,over,3,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
42,366,n,False,33,10,False,18,False,15,False,4,True,6,1,2.347475068,0.835016012,1.403917074,muchos,8,over,2_o3,senal,verde,3 BS,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
43,410,s,True,34,10,True,19,False,15,False,4,False,6,5,2.447575108,0.935073137,1.303916931,muchos,7,under,2_u2,senal,guinda,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
44,239,s,False,34,11,False,19,False,15,True,5,False,6,5,2.447834031,0.935338974,1.403874874,pocos,3,under,2.5,ruido,guinda,1 AN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
45,20,s,True,35,11,True,20,False,15,False,5,False,6,5,2.14755799,0.635008097,1.002730846,pocos,2,over,2_o2,senal,guinda,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
46,25,s,True,36,11,True,21,False,15,False,5,False,6,5,2.247476117,0.735032082,1.002773046,pocos,2,over,2_o2,senal,verde,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
47,56,s,True,37,11,True,22,False,15,False,5,False,6,5,2.34744908,0.83494401,1.002396107,pocos,3,over,2_o3,senal,verde,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
48,394,s,True,38,11,True,23,False,15,False,5,False,6,6,2.046800152,0.534254074,1.403373003,muchos,8,over,2_o3,senal,azul,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
49,236,s,False,38,12,False,23,False,15,True,6,False,6,6,2.749072091,1.236608028,0.902384996,pocos,3,under,2.5,ruido,verde,1 AN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
50,421,n,False,38,13,False,23,False,15,False,6,True,7,3,3.350384013,1.837884903,0.802067041,muchos,7,under,2_u2,senal,naranja,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
51,534,s,False,38,14,False,23,False,15,True,7,False,7,5,4.953745858,3.441240072,1.002331018,muchos,8,over,2.5,ruido,azul,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
52,338,s,True,39,14,True,24,False,15,False,7,False,7,6,1.996743933,0.484340906,1.203355074,muchos,7,over,2_o2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
53,281,n,True,40,14,False,24,True,16,False,7,False,7,1,2.046963946,0.534453869,1.603875875,pocos,2,NA,1,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
54,547,s,False,40,15,False,24,False,16,True,8,False,7,5,2.247479931,0.735530853,1.303327084,muchos,7,under,2.5,ruido,purpura,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
55,450,s,True,41,15,True,25,False,16,False,8,False,7,5,2.548604027,1.036123991,0.701900005,muchos,8,under,2_u3,senal,guinda,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
56,125,s,True,42,15,True,26,False,16,False,8,False,7,5,1.946759955,0.434229851,1.303308964,pocos,3,under,2_u3,senal,verde,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
57,429,s,True,43,15,True,27,False,16,False,8,False,7,5,2.046916977,0.534402132,1.302732944,muchos,7,under,2_u2,senal,guinda,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
58,81,s,True,44,15,True,28,False,16,False,8,False,7,6,1.946804062,0.434254885,0.902346134,pocos,2,under,2_u2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
59,531,n,True,45,15,False,28,True,17,False,8,False,7,1,2.347839848,0.835314989,1.303195,muchos,8,over,2.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
60,390,s,True,46,15,True,29,False,17,False,8,False,7,6,1.846488015,0.334185123,1.90527606,muchos,8,over,2_o3,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
61,628,n,True,47,15,False,29,True,18,False,8,False,7,1,3.450778977,1.938333035,0.501127958,muchos,7,under,1,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
62,409,s,True,48,15,True,30,False,18,False,8,False,7,5,3.550278918,2.037826061,0.903051853,muchos,7,under,2_u2,senal,guinda,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
63,626,n,True,49,15,False,30,True,19,False,8,False,7,1,2.047333018,0.534868956,1.002664089,muchos,7,under,1,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
64,519,s,False,49,16,False,30,False,19,True,9,False,7,5,1.946577088,0.434057951,1.303166151,muchos,8,under,3,ruido,guinda,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
65,83,s,True,50,16,True,31,False,19,False,9,False,7,6,2.447584883,0.935113907,1.203427076,pocos,2,under,2_u2,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
66,578,n,True,51,16,False,31,True,20,False,9,False,7,2,2.1470709,0.634516001,1.40327692,muchos,8,over,1.5,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
67,33,s,True,52,16,True,32,False,20,False,9,False,7,6,2.147130028,0.634610891,0.902293921,pocos,2,over,2_o2,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
68,619,n,True,53,16,False,32,True,21,False,9,False,7,1,2.147295014,0.634775877,1.102668047,muchos,8,over,1,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
69,559,s,False,53,17,False,32,False,21,True,10,False,7,6,2.047045008,0.534565926,1.303893805,muchos,8,under,2.5,ruido,guinda,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
70,461,s,True,54,17,True,33,False,21,False,10,False,7,6,2.046856181,0.534331083,1.102977991,muchos,8,under,2_u3,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
71,240,s,False,54,18,False,33,False,21,True,11,False,7,6,2.046927229,0.534439087,1.303526163,pocos,3,under,2.5,ruido,guinda,1 AN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
72,585,n,True,55,18,False,33,True,22,False,11,False,7,2,2.147136942,0.634631872,1.002634048,muchos,7,under,1.5,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
73,398,s,True,56,18,True,34,False,22,False,11,False,7,6,1.846327082,0.33376503,0.903434038,muchos,8,over,2_o3,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
74,123,s,True,57,18,True,35,False,22,False,11,False,7,6,1.74655296,0.234070063,1.102571964,pocos,3,under,2_u3,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
75,226,n,True,58,18,False,35,True,23,False,11,False,7,1,1.846416012,0.333911896,1.102897167,pocos,2,under,2.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
76,101,s,True,59,18,True,36,False,23,False,11,False,7,5,2.548070923,1.035578966,1.303591013,pocos,2,under,2_u2,senal,naranja,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
77,521,n,True,60,18,False,36,True,24,False,11,False,7,1,3.65124108,2.13864398,1.20302105,muchos,7,over,2.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
78,24,s,True,61,18,True,37,False,24,False,11,False,7,5,1.846350924,0.333865166,0.903257132,pocos,2,over,2_o2,senal,azul,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
79,565,n,True,62,18,False,37,True,25,False,11,False,7,1,4.353016869,2.840460062,1.003097057,muchos,7,over,1.5,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
80,625,n,True,63,18,False,37,True,26,False,11,False,7,1,2.047739998,0.53527689,1.503799915,muchos,7,under,1,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
81,502,s,False,63,19,False,37,False,26,True,12,False,7,5,2.446893946,0.935189009,1.102907896,muchos,7,under,3,ruido,naranja,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
82,67,s,True,64,19,True,38,False,26,False,12,False,7,6,3.249367014,1.736907005,1.102752924,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
83,103,s,True,65,19,True,39,False,26,False,12,False,7,5,2.046902195,0.534312963,0.902348995,pocos,2,under,2_u2,senal,azul,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
84,553,s,False,65,20,False,39,False,26,True,13,False,7,6,1.746147887,0.233641148,1.002370834,muchos,8,under,2.5,ruido,azul,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
85,317,n,True,66,20,False,39,True,27,False,13,False,7,1,2.146964089,0.634384871,0.902291775,pocos,3,under,1,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
86,312,n,True,67,20,False,39,True,28,False,13,False,7,1,1.645963923,0.13351202,1.002496958,pocos,3,under,1,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
87,587,n,True,68,20,False,39,True,29,False,13,False,7,1,3.250647084,1.738163948,1.202882051,muchos,7,under,1.5,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
88,633,n,True,69,20,False,39,True,30,False,13,False,7,2,2.247388855,0.734829187,1.102554083,muchos,8,under,1,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
89,266,n,True,70,20,False,39,True,31,False,13,False,7,1,4.152230994,2.639782906,2.105467081,pocos,2,under,1.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
90,576,s,False,70,21,False,39,False,31,True,14,False,7,5,2.145156876,0.632622004,1.403349876,muchos,8,over,1.5,ruido,verde,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
91,176,n,True,71,21,False,39,True,32,False,14,False,7,1,3.24968721,1.737122059,1.303299904,pocos,3,over,3,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
92,228,s,False,71,22,False,39,False,32,True,15,False,7,5,2.447865025,0.935415983,0.802203894,pocos,2,under,2.5,ruido,purpura,1 AN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
93,221,s,False,71,23,False,39,False,32,True,16,False,7,5,1.74618508,0.233686924,1.102900982,pocos,2,under,2.5,ruido,naranja,1 AN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
94,491,n,True,72,23,False,39,True,33,False,16,False,7,3,3.551050917,2.03856802,1.203171015,muchos,8,over,3,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
95,310,s,False,72,24,False,39,False,33,True,17,False,7,4,3.451098935,1.938549042,2.104938984,pocos,2,under,1,ruido,guinda,1 AN,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
96,57,s,True,73,24,True,40,False,33,False,17,False,7,6,3.249280945,1.736826897,1.804764032,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
97,369,s,True,74,24,True,41,False,33,False,17,False,7,6,2.949062125,1.436568975,1.303085089,muchos,8,over,2_o3,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
98,191,n,True,75,24,False,41,True,34,False,17,False,7,1,2.347013966,0.835276127,1.303606033,pocos,3,under,3,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
99,251,n,True,76,24,False,41,True,35,False,17,False,7,2,2.447865025,0.935358047,1.203050137,pocos,3,over,1.5,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
100,462,s,True,77,24,True,42,False,35,False,17,False,7,5,1.946646944,0.43413806,1.103183031,muchos,8,under,2_u3,senal,naranja,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
101,71,s,True,78,24,True,43,False,35,False,17,False,7,6,1.746376053,0.233923912,1.002851963,pocos,3,over,2_o3,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
102,441,s,True,79,24,True,44,False,35,False,17,False,7,6,2.146707074,0.634918928,0.802097082,muchos,8,under,2_u3,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
103,7,s,True,80,24,True,45,False,35,False,17,False,7,6,1.64602019,0.133529902,0.702009916,pocos,2,over,2_o2,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
104,639,n,True,81,24,False,45,True,36,False,17,False,7,1,1.946392075,0.433796883,0.902453184,muchos,8,under,1,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
105,284,n,True,82,24,False,45,True,37,False,17,False,7,1,1.946703211,0.434864998,1.002943039,pocos,2,over,1,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
106,420,s,True,83,24,True,46,False,37,False,17,False,7,5,2.749064938,1.236649036,1.002342939,muchos,7,under,2_u2,senal,guinda,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
107,93,s,True,84,24,True,47,False,37,False,17,False,7,6,2.547558085,1.035672903,0.501405001,pocos,2,under,2_u2,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
108,536,n,True,85,24,False,47,True,38,False,17,False,7,2,2.347650067,0.835093021,1.202974081,muchos,8,over,2.5,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
109,321,s,True,86,24,True,48,False,38,False,17,False,7,6,1.946786896,0.434318066,0.902247906,muchos,7,over,2_o2,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
110,465,s,True,87,24,True,49,False,38,False,17,False,7,5,1.946816937,0.434937,1.20314002,muchos,8,under,2_u3,senal,verde,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
111,474,s,True,88,24,True,50,False,38,False,17,False,7,6,1.64606692,0.133460999,0.902481079,muchos,8,under,2_u3,senal,azul,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
112,634,n,True,89,24,False,50,True,39,False,17,False,7,1,1.846445099,0.333995104,0.902271032,muchos,8,under,1,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
113,612,n,True,90,24,False,50,True,40,False,17,False,7,3,1.746484057,0.233984947,0.701586008,muchos,8,over,1,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
114,492,n,True,91,24,False,50,True,41,False,17,False,7,2,2.949068085,1.436556101,0.902055979,muchos,8,over,3,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
115,411,s,True,92,24,True,51,False,41,False,17,False,7,5,1.946593062,0.434087038,1.00267005,muchos,7,under,2_u2,senal,naranja,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
116,4,s,True,93,24,True,52,False,41,False,17,False,7,4,1.645886914,0.133736849,0.802133083,pocos,2,over,2_o2,senal,azul,4 AS,1,1,4,0,0,0,0,1,0,1,0,1,0,1,0
117,234,s,False,93,25,False,52,False,41,True,18,False,7,5,1.645948903,0.133404016,0.80209589,pocos,3,under,2.5,ruido,azul,1 AN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
118,484,n,True,94,25,False,52,True,42,False,18,False,7,1,1.946867005,0.434331179,1.102699995,muchos,7,over,3,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
119,558,s,False,94,26,False,52,False,42,True,19,False,7,5,1.645911948,0.133498907,1.202986002,muchos,8,under,2.5,ruido,purpura,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
120,500,n,True,95,26,False,52,True,43,False,19,False,7,1,1.645514027,0.132967949,1.10295105,muchos,8,over,3,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
121,245,n,True,96,26,False,52,True,44,False,19,False,7,1,3.550547854,2.037978888,0.902264118,pocos,2,over,1.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
122,301,s,False,96,27,False,52,False,44,True,20,False,7,4,1.846275107,0.334643126,1.704197168,pocos,2,NA,1,ruido,naranja,1 AN,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
123,58,s,True,97,27,True,53,False,44,False,20,False,7,6,4.854383007,3.341832161,0.902179003,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
124,396,s,True,98,27,True,54,False,44,False,20,False,7,6,2.548033015,1.035480976,0.802495003,muchos,8,over,2_o3,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
125,388,s,True,99,27,True,55,False,44,False,20,False,7,6,2.146747128,0.634173155,0.601433039,muchos,8,over,2_o3,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
126,267,n,True,100,27,False,55,True,45,False,20,False,7,1,2.748472945,1.235966921,0.701969862,pocos,2,under,1.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
127,105,s,True,101,27,True,56,False,45,False,20,False,7,6,1.746272103,0.233730078,0.802572012,pocos,2,under,2_u2,senal,verde,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
128,359,s,True,102,27,True,57,False,45,False,20,False,7,5,1.846957938,0.334473848,1.002688885,muchos,7,over,2_o2,senal,guinda,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
129,425,s,True,103,27,True,58,False,45,False,20,False,7,5,1.647507206,0.135128975,0.902225018,muchos,7,under,2_u2,senal,verde,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
130,467,s,True,104,27,True,59,False,45,False,20,False,7,6,1.946362034,0.433815956,0.801924944,muchos,8,under,2_u3,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
131,427,s,True,105,27,True,60,False,45,False,20,False,7,6,2.348108069,0.835518122,0.501841068,muchos,7,under,2_u2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
132,348,n,False,105,28,False,60,False,45,False,20,True,8,2,2.948569075,1.436017036,0.701809883,muchos,7,over,2_o2,senal,purpura,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
