Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,facilidad,num_circulos_externos,tam_circulos_externos,tamano_central,senal,color,tipo,choice,Exito,outcome,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
14,116,s,True,13,2,True,6,False,7,False,2,False,0,5,5.059978962,3.55885005,3.910041809,pocos,2,under,2_u2,senal,verde,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
15,347,s,True,14,2,True,7,False,7,False,2,False,0,6,3.054938078,1.553753138,1.002745867,muchos,7,over,2_o2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
16,243,n,True,15,2,False,7,True,8,False,2,False,0,2,3.155488968,1.65507102,1.403547049,pocos,2,over,1.5,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
17,390,s,True,16,2,True,8,False,8,False,2,False,0,6,3.85696888,2.355799913,2.106066942,muchos,8,over,2_o3,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
18,155,s,True,17,2,True,9,False,8,False,2,False,0,5,3.357115984,1.856635094,0.902480841,pocos,3,under,2_u3,senal,verde,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
19,158,s,True,18,2,True,10,False,8,False,2,False,0,5,3.957242012,2.456084013,1.002454042,pocos,3,under,2_u3,senal,purpura,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
20,266,n,True,19,2,False,10,True,9,False,2,False,0,2,3.65673995,2.155585051,7.619824886,pocos,2,under,1.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
21,422,n,False,19,3,False,10,False,9,False,2,True,1,2,4.057866812,2.556761026,1.303172112,muchos,7,under,2_u2,senal,naranja,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
22,615,n,True,20,3,False,10,True,10,False,2,False,1,1,3.756624222,2.255499125,1.303501129,muchos,8,over,1,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
23,356,s,True,21,3,True,11,False,10,False,2,False,1,6,3.355901957,1.854716063,2.806401014,muchos,7,over,2_o2,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
24,429,s,True,22,3,True,12,False,10,False,2,False,1,6,2.942150116,1.441034079,1.102897882,muchos,7,under,2_u2,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
25,495,n,True,23,3,False,12,True,11,False,2,False,1,2,3.155416965,1.654326916,1.604315996,muchos,8,over,3,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
26,56,s,True,24,3,True,13,False,11,False,2,False,1,6,4.760071039,3.258910894,1.60393095,pocos,3,over,2_o3,senal,verde,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
27,251,n,True,25,3,False,13,True,12,False,2,False,1,3,3.856996059,2.355860949,0.802278996,pocos,3,over,1.5,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
28,293,n,True,26,3,False,13,True,13,False,2,False,1,1,3.556322098,2.056080103,1.804620028,pocos,3,over,1,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
29,89,s,True,27,3,True,14,False,13,False,2,False,1,6,3.155494928,1.654378891,0.801916838,pocos,2,under,2_u2,senal,guinda,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
30,22,s,True,28,3,True,15,False,13,False,2,False,1,5,3.356750011,1.855565071,1.303071976,pocos,2,over,2_o2,senal,naranja,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
31,312,n,True,29,3,False,15,True,14,False,2,False,1,1,2.956077814,1.454916954,1.904710054,pocos,3,under,1,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
32,311,n,True,30,3,False,15,True,15,False,2,False,1,1,2.855597973,1.354547024,1.102695942,pocos,3,under,1,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
33,227,s,False,30,4,False,15,False,15,True,3,False,1,4,3.055972099,1.55580616,1.504462004,pocos,2,under,2.5,ruido,purpura,1 AN,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
34,240,s,False,30,5,False,15,False,15,True,4,False,1,5,3.355743885,1.854609013,0.90256381,pocos,3,under,2.5,ruido,guinda,1 AN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
35,9,s,True,31,5,True,16,False,15,False,4,False,1,5,2.954943895,1.453811169,0.601653099,pocos,2,over,2_o2,senal,guinda,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
36,448,n,False,31,6,False,16,False,15,False,4,True,2,3,4.345750093,2.844648123,0.802040815,muchos,8,under,2_u3,senal,purpura,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
37,449,n,False,31,7,False,16,False,15,False,4,True,3,3,3.354470968,1.853886843,0.603605986,muchos,8,under,2_u3,senal,guinda,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
38,230,s,False,31,8,False,16,False,15,True,5,False,3,5,3.756333828,2.255151033,0.802020073,pocos,2,under,2.5,ruido,guinda,1 AN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
39,304,n,True,32,8,False,16,True,16,False,5,False,3,1,4.759026051,3.257816076,1.203356981,pocos,2,under,1,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
40,623,n,True,33,8,False,16,True,17,False,5,False,3,1,2.950289011,1.449090958,0.701802015,muchos,7,under,1,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
41,461,s,True,34,8,True,17,False,17,False,5,False,3,4,4.847083092,3.345906973,0.802078962,muchos,8,under,2_u3,senal,naranja,3 BS,1,1,4,0,0,0,0,1,0,1,0,1,0,1,0
42,400,s,True,35,8,True,18,False,17,False,5,False,3,6,3.054598808,1.553619862,1.203161001,muchos,8,over,2_o3,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
43,556,s,False,35,9,False,18,False,17,True,6,False,3,6,3.355144978,1.854196072,1.303333998,muchos,8,under,2.5,ruido,verde,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
44,48,s,True,36,9,True,19,False,17,False,6,False,3,6,2.653737068,1.152601957,0.701767921,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
45,44,s,True,37,9,True,20,False,17,False,6,False,3,6,3.556383133,2.055830002,1.303300858,pocos,3,over,2_o3,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
46,169,n,True,38,9,False,20,True,18,False,6,False,3,2,2.854535103,1.353819132,0.902269125,pocos,2,over,3,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
47,450,n,False,38,10,False,20,False,18,False,6,True,4,3,2.853815079,1.35264492,1.202991009,muchos,8,under,2_u3,senal,guinda,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
48,100,n,False,38,11,False,20,False,18,False,6,True,5,2,3.757447004,2.256366014,0.501223087,pocos,2,under,2_u2,senal,guinda,4 AS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
49,182,n,True,39,11,False,20,True,19,False,6,False,5,2,2.854506969,1.354269981,1.203282118,pocos,2,under,3,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
50,420,n,False,39,12,False,20,False,19,False,6,True,6,2,4.860999107,3.359904051,0.902904034,muchos,7,under,2_u2,senal,guinda,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
51,147,n,False,39,13,False,20,False,19,False,6,True,7,2,2.854380846,1.353171825,1.103399038,pocos,3,under,2_u3,senal,purpura,4 AS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
52,549,s,False,39,14,False,20,False,19,True,7,False,7,5,2.68927002,1.188111067,1.40377593,muchos,7,under,2.5,ruido,guinda,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
53,505,s,False,39,15,False,20,False,19,True,8,False,7,5,3.156368017,1.655184984,0.902328014,muchos,7,under,3,ruido,verde,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
54,217,n,True,40,15,False,20,True,20,False,8,False,7,2,4.859342098,3.359123945,0.601960182,pocos,3,over,2.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
55,270,n,True,41,15,False,20,True,21,False,8,False,7,1,2.954888821,1.453702927,1.103027105,pocos,2,under,1.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
56,235,s,False,41,16,False,20,False,21,True,9,False,7,5,3.957492113,2.456439018,1.002486944,pocos,3,under,2.5,ruido,verde,1 AN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
57,349,s,True,42,16,True,21,False,21,False,9,False,7,5,5.560698986,4.059494019,0.701678991,muchos,7,over,2_o2,senal,guinda,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
58,637,n,True,43,16,False,21,True,22,False,9,False,7,2,2.943812847,1.442631006,0.90221715,muchos,8,under,1,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
59,143,n,False,43,17,False,21,False,22,False,9,True,8,2,4.860986948,3.359813929,0.501440048,pocos,3,under,2_u3,senal,azul,4 AS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
60,535,n,True,44,17,False,21,True,23,False,9,False,8,2,8.769809008,7.268748045,0.402066946,muchos,8,over,2.5,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
61,64,s,True,45,17,True,22,False,23,False,9,False,8,6,3.05566287,1.555296898,1.403476954,pocos,3,over,2_o3,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
62,13,s,True,46,17,True,23,False,23,False,9,False,8,6,3.456758022,1.95570302,1.804700136,pocos,2,over,2_o2,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
63,93,s,True,47,17,True,24,False,23,False,9,False,8,5,3.154736042,1.65357399,1.303111076,pocos,2,under,2_u2,senal,azul,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
64,629,n,True,48,17,False,24,True,24,False,9,False,8,1,2.254388094,0.753217936,1.20283699,muchos,7,under,1,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
65,231,s,False,48,18,False,24,False,24,True,10,False,8,6,2.854271889,1.353139877,5.112648964,pocos,3,under,2.5,ruido,naranja,1 AN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
66,427,n,False,48,19,False,24,False,24,False,10,True,9,3,3.257496834,1.756392956,0.902296066,muchos,7,under,2_u2,senal,purpura,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
67,494,n,True,49,19,False,24,True,25,False,10,False,9,2,3.056149006,1.555352926,1.002703905,muchos,8,over,3,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
68,470,n,False,49,20,False,24,False,25,False,10,True,10,2,5.360134125,3.859306097,1.303798914,muchos,8,under,2_u3,senal,guinda,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
69,197,n,True,50,20,False,24,True,26,False,10,False,10,2,4.658183098,3.156980991,0.501224995,pocos,3,under,3,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
70,77,s,True,51,20,True,25,False,26,False,10,False,10,5,3.055016041,1.55397296,1.002910852,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
71,383,s,True,52,20,True,26,False,26,False,10,False,10,5,3.556005001,2.054944038,0.902503014,muchos,8,over,2_o3,senal,azul,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
72,342,s,True,53,20,True,27,False,26,False,10,False,10,5,2.754354,1.253178835,0.60175705,muchos,7,over,2_o2,senal,naranja,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
73,513,s,False,53,21,False,27,False,26,True,11,False,10,5,2.954606056,1.453433037,0.60167408,muchos,8,under,3,ruido,azul,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
74,259,n,True,54,21,False,27,True,27,False,11,False,10,1,2.654533863,1.153342962,1.203500986,pocos,3,over,1.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
75,592,n,True,55,21,False,27,True,28,False,11,False,10,1,2.542135954,1.040997982,0.702382088,muchos,8,under,1.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
76,573,n,True,56,21,False,27,True,29,False,11,False,10,1,2.554870844,1.053797007,0.501470089,muchos,8,over,1.5,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
77,160,n,False,56,22,False,27,False,29,False,11,True,11,2,2.954786062,1.453718901,1.604277849,pocos,3,under,2_u3,senal,guinda,4 AS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
78,245,n,True,57,22,False,27,True,30,False,11,False,11,2,3.156203985,1.655045033,0.702374935,pocos,2,over,1.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
79,466,n,False,57,23,False,27,False,30,False,11,True,12,2,3.656687021,2.15644002,0.601480007,muchos,8,under,2_u3,senal,verde,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
80,611,n,True,58,23,False,27,True,31,False,11,False,12,1,2.053031921,0.551892996,1.002525091,muchos,8,over,1,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
81,25,s,True,59,23,True,28,False,31,False,11,False,12,6,2.753651142,1.252540112,1.704704046,pocos,2,over,2_o2,senal,verde,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
82,521,s,False,59,24,False,28,False,31,True,12,False,12,6,2.854181051,1.353019953,1.10277915,muchos,7,over,2.5,ruido,naranja,2 BN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
83,569,n,True,60,24,False,28,True,32,False,12,False,12,2,2.953906059,1.452835083,1.303183079,muchos,7,over,1.5,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
84,145,n,False,60,25,False,28,False,32,False,12,True,13,2,3.25433588,1.753144026,1.905185223,pocos,3,under,2_u3,senal,verde,4 AS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
85,397,s,True,61,25,True,29,False,32,False,12,False,13,6,2.755057096,1.253937006,0.902454138,muchos,8,over,2_o3,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
86,482,n,True,62,25,False,29,True,33,False,12,False,13,2,2.854538918,1.353378057,2.005023956,muchos,7,over,3,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
87,435,n,False,62,26,False,29,False,33,False,12,True,14,2,3.358512878,1.857386827,2.907119989,muchos,7,under,2_u2,senal,verde,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
88,582,n,True,63,26,False,29,True,34,False,12,False,14,2,2.956315041,1.455147028,2.405811071,muchos,7,under,1.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
89,473,n,False,63,27,False,29,False,34,False,12,True,15,2,2.754052162,1.253002167,0.90298605,muchos,8,under,2_u3,senal,azul,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
90,196,n,True,64,27,False,29,True,35,False,12,False,15,2,2.955848932,1.454692125,0.501287937,pocos,3,under,3,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
91,363,s,True,65,27,True,30,False,35,False,12,False,15,5,2.755947828,1.254903793,1.203545809,muchos,8,over,2_o3,senal,azul,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
92,207,n,True,66,27,False,30,True,36,False,12,False,15,2,5.761398077,4.260306835,0.401558876,pocos,2,over,2.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
93,90,s,True,67,27,True,31,False,36,False,12,False,15,5,4.859264851,3.358108997,0.401353121,pocos,2,under,2_u2,senal,guinda,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
94,408,n,False,67,28,False,31,False,36,False,12,True,16,2,2.655672073,1.15456295,1.003165007,muchos,7,under,2_u2,senal,purpura,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
95,469,n,False,67,29,False,31,False,36,False,12,True,17,2,4.357532024,2.856498003,0.702188015,muchos,8,under,2_u3,senal,guinda,3 BS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
96,203,n,True,68,29,False,31,True,37,False,12,False,17,1,2.753223896,1.252121925,1.002552032,pocos,2,over,2.5,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
97,298,n,True,69,29,False,31,True,38,False,12,False,17,1,2.052680969,0.551538229,0.801937103,pocos,3,over,1,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
98,371,s,True,70,29,True,32,False,38,False,12,False,17,5,3.75714612,2.255983114,1.103168011,muchos,8,over,2_o3,senal,naranja,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
99,391,s,True,71,29,True,33,False,38,False,12,False,17,5,2.854711056,1.353630066,0.90293479,muchos,8,over,2_o3,senal,naranja,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
100,550,s,False,71,30,False,33,False,38,True,13,False,17,5,2.649565935,1.14841795,0.602112055,muchos,7,under,2.5,ruido,guinda,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
101,374,s,True,72,30,True,34,False,38,False,13,False,17,5,2.554367065,1.05324316,1.002615929,muchos,8,over,2_o3,senal,azul,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
102,171,n,True,73,30,False,34,True,39,False,13,False,17,2,2.454321146,0.953157902,1.403239012,pocos,3,over,3,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
103,185,n,True,74,30,False,34,True,40,False,13,False,17,2,2.65436697,1.153206825,0.902349949,pocos,2,under,3,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
104,446,n,False,74,31,False,34,False,40,False,13,True,18,3,5.260420084,3.759368181,1.804332972,muchos,8,under,2_u3,senal,verde,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
105,229,n,True,75,31,False,34,True,41,False,13,False,18,2,5.360458136,3.859213114,1.403453112,pocos,2,under,2.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
106,392,s,True,76,31,True,35,False,41,False,13,False,18,5,3.355919123,1.854778051,0.601722956,muchos,8,over,2_o3,senal,naranja,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
107,58,s,True,77,31,True,36,False,41,False,13,False,18,5,3.154500961,1.654040098,3.208019018,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
108,614,n,True,78,31,False,36,True,42,False,13,False,18,1,5.561305046,4.060193062,0.902981997,muchos,8,over,1,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
109,607,n,True,79,31,False,36,True,43,False,13,False,18,1,3.155081034,1.654855013,0.601889133,muchos,7,over,1,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
110,621,n,True,80,31,False,36,True,44,False,13,False,18,1,2.857025862,1.355973005,1.102956057,muchos,7,under,1,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
111,179,n,True,81,31,False,36,True,45,False,13,False,18,2,5.46232295,3.961193085,0.501422167,pocos,3,over,3,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
112,154,s,True,82,31,True,37,False,45,False,13,False,18,5,2.554807901,1.054387093,0.802959919,pocos,3,under,2_u3,senal,azul,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
113,268,n,True,83,31,False,37,True,46,False,13,False,18,1,2.454468012,0.953351021,1.303172827,pocos,2,under,1.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
114,37,s,True,84,31,True,38,False,46,False,13,False,18,5,3.75737381,2.256196976,0.802571058,pocos,2,over,2_o2,senal,purpura,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
115,508,n,True,85,31,False,38,True,47,False,13,False,18,2,4.144119024,2.643615007,0.501403093,muchos,7,under,3,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
116,206,n,True,86,31,False,38,True,48,False,13,False,18,2,4.860707998,3.359640121,0.501507044,pocos,2,over,2.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
117,605,n,True,87,31,False,38,True,49,False,13,False,18,1,2.454237938,0.953083992,0.802019119,muchos,7,over,1,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
118,297,n,True,88,31,False,38,True,50,False,13,False,18,1,2.453421116,0.952921152,0.903129101,pocos,3,over,1,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
119,337,s,True,89,31,True,39,False,50,False,13,False,18,5,2.452884197,0.951812029,0.902536154,muchos,7,over,2_o2,senal,purpura,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
120,26,s,True,90,31,True,40,False,50,False,13,False,18,5,2.65417695,1.153066874,0.902855158,pocos,2,over,2_o2,senal,verde,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
121,330,s,True,91,31,True,41,False,50,False,13,False,18,5,2.151761055,0.650642872,0.802225113,muchos,7,over,2_o2,senal,guinda,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
122,210,n,True,92,31,False,41,True,51,False,13,False,18,2,2.553911924,1.05271101,1.002436161,pocos,2,over,2.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
123,278,n,True,93,31,False,41,True,52,False,13,False,18,1,2.554423094,1.053237915,0.801968098,pocos,3,under,1.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
124,488,n,True,94,31,False,41,True,53,False,13,False,18,1,2.755350113,1.254283905,0.601644993,muchos,7,over,3,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
125,99,n,False,94,32,False,41,False,53,False,13,True,19,1,3.255879164,1.754786015,0.902479887,pocos,2,under,2_u2,senal,guinda,4 AS,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
126,302,n,True,95,32,False,41,True,54,False,13,False,19,1,2.754286051,1.253823996,1.102765083,pocos,2,under,1,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
127,515,s,False,95,33,False,41,False,54,True,14,False,19,4,3.054862022,1.554088831,1.102876902,muchos,8,under,3,ruido,verde,2 BN,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
128,632,n,True,96,33,False,41,True,55,False,14,False,19,1,2.152901888,0.651684999,1.203372002,muchos,8,under,1,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
129,142,n,False,96,34,False,41,False,55,False,14,True,20,2,2.654719114,1.153644085,1.203136921,pocos,3,under,2_u3,senal,naranja,4 AS,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
130,364,s,True,97,34,True,42,False,55,False,14,False,20,5,2.652855873,1.151789904,1.503877878,muchos,8,over,2_o3,senal,azul,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
131,172,n,True,98,34,False,42,True,56,False,14,False,20,1,2.452542067,0.951417923,0.802369118,pocos,3,over,3,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
132,499,n,True,99,34,False,42,True,57,False,14,False,20,1,2.453963995,0.952792883,0.601650953,muchos,8,over,3,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
