Ensayo,Estimulo,Respuesta,Correcto,Aciertos,Errores,Hits,ContadorH,Rechazos,ContadorR,Falsas.alarmas,ContadorF,Omisiones,ContadorM,Confidence,RTime1,RTime1b,RTime2,facilidad,num_circulos_externos,tam_circulos_externos,tamano_central,senal,color,tipo,choice,Exito,outcome,HR6,FR6,HR5,FR5,HR4,FR4,HR3,FR3,HR2,FR2,HR1,FR1
46,281,n,True,43,4,False,15,True,28,False,1,False,3,1,1.63514185,0.134535789,0.501299143,pocos,2,NA,1,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
47,328,s,True,44,4,True,16,False,28,False,1,False,3,6,1.6350739,0.133725166,0.408582926,muchos,7,over,2_o2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
48,530,n,True,45,4,False,16,True,29,False,1,False,3,2,2.841315031,1.340506077,0.829637051,muchos,7,over,2.5,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
49,550,n,True,46,4,False,16,True,30,False,1,False,3,2,3.445596933,1.944955111,0.501300097,muchos,7,under,2.5,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
50,323,s,True,47,4,True,17,False,30,False,1,False,3,6,2.4375,0.936289072,0.802171946,muchos,7,over,2_o2,senal,azul,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
51,405,s,True,48,4,True,18,False,30,False,1,False,3,5,1.635485172,0.134480953,0.407852173,muchos,7,under,2_u2,senal,verde,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
52,137,s,True,49,4,True,19,False,30,False,1,False,3,5,2.487424135,0.986596107,0.702103138,pocos,3,under,2_u3,senal,purpura,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
53,82,s,True,50,4,True,20,False,30,False,1,False,3,5,1.635069847,0.13399291,0.400944948,pocos,2,under,2_u2,senal,naranja,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
54,10,s,True,51,4,True,21,False,30,False,1,False,3,6,1.634564877,0.133868217,0.210921049,pocos,2,over,2_o2,senal,guinda,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
55,542,n,True,52,4,False,21,True,31,False,1,False,3,2,3.472886086,1.971536875,0.401030064,muchos,7,under,2.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
56,361,s,True,53,4,True,22,False,31,False,1,False,3,6,1.635294914,0.134268999,0.601656914,muchos,8,over,2_o3,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
57,47,s,True,54,4,True,23,False,31,False,1,False,3,6,1.637388945,0.136134863,0.517534018,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
58,596,n,True,55,4,False,23,True,32,False,1,False,3,2,1.635560989,0.132814884,0.601675034,muchos,8,under,1.5,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
59,381,s,True,56,4,True,24,False,32,False,1,False,3,6,1.635114908,0.133839846,0.501178026,muchos,8,over,2_o3,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
60,166,n,True,57,4,False,24,True,33,False,1,False,3,1,1.635133982,0.134125948,0.407636881,pocos,2,over,3,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
61,509,n,True,58,4,False,24,True,34,False,1,False,3,2,2.963814974,1.463149071,0.5011549,muchos,7,under,3,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
62,457,s,True,59,4,True,25,False,34,False,1,False,3,5,2.136741161,0.635667086,1.403439045,muchos,8,under,2_u3,senal,purpura,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
63,69,s,True,60,4,True,26,False,34,False,1,False,3,5,3.245800972,1.742718935,1.002538919,pocos,3,over,2_o3,senal,guinda,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
64,562,n,True,61,4,False,26,True,35,False,1,False,3,1,1.640473127,0.138836861,0.501549959,muchos,7,over,1.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
65,246,n,True,62,4,False,26,True,36,False,1,False,3,2,1.635094881,0.134494066,0.400914907,pocos,2,over,1.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
66,122,s,True,63,4,True,27,False,36,False,1,False,3,5,2.342843056,0.842017889,0.513690948,pocos,3,under,2_u3,senal,naranja,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
67,98,s,True,64,4,True,28,False,36,False,1,False,3,5,1.634475946,0.132895947,0.300905943,pocos,2,under,2_u2,senal,purpura,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
68,237,n,True,65,4,False,28,True,37,False,1,False,3,2,2.941471815,1.437891006,1.102946997,pocos,3,under,2.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
69,229,n,True,66,4,False,28,True,38,False,1,False,3,1,2.236630201,0.736021996,0.902362108,pocos,2,under,2.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
70,490,n,True,67,4,False,28,True,39,False,1,False,3,1,1.635017157,0.133705139,1.202725172,muchos,7,over,3,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
71,523,n,True,68,4,False,28,True,40,False,1,False,3,2,5.472317934,3.969089985,0.606122971,muchos,7,over,2.5,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
72,440,s,True,69,4,True,29,False,40,False,1,False,3,5,2.637355089,1.136745214,1.103013039,muchos,7,under,2_u2,senal,guinda,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
73,96,s,True,70,4,True,30,False,40,False,1,False,3,5,3.175012112,1.67425704,0.802510023,pocos,2,under,2_u2,senal,verde,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
74,123,n,False,70,5,False,30,False,40,False,1,True,4,3,3.664047956,2.163128138,0.401076078,pocos,3,under,2_u3,senal,azul,4 AS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
75,285,n,True,71,5,False,30,True,41,False,1,False,4,1,1.635136127,0.132270098,0.300712824,pocos,2,over,1,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
76,121,s,True,72,5,True,31,False,41,False,1,False,4,6,1.653670073,0.152450085,0.902252913,pocos,3,under,2_u3,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
77,116,s,True,73,5,True,32,False,41,False,1,False,4,5,1.634573936,0.133850098,0.300890923,pocos,2,under,2_u2,senal,verde,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
78,508,n,True,74,5,False,32,True,42,False,1,False,4,1,1.836222887,0.335193872,0.61103487,muchos,7,under,3,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
79,442,n,False,74,6,False,32,False,42,False,1,True,5,3,3.170258999,1.668997049,0.802295208,muchos,8,under,2_u3,senal,naranja,3 BS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
80,156,s,True,75,6,True,33,False,42,False,1,False,5,5,1.63506484,0.13390398,0.502328873,pocos,3,under,2_u3,senal,verde,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
81,350,s,True,76,6,True,34,False,42,False,1,False,5,6,1.635499954,0.134889126,0.309529066,muchos,7,over,2_o2,senal,guinda,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
82,240,n,True,77,6,False,34,True,43,False,1,False,5,1,1.636563063,0.135726929,0.803160191,pocos,3,under,2.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
83,63,n,False,77,7,False,34,False,43,False,1,True,6,3,3.566029787,2.064980984,0.50158,pocos,3,over,2_o3,senal,azul,4 AS,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0
84,431,s,True,78,7,True,35,False,43,False,1,False,6,5,2.74947691,1.248114824,0.701879025,muchos,7,under,2_u2,senal,naranja,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
85,598,n,True,79,7,False,35,True,44,False,1,False,6,2,1.635015965,0.134249926,1.741256952,muchos,8,under,1.5,ruido,purpura,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
86,167,n,True,80,7,False,35,True,45,False,1,False,6,1,1.63527298,0.134413004,0.401190996,pocos,2,over,3,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
87,87,s,True,81,7,True,36,False,45,False,1,False,6,6,1.634550095,0.133773088,0.701758862,pocos,2,under,2_u2,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
88,282,n,True,82,7,False,36,True,46,False,1,False,6,1,1.63477397,0.133861065,0.300791979,pocos,2,over,1,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
89,102,s,True,83,7,True,37,False,46,False,1,False,6,6,1.635911942,0.134590864,1.012292862,pocos,2,under,2_u2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
90,560,n,True,84,7,False,37,True,47,False,1,False,6,3,7.891708851,6.390356064,0.300770044,muchos,8,under,2.5,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1
91,382,s,True,85,7,True,38,False,47,False,1,False,6,4,2.036226034,0.535137892,0.501162052,muchos,8,over,2_o3,senal,naranja,3 BS,1,1,4,0,0,0,0,1,0,1,0,1,0,1,0
92,17,s,True,86,7,True,39,False,47,False,1,False,6,5,4.141136885,2.639936924,0.501302004,pocos,2,over,2_o2,senal,purpura,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
93,38,s,True,87,7,True,40,False,47,False,1,False,6,6,1.635751009,0.134629965,0.608309984,pocos,2,over,2_o2,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
94,216,n,True,88,7,False,40,True,48,False,1,False,6,1,1.635284185,0.134363174,0.306450844,pocos,3,over,2.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
95,346,s,True,89,7,True,41,False,48,False,1,False,6,6,2.353199005,0.852440834,0.501334906,muchos,7,over,2_o2,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
96,545,s,False,89,8,False,41,False,48,True,2,False,6,5,1.935774088,0.434782028,0.511867046,muchos,7,under,2.5,ruido,verde,2 BN,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
97,48,s,True,90,8,True,42,False,48,False,2,False,6,6,1.635657072,0.134550095,0.520960093,pocos,3,over,2_o3,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
98,500,n,True,91,8,False,42,True,49,False,2,False,6,2,1.638297796,0.137550116,0.902448893,muchos,8,over,3,ruido,guinda,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
99,25,s,True,92,8,True,43,False,49,False,2,False,6,6,2.437196016,0.935986042,0.601562023,pocos,2,over,2_o2,senal,verde,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
100,334,s,True,93,8,True,44,False,49,False,2,False,6,6,1.634984016,0.13427496,0.300778151,muchos,7,over,2_o2,senal,azul,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
101,213,n,True,94,8,False,44,True,50,False,2,False,6,1,1.636190891,0.135056019,0.508313894,pocos,3,over,2.5,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
102,484,n,True,95,8,False,44,True,51,False,2,False,6,1,1.640026093,0.139081001,0.50143218,muchos,7,over,3,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
103,113,s,True,96,8,True,45,False,51,False,2,False,6,6,1.634994984,0.134481907,0.401180983,pocos,2,under,2_u2,senal,azul,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
104,585,n,True,97,8,False,45,True,52,False,2,False,6,1,1.634629011,0.133490801,2.030715942,muchos,7,under,1.5,ruido,verde,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
105,195,n,True,98,8,False,45,True,53,False,2,False,6,2,7.484969139,5.983727932,0.601454973,pocos,3,under,3,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
106,253,n,True,99,8,False,45,True,54,False,2,False,6,2,1.936269999,0.435497999,0.802173853,pocos,3,over,1.5,ruido,azul,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
107,99,s,True,100,8,True,46,False,54,False,2,False,6,6,1.935767889,0.435166121,1.002555847,pocos,2,under,2_u2,senal,guinda,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
108,235,n,True,101,8,False,46,True,55,False,2,False,6,1,2.336760998,0.835734129,0.701885939,pocos,3,under,2.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
109,126,s,True,102,8,True,47,False,55,False,2,False,6,6,1.635855913,0.13461709,0.503797054,pocos,3,under,2_u3,senal,verde,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
110,581,n,True,103,8,False,47,True,56,False,2,False,6,1,1.735614061,0.23488307,0.601623058,muchos,7,under,1.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
111,46,s,True,104,8,True,48,False,56,False,2,False,6,5,2.035933971,0.534677982,0.802691936,pocos,3,over,2_o3,senal,verde,4 AS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
112,97,s,True,105,8,True,49,False,56,False,2,False,6,6,1.635167122,0.134138107,0.401138067,pocos,2,under,2_u2,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
113,422,s,True,106,8,True,50,False,56,False,2,False,6,6,1.735449076,0.234109163,1.103184938,muchos,7,under,2_u2,senal,naranja,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
114,232,n,True,107,8,False,50,True,57,False,2,False,6,1,1.640033007,0.138805866,0.803306103,pocos,3,under,2.5,ruido,naranja,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
115,152,s,True,108,8,True,51,False,57,False,2,False,6,6,2.236764908,0.736024857,0.501703024,pocos,3,under,2_u3,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
116,37,s,True,109,8,True,52,False,57,False,2,False,6,6,2.036021948,0.534791946,0.403477907,pocos,2,over,2_o2,senal,purpura,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
117,71,s,True,110,8,True,53,False,57,False,2,False,6,6,1.63508296,0.134382963,0.400923014,pocos,3,over,2_o3,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
118,245,n,True,111,8,False,53,True,58,False,2,False,6,1,1.637912989,0.13669014,0.401026964,pocos,2,over,1.5,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
119,593,n,True,112,8,False,53,True,59,False,2,False,6,2,3.843121052,2.342026949,1.804481983,muchos,8,under,1.5,ruido,azul,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
120,591,n,True,113,8,False,53,True,60,False,2,False,6,1,1.636197805,0.134851217,0.202054024,muchos,8,under,1.5,ruido,naranja,2 BN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
121,455,s,True,114,8,True,54,False,60,False,2,False,6,5,2.054868937,0.553313971,0.501266003,muchos,8,under,2_u3,senal,verde,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
122,278,n,True,115,8,False,54,True,61,False,2,False,6,1,1.635091066,0.133991957,0.30092907,pocos,3,under,1.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
123,355,s,True,116,8,True,55,False,61,False,2,False,6,6,1.635331869,0.134389877,0.720730782,muchos,7,over,2_o2,senal,verde,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
124,438,s,True,117,8,True,56,False,61,False,2,False,6,6,2.938257933,1.43746686,0.508868217,muchos,7,under,2_u2,senal,purpura,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
125,364,s,True,118,8,True,57,False,61,False,2,False,6,6,1.633118868,0.132080793,0.401096106,muchos,8,over,2_o3,senal,azul,3 BS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
126,81,s,True,119,8,True,58,False,61,False,2,False,6,6,1.635004044,0.133842945,0.824948072,pocos,2,under,2_u2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
127,250,n,True,120,8,False,58,True,62,False,2,False,6,1,1.634718895,0.134039879,0.10085988,pocos,2,over,1.5,ruido,guinda,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
128,267,n,True,121,8,False,58,True,63,False,2,False,6,2,2.64238286,1.141137838,0.902153015,pocos,2,under,1.5,ruido,purpura,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
129,111,s,True,122,8,True,59,False,63,False,2,False,6,6,1.635098934,0.134240866,0.501164913,pocos,2,under,2_u2,senal,naranja,4 AS,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0
130,296,n,True,123,8,False,59,True,64,False,2,False,6,1,1.652083874,0.151172876,0.902415991,pocos,3,over,1,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
131,416,s,True,124,8,True,60,False,64,False,2,False,6,5,1.634865046,0.133213043,0.701654911,muchos,7,under,2_u2,senal,verde,3 BS,1,1,4,0,0,1,0,1,0,1,0,1,0,1,0
132,196,n,True,125,8,False,60,True,65,False,2,False,6,1,1.643553019,0.142799854,0.401076078,pocos,3,under,3,ruido,verde,1 AN,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
